unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date
59452755,2023-09-29T14:43:27.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11226,600 OCEAN AVENUE,OCEAN AVENUE,TENNIS COURT,ALBEMARLE ROAD,TENNIS COURT,ALBEMARLE ROAD,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,,2023-10-05T00:00:00.000,14 BROOKLYN,BROOKLYN,995169,175410,PHONE,Unspecified,BROOKLYN,40.64812985269705,-73.96065176356426,"{'latitude': '40.64812985269705', 'longitude': '-73.96065176356426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051000064,,,,,
58963953,2023-09-29T14:43:23.000,2023-09-29T19:11:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,4257 CARPENTER AVENUE,CARPENTER AVENUE,EAST  235 STREET,EAST  236 STREET,EAST  235 STREET,EAST  236 STREET,ADDRESS,BRONX,CARPENTER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T19:11:08.000,12 BRONX,BRONX,1023138,265745,PHONE,Unspecified,BRONX,40.89599667126169,-73.85933869722189,"{'latitude': '40.89599667126169', 'longitude': '-73.85933869722189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2049930068,,,,,
58959858,2023-09-29T14:43:18.000,2023-10-07T17:48:22.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10452,127 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,04 BRONX,BRONX,1005431,245651,PHONE,Unspecified,BRONX,40.84090506332604,-73.92344993677821,"{'latitude': '40.84090506332604', 'longitude': '-73.92344993677821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025210001,,,,,
58963003,2023-09-29T14:43:18.000,2023-10-07T17:48:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10452,127 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 579-6777 (BRONX).",2023-10-07T00:00:00.000,04 BRONX,BRONX,1005431,245651,PHONE,Unspecified,BRONX,40.84090506332604,-73.92344993677821,"{'latitude': '40.84090506332604', 'longitude': '-73.92344993677821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025210001,,,,,
58965972,2023-09-29T14:43:18.000,2023-10-07T17:48:23.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WINDOW/FRAME,RESIDENTIAL BUILDING,10452,127 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,04 BRONX,BRONX,1005431,245651,PHONE,Unspecified,BRONX,40.84090506332604,-73.92344993677821,"{'latitude': '40.84090506332604', 'longitude': '-73.92344993677821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025210001,,,,,
58965958,2023-09-29T14:43:18.000,2023-10-07T17:48:25.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10452,127 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,04 BRONX,BRONX,1005431,245651,PHONE,Unspecified,BRONX,40.84090506332604,-73.92344993677821,"{'latitude': '40.84090506332604', 'longitude': '-73.92344993677821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025210001,,,,,
58958241,2023-09-29T14:43:18.000,2023-10-07T17:48:25.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10452,127 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 579-6777 (BRONX).",2023-10-07T00:00:00.000,04 BRONX,BRONX,1005431,245651,PHONE,Unspecified,BRONX,40.84090506332604,-73.92344993677821,"{'latitude': '40.84090506332604', 'longitude': '-73.92344993677821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025210001,,,,,
58962409,2023-09-29T14:43:17.000,2023-09-29T15:04:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,170 68 STREET,68 STREET,BAY CLIFF TERRACE,RIDGE BOULEVARD,BAY CLIFF TERRACE,RIDGE BOULEVARD,ADDRESS,BROOKLYN,68 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T15:04:11.000,10 BROOKLYN,BROOKLYN,976088,171648,MOBILE,Unspecified,BROOKLYN,40.63780694199356,-74.02940842740689,"{'latitude': '40.63780694199356', 'longitude': '-74.02940842740689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58956613,2023-09-29T14:43:16.000,2023-10-22T16:14:26.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10468,2344 DAVIDSON AVENUE,DAVIDSON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-22T00:00:00.000,07 BRONX,BRONX,1010769,252572,PHONE,Unspecified,BRONX,40.85988673093513,-73.90413055721098,"{'latitude': '40.85988673093513', 'longitude': '-73.90413055721098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2031980055,,,,,
58961761,2023-09-29T14:43:10.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11430,JFK,JFK,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:35:22.000,83 QUEENS,QUEENS,1043001,175548,PHONE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4142600001,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,
59442228,2023-09-29T14:43:09.000,2023-09-30T16:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11223,2601 86 STREET,86 STREET,WEST END LINE,WEST   13 STREET,WEST END LINE,WEST   13 STREET,ADDRESS,BROOKLYN,86 STREET,Closed,,2023-09-30T16:20:00.000,11 BROOKLYN,BROOKLYN,988391,156652,PHONE,Unspecified,BROOKLYN,40.596648825933116,-73.98508879799647,"{'latitude': '40.596648825933116', 'longitude': '-73.98508879799647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3070920020,,,,,
59460142,2023-09-29T14:43:06.000,2023-11-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10468,30 WEST  190 STREET,WEST  190 STREET,DAVIDSON AVENUE,GRAND AVENUE,DAVIDSON AVENUE,GRAND AVENUE,ADDRESS,BRONX,WEST  190 STREET,Closed,,2023-11-11T00:00:00.000,07 BRONX,BRONX,1011504,254185,PHONE,Unspecified,BRONX,40.864311688016656,-73.90146688495615,"{'latitude': '40.864311688016656', 'longitude': '-73.90146688495615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59439226,2023-09-29T14:43:01.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11226,3104 NEWKIRK AVENUE,NEWKIRK AVENUE,NOSTRAND AVENUE,EAST   31 STREET,NOSTRAND AVENUE,EAST   31 STREET,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,,2023-10-10T00:00:00.000,17 BROOKLYN,BROOKLYN,998796,172461,PHONE,Unspecified,BROOKLYN,40.64003026941683,-73.94758769227428,"{'latitude': '40.64003026941683', 'longitude': '-73.94758769227428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59459466,2023-09-29T14:43:00.000,2023-09-30T01:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11422,255-56 148 DRIVE,148 DRIVE,WELLER LANE,257 STREET,WELLER LANE,257 STREET,ADDRESS,ROSEDALE,148 DRIVE,Closed,,2023-09-30T01:30:00.000,13 QUEENS,QUEENS,1058091,177543,PHONE,Unspecified,QUEENS,40.65368333887407,-73.73388045047358,"{'latitude': '40.65368333887407', 'longitude': '-73.73388045047358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58961546,2023-09-29T14:42:56.000,2023-10-04T20:18:34.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10451,464 EAST  159 STREET,EAST  159 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,01 BRONX,BRONX,1008498,238870,PHONE,Unspecified,BRONX,40.822285286428205,-73.91239003705964,"{'latitude': '40.822285286428205', 'longitude': '-73.91239003705964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023800048,,,,,
59456153,2023-09-29T14:42:51.000,2023-10-03T10:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11420,133-42 130 STREET,130 STREET,133 AVENUE,135 AVENUE,133 AVENUE,135 AVENUE,ADDRESS,SOUTH OZONE PARK,130 STREET,Closed,,2023-10-03T10:55:00.000,10 QUEENS,QUEENS,1037105,183381,PHONE,Unspecified,QUEENS,40.66985744872885,-73.80946697437993,"{'latitude': '40.66985744872885', 'longitude': '-73.80946697437993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4117880054,,,,,
59445525,2023-09-29T14:42:37.000,2023-09-30T05:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11211,253 SOUTH    3 STREET,SOUTH    3 STREET,HAVEMEYER STREET,BROOKLYN QUEENS EP WB ET   32 A,HAVEMEYER STREET,BROOKLYN QUEENS EP WB ET   32 A,ADDRESS,BROOKLYN,SOUTH    3 STREET,Closed,,2023-09-30T05:30:00.000,01 BROOKLYN,BROOKLYN,996057,198192,PHONE,Unspecified,BROOKLYN,40.71066013061474,-73.95741180959102,"{'latitude': '40.71066013061474', 'longitude': '-73.95741180959102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58965825,2023-09-29T14:42:35.000,2023-10-05T08:35:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10458,565 EAST  188 STREET,EAST  188 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,06 BRONX,BRONX,1015256,251525,PHONE,Unspecified,BRONX,40.85699841357224,-73.88791436058312,"{'latitude': '40.85699841357224', 'longitude': '-73.88791436058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030580105,,,,,
58961314,2023-09-29T14:42:35.000,2023-10-05T08:35:15.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10458,565 EAST  188 STREET,EAST  188 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,06 BRONX,BRONX,1015256,251525,PHONE,Unspecified,BRONX,40.85699841357224,-73.88791436058312,"{'latitude': '40.85699841357224', 'longitude': '-73.88791436058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030580105,,,,,
58960173,2023-09-29T14:42:35.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10458,565 EAST  188 STREET,EAST  188 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,06 BRONX,BRONX,1015256,251525,PHONE,Unspecified,BRONX,40.85699841357224,-73.88791436058312,"{'latitude': '40.85699841357224', 'longitude': '-73.88791436058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030580105,,,,,
58957076,2023-09-29T14:42:35.000,2023-10-05T08:35:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10458,565 EAST  188 STREET,EAST  188 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,06 BRONX,BRONX,1015256,251525,PHONE,Unspecified,BRONX,40.85699841357224,-73.88791436058312,"{'latitude': '40.85699841357224', 'longitude': '-73.88791436058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030580105,,,,,
58960053,2023-09-29T14:42:35.000,2023-10-11T18:51:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10458,565 EAST  188 STREET,EAST  188 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,06 BRONX,BRONX,1015256,251525,PHONE,Unspecified,BRONX,40.85699841357224,-73.88791436058312,"{'latitude': '40.85699841357224', 'longitude': '-73.88791436058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030580105,,,,,
58962889,2023-09-29T14:42:35.000,2023-10-05T08:35:15.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10458,565 EAST  188 STREET,EAST  188 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,06 BRONX,BRONX,1015256,251525,PHONE,Unspecified,BRONX,40.85699841357224,-73.88791436058312,"{'latitude': '40.85699841357224', 'longitude': '-73.88791436058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030580105,,,,,
59452691,2023-09-29T14:42:31.000,2023-09-30T19:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11379,63-48 77 STREET,77 STREET,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,ADDRESS,MIDDLE VILLAGE,77 STREET,Closed,,2023-09-30T19:10:00.000,05 QUEENS,QUEENS,1017911,201131,PHONE,Unspecified,QUEENS,40.71867082298949,-73.87856917225501,"{'latitude': '40.71867082298949', 'longitude': '-73.87856917225501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58956629,2023-09-29T14:42:31.000,2023-10-17T20:33:37.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10021,1315 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-17T00:00:00.000,08 MANHATTAN,MANHATTAN,996252,218681,ONLINE,Unspecified,MANHATTAN,40.76689708380387,-73.95667188381395,"{'latitude': '40.76689708380387', 'longitude': '-73.95667188381395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1014450027,,,,,
59456424,2023-09-29T14:42:29.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10451,464 EAST  159 STREET,EAST  159 STREET,ELTON AVENUE,3 AVENUE,ELTON AVENUE,3 AVENUE,ADDRESS,BRONX,EAST  159 STREET,Closed,,2023-10-04T00:00:00.000,01 BRONX,BRONX,1008498,238870,PHONE,Unspecified,BRONX,40.822285286428205,-73.91239003705964,"{'latitude': '40.822285286428205', 'longitude': '-73.91239003705964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023800048,,,,,
59445327,2023-09-29T14:42:20.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Apartment,10037,2300 5 AVENUE,5 AVENUE,EAST  139 STREET,WEST  141 STREET,EAST  139 STREET,WEST  141 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,,2023-10-04T00:00:00.000,10 MANHATTAN,MANHATTAN,1002067,236396,PHONE,Unspecified,MANHATTAN,40.815510167325854,-73.93563231275274,"{'latitude': '40.815510167325854', 'longitude': '-73.93563231275274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59436148,2023-09-29T14:42:20.000,2023-09-29T15:10:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11238,33 IRVING PLACE,IRVING PLACE,GATES AVENUE,PUTNAM AVENUE,GATES AVENUE,PUTNAM AVENUE,ADDRESS,BROOKLYN,IRVING PLACE,Closed,,2023-09-29T15:10:00.000,02 BROOKLYN,BROOKLYN,995343,188499,ONLINE,Unspecified,BROOKLYN,40.68405602860872,-73.96000319190578,"{'latitude': '40.68405602860872', 'longitude': '-73.96000319190578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58957837,2023-09-29T14:42:18.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11354,144-25 ROOSEVELT AVENUE,ROOSEVELT AVENUE,,,,,ADDRESS,FLUSHING,,Assigned,The Department of Buildings has reviewed this complaint and determnined that it would be best addressed by its Quality of Life Unit.,2023-10-02T00:00:00.000,07 QUEENS,QUEENS,1033779,216896,UNKNOWN,Unspecified,QUEENS,40.7618671322135,-73.82120999786123,"{'latitude': '40.7618671322135', 'longitude': '-73.82120999786123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4050240080,,,,,
58956326,2023-09-29T14:42:17.000,2023-09-29T15:07:24.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10459,830 EAST  163 STREET,EAST  163 STREET,UNION AVENUE,PROSPECT AVENUE,UNION AVENUE,PROSPECT AVENUE,ADDRESS,BRONX,EAST  163 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T15:07:29.000,03 BRONX,BRONX,1011616,238851,ONLINE,Unspecified,BRONX,40.822224027258486,-73.90112454024609,"{'latitude': '40.822224027258486', 'longitude': '-73.90112454024609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2026770070,,,,,
