unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58942216,2023-09-27T13:03:47.000,2023-09-27T16:37:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11229,3710 BEDFORD AVENUE,BEDFORD AVENUE,KINGS HIGHWAY,AVENUE P,KINGS HIGHWAY,AVENUE P,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T16:37:32.000,15 BROOKLYN,BROOKLYN,998438,162188,MOBILE,Unspecified,BROOKLYN,40.61183362625817,-73.94889923507453,"{'latitude': '40.61183362625817', 'longitude': '-73.94889923507453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3067710044,,,,,,,
58940619,2023-09-27T13:03:23.000,2023-09-29T15:32:52.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11238,204 ST JAMES PLACE,ST JAMES PLACE,GATES AVENUE,FULTON STREET,GATES AVENUE,FULTON STREET,ADDRESS,BROOKLYN,ST JAMES PLACE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T10:40:36.000,02 BROOKLYN,BROOKLYN,994255,188504,ONLINE,Unspecified,BROOKLYN,40.68407104914542,-73.96392606575978,"{'latitude': '40.68407104914542', 'longitude': '-73.96392606575978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3019790033,,,,,,,
58937015,2023-09-27T13:02:58.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Investigations and Discipline (IAD),Investigative Inspection,,11237,138 WYCKOFF AVENUE,WYCKOFF AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,04 BROOKLYN,BROOKLYN,1007157,195464,UNKNOWN,Unspecified,BROOKLYN,40.703150642912206,-73.91738308714106,"{'latitude': '40.703150642912206', 'longitude': '-73.91738308714106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3032700035,,,,,,,
58937703,2023-09-27T13:02:31.000,2023-09-27T13:10:20.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10031,518 WEST  135 STREET,WEST  135 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  135 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T13:10:25.000,09 MANHATTAN,MANHATTAN,997266,237755,PHONE,Unspecified,MANHATTAN,40.81924861859631,-73.95297430274603,"{'latitude': '40.81924861859631', 'longitude': '-73.95297430274603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941077,2023-09-27T13:02:30.000,2023-09-27T14:08:10.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10467,3357 OLINVILLE AVENUE,OLINVILLE AVENUE,ROSEWOOD STREET,MAGENTA STREET,ROSEWOOD STREET,MAGENTA STREET,ADDRESS,BRONX,OLINVILLE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T14:08:09.000,12 BRONX,BRONX,1020707,257863,ONLINE,Unspecified,BRONX,40.87437345378532,-73.86817472802414,"{'latitude': '40.87437345378532', 'longitude': '-73.86817472802414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937544,2023-09-27T13:02:26.000,2023-11-04T18:13:26.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10037,50 WEST  139 STREET,WEST  139 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-04T00:00:00.000,10 MANHATTAN,MANHATTAN,1001506,236611,PHONE,Unspecified,MANHATTAN,40.816101395612215,-73.93765849062386,"{'latitude': '40.816101395612215', 'longitude': '-73.93765849062386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017360060,,,,,,,
58936687,2023-09-27T13:02:13.000,,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,Street,11411,114-36 208 STREET,208 STREET,MURDOCK AVENUE,115 AVENUE,MURDOCK AVENUE,115 AVENUE,ADDRESS,CAMBRIA HEIGHTS,208 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.     NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-31T08:40:28.000,13 QUEENS,QUEENS,1054557,194856,PHONE,Unspecified,QUEENS,40.70123217516305,-73.74643613788172,"{'latitude': '40.70123217516305', 'longitude': '-73.74643613788172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58940480,2023-09-27T13:02:06.000,2023-10-05T17:58:54.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11105,22-76 24 STREET,24 STREET,AMTRAK-CONNECTING RAIL LINE,23 AVENUE,AMTRAK-CONNECTING RAIL LINE,23 AVENUE,ADDRESS,ASTORIA,24 STREET,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-05T17:58:58.000,01 QUEENS,QUEENS,1007222,222622,PHONE,Unspecified,QUEENS,40.77769239467914,-73.9170559111538,"{'latitude': '40.77769239467914', 'longitude': '-73.9170559111538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4008770063,,,,,,,
58945269,2023-09-27T13:02:02.000,2023-10-06T08:53:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,04 BRONX,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028200009,,,,,,,
58941442,2023-09-27T13:02:02.000,2023-10-01T18:51:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,04 BRONX,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028200009,,,,,,,
58945261,2023-09-27T13:02:02.000,2023-10-06T08:53:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,04 BRONX,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028200009,,,,,,,
58940171,2023-09-27T13:02:02.000,2023-10-01T18:51:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,04 BRONX,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028200009,,,,,,,
58942662,2023-09-27T13:02:01.000,2023-10-01T18:51:46.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,04 BRONX,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028200009,,,,,,,
58935720,2023-09-27T13:02:00.000,2023-09-28T10:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11209,235 79 STREET,79 STREET,RIDGE BLVD,3 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-28T10:55:00.000,10 BROOKLYN,BROOKLYN,975757,168424,ONLINE,Unspecified,BROOKLYN,40.628957435033406,-74.03059699287796,"{'latitude': '40.628957435033406', 'longitude': '-74.03059699287796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3059680070,N/A,,,,,,
58939519,2023-09-27T13:02:00.000,2023-09-28T10:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11209,235 79 STREET,79 STREET,RIDGE BLVD,3 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-28T10:55:00.000,10 BROOKLYN,BROOKLYN,975757,168424,ONLINE,Unspecified,BROOKLYN,40.628957435033406,-74.03059699287796,"{'latitude': '40.628957435033406', 'longitude': '-74.03059699287796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3059680070,N/A,,,,,,
58944164,2023-09-27T13:01:57.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,10003,20 EAST   10 STREET,EAST   10 STREET,5 AVENUE,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,ADDRESS,NEW YORK,EAST   10 STREET,In Progress,,,02 MANHATTAN,MANHATTAN,985852,206289,ONLINE,Unspecified,MANHATTAN,40.73289217260755,-73.99421961196948,"{'latitude': '40.73289217260755', 'longitude': '-73.99421961196948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1005670016,,,,,,,
58941860,2023-09-27T13:01:57.000,2023-09-27T13:08:49.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,11209,7213 RIDGE BOULEVARD,RIDGE BOULEVARD,72 STREET,73 STREET,72 STREET,73 STREET,ADDRESS,BROOKLYN,RIDGE BOULEVARD,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-27T13:08:49.000,10 BROOKLYN,BROOKLYN,976009,170258,MOBILE,N/A,BROOKLYN,40.6339916148716,-74.02969137398257,"{'latitude': '40.6339916148716', 'longitude': '-74.02969137398257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3059070001,,,,,,,
58936211,2023-09-27T13:01:57.000,2023-11-12T19:01:01.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10458,200 EAST MOSHOLU PARKWAY SOUTH,EAST MOSHOLU PARKWAY SOUTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-12T00:00:00.000,07 BRONX,BRONX,1016512,257616,PHONE,Unspecified,BRONX,40.87371184587149,-73.8833446455057,"{'latitude': '40.87371184587149', 'longitude': '-73.8833446455057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2033090061,,,,,,,
58942592,2023-09-27T13:01:34.000,2023-09-29T11:41:06.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11207,629 WILSON AVENUE,WILSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,04 BROOKLYN,BROOKLYN,1010243,190548,PHONE,Unspecified,BROOKLYN,40.68964884630271,-73.90627202762974,"{'latitude': '40.68964884630271', 'longitude': '-73.90627202762974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034360006,,,,,,,
58940050,2023-09-27T13:01:34.000,2023-09-29T11:41:06.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11207,629 WILSON AVENUE,WILSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,04 BROOKLYN,BROOKLYN,1010243,190548,PHONE,Unspecified,BROOKLYN,40.68964884630271,-73.90627202762974,"{'latitude': '40.68964884630271', 'longitude': '-73.90627202762974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034360006,,,,,,,
58945110,2023-09-27T13:01:32.000,2023-10-02T16:26:07.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10029,2153 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,11 MANHATTAN,MANHATTAN,1001545,228232,PHONE,Unspecified,MANHATTAN,40.79310327513761,-73.93753917838782,"{'latitude': '40.79310327513761', 'longitude': '-73.93753917838782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1016830018,,,,,,,
58937605,2023-09-27T13:01:26.000,2023-10-12T11:26:34.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10021,410 EAST   75 STREET,EAST   75 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-12T00:00:00.000,08 MANHATTAN,MANHATTAN,996969,219643,PHONE,Unspecified,MANHATTAN,40.769536521179035,-73.95408164025113,"{'latitude': '40.769536521179035', 'longitude': '-73.95408164025113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1014690042,,,,,,,
58943741,2023-09-27T13:01:07.000,2023-09-27T13:28:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,673 MARCY AVENUE,MARCY AVENUE,DEKALB AVENUE,KOSCIUSZKO STREET,DEKALB AVENUE,KOSCIUSZKO STREET,ADDRESS,BROOKLYN,MARCY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T13:28:41.000,03 BROOKLYN,BROOKLYN,998561,191156,ONLINE,Unspecified,BROOKLYN,40.69134426485412,-73.94839476238839,"{'latitude': '40.69134426485412', 'longitude': '-73.94839476238839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3017800005,,,,,,,
58939582,2023-09-27T13:01:05.000,2023-09-27T18:14:47.000,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11421,80-50 90 ROAD,90 ROAD,80 STREET,84 STREET,80 STREET,84 STREET,ADDRESS,WOODHAVEN,90 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T18:14:52.000,09 QUEENS,QUEENS,1023153,189785,ONLINE,Unspecified,QUEENS,40.687507258611376,-73.85972442339592,"{'latitude': '40.687507258611376', 'longitude': '-73.85972442339592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4089630017,,,,,,,
58939083,2023-09-27T13:00:59.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11379,76-01 58 ROAD,58 ROAD,76 STREET,77 PLACE,76 STREET,77 PLACE,ADDRESS,MIDDLE VILLAGE,58 ROAD,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-04T09:15:58.000,05 QUEENS,QUEENS,1016368,203653,ONLINE,Unspecified,QUEENS,40.72559883382849,-73.88412344657218,"{'latitude': '40.72559883382849', 'longitude': '-73.88412344657218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4028230024,,,,,,,
