unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location
58923841,2023-09-25T22:39:17.000,2023-09-26T19:28:14.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11221,1225 BUSHWICK AVENUE,BUSHWICK AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-26T00:00:00.000,04 BROOKLYN,3033950006,BROOKLYN,1007773,189880,ONLINE,Unspecified,BROOKLYN,40.68782225004939,-73.91518090940696,"{'latitude': '40.68782225004939', 'longitude': '-73.91518090940696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918037,2023-09-25T22:39:12.000,2023-09-25T22:45:07.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11219,4912 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,49 STREET,50 STREET,49 STREET,50 STREET,ADDRESS,BROOKLYN,FORT HAMILTON PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:45:11.000,12 BROOKLYN,3056390014,BROOKLYN,984851,171814,ONLINE,Unspecified,BROOKLYN,40.63826631676594,-73.99783452754056,"{'latitude': '40.63826631676594', 'longitude': '-73.99783452754056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923095,2023-09-25T22:39:08.000,2023-09-26T02:11:38.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10461,2430 HALSEY STREET,HALSEY STREET,KINNEAR PLACE,HERSCHELL STREET,KINNEAR PLACE,HERSCHELL STREET,ADDRESS,BRONX,HALSEY STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T02:11:42.000,10 BRONX,2038440104,BRONX,1027262,244017,ONLINE,Unspecified,BRONX,40.836340867042864,-73.84456131694202,"{'latitude': '40.836340867042864', 'longitude': '-73.84456131694202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922401,2023-09-25T22:38:15.000,2023-09-26T00:23:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11365,162-02 BOOTH MEMORIAL AVENUE,BOOTH MEMORIAL AVENUE,162 STREET,163 STREET,162 STREET,163 STREET,ADDRESS,FRESH MEADOWS,BOOTH MEMORIAL AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T00:23:35.000,07 QUEENS,4067290028,QUEENS,1037953,209685,ONLINE,Unspecified,QUEENS,40.742050442140076,-73.80620031077963,"{'latitude': '40.742050442140076', 'longitude': '-73.80620031077963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917730,2023-09-25T22:38:00.000,2023-09-26T18:28:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,1 HANOVER STREET,HANOVER STREET,WALL ST,EXCHANGE PL,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T18:28:00.000,01 MANHATTAN,,MANHATTAN,981799,196469,ONLINE,Unspecified,MANHATTAN,40.705938441807234,-74.00884020133827,"{'latitude': '40.705938441807234', 'longitude': '-74.00884020133827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58916808,2023-09-25T22:37:57.000,2023-09-26T01:12:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11411,116-02 227 STREET,227 STREET,116 AVENUE,LINDEN BOULEVARD,116 AVENUE,LINDEN BOULEVARD,ADDRESS,CAMBRIA HEIGHTS,227 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T01:12:39.000,13 QUEENS,4113270037,QUEENS,1058212,192484,PHONE,Unspecified,QUEENS,40.69469182359105,-73.7332804207446,"{'latitude': '40.69469182359105', 'longitude': '-73.7332804207446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917640,2023-09-25T22:37:27.000,2023-10-12T09:33:30.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Street,10469,3260 ELY AVENUE,ELY AVENUE,BURKE AVENUE,GIVAN AVENUE,BURKE AVENUE,GIVAN AVENUE,ADDRESS,BRONX,ELY AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T04:23:19.000,12 BRONX,2047570061,BRONX,1028813,258435,PHONE,Unspecified,BRONX,40.875906210883635,-73.8388604077911,"{'latitude': '40.875906210883635', 'longitude': '-73.8388604077911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919112,2023-09-25T22:37:02.000,2023-09-25T22:48:38.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11230,1277 EAST   14 STREET,EAST   14 STREET,LOCUST AVENUE,CHESTNUT AVENUE,LOCUST AVENUE,CHESTNUT AVENUE,ADDRESS,BROOKLYN,EAST   14 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:48:42.000,14 BROOKLYN,3067350080,BROOKLYN,995060,164608,MOBILE,Unspecified,BROOKLYN,40.61848079012788,-73.96106186457864,"{'latitude': '40.61848079012788', 'longitude': '-73.96106186457864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919593,2023-09-25T22:37:01.000,2023-09-25T22:37:01.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,948 EASTERN PARKWAY,EASTERN PARKWAY,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-25T22:37:01.000,09 BROOKLYN,3013940037,BROOKLYN,1001665,183062,MOBILE,Unspecified,BROOKLYN,40.6691225135329,-73.93722270840404,"{'latitude': '40.6691225135329', 'longitude': '-73.93722270840404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919179,2023-09-25T22:36:58.000,2023-09-25T22:53:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11235,3162 BRIGHTON    4 STREET,BRIGHTON    4 STREET,BRIGHTWATER COURT,BOARDWALK EAST,BRIGHTWATER COURT,BOARDWALK EAST,ADDRESS,BROOKLYN,BRIGHTON    4 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T22:53:32.000,13 BROOKLYN,3086870020,BROOKLYN,994537,148937,MOBILE,Unspecified,BROOKLYN,40.575467685288814,-73.96296959768924,"{'latitude': '40.575467685288814', 'longitude': '-73.96296959768924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923710,2023-09-25T22:36:52.000,2023-09-25T22:52:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10016,455 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   30 STREET,EAST   31 STREET,EAST   30 STREET,EAST   31 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:53:07.000,05 MANHATTAN,1008860088,MANHATTAN,988998,210691,MOBILE,Unspecified,MANHATTAN,40.744973441301006,-73.98286500659401,"{'latitude': '40.744973441301006', 'longitude': '-73.98286500659401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58935188,2023-09-25T22:36:30.000,,DOT,Department of Transportation,Street Condition,Hummock,,10024,AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   86 STREET,WEST   87 STREET,,,BLOCKFACE,MANHATTAN,,Pending,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-27T17:20:00.000,07 MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,N/A,,,,
58923120,2023-09-25T22:36:17.000,2023-10-16T14:01:15.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Street,10007,70 CHURCH STREET,CHURCH STREET,FULTON STREET,VESEY STREET,FULTON STREET,VESEY STREET,ADDRESS,NEW YORK,CHURCH STREET,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-16T14:01:22.000,01 MANHATTAN,,MANHATTAN,981427,198680,ONLINE,Unspecified,MANHATTAN,40.71200700219275,-74.01018284800591,"{'latitude': '40.71200700219275', 'longitude': '-74.01018284800591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923038,2023-09-25T22:36:14.000,2023-09-26T15:19:06.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11419,121-20 LIBERTY AVENUE,LIBERTY AVENUE,121 STREET,122 STREET,121 STREET,122 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-25T22:36:14.000,10 QUEENS,4095750010,QUEENS,1033602,189638,MOBILE,Unspecified,QUEENS,40.6870516828661,-73.82204881986134,"{'latitude': '40.6870516828661', 'longitude': '-73.82204881986134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919102,2023-09-25T22:36:12.000,2023-09-26T00:12:14.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10453,64 EAST  183 STREET,EAST  183 STREET,WALTON AVENUE,MORRIS AVENUE,WALTON AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  183 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T00:12:18.000,05 BRONX,2031820031,BRONX,1011231,251984,ONLINE,Unspecified,BRONX,40.858271448590614,-73.90246273872681,"{'latitude': '40.858271448590614', 'longitude': '-73.90246273872681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919026,2023-09-25T22:36:11.000,2023-09-26T01:05:33.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,97-01 50 AVENUE,50 AVENUE,97 STREET,97 PLACE,97 STREET,97 PLACE,ADDRESS,CORONA,50 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T01:05:37.000,04 QUEENS,4018800046,QUEENS,1021409,209663,PHONE,Unspecified,QUEENS,40.74207504612485,-73.8659031665074,"{'latitude': '40.74207504612485', 'longitude': '-73.8659031665074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923091,2023-09-25T22:36:06.000,2023-09-26T06:53:21.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,59-11 FRESH POND ROAD,FRESH POND ROAD,59 AVENUE,59 ROAD,59 AVENUE,59 ROAD,ADDRESS,MASPETH,FRESH POND ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T06:53:25.000,05 QUEENS,4027540021,QUEENS,1011306,201275,MOBILE,Unspecified,QUEENS,40.71908873380624,-73.90239586750444,"{'latitude': '40.71908873380624', 'longitude': '-73.90239586750444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919381,2023-09-25T22:36:01.000,2023-10-12T15:13:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11213,229 TROY AVENUE,TROY AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-12T00:00:00.000,08 BROOKLYN,3013770007,BROOKLYN,1001886,183911,PHONE,Unspecified,BROOKLYN,40.67145239062224,-73.93642383047874,"{'latitude': '40.67145239062224', 'longitude': '-73.93642383047874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917083,2023-09-25T22:35:54.000,2023-09-28T09:22:43.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11419,121-20 LIBERTY AVENUE,LIBERTY AVENUE,,,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-28T00:00:00.000,10 QUEENS,4095750010,QUEENS,1033602,189638,MOBILE,Unspecified,QUEENS,40.6870516828661,-73.82204881986134,"{'latitude': '40.6870516828661', 'longitude': '-73.82204881986134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58930049,2023-09-25T22:35:19.000,,DOT,Department of Transportation,Street Condition,Hummock,,10462,MORRIS PARK AVENUE,MORRIS PARK AVENUE,BRONXDALE AVENUE,FOWLER AVENUE,,,BLOCKFACE,BRONX,,Pending,The Department of Transportation inspected this complaint and repaired the problem.,2023-10-02T18:30:00.000,11 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,N/A,,,,
58922236,2023-09-25T22:35:00.000,2023-09-26T18:19:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10024,175 WEST   90 STREET,WEST   90 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-26T18:19:00.000,07 MANHATTAN,1012210001,MANHATTAN,991800,227126,ONLINE,Unspecified,MANHATTAN,40.79008130221697,-73.97273444547737,"{'latitude': '40.79008130221697', 'longitude': '-73.97273444547737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58921465,2023-09-25T22:34:56.000,2023-09-25T22:45:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11219,4910 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,49 STREET,50 STREET,49 STREET,50 STREET,ADDRESS,BROOKLYN,FORT HAMILTON PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:45:26.000,12 BROOKLYN,3056390013,BROOKLYN,984854,171817,ONLINE,Unspecified,BROOKLYN,40.638274550921295,-73.9978237179253,"{'latitude': '40.638274550921295', 'longitude': '-73.9978237179253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922644,2023-09-25T22:34:54.000,2023-09-25T23:48:54.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,11237,61 STARR STREET,STARR STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,STARR STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T23:48:59.000,04 BROOKLYN,3031860001,BROOKLYN,1004594,194882,ONLINE,Unspecified,BROOKLYN,40.701559453644634,-73.92662861543792,"{'latitude': '40.701559453644634', 'longitude': '-73.92662861543792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920226,2023-09-25T22:34:48.000,2023-09-25T22:42:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,131 WEST   93 STREET,WEST   93 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   93 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:43:02.000,07 MANHATTAN,1012240016,MANHATTAN,992520,227624,MOBILE,Unspecified,MANHATTAN,40.791447533697166,-73.97013367364798,"{'latitude': '40.791447533697166', 'longitude': '-73.97013367364798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919501,2023-09-25T22:34:32.000,2023-09-26T02:26:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11372,34-52 73 STREET,73 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,JACKSON HEIGHTS,73 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T02:26:19.000,03 QUEENS,4012590031,QUEENS,1013851,213084,MOBILE,Unspecified,QUEENS,40.75149335251134,-73.89316286752913,"{'latitude': '40.75149335251134', 'longitude': '-73.89316286752913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58925201,2023-09-25T22:34:24.000,2023-09-25T23:14:42.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11375,71-59 NANSEN STREET,NANSEN STREET,71 AVENUE,72 AVENUE,71 AVENUE,72 AVENUE,ADDRESS,FOREST HILLS,NANSEN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T23:14:45.000,06 QUEENS,4032410033,QUEENS,1026085,198323,ONLINE,Unspecified,QUEENS,40.7109286680458,-73.8490992686913,"{'latitude': '40.7109286680458', 'longitude': '-73.8490992686913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924534,2023-09-25T22:34:15.000,2023-09-25T22:47:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,2160 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE U,AVENUE V,AVENUE U,AVENUE V,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T22:47:12.000,15 BROOKLYN,3071320031,BROOKLYN,993900,156637,ONLINE,Unspecified,BROOKLYN,40.59660336782565,-73.96525162896621,"{'latitude': '40.59660336782565', 'longitude': '-73.96525162896621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
