unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,due_date,taxi_company_borough,vehicle_type
58906018,2023-09-23T09:49:44.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10472,1770 EAST  172 STREET,EAST  172 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-23T00:00:00.000,09 BRONX,2037850025,BRONX,1020812,242703,ONLINE,Unspecified,BRONX,40.8327633790934,-73.8678777382694,"{'latitude': '40.8327633790934', 'longitude': '-73.8678777382694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903541,2023-09-23T09:49:39.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11215,5 AVENUE,5 AVENUE,5 AVENUE,19 STREET,5 AVENUE,19 STREET,INTERSECTION,BROOKLYN,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-23T11:25:18.000,07 BROOKLYN,,BROOKLYN,986399,180632,PHONE,Unspecified,BROOKLYN,40.6624695707294,-73.99225409514533,"{'latitude': '40.6624695707294', 'longitude': '-73.99225409514533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903039,2023-09-23T09:49:26.000,2023-09-23T10:23:05.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11213,155 BROOKLYN AVENUE,BROOKLYN AVENUE,ST MARKS AVENUE,PROSPECT PLACE,ST MARKS AVENUE,PROSPECT PLACE,ADDRESS,BROOKLYN,BROOKLYN AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-23T10:23:10.000,08 BROOKLYN,3012290001,BROOKLYN,999648,185023,ONLINE,Unspecified,BROOKLYN,40.674508755845245,-73.94448907348072,"{'latitude': '40.674508755845245', 'longitude': '-73.94448907348072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904712,2023-09-23T09:49:25.000,2023-09-23T10:42:13.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10307,6900 HYLAN BOULEVARD,HYLAN BOULEVARD,JOLINE AVENUE,SPRAGUE AVENUE,JOLINE AVENUE,SPRAGUE AVENUE,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T10:42:16.000,03 STATEN ISLAND,,STATEN ISLAND,918870,123764,ONLINE,Unspecified,STATEN ISLAND,40.5061376841753,-74.23510645934678,"{'latitude': '40.5061376841753', 'longitude': '-74.23510645934678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903116,2023-09-23T09:49:20.000,2023-09-23T10:19:46.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10033,641 WEST  183 STREET,WEST  183 STREET,WADSWORTH AVENUE,BROADWAY,WADSWORTH AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  183 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:19:50.000,12 MANHATTAN,,MANHATTAN,1002443,249359,MOBILE,Unspecified,MANHATTAN,40.851089091787834,-73.93423877607374,"{'latitude': '40.851089091787834', 'longitude': '-73.93423877607374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904567,2023-09-23T09:49:13.000,2023-09-23T11:01:26.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10004,26 BROADWAY,BROADWAY,BEAVER STREET,MORRIS STREET,BEAVER STREET,MORRIS STREET,ADDRESS,NEW YORK,BROADWAY,Closed,N/A,2023-09-23T11:01:31.000,01 MANHATTAN,1000220013,MANHATTAN,980562,196375,ONLINE,Unspecified,MANHATTAN,40.70568000485677,-74.01330172836009,"{'latitude': '40.70568000485677', 'longitude': '-74.01330172836009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58902921,2023-09-23T09:49:11.000,2023-09-23T10:12:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10457,2237 BELMONT AVENUE,BELMONT AVENUE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,BELMONT AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T10:12:51.000,06 BRONX,2030860033,BRONX,1015324,249572,PHONE,Unspecified,BRONX,40.85163777578711,-73.88767759594234,"{'latitude': '40.85163777578711', 'longitude': '-73.88767759594234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903557,2023-09-23T09:49:00.000,2023-09-26T11:03:30.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11434,120-23 178 PLACE,178 PLACE,120 AVENUE,LESLIE ROAD,120 AVENUE,LESLIE ROAD,ADDRESS,JAMAICA,178 PLACE,Closed,The Department of Sanitation collected the requested items.,2023-09-23T10:01:19.000,12 QUEENS,4124720030,QUEENS,1049449,188824,ONLINE,Unspecified,QUEENS,40.68471489913938,-73.76491655126662,"{'latitude': '40.68471489913938', 'longitude': '-73.76491655126662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904416,2023-09-23T09:48:38.000,2023-09-23T09:54:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10472,1218 MANOR AVENUE,MANOR AVENUE,WESTCHESTER AVENUE,EAST  172 STREET,WESTCHESTER AVENUE,EAST  172 STREET,ADDRESS,BRONX,MANOR AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T09:54:44.000,09 BRONX,2037760014,BRONX,1018418,241544,ONLINE,Unspecified,BRONX,40.82959184621591,-73.87653470703209,"{'latitude': '40.82959184621591', 'longitude': '-73.87653470703209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58902962,2023-09-23T09:48:13.000,2023-09-23T10:30:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,123 PARKSIDE AVENUE,PARKSIDE AVENUE,PARADE PLACE,ST PAULS PLACE,PARADE PLACE,ST PAULS PLACE,ADDRESS,BROOKLYN,PARKSIDE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T10:30:20.000,14 BROOKLYN,3050520027,BROOKLYN,993933,177407,MOBILE,Unspecified,BROOKLYN,40.653612620822784,-73.96510300549845,"{'latitude': '40.653612620822784', 'longitude': '-73.96510300549845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903641,2023-09-23T09:47:22.000,2023-09-23T10:36:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1375 HOLLYWOOD AVENUE,HOLLYWOOD AVENUE,LA SALLE AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,CODDINGTON AVENUE,ADDRESS,BRONX,HOLLYWOOD AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T10:36:35.000,10 BRONX,2053660039,BRONX,1032124,245592,MOBILE,Unspecified,BRONX,40.84063875791072,-73.8269796056401,"{'latitude': '40.84063875791072', 'longitude': '-73.8269796056401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58902888,2023-09-23T09:47:05.000,2023-09-23T11:39:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11208,144 LINCOLN AVENUE,LINCOLN AVENUE,ETNA STREET,O'BRIEN PLACE,ETNA STREET,O'BRIEN PLACE,ADDRESS,BROOKLYN,LINCOLN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T11:39:16.000,05 BROOKLYN,3041210045,BROOKLYN,1020278,189542,PHONE,Unspecified,BROOKLYN,40.686852449859835,-73.87009231839481,"{'latitude': '40.686852449859835', 'longitude': '-73.87009231839481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58906732,2023-09-23T09:47:00.000,2023-09-26T06:29:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,740 8 AVENUE,8 AVENUE,W 45 ST,W 46 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T06:29:00.000,05 MANHATTAN,1010170001,MANHATTAN,987548,216000,ONLINE,Unspecified,MANHATTAN,40.75954596145767,-73.98809528819223,"{'latitude': '40.75954596145767', 'longitude': '-73.98809528819223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58908859,2023-09-23T09:47:00.000,2023-09-26T06:28:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10036,,,,,WEST 46 STREET,8 AVENUE,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T06:28:00.000,04 MANHATTAN,,MANHATTAN,987595,216089,ONLINE,Unspecified,MANHATTAN,40.75979022599973,-73.98792558913458,"{'latitude': '40.75979022599973', 'longitude': '-73.98792558913458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58908331,2023-09-23T09:47:00.000,2023-09-26T06:27:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,738 8 AVENUE,8 AVENUE,W 45 ST,W 46 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T06:27:00.000,05 MANHATTAN,1010170001,MANHATTAN,987541,215987,ONLINE,Unspecified,MANHATTAN,40.7595102823958,-73.98812056228851,"{'latitude': '40.7595102823958', 'longitude': '-73.98812056228851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58903317,2023-09-23T09:46:55.000,2023-09-23T11:01:37.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10004,7 BROADWAY,BROADWAY,BATTERY PLACE,MORRIS STREET,BATTERY PLACE,MORRIS STREET,ADDRESS,NEW YORK,BROADWAY,Closed,N/A,2023-09-23T11:01:39.000,01 MANHATTAN,1000130005,MANHATTAN,980393,196175,ONLINE,Unspecified,MANHATTAN,40.70513097992881,-74.01391115611803,"{'latitude': '40.70513097992881', 'longitude': '-74.01391115611803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908159,2023-09-23T09:46:55.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10452,1425 WYTHE PLACE,WYTHE PLACE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-23T00:00:00.000,04 BRONX,2028430085,BRONX,1007844,245237,PHONE,Unspecified,BRONX,40.83976263704942,-73.91473059669516,"{'latitude': '40.83976263704942', 'longitude': '-73.91473059669516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903765,2023-09-23T09:46:35.000,2023-11-08T15:11:32.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10009,404 EAST   11 STREET,EAST   11 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   11 STREET,Closed,The condition was inspected and determined not to be under Department of Transportation's jurisdiction. The Department of Transportation notified the appropriate responsible party of the complaint.,2023-11-08T15:11:36.000,03 MANHATTAN,1004380010,MANHATTAN,988793,204943,PHONE,Unspecified,MANHATTAN,40.729196710817256,-73.98360870993957,"{'latitude': '40.729196710817256', 'longitude': '-73.98360870993957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904183,2023-09-23T09:46:03.000,2023-09-23T10:25:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,10 ST PAULS PLACE,ST PAULS PLACE,PARKSIDE AVENUE,WOODRUFF AVENUE,PARKSIDE AVENUE,WOODRUFF AVENUE,ADDRESS,BROOKLYN,ST PAULS PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T10:25:45.000,14 BROOKLYN,3050520027,BROOKLYN,994233,177437,MOBILE,Unspecified,BROOKLYN,40.65369463114682,-73.96402177786435,"{'latitude': '40.65369463114682', 'longitude': '-73.96402177786435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903628,2023-09-23T09:46:03.000,2023-09-23T09:57:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T09:57:14.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904409,2023-09-23T09:45:48.000,2023-09-23T10:29:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,160 MADISON STREET,MADISON STREET,PIKE STREET,RUTGERS STREET,PIKE STREET,RUTGERS STREET,ADDRESS,NEW YORK,MADISON STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T10:29:18.000,03 MANHATTAN,1002550001,MANHATTAN,986489,198855,ONLINE,Unspecified,MANHATTAN,40.71248750259453,-73.9919236411543,"{'latitude': '40.71248750259453', 'longitude': '-73.9919236411543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903308,2023-09-23T09:45:44.000,2023-09-23T09:55:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,64-26 CATALPA AVENUE,CATALPA AVENUE,64 PLACE,65 STREET,64 PLACE,65 STREET,ADDRESS,RIDGEWOOD,CATALPA AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-23T09:55:39.000,05 QUEENS,4036350001,QUEENS,1013949,196016,MOBILE,Unspecified,QUEENS,40.70464556286627,-73.8928844909573,"{'latitude': '40.70464556286627', 'longitude': '-73.8928844909573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904562,2023-09-23T09:45:33.000,2023-09-23T10:19:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11215,628 FIFTH AVENUE,FIFTH AVENUE,17 STREET,18 STREET,17 STREET,18 STREET,ADDRESS,BROOKLYN,5 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:20:00.000,07 BROOKLYN,3006317504,BROOKLYN,986596,180886,MOBILE,Unspecified,BROOKLYN,40.66316669454727,-73.9915439354557,"{'latitude': '40.66316669454727', 'longitude': '-73.9915439354557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903938,2023-09-23T09:45:11.000,2023-09-23T11:16:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,33 EAGLE STREET,EAGLE STREET,WEST STREET,FRANKLIN STREET,WEST STREET,FRANKLIN STREET,ADDRESS,BROOKLYN,EAGLE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T11:16:07.000,01 BROOKLYN,3024947501,BROOKLYN,995408,206955,ONLINE,Unspecified,BROOKLYN,40.73471328560736,-73.95973824305426,"{'latitude': '40.73471328560736', 'longitude': '-73.95973824305426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903815,2023-09-23T09:44:44.000,2023-09-23T11:01:35.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10004,23 BROADWAY,BROADWAY,BATTERY PLACE,MORRIS STREET,BATTERY PLACE,MORRIS STREET,ADDRESS,NEW YORK,BROADWAY,Closed,N/A,2023-09-23T11:01:39.000,01 MANHATTAN,1000130027,MANHATTAN,980526,196377,ONLINE,Unspecified,MANHATTAN,40.705685479307455,-74.01343157279955,"{'latitude': '40.705685479307455', 'longitude': '-74.01343157279955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903817,2023-09-23T09:44:31.000,2023-09-25T14:46:10.000,DSNY,Department of Sanitation,Dumpster Complaint,Blocking Sidewalk or Street,Sidewalk,10031,530 WEST  148 STREET,WEST  148 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  148 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-23T14:09:06.000,09 MANHATTAN,1020790047,MANHATTAN,998860,240786,PHONE,Unspecified,MANHATTAN,40.82756536032387,-73.94720871852473,"{'latitude': '40.82756536032387', 'longitude': '-73.94720871852473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904794,2023-09-23T09:44:25.000,2023-09-25T13:26:19.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11207,612 VERMONT STREET,VERMONT STREET,LIVONIA AVENUE,RIVERDALE AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,ADDRESS,BROOKLYN,VERMONT STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T10:06:59.000,05 BROOKLYN,3038240039,BROOKLYN,1014226,181313,ONLINE,Unspecified,BROOKLYN,40.664288282100344,-73.89195084536318,"{'latitude': '40.664288282100344', 'longitude': '-73.89195084536318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904817,2023-09-23T09:44:13.000,2023-09-27T15:40:14.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,11233,1785 ATLANTIC AVENUE,ATLANTIC AVENUE,HUNTERFLY PLACE,ROCHESTER AVENUE,HUNTERFLY PLACE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T11:58:31.000,03 BROOKLYN,3017080059,BROOKLYN,1004282,186033,ONLINE,Unspecified,BROOKLYN,40.67727170406802,-73.9277801662049,"{'latitude': '40.67727170406802', 'longitude': '-73.9277801662049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904611,2023-09-23T09:44:09.000,2023-09-23T11:18:21.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11377,40-52 73 STREET,73 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,73 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T11:18:27.000,04 QUEENS,4013040068,QUEENS,1014136,210999,MOBILE,Unspecified,QUEENS,40.7457695981572,-73.89214350066575,"{'latitude': '40.7457695981572', 'longitude': '-73.89214350066575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
