unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,road_ramp,vehicle_type
58854797,2023-09-18T19:22:33.000,2023-09-18T19:26:37.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T19:26:41.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,,,,,,,,,
58845402,2023-09-18T19:22:10.000,2023-09-18T19:45:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10069,425 FREEDOM PLACE SOUTH,FREEDOM PLACE SOUTH,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T19:45:15.000,07 MANHATTAN,1011710148,MANHATTAN,986999,221318,MOBILE,Unspecified,MANHATTAN,40.77414268132074,-73.99007482533199,"{'latitude': '40.77414268132074', 'longitude': '-73.99007482533199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   62 STREET,WEST   63 STREET,WEST   62 STREET,WEST   63 STREET,FREEDOM PLACE SOUTH,,,,,,,,,
58850639,2023-09-18T19:21:53.000,2023-09-18T19:59:16.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10458,2772 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T19:59:20.000,07 BRONX,2032900004,BRONX,1014820,255349,PHONE,Unspecified,BRONX,40.86749565165109,-73.88947304198719,"{'latitude': '40.86749565165109', 'longitude': '-73.88947304198719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  197 STREET,EAST  197 STREET,EAST  197 STREET,EAST  197 STREET,BAINBRIDGE AVENUE,,,,,,,,,
58845423,2023-09-18T19:21:41.000,2023-09-18T19:57:10.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10029,1760 3 AVENUE,3 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T19:57:15.000,11 MANHATTAN,1016250033,MANHATTAN,998471,225694,PHONE,Unspecified,MANHATTAN,40.78614262952058,-73.94864628750543,"{'latitude': '40.78614262952058', 'longitude': '-73.94864628750543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   97 STREET,EAST   98 STREET,EAST   97 STREET,EAST   98 STREET,3 AVENUE,,,,,,,,,
58848541,2023-09-18T19:21:39.000,2023-09-19T09:08:45.000,DOT,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,Street,11372,85 STREET,85 STREET,BLOCKFACE,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-19T09:08:38.000,Unspecified QUEENS,,QUEENS,1017185,211880,PHONE,Unspecified,QUEENS,40.74817688982219,-73.8811355698535,"{'latitude': '40.74817688982219', 'longitude': '-73.8811355698535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVENUE,FORLEY STREET,37 AVENUE,FORLEY STREET,,,,,,,,,,
58846357,2023-09-18T19:21:17.000,2023-09-18T19:26:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T19:26:29.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,,,,,,,,,
58845648,2023-09-18T19:21:15.000,2023-09-18T20:15:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,523 WEST  156 STREET,WEST  156 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:16:00.000,12 MANHATTAN,1021150047,MANHATTAN,999905,242636,ONLINE,Unspecified,MANHATTAN,40.83264128877624,-73.94342843467429,"{'latitude': '40.83264128877624', 'longitude': '-73.94342843467429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  156 STREET,,,,,,,,,
58853199,2023-09-18T19:21:00.000,2023-09-19T00:15:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10014,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-19T00:15:00.000,02 MANHATTAN,,MANHATTAN,983272,207486,UNKNOWN,Unspecified,MANHATTAN,40.736177733756534,-74.00352902512448,"{'latitude': '40.736177733756534', 'longitude': '-74.00352902512448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,WEST 4 STREET,WEST 11 STREET,,,,,,,,,,
58852062,2023-09-18T19:20:56.000,2023-09-22T16:10:24.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10467,3435 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,12 BRONX,2046270029,BRONX,1020724,258615,ONLINE,Unspecified,BRONX,40.876437389391874,-73.86810916351783,"{'latitude': '40.876437389391874', 'longitude': '-73.86810916351783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58847914,2023-09-18T19:20:14.000,2023-09-18T19:26:15.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T19:26:18.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,,,,,,,,,
58854735,2023-09-18T19:20:11.000,2023-09-23T16:20:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11218,25 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,07 BROOKLYN,3053220001,BROOKLYN,991540,176242,PHONE,Unspecified,BROOKLYN,40.650417242958966,-73.97372850327297,"{'latitude': '40.650417242958966', 'longitude': '-73.97372850327297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58845235,2023-09-18T19:20:00.000,2023-09-19T11:17:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11233,274 RALPH AVENUE,RALPH AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-19T11:17:00.000,03 BROOKLYN,3016880001,BROOKLYN,1005827,187052,PHONE,Unspecified,BROOKLYN,40.68006499624945,-73.92220683642905,"{'latitude': '40.68006499624945', 'longitude': '-73.92220683642905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARION ST,SUMPTER ST,,,,,N/A,,,,,,,
58851577,2023-09-18T19:20:00.000,2023-09-20T18:08:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10010,120 EAST   23 STREET,EAST   23 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T18:08:00.000,05 MANHATTAN,1008780065,MANHATTAN,988299,208796,ONLINE,Unspecified,MANHATTAN,40.73977248654612,-73.98538875897175,"{'latitude': '40.73977248654612', 'longitude': '-73.98538875897175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVE S,LEXINGTON AVE,,,,,N/A,,,,,,,
58847793,2023-09-18T19:20:00.000,2023-09-18T19:55:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11237,306 LINDEN STREET,LINDEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-18T19:55:00.000,04 BROOKLYN,3033350025,BROOKLYN,1007971,193742,PHONE,Unspecified,BROOKLYN,40.6984220133752,-73.91445336307767,"{'latitude': '40.6984220133752', 'longitude': '-73.91445336307767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KNICKERBOCKER AVE,IRVING AVE,,,,,,,,,,,,
58854152,2023-09-18T19:20:00.000,2023-09-26T09:15:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11372,37-17 88 STREET,88 STREET,ADDRESS,JACKSON HEIGHTS,Closed,"The Department of Environmental Protection has investigated this complaint and a leak, not a city issue, has been resolved by homeowner.",2023-09-26T09:15:00.000,03 QUEENS,4014760071,QUEENS,1017882,212464,PHONE,Unspecified,QUEENS,40.74977719774228,-73.87861713678214,"{'latitude': '40.74977719774228', 'longitude': '-73.87861713678214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVE,ROOSEVELT AVE,,,,,,,,,,,,
58852958,2023-09-18T19:19:35.000,2023-09-18T19:42:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,147 PRINCE STREET,PRINCE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T19:42:13.000,02 BROOKLYN,3020620006,BROOKLYN,989094,191627,ONLINE,Unspecified,BROOKLYN,40.69264729589128,-73.98253227283492,"{'latitude': '40.69264729589128', 'longitude': '-73.98253227283492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FAIR STREET,FLATBUSH AVENUE EXTENSION,FAIR STREET,FLATBUSH AVENUE EXTENSION,PRINCE STREET,,,,,,,,,
58854238,2023-09-18T19:19:18.000,2023-09-18T20:18:07.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11233,85 HOWARD AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:18:10.000,03 BROOKLYN,3014910003,BROOKLYN,1006287,189103,MOBILE,Unspecified,BROOKLYN,40.685693388550526,-73.92054165753488,"{'latitude': '40.685693388550526', 'longitude': '-73.92054165753488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HANCOCK STREET,HALSEY STREET,HANCOCK STREET,HALSEY STREET,HOWARD AVENUE,,,,,,,,,
58851338,2023-09-18T19:19:07.000,2023-09-18T19:37:54.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10013,156 MOTT STREET,MOTT STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T19:37:58.000,02 MANHATTAN,1004700003,MANHATTAN,985276,201402,ONLINE,Unspecified,MANHATTAN,40.71947863163179,-73.99629869880661,"{'latitude': '40.71947863163179', 'longitude': '-73.99629869880661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,MOTT STREET,,,,,,,,,
58849482,2023-09-18T19:19:03.000,2023-09-18T19:23:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T19:23:56.000,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,40.688334599490894,-73.93014442097454,"{'latitude': '40.688334599490894', 'longitude': '-73.93014442097454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,MALCOLM X BOULEVARD,,,,,,,,,
58846266,2023-09-18T19:18:44.000,2023-09-18T19:46:54.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10019,549 WEST   52 STREET,WEST   52 STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-18T19:46:56.000,04 MANHATTAN,1010810080,MANHATTAN,986290,218600,MOBILE,Unspecified,MANHATTAN,40.76668267154015,-73.99263547167469,"{'latitude': '40.76668267154015', 'longitude': '-73.99263547167469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,WEST   52 STREET,,,,,,,,,
58850078,2023-09-18T19:18:44.000,2023-09-20T11:44:32.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10019,549 WEST   52 STREET,WEST   52 STREET,ADDRESS,NEW YORK,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-09-20T11:44:35.000,04 MANHATTAN,1010810080,MANHATTAN,986290,218600,MOBILE,Unspecified,MANHATTAN,40.76668267154015,-73.99263547167469,"{'latitude': '40.76668267154015', 'longitude': '-73.99263547167469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,WEST   52 STREET,,,,,,,,,
58845320,2023-09-18T19:18:29.000,2023-09-18T19:54:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10031,AMSTERDAM AVENUE,AMSTERDAM AVENUE,INTERSECTION,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T19:54:16.000,09 MANHATTAN,,MANHATTAN,998363,239237,PHONE,Unspecified,MANHATTAN,40.823314604706354,-73.94900781934847,"{'latitude': '40.823314604706354', 'longitude': '-73.94900781934847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,WEST  142 STREET,AMSTERDAM AVENUE,WEST  142 STREET,,,,,,,,,,
58847032,2023-09-18T19:18:25.000,2023-09-24T12:10:11.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10033,92 PINEHURST AVENUE,PINEHURST AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-24T00:00:00.000,12 MANHATTAN,1021797502,MANHATTAN,1001099,249522,ONLINE,Unspecified,MANHATTAN,40.85153914538499,-73.93909644675512,"{'latitude': '40.85153914538499', 'longitude': '-73.93909644675512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58846809,2023-09-18T19:18:09.000,2023-09-18T20:59:28.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11234,1517 EAST   35 STREET,EAST   35 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T20:59:31.000,18 BROOKLYN,3076970035,BROOKLYN,1000715,164074,PHONE,Unspecified,BROOKLYN,40.61700636694072,-73.9406935923763,"{'latitude': '40.61700636694072', 'longitude': '-73.9406935923763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATLANDS AVENUE,AVENUE P,FLATLANDS AVENUE,AVENUE P,EAST   35 STREET,,,,,,,,,
58848310,2023-09-18T19:18:04.000,2023-09-22T16:10:24.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10467,3435 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,12 BRONX,2046270029,BRONX,1020724,258615,ONLINE,Unspecified,BRONX,40.876437389391874,-73.86810916351783,"{'latitude': '40.876437389391874', 'longitude': '-73.86810916351783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
