unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,taxi_pick_up_location,due_date,road_ramp,taxi_company_borough
58894752,2023-09-21T23:55:28.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,10453,1996 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,05 BRONX,BRONX,1009007,249980,UNKNOWN,Unspecified,BRONX,40.85277758646434,-73.91050997194807,"{'latitude': '40.85277758646434', 'longitude': '-73.91050997194807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028700011,,,,,,,,
58886834,2023-09-21T23:55:17.000,2023-09-22T00:50:20.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,598 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T00:50:23.000,05 BROOKLYN,BROOKLYN,1020207,178299,ONLINE,Unspecified,BROOKLYN,40.65599325559804,-73.87040829977123,"{'latitude': '40.65599325559804', 'longitude': '-73.87040829977123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3045860945,,,,,,,,
58883210,2023-09-21T23:55:15.000,2023-09-22T08:35:12.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11203,446 WINTHROP STREET,WINTHROP STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-09-22T00:00:00.000,09 BROOKLYN,BROOKLYN,999362,178787,ONLINE,Unspecified,BROOKLYN,40.6573928174817,-73.94553410262655,"{'latitude': '40.6573928174817', 'longitude': '-73.94553410262655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58889483,2023-09-21T23:55:08.000,2023-09-22T00:39:45.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11221,327 KOSCIUSZKO STREET,KOSCIUSZKO STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,ADDRESS,BROOKLYN,KOSCIUSZKO STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T00:39:55.000,03 BROOKLYN,BROOKLYN,1000424,191303,PHONE,Unspecified,BROOKLYN,40.69174453730211,-73.9416764630561,"{'latitude': '40.69174453730211', 'longitude': '-73.9416764630561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3017820065,,,,,,,,
58885637,2023-09-21T23:55:04.000,2023-09-22T00:23:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,3486 BROADWAY,BROADWAY,WEST  142 STREET,WEST  143 STREET,WEST  142 STREET,WEST  143 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T00:23:45.000,09 MANHATTAN,MANHATTAN,997627,239758,ONLINE,Unspecified,MANHATTAN,40.824745746934745,-73.95166604780246,"{'latitude': '40.824745746934745', 'longitude': '-73.95166604780246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020740001,,,,,,,,
58890615,2023-09-21T23:54:56.000,2023-09-22T01:46:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,HENDRIX STREET,HENDRIX STREET,ARLINGTON AVENUE,HENDRIX STREET,ARLINGTON AVENUE,HENDRIX STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T01:46:40.000,05 BROOKLYN,BROOKLYN,1014423,186992,MOBILE,Unspecified,BROOKLYN,40.67987518284178,-73.8912153340008,"{'latitude': '40.67987518284178', 'longitude': '-73.8912153340008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58891238,2023-09-21T23:54:49.000,2023-09-22T00:21:14.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11213,740 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T00:21:17.000,09 BROOKLYN,BROOKLYN,1001488,181117,MOBILE,Unspecified,BROOKLYN,40.66378426870688,-73.93786572797629,"{'latitude': '40.66378426870688', 'longitude': '-73.93786572797629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3014260040,,,,,,,,
58883888,2023-09-21T23:54:48.000,2023-09-22T04:47:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11230,1301 EAST   18 STREET,EAST   18 STREET,AVENUE L,BAY AVENUE,AVENUE L,BAY AVENUE,ADDRESS,BROOKLYN,EAST   18 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T04:47:48.000,14 BROOKLYN,BROOKLYN,996098,164837,MOBILE,Unspecified,BROOKLYN,40.6191080201972,-73.95732253777551,"{'latitude': '40.6191080201972', 'longitude': '-73.95732253777551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3067380057,,,,,,,,
58891384,2023-09-21T23:54:43.000,2023-09-22T03:50:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,210 FOSTER AVENUE,FOSTER AVENUE,47 STREET,EAST    3 STREET,47 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T03:50:22.000,14 BROOKLYN,BROOKLYN,991015,168081,MOBILE,Unspecified,BROOKLYN,40.62801746046576,-73.97562866595572,"{'latitude': '40.62801746046576', 'longitude': '-73.97562866595572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3064990037,,,,,,,,
58890654,2023-09-21T23:54:37.000,2023-09-22T00:19:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11366,158-39 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T00:19:45.000,08 QUEENS,QUEENS,1037049,202520,ONLINE,Unspecified,QUEENS,40.72238976571024,-73.80951881866362,"{'latitude': '40.72238976571024', 'longitude': '-73.80951881866362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4068280012,,,,,,,,
58885475,2023-09-21T23:54:29.000,2023-09-22T00:24:06.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10019,WEST   53 STREET,WEST   53 STREET,7 AVENUE,WEST   53 STREET,7 AVENUE,WEST   53 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T00:24:08.000,05 MANHATTAN,MANHATTAN,989266,217247,MOBILE,Unspecified,MANHATTAN,40.76296784838588,-73.98189293433464,"{'latitude': '40.76296784838588', 'longitude': '-73.98189293433464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58888338,2023-09-21T23:54:03.000,2023-09-22T00:27:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10006,35 BROADWAY,BROADWAY,MORRIS STREET,EXCHANGE ALLEY,MORRIS STREET,EXCHANGE ALLEY,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T00:27:20.000,01 MANHATTAN,MANHATTAN,980637,196547,PHONE,Unspecified,MANHATTAN,40.70615213524099,-74.01303131370298,"{'latitude': '40.70615213524099', 'longitude': '-74.01303131370298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000200004,,,,,,,,
58886046,2023-09-21T23:54:01.000,2023-09-22T01:01:45.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T01:01:51.000,05 BROOKLYN,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044527505,,,,,,,,
58890116,2023-09-21T23:53:49.000,2023-09-22T03:50:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,425 FOSTER AVENUE,FOSTER AVENUE,SETON PLACE,EAST    5 STREET,SETON PLACE,EAST    5 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T03:50:57.000,14 BROOKLYN,BROOKLYN,991734,168546,MOBILE,Unspecified,BROOKLYN,40.629293209196945,-73.97303790819126,"{'latitude': '40.629293209196945', 'longitude': '-73.97303790819126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3054270060,,,,,,,,
58884886,2023-09-21T23:53:39.000,2023-09-23T17:35:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11420,150-19 129 STREET,129 STREET,150 AVENUE,OLD SOUTH ROAD,150 AVENUE,OLD SOUTH ROAD,ADDRESS,SOUTH OZONE PARK,129 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T17:36:02.000,10 QUEENS,QUEENS,1036372,181409,PHONE,Unspecified,QUEENS,40.66444910584928,-73.81212454944519,"{'latitude': '40.66444910584928', 'longitude': '-73.81212454944519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4118980027,,,,,,,,
58884267,2023-09-21T23:53:33.000,2023-09-22T01:10:46.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,11213,255 KINGSTON AVENUE,KINGSTON AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,KINGSTON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T01:10:49.000,08 BROOKLYN,BROOKLYN,1000329,183745,MOBILE,Unspecified,BROOKLYN,40.67099972266749,-73.94203706754938,"{'latitude': '40.67099972266749', 'longitude': '-73.94203706754938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012580011,,,,,,,,
58890645,2023-09-21T23:53:32.000,2023-09-22T01:44:53.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,99 ARLINGTON AVENUE,ARLINGTON AVENUE,HENDRIX STREET,SCHENCK AVENUE,HENDRIX STREET,SCHENCK AVENUE,ADDRESS,BROOKLYN,ARLINGTON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T01:44:55.000,05 BROOKLYN,BROOKLYN,1014476,187005,ONLINE,Unspecified,BROOKLYN,40.67991068404865,-73.89102419156559,"{'latitude': '40.67991068404865', 'longitude': '-73.89102419156559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3039190038,,,,,,,,
58888285,2023-09-21T23:53:27.000,2023-09-22T00:48:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,1039 RUTLAND ROAD,RUTLAND ROAD,EAST   95 STREET,EAST   96 STREET,EAST   95 STREET,EAST   96 STREET,ADDRESS,BROOKLYN,RUTLAND ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T00:48:18.000,17 BROOKLYN,BROOKLYN,1004997,180994,ONLINE,Unspecified,BROOKLYN,40.66343913397999,-73.92521794174155,"{'latitude': '40.66343913397999', 'longitude': '-73.92521794174155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3045980055,,,,,,,,
58883516,2023-09-21T23:53:15.000,2023-09-26T11:59:40.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10309,2750 VETERANS ROAD WEST,VETERANS ROAD WEST,BRICKTOWN WAY,TYRELLAN AVENUE,BRICKTOWN WAY,TYRELLAN AVENUE,ADDRESS,STATEN ISLAND,VETERANS ROAD WEST,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-26T11:59:41.000,03 STATEN ISLAND,STATEN ISLAND,920340,131599,ONLINE,Unspecified,STATEN ISLAND,40.527653957643125,-74.22989430708708,"{'latitude': '40.527653957643125', 'longitude': '-74.22989430708708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5074690200,,,,,,,,
58890006,2023-09-21T23:53:09.000,2023-09-22T00:59:59.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T01:00:03.000,05 BROOKLYN,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044527505,,,,,,,,
58884270,2023-09-21T23:53:00.000,2023-09-22T00:32:06.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11372,73 STREET,73 STREET,73 STREET,BROADWAY,73 STREET,BROADWAY,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T00:32:08.000,03 QUEENS,QUEENS,1014062,211497,ONLINE,Unspecified,QUEENS,40.74713673194053,-73.89240835378462,"{'latitude': '40.74713673194053', 'longitude': '-73.89240835378462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58890496,2023-09-21T23:53:00.000,2023-09-22T08:38:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10456,3565 3 AVENUE,3 AVENUE,E 168 ST,E 169 ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-22T08:38:00.000,03 BRONX,BRONX,1010431,242415,ONLINE,Unspecified,BRONX,40.83200977695194,-73.9053921252696,"{'latitude': '40.83200977695194', 'longitude': '-73.9053921252696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023730014,,,,,,,,
58888634,2023-09-21T23:52:49.000,2023-09-21T23:55:55.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T23:55:58.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4068290001,,,,,,,,
58887292,2023-09-21T23:52:42.000,2023-09-21T23:55:30.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T23:55:38.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4068290001,,,,,,,,
58888343,2023-09-21T23:52:38.000,2023-09-22T00:26:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1060 WYCKOFF AVENUE,WYCKOFF AVENUE,NORMAN STREET,SCHAEFER STREET,NORMAN STREET,SCHAEFER STREET,ADDRESS,RIDGEWOOD,WYCKOFF AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T00:26:43.000,05 QUEENS,QUEENS,1011174,192471,ONLINE,Unspecified,QUEENS,40.69492425069274,-73.90290725831896,"{'latitude': '40.69492425069274', 'longitude': '-73.90290725831896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4035400042,,,,,,,,
58888100,2023-09-21T23:52:38.000,2023-09-22T00:10:29.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11357,167-15 CROSS ISLAND PARKWAY,CROSS ISLAND PARKWAY,BURTON STREET,UTOPIA PARKWAY,BURTON STREET,UTOPIA PARKWAY,ADDRESS,WHITESTONE,CROSS ISLAND PARKWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T00:10:33.000,07 QUEENS,QUEENS,1040825,225887,ONLINE,Unspecified,QUEENS,40.78650272318439,-73.7956997071146,"{'latitude': '40.78650272318439', 'longitude': '-73.7956997071146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4046190042,,,,,,,,
58890780,2023-09-21T23:52:35.000,2023-09-22T01:45:06.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10301,137 NORTHERN BOULEVARD,NORTHERN BOULEVARD,CYPRESS AVENUE,LITTLE CLOVE ROAD,CYPRESS AVENUE,LITTLE CLOVE ROAD,ADDRESS,STATEN ISLAND,NORTHERN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T01:45:09.000,01 STATEN ISLAND,STATEN ISLAND,954096,162053,PHONE,Unspecified,STATEN ISLAND,40.6114231302373,-74.10860468690512,"{'latitude': '40.6114231302373', 'longitude': '-74.10860468690512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
