unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,due_date,taxi_company_borough
58828940,2023-09-16T14:36:04.000,2023-09-18T10:32:02.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,10305,147 MC CLEAN AVENUE,MC CLEAN AVENUE,HASTINGS STREET,JACKSON AVENUE,HASTINGS STREET,JACKSON AVENUE,ADDRESS,STATEN ISLAND,MC CLEAN AVENUE,Closed,"The Department of Consumer and Worker Protection (DCWP) closed your NYC311 Service Request.   DCWP couldn't take action on your complaint because it didn't include important details, such as your contact information or the business's name or location.  If you would like to pursue this complaint, you can file a new NYC311 Service Request. Please provide more information about the complaint so DCWP can help you.",2023-09-18T10:32:07.000,02 STATEN ISLAND,5031000006,STATEN ISLAND,965652,157110,ONLINE,Unspecified,STATEN ISLAND,40.597887397240456,-74.06697022571836,"{'latitude': '40.597887397240456', 'longitude': '-74.06697022571836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828662,2023-09-16T14:35:59.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10024,540 WEST END AVENUE,WEST END AVENUE,WEST   86 STREET,WEST   87 STREET,WEST   86 STREET,WEST   87 STREET,ADDRESS,NEW YORK,WEST END AVENUE,In Progress,,,07 MANHATTAN,1012347502,MANHATTAN,990424,226758,ONLINE,Unspecified,MANHATTAN,40.78907230950955,-73.97770397595347,"{'latitude': '40.78907230950955', 'longitude': '-73.97770397595347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835438,2023-09-16T14:35:48.000,2023-09-19T08:43:39.000,DOT,Department of Transportation,Outdoor Dining,Site Setup Condition,Street,10014,19 GREENWICH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,WEST   10 STREET,CHRISTOPHER STREET,WEST   10 STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer.""",2023-09-19T08:43:30.000,02 MANHATTAN,1006100054,MANHATTAN,984277,206886,ONLINE,Unspecified,MANHATTAN,40.734530935772995,-73.9999025753339,"{'latitude': '40.734530935772995', 'longitude': '-73.9999025753339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834269,2023-09-16T14:35:42.000,2023-09-16T16:02:12.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10019,205 WEST   50 STREET,WEST   50 STREET,7 AVENUE,BROADWAY,7 AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   50 STREET,Closed,N/A,2023-09-16T16:02:17.000,05 MANHATTAN,1010220026,MANHATTAN,988703,216669,ONLINE,Unspecified,MANHATTAN,40.76138168855871,-73.98392566923187,"{'latitude': '40.76138168855871', 'longitude': '-73.98392566923187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827741,2023-09-16T14:35:40.000,2023-09-16T17:24:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10469,3325 HONE AVENUE,HONE AVENUE,DUNCAN STREET,EAST GUN HILL ROAD,DUNCAN STREET,EAST GUN HILL ROAD,ADDRESS,BRONX,HONE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T17:24:50.000,12 BRONX,2046370043,BRONX,1023664,257557,PHONE,Unspecified,BRONX,40.87352086981183,-73.85748429714049,"{'latitude': '40.87352086981183', 'longitude': '-73.85748429714049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835819,2023-09-16T14:35:36.000,2023-09-16T14:38:16.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11222,70 NORTH   15 STREET,NORTH   15 STREET,WYTHE AVENUE,BANKER STREET,WYTHE AVENUE,BANKER STREET,ADDRESS,BROOKLYN,NORTH   15 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T14:38:19.000,01 BROOKLYN,3026390007,BROOKLYN,996668,202920,ONLINE,Unspecified,BROOKLYN,40.72363651851456,-73.95519919316905,"{'latitude': '40.72363651851456', 'longitude': '-73.95519919316905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828539,2023-09-16T14:35:32.000,2023-09-16T14:36:51.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:36:54.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827162,2023-09-16T14:35:25.000,2023-09-17T13:10:29.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10025,934 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-17T00:00:00.000,07 MANHATTAN,1018770036,MANHATTAN,993720,230864,ONLINE,Unspecified,MANHATTAN,40.80033924963329,-73.96579541810723,"{'latitude': '40.80033924963329', 'longitude': '-73.96579541810723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58832344,2023-09-16T14:35:23.000,2023-09-16T14:43:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,343 TOMPKINS AVENUE,TOMPKINS AVENUE,MONROE STREET,MADISON STREET,MONROE STREET,MADISON STREET,ADDRESS,BROOKLYN,TOMPKINS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T14:43:18.000,03 BROOKLYN,3018200009,BROOKLYN,999658,189232,ONLINE,Unspecified,BROOKLYN,40.68606148611782,-73.94444339913552,"{'latitude': '40.68606148611782', 'longitude': '-73.94444339913552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834337,2023-09-16T14:35:00.000,2023-09-18T07:08:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11218,811 CORTELYOU ROAD,CORTELYOU ROAD,E 8 ST,E 9 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-18T07:08:00.000,12 BROOKLYN,3053770043,BROOKLYN,992428,172019,ONLINE,Unspecified,BROOKLYN,40.63882524295581,-73.97053347348054,"{'latitude': '40.63882524295581', 'longitude': '-73.97053347348054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58834532,2023-09-16T14:34:47.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11226,1910 CHURCH AVENUE,CHURCH AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-25T00:00:00.000,14 BROOKLYN,3050990105,BROOKLYN,994816,176035,UNKNOWN,Unspecified,BROOKLYN,40.64984577023297,-73.96192287224173,"{'latitude': '40.64984577023297', 'longitude': '-73.96192287224173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835825,2023-09-16T14:34:46.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11226,1921 CHURCH AVENUE,CHURCH AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-20T00:00:00.000,14 BROOKLYN,3050800075,BROOKLYN,994838,176048,UNKNOWN,Unspecified,BROOKLYN,40.64988142613193,-73.96184356954225,"{'latitude': '40.64988142613193', 'longitude': '-73.96184356954225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834688,2023-09-16T14:34:44.000,2023-09-16T14:53:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:53:53.000,03 BRONX,2029010001,BRONX,1010561,243449,ONLINE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828409,2023-09-16T14:34:41.000,2023-09-16T14:49:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10019,123 WEST   57 STREET,WEST   57 STREET,AVENUE OF THE AMERICAS,6 1/2 AVENUE,AVENUE OF THE AMERICAS,6 1/2 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:49:50.000,05 MANHATTAN,1010100015,MANHATTAN,990321,217880,MOBILE,Unspecified,MANHATTAN,40.76470460860022,-73.97808395881995,"{'latitude': '40.76470460860022', 'longitude': '-73.97808395881995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828632,2023-09-16T14:34:41.000,2023-09-21T10:37:43.000,DOT,Department of Transportation,Street Sign - Damaged,Do Not Enter,Street,10464,642 CITY ISLAND AVENUE,CITY ISLAND AVENUE,CROSS STREET,BEND,CROSS STREET,BEND,ADDRESS,BRONX,CITY ISLAND AVENUE,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-21T10:37:47.000,10 BRONX,2056360022,BRONX,1041933,251113,PHONE,Unspecified,BRONX,40.85573360601197,-73.79148173486058,"{'latitude': '40.85573360601197', 'longitude': '-73.79148173486058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828620,2023-09-16T14:34:25.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11412,115-02 197 STREET,197 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,ADDRESS,SAINT ALBANS,197 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T11:49:49.000,12 QUEENS,4110370047,QUEENS,1051826,193289,UNKNOWN,Unspecified,QUEENS,40.696952419244354,-73.7563012246972,"{'latitude': '40.696952419244354', 'longitude': '-73.7563012246972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831184,2023-09-16T14:34:01.000,2023-09-16T14:34:37.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,76-36 164 STREET,164 STREET,76 ROAD,77 AVENUE,76 ROAD,77 AVENUE,ADDRESS,FRESH MEADOWS,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:34:42.000,08 QUEENS,4068480001,QUEENS,1038334,203443,ONLINE,Unspecified,QUEENS,40.724915407989414,-73.80487556506887,"{'latitude': '40.724915407989414', 'longitude': '-73.80487556506887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58829314,2023-09-16T14:33:56.000,2023-09-16T15:25:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11691,13-10 REDFERN AVENUE,REDFERN AVENUE,BEACH   12 STREET,HASSOCK STREET,BEACH   12 STREET,HASSOCK STREET,ADDRESS,FAR ROCKAWAY,REDFERN AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T15:25:48.000,14 QUEENS,4155010002,QUEENS,1053317,161330,MOBILE,Unspecified,QUEENS,40.609220785199845,-73.7512515548128,"{'latitude': '40.609220785199845', 'longitude': '-73.7512515548128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58832564,2023-09-16T14:33:45.000,2023-09-16T14:34:57.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:35:02.000,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,40.72238703289527,-73.8095260418184,"{'latitude': '40.72238703289527', 'longitude': '-73.8095260418184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58829541,2023-09-16T14:33:26.000,2023-09-16T14:47:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,704 WEST  180 STREET,WEST  180 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  180 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T14:48:00.000,12 MANHATTAN,1021760046,MANHATTAN,1001732,248822,ONLINE,Unspecified,MANHATTAN,40.84961662254282,-73.93681018748885,"{'latitude': '40.84961662254282', 'longitude': '-73.93681018748885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830271,2023-09-16T14:33:18.000,2023-10-25T10:44:50.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Home Appliance Store,Business,11216,1332 ATLANTIC AVENUE,ATLANTIC AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You can pursue your complaint in the Court System. Call (800) 268-7869 or visit nycourts.gov.,2023-10-25T10:44:56.000,08 BROOKLYN,3012010017,BROOKLYN,998648,186433,PHONE,Unspecified,BROOKLYN,40.678380569957795,-73.948091134213,"{'latitude': '40.678380569957795', 'longitude': '-73.948091134213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58833285,2023-09-16T14:33:00.000,2023-09-16T15:26:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11357,,,,,WILLETS POINT BOULEVARD,150 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T15:26:00.000,07 QUEENS,,QUEENS,1035546,222412,UNKNOWN,Unspecified,QUEENS,40.77699700790245,-73.81478939209954,"{'latitude': '40.77699700790245', 'longitude': '-73.81478939209954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58834548,2023-09-16T14:32:34.000,2023-09-16T14:52:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,85-07 79 STREET,79 STREET,PARK LANE SOUTH,85 ROAD,PARK LANE SOUTH,85 ROAD,ADDRESS,WOODHAVEN,79 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T14:52:13.000,09 QUEENS,4088500047,QUEENS,1021832,192622,MOBILE,Unspecified,QUEENS,40.695299867590236,-73.8644718212841,"{'latitude': '40.695299867590236', 'longitude': '-73.8644718212841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831442,2023-09-16T14:32:31.000,2023-09-16T14:51:38.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10014,19 GREENWICH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,WEST   10 STREET,CHRISTOPHER STREET,WEST   10 STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-16T14:51:43.000,02 MANHATTAN,1006100054,MANHATTAN,984277,206886,ONLINE,Unspecified,MANHATTAN,40.734530935772995,-73.9999025753339,"{'latitude': '40.734530935772995', 'longitude': '-73.9999025753339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836643,2023-09-16T14:32:27.000,2023-09-19T10:11:16.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10031,435 CONVENT AVENUE,CONVENT AVENUE,WEST  148 STREET,WEST  149 STREET,WEST  148 STREET,WEST  149 STREET,ADDRESS,NEW YORK,CONVENT AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-19T08:23:04.000,09 MANHATTAN,1020630046,MANHATTAN,999620,240596,PHONE,Unspecified,MANHATTAN,40.827042574792976,-73.944462996132,"{'latitude': '40.827042574792976', 'longitude': '-73.944462996132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58833270,2023-09-16T14:32:04.000,2023-09-16T15:49:08.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,11215,95 PROSPECT PARK WEST,PROSPECT PARK WEST,4 STREET,5 STREET,4 STREET,5 STREET,ADDRESS,BROOKLYN,PROSPECT PARK WEST,Closed,The reported condition was inspected and a summons has been issued.,2023-09-16T15:49:11.000,55 BROOKLYN,3011170001,BROOKLYN,991322,182426,PHONE,Unspecified,BROOKLYN,40.66739113906443,-73.97450763994523,"{'latitude': '40.66739113906443', 'longitude': '-73.97450763994523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
