unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_company_borough
58800507,2023-09-13T23:16:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,2264 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:18:57.000,05 BRONX,2031630011,BRONX,1011549,251563,ONLINE,Unspecified,BRONX,40.857114952859746,-73.90131487311312,"{'latitude': '40.857114952859746', 'longitude': '-73.90131487311312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:18:53.000,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,CRESTON AVENUE,,,,,
58808198,2023-09-13T23:16:19.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,802 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:22:46.000,08 BROOKLYN,3011810052,BROOKLYN,995935,183727,ONLINE,Unspecified,BROOKLYN,40.67095720671339,-73.9578769568617,"{'latitude': '40.67095720671339', 'longitude': '-73.9578769568617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:22:42.000,LINCOLN PLACE,EASTERN PARKWAY,LINCOLN PLACE,EASTERN PARKWAY,FRANKLIN AVENUE,,,,,
58800183,2023-09-13T23:16:18.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10469,1650 EAST GUN HILL ROAD,EAST GUN HILL ROAD,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T00:14:22.000,11 BRONX,2045380026,BRONX,1029011,254920,ONLINE,Unspecified,BRONX,40.8662576264592,-73.83816792393353,"{'latitude': '40.8662576264592', 'longitude': '-73.83816792393353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:14:18.000,BARTOW AVENUE,TIEMANN AVENUE,BARTOW AVENUE,TIEMANN AVENUE,EAST GUN HILL ROAD,,,,,
58805656,2023-09-13T23:16:00.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11234,2749 EAST   64 STREET,EAST   64 STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T23:55:39.000,18 BROOKLYN,3085970012,BROOKLYN,1008313,160216,ONLINE,Unspecified,BROOKLYN,40.606399578865435,-73.91333960024485,"{'latitude': '40.606399578865435', 'longitude': '-73.91333960024485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:55:33.000,56 DRIVE,NATIONAL DRIVE,56 DRIVE,NATIONAL DRIVE,EAST   64 STREET,,,,,
58807905,2023-09-13T23:15:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,45 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:24:07.000,07 BRONX,2033260105,BRONX,1016541,259702,MOBILE,Unspecified,BRONX,40.87943716046651,-73.88322973055384,"{'latitude': '40.87943716046651', 'longitude': '-73.88322973055384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:24:04.000,JEROME AVENUE,KOSSUTH AVENUE,JEROME AVENUE,KOSSUTH AVENUE,EAST MOSHOLU PARKWAY NORTH,,,,,
58805612,2023-09-13T23:15:46.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11237,605 JOHNSON AVENUE,JOHNSON AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:16:57.000,01 BROOKLYN,3029890032,BROOKLYN,1005587,197686,MOBILE,Unspecified,BROOKLYN,40.709253431446825,-73.92303844131646,"{'latitude': '40.709253431446825', 'longitude': '-73.92303844131646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:16:54.000,GARDNER AVENUE,SCOTT AVENUE,GARDNER AVENUE,SCOTT AVENUE,JOHNSON AVENUE,,,,,
58800989,2023-09-13T23:15:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11364,212-08 75 AVENUE,75 AVENUE,ADDRESS,OAKLAND GARDENS,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T05:23:01.000,11 QUEENS,4077480500,QUEENS,1050736,208226,ONLINE,Unspecified,QUEENS,40.73795900176431,-73.76008452932835,"{'latitude': '40.73795900176431', 'longitude': '-73.76008452932835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T05:22:57.000,210 STREET,BELL BOULEVARD,210 STREET,BELL BOULEVARD,75 AVENUE,,,,,
58816409,2023-09-13T23:15:23.000,DOT,Department of Transportation,Street Condition,Pothole,,11249,METROPOLITAN AVENUE,METROPOLITAN AVENUE,BLOCKFACE,BROOKLYN,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-14T17:45:00.000,01 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,2023-09-14T17:45:00.000,BERRY STREET,WYTHE AVENUE,,,,,,,,
58801545,2023-09-13T23:15:08.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11204,5709 19 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:17:11.000,12 BROOKLYN,3055060006,BROOKLYN,988836,165975,ONLINE,Unspecified,BROOKLYN,40.622238328097545,-73.98348007983238,"{'latitude': '40.622238328097545', 'longitude': '-73.98348007983238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:17:08.000,55 STREET,58 STREET,55 STREET,58 STREET,19 AVENUE,,,,,
58806932,2023-09-13T23:14:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,407 SUYDAM STREET,SUYDAM STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T23:21:26.000,04 BROOKLYN,3032110039,BROOKLYN,1006377,196397,MOBILE,Unspecified,BROOKLYN,40.705713492187456,-73.92019318577445,"{'latitude': '40.705713492187456', 'longitude': '-73.92019318577445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:21:22.000,WYCKOFF AVENUE,ST NICHOLAS AVENUE,WYCKOFF AVENUE,ST NICHOLAS AVENUE,SUYDAM STREET,,,,,
58806904,2023-09-13T23:14:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11102,4-24 ASTORIA BOULEVARD,ASTORIA BOULEVARD,ADDRESS,ASTORIA,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:04:13.000,01 QUEENS,4004900101,QUEENS,1002728,220863,ONLINE,Unspecified,QUEENS,40.77287494008182,-73.93328704854554,"{'latitude': '40.77287494008182', 'longitude': '-73.93328704854554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:04:09.000,DEAD END,8 STREET,DEAD END,8 STREET,ASTORIA BOULEVARD,,,,,
58808774,2023-09-13T23:14:37.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11357,21-39 UTOPIA PARKWAY,UTOPIA PARKWAY,ADDRESS,WHITESTONE,,Closed,,The Police Department issued a summons in response to the complaint.,2023-09-14T02:14:59.000,07 QUEENS,4057870001,QUEENS,1041454,222654,ONLINE,Unspecified,QUEENS,40.77762497192852,-73.79345583572523,"{'latitude': '40.77762497192852', 'longitude': '-73.79345583572523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T02:14:53.000,21 ROAD,22 AVENUE,21 ROAD,22 AVENUE,UTOPIA PARKWAY,,,,,
58803094,2023-09-13T23:14:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,4188 BROADWAY,BROADWAY,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T23:16:57.000,12 MANHATTAN,1021450027,MANHATTAN,1001455,248250,ONLINE,Unspecified,MANHATTAN,40.848047195959,-73.93781288923482,"{'latitude': '40.848047195959', 'longitude': '-73.93781288923482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:16:54.000,WEST  177 STREET,WEST  178 STREET,WEST  177 STREET,WEST  178 STREET,BROADWAY,,,,,
58809232,2023-09-13T23:14:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11369,32-04 86 STREET,86 STREET,ADDRESS,EAST ELMHURST,,Closed,,The Police Department issued a summons in response to the complaint.,2023-09-14T00:39:10.000,03 QUEENS,4014150008,QUEENS,1016945,215361,ONLINE,Unspecified,QUEENS,40.7577322343659,-73.88198481783013,"{'latitude': '40.7577322343659', 'longitude': '-73.88198481783013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:39:05.000,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,86 STREET,,,,,
58802484,2023-09-13T23:14:26.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10467,743 EAST  220 STREET,EAST  220 STREET,ADDRESS,BRONX,,Closed,,The Department of Sanitation removed the items.,2023-09-14T04:46:05.000,12 BRONX,2046680028,BRONX,1022652,261329,ONLINE,Unspecified,BRONX,40.88387828880427,-73.86112192275972,"{'latitude': '40.88387828880427', 'longitude': '-73.86112192275972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T07:04:39.000,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,EAST  220 STREET,,,,,
58808997,2023-09-13T23:14:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11368,59-05 XENIA STREET,XENIA STREET,ADDRESS,CORONA,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T01:06:58.000,04 QUEENS,4019570001,QUEENS,1024348,208128,MOBILE,Unspecified,QUEENS,40.73784902086101,-73.85530627483722,"{'latitude': '40.73784902086101', 'longitude': '-73.85530627483722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:06:54.000,OTIS AVENUE,WESTSIDE AVENUE,OTIS AVENUE,WESTSIDE AVENUE,XENIA STREET,,,,,
58806011,2023-09-13T23:14:23.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,10038,FULTON STREET,FULTON STREET,BLOCKFACE,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:22:28.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,2023-09-13T23:22:24.000,WILLIAM STREET,DUTCH STREET,WILLIAM STREET,DUTCH STREET,,,,,,
58805717,2023-09-13T23:14:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1806 STARR STREET,STARR STREET,ADDRESS,RIDGEWOOD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:33:07.000,05 QUEENS,4034150010,QUEENS,1006821,197810,MOBILE,Unspecified,QUEENS,40.70959072005988,-73.91858704797582,"{'latitude': '40.70959072005988', 'longitude': '-73.91858704797582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:33:05.000,SENECA AVENUE,ONDERDONK AVENUE,SENECA AVENUE,ONDERDONK AVENUE,STARR STREET,,,,,
58809384,2023-09-13T23:13:29.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10032,523 WEST  161 STREET,WEST  161 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:45:44.000,12 MANHATTAN,1021200052,MANHATTAN,1000562,243759,MOBILE,Unspecified,MANHATTAN,40.835722410153025,-73.94105154168344,"{'latitude': '40.835722410153025', 'longitude': '-73.94105154168344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:45:40.000,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  161 STREET,,,,,
58806995,2023-09-13T23:13:08.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,98-25 67 AVENUE,67 AVENUE,ADDRESS,REGO PARK,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:13:42.000,06 QUEENS,4031560135,QUEENS,1024391,203385,ONLINE,Unspecified,QUEENS,40.7248304712136,-73.85517940517056,"{'latitude': '40.7248304712136', 'longitude': '-73.85517940517056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:13:37.000,AUSTIN STREET,WETHEROLE STREET,AUSTIN STREET,WETHEROLE STREET,67 AVENUE,,,,,
58809583,2023-09-13T23:13:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,620 EAST  188 STREET,EAST  188 STREET,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:22:03.000,06 BRONX,2030760009,BRONX,1015790,251169,ONLINE,Unspecified,BRONX,40.856019409285985,-73.88598564587065,"{'latitude': '40.856019409285985', 'longitude': '-73.88598564587065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:21:59.000,HUGHES AVENUE,BELMONT AVENUE,HUGHES AVENUE,BELMONT AVENUE,EAST  188 STREET,,,,,
58809512,2023-09-13T23:12:47.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,100 WYCKOFF AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T23:15:18.000,04 BROOKLYN,3032487502,BROOKLYN,1006588,195751,MOBILE,Unspecified,BROOKLYN,40.703939844838494,-73.91943430243924,"{'latitude': '40.703939844838494', 'longitude': '-73.91943430243924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:14:19.000,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,WYCKOFF AVENUE,,,,,
58802567,2023-09-13T23:12:16.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11218,329 VANDERBILT STREET,VANDERBILT STREET,ADDRESS,BROOKLYN,,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T10:18:47.000,07 BROOKLYN,3052650030,BROOKLYN,990297,177087,ONLINE,Unspecified,BROOKLYN,40.65273752001349,-73.97820723387554,"{'latitude': '40.65273752001349', 'longitude': '-73.97820723387554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T10:18:58.000,EAST    4 STREET,19 STREET,EAST    4 STREET,19 STREET,VANDERBILT STREET,,,,,
58802305,2023-09-13T23:12:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11427,234-17 88 AVENUE,88 AVENUE,ADDRESS,QUEENS VILLAGE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T02:53:10.000,13 QUEENS,4079540055,QUEENS,1058519,205463,PHONE,Unspecified,QUEENS,40.7303133495795,-73.73203015352624,"{'latitude': '40.7303133495795', 'longitude': '-73.73203015352624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T02:53:05.000,235 COURT,LYMAN STREET,235 COURT,LYMAN STREET,88 AVENUE,,,,,
58809567,2023-09-13T23:12:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,528 MESEROLE STREET,MESEROLE STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:13:05.000,01 BROOKLYN,3029770001,BROOKLYN,1004637,198318,MOBILE,Unspecified,BROOKLYN,40.71099036080544,-73.92646313143855,"{'latitude': '40.71099036080544', 'longitude': '-73.92646313143855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:13:00.000,STEWART AVENUE,GARDNER AVENUE,STEWART AVENUE,GARDNER AVENUE,MESEROLE STREET,,,,,
58803102,2023-09-13T23:11:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11201,442 FULTON STREET,FULTON STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T23:45:31.000,02 BROOKLYN,3001560024,BROOKLYN,988257,190929,ONLINE,Unspecified,BROOKLYN,40.690731865536264,-73.98555095542704,"{'latitude': '40.690731865536264', 'longitude': '-73.98555095542704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:45:27.000,LAWRENCE STREET,BRIDGE STREET,LAWRENCE STREET,BRIDGE STREET,FULTON STREET,,,,,
58809397,2023-09-13T23:11:23.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10038,FULTON STREET,FULTON STREET,INTERSECTION,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T23:23:46.000,01 MANHATTAN,,MANHATTAN,983125,197015,PHONE,Unspecified,MANHATTAN,40.707437350869206,-74.00405771118673,"{'latitude': '40.707437350869206', 'longitude': '-74.00405771118673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:23:37.000,FULTON STREET,WATER STREET,FULTON STREET,WATER STREET,,,,,,
