unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_company_borough,vehicle_type
58902390,2023-09-21T15:05:04.000,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11377,53-03 39 AVENUE,39 AVENUE,WOODSIDE AVENUE,54 STREET,WOODSIDE AVENUE,54 STREET,ADDRESS,WOODSIDE,39 AVENUE,In Progress,,,02 QUEENS,4012070013,QUEENS,1009261,212189,UNKNOWN,Unspecified,QUEENS,40.749050978939394,-73.90973259804217,"{'latitude': '40.749050978939394', 'longitude': '-73.90973259804217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58887913,2023-09-21T15:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11218,215 VANDERBILT STREET,VANDERBILT STREET,E 2 ST,E 3 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-22T08:00:00.000,07 BROOKLYN,3052640042,BROOKLYN,989981,176926,PHONE,Unspecified,BROOKLYN,40.65229582025092,-73.97934620214147,"{'latitude': '40.65229582025092', 'longitude': '-73.97934620214147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T08:00:00.000,,,,,,,,,
58885451,2023-09-21T15:05:00.000,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10472,1966 NEWBOLD AVENUE,NEWBOLD AVENUE,DEAD END,CROSS BRONX EP NB EN NEWBOLD AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T06:41:00.000,09 BRONX,2037940013,BRONX,1023182,242536,PHONE,Unspecified,BRONX,40.83229488333874,-73.85931437188688,"{'latitude': '40.83229488333874', 'longitude': '-73.85931437188688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T06:41:00.000,N/A,,,,,,,,
58883838,2023-09-21T15:04:57.000,DSNY,Department of Sanitation,Lot Condition,Trash,Lot,10469,MICKLE AVENUE,MICKLE AVENUE,MICKLE AVENUE,NEEDHAM AVENUE,MICKLE AVENUE,NEEDHAM AVENUE,INTERSECTION,,,In Progress,,,12 BRONX,,BRONX,1026470,260114,PHONE,Unspecified,BRONX,40.880526057747986,-73.84732208490492,"{'latitude': '40.880526057747986', 'longitude': '-73.84732208490492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58890038,2023-09-21T15:04:52.000,DOHMH,Department of Health and Mental Hygiene,Mold,Public Complaint - Comm Location,Commercial Building,11370,75-75 31 AVENUE,31 AVENUE,75 STREET,76 STREET,75 STREET,76 STREET,ADDRESS,EAST ELMHURST,31 AVENUE,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-22T09:37:22.000,03 QUEENS,4011240001,QUEENS,1014196,215682,ONLINE,Unspecified,QUEENS,40.758623034694224,-73.89190610990428,"{'latitude': '40.758623034694224', 'longitude': '-73.89190610990428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T09:37:22.000,,,,,,,,,
58884827,2023-09-21T15:04:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11358,45-88 161 STREET,161 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,161 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-21T15:04:41.000,07 QUEENS,4054390095,QUEENS,1038068,214193,PHONE,Unspecified,QUEENS,40.75442303828297,-73.80574923274382,"{'latitude': '40.75442303828297', 'longitude': '-73.80574923274382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:04:41.000,,,,,,,,,
58885036,2023-09-21T15:04:31.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10023,122 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   65 STREET,WEST   66 STREET,WEST   65 STREET,WEST   66 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-22T07:09:26.000,07 MANHATTAN,1011570025,MANHATTAN,988473,221394,MOBILE,Unspecified,MANHATTAN,40.77435070009896,-73.98475294882729,"{'latitude': '40.77435070009896', 'longitude': '-73.98475294882729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T07:09:20.000,,,,,,,,,
58883843,2023-09-21T15:04:25.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11368,34-34 112 STREET,112 STREET,34 AVENUE,37 AVENUE,34 AVENUE,37 AVENUE,ADDRESS,CORONA,112 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T12:28:21.000,03 QUEENS,4017550026,QUEENS,1023990,214694,PHONE,Unspecified,QUEENS,40.75587263383969,-73.85655931833165,"{'latitude': '40.75587263383969', 'longitude': '-73.85655931833165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:58:22.000,,,,,,,,,
58882629,2023-09-21T15:03:57.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,11225,587 EMPIRE BOULEVARD,EMPIRE BOULEVARD,LAMONT COURT,KINGSTON AVENUE,LAMONT COURT,KINGSTON AVENUE,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-18T12:09:46.000,09 BROOKLYN,3013110044,BROOKLYN,1000090,181222,ONLINE,Unspecified,BROOKLYN,40.664075081812456,-73.9429045627731,"{'latitude': '40.664075081812456', 'longitude': '-73.9429045627731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58883616,2023-09-21T15:03:46.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10032,1920 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  155 STREET,WEST  156 STREET,WEST  155 STREET,WEST  156 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T15:26:07.000,12 MANHATTAN,1021140035,MANHATTAN,1000075,242336,MOBILE,Unspecified,MANHATTAN,40.83181757223529,-73.94281482342653,"{'latitude': '40.83181757223529', 'longitude': '-73.94281482342653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:26:01.000,,,,,,,,,
58887140,2023-09-21T15:03:26.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11218,780 EAST    2 STREET,EAST    2 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-21T00:00:00.000,14 BROOKLYN,3054080031,BROOKLYN,990852,169563,MOBILE,Unspecified,BROOKLYN,40.6320853604724,-73.97621443386785,"{'latitude': '40.6320853604724', 'longitude': '-73.97621443386785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T19:36:33.000,,,,,,,,,
58888478,2023-09-21T15:03:26.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11218,780 EAST    2 STREET,EAST    2 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-21T00:00:00.000,14 BROOKLYN,3054080031,BROOKLYN,990852,169563,MOBILE,Unspecified,BROOKLYN,40.6320853604724,-73.97621443386785,"{'latitude': '40.6320853604724', 'longitude': '-73.97621443386785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T19:36:33.000,,,,,,,,,
58891307,2023-09-21T15:03:04.000,DOHMH,Department of Health and Mental Hygiene,Mold,Public Complaint - Comm Location,Commercial Building,11373,82-77 BROADWAY,BROADWAY,45 AVENUE,WHITNEY AVENUE,45 AVENUE,WHITNEY AVENUE,ADDRESS,ELMHURST,BROADWAY,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-22T08:54:08.000,04 QUEENS,4015610001,QUEENS,1017307,209496,ONLINE,Unspecified,QUEENS,40.74163295744106,-73.88070698216025,"{'latitude': '40.74163295744106', 'longitude': '-73.88070698216025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T08:54:08.000,,,,,,,,,
58890827,2023-09-21T15:02:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11694,150 BEACH  115 STREET,BEACH  115 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  115 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-21T16:20:58.000,14 QUEENS,4161870057,QUEENS,1029889,150310,ONLINE,Unspecified,QUEENS,40.579124790193184,-73.83570292500706,"{'latitude': '40.579124790193184', 'longitude': '-73.83570292500706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:20:55.000,,,,,,,,,
58887406,2023-09-21T15:02:51.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11358,45-82 161 STREET,161 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,161 STREET,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-21T15:02:51.000,07 QUEENS,4054390092,QUEENS,1038072,214234,PHONE,Unspecified,QUEENS,40.75453554824115,-73.80573446699658,"{'latitude': '40.75453554824115', 'longitude': '-73.80573446699658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:02:51.000,,,,,,,,,
58884446,2023-09-21T15:02:48.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10462,1564 UNIONPORT ROAD,UNIONPORT ROAD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,09 BRONX,2039447501,BRONX,1022554,245117,ONLINE,Unspecified,BRONX,40.839381719052916,-73.86156898505665,"{'latitude': '40.839381719052916', 'longitude': '-73.86156898505665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-24T10:26:00.000,,,,,,,,,
58882007,2023-09-21T15:02:48.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10462,1564 UNIONPORT ROAD,UNIONPORT ROAD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,09 BRONX,2039447501,BRONX,1022554,245117,ONLINE,Unspecified,BRONX,40.839381719052916,-73.86156898505665,"{'latitude': '40.839381719052916', 'longitude': '-73.86156898505665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-24T10:26:00.000,,,,,,,,,
58884553,2023-09-21T15:02:48.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10462,1564 UNIONPORT ROAD,UNIONPORT ROAD,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,09 BRONX,2039447501,BRONX,1022554,245117,ONLINE,Unspecified,BRONX,40.839381719052916,-73.86156898505665,"{'latitude': '40.839381719052916', 'longitude': '-73.86156898505665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T13:21:11.000,,,,,,,,,
58882881,2023-09-21T15:02:47.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,10458,539 EAST  187 STREET,EAST  187 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-19T00:00:00.000,06 BRONX,2030560054,BRONX,1014814,251377,UNKNOWN,Unspecified,BRONX,40.856593739407444,-73.88951284871858,"{'latitude': '40.856593739407444', 'longitude': '-73.88951284871858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-19T00:00:00.000,,,,,,,,,
58888783,2023-09-21T15:02:06.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11379,61-80 80 STREET,80 STREET,ELIOT AVENUE,62 AVENUE,ELIOT AVENUE,62 AVENUE,ADDRESS,MIDDLE VILLAGE,80 STREET,In Progress,,,05 QUEENS,4029370045,QUEENS,1018036,202937,ONLINE,Unspecified,QUEENS,40.723627375897195,-73.8781091742296,"{'latitude': '40.723627375897195', 'longitude': '-73.8781091742296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58886446,2023-09-21T15:02:04.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Stoop Line Stand,Business,11226,610 EAST   16 STREET,EAST   16 STREET,NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,EAST   16 STREET,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Department of Sanitation (DSNY). NYC311 can help you file a complaint or contact the agency for further assistance.,2023-10-03T12:27:17.000,14 BROOKLYN,3052360016,BROOKLYN,994693,170744,PHONE,Unspecified,BROOKLYN,40.63532325916151,-73.96237432235971,"{'latitude': '40.63532325916151', 'longitude': '-73.96237432235971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T12:27:13.000,,,,,,,,,
58883917,2023-09-21T15:02:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11225,1008 CARROLL STREET,CARROLL STREET,FRANKLIN AVE,BEDFORD AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-22T07:27:00.000,09 BROOKLYN,3012870025,BROOKLYN,996003,182559,ONLINE,Unspecified,BROOKLYN,40.667751217856534,-73.95763386133794,"{'latitude': '40.667751217856534', 'longitude': '-73.95763386133794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T07:27:00.000,N/A,,,,,,,,
58887291,2023-09-21T15:01:17.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11365,71-01 PARSONS BOULEVARD,PARSONS BOULEVARD,71 AVENUE,72 AVENUE,71 AVENUE,72 AVENUE,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T15:24:48.000,08 QUEENS,4067970040,QUEENS,1036658,205328,ONLINE,Unspecified,QUEENS,40.73009934988612,-73.81090754397326,"{'latitude': '40.73009934988612', 'longitude': '-73.81090754397326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:24:50.000,,,,,,,,,
58891190,2023-09-21T15:00:53.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11365,71-01 PARSONS BOULEVARD,PARSONS BOULEVARD,71 AVENUE,72 AVENUE,71 AVENUE,72 AVENUE,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T15:25:24.000,08 QUEENS,4067970040,QUEENS,1036658,205328,ONLINE,Unspecified,QUEENS,40.73009934988612,-73.81090754397326,"{'latitude': '40.73009934988612', 'longitude': '-73.81090754397326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:25:21.000,,,,,,,,,
58885628,2023-09-21T15:00:50.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11373,40-26 BENHAM STREET,BENHAM STREET,ROOSEVELT AVENUE,WHITNEY AVENUE,ROOSEVELT AVENUE,WHITNEY AVENUE,ADDRESS,ELMHURST,BENHAM STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T15:16:11.000,04 QUEENS,4015510024,QUEENS,1018899,211926,PHONE,Unspecified,QUEENS,40.74829659827454,-73.87494941017859,"{'latitude': '40.74829659827454', 'longitude': '-73.87494941017859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:16:06.000,,,,,,,,,
58884807,2023-09-21T15:00:48.000,DOHMH,Department of Health and Mental Hygiene,Mold,Public Complaint - Comm Location,Commercial Building,11373,84-20 BROADWAY,BROADWAY,ST JAMES AVENUE,CORONA AVENUE,ST JAMES AVENUE,CORONA AVENUE,ADDRESS,ELMHURST,BROADWAY,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-22T08:47:37.000,04 QUEENS,4015460025,QUEENS,1017961,208826,ONLINE,Unspecified,QUEENS,40.73979150707497,-73.8783502487137,"{'latitude': '40.73979150707497', 'longitude': '-73.8783502487137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T08:47:37.000,,,,,,,,,
