unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,due_date,vehicle_type
58820053,2023-09-15T08:55:20.000,2023-09-21T14:49:30.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10021,151 EAST   76 STREET,EAST   76 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,08 MANHATTAN,1014110023,MANHATTAN,995354,220848,ONLINE,Unspecified,MANHATTAN,40.7728461076254,-73.95991015009888,"{'latitude': '40.7728461076254', 'longitude': '-73.95991015009888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820893,2023-09-15T08:55:20.000,2023-09-21T14:49:27.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10021,151 EAST   76 STREET,EAST   76 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,08 MANHATTAN,1014110023,MANHATTAN,995354,220848,ONLINE,Unspecified,MANHATTAN,40.7728461076254,-73.95991015009888,"{'latitude': '40.7728461076254', 'longitude': '-73.95991015009888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58824480,2023-09-15T08:55:20.000,2023-09-21T14:49:24.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10021,151 EAST   76 STREET,EAST   76 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,08 MANHATTAN,1014110023,MANHATTAN,995354,220848,ONLINE,Unspecified,MANHATTAN,40.7728461076254,-73.95991015009888,"{'latitude': '40.7728461076254', 'longitude': '-73.95991015009888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58861279,2023-09-15T08:55:16.000,2023-09-15T09:36:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T09:36:42.000,0 Unspecified,,Unspecified,989878,164658,MOBILE,Unspecified,Unspecified,40.618622836856346,-73.9797276330028,"{'latitude': '40.618622836856346', 'longitude': '-73.9797276330028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58821219,2023-09-15T08:55:15.000,2023-09-15T20:59:36.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,,,,,,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-15T20:59:41.000,0 Unspecified,,Unspecified,,208834,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58856789,2023-09-15T08:55:03.000,2023-09-15T09:05:35.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T09:05:39.000,0 Unspecified,,Unspecified,975728,170273,MOBILE,Unspecified,Unspecified,40.63403252079849,-74.03070380348437,"{'latitude': '40.63403252079849', 'longitude': '-74.03070380348437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58855709,2023-09-15T08:54:53.000,2023-09-15T10:42:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:42:15.000,0 Unspecified,,Unspecified,1035996,195978,MOBILE,Unspecified,Unspecified,40.70443979879258,-73.81336796409,"{'latitude': '40.70443979879258', 'longitude': '-73.81336796409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58830131,2023-09-15T08:54:39.000,2023-09-18T12:14:09.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11249,57 HEYWARD STREET,HEYWARD STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T12:25:03.000,01 BROOKLYN,3022240042,BROOKLYN,995859,194452,ONLINE,Unspecified,BROOKLYN,40.70039497506639,-73.95813244895943,"{'latitude': '40.70039497506639', 'longitude': '-73.95813244895943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WYTHE AVENUE,BEDFORD AVENUE,WYTHE AVENUE,BEDFORD AVENUE,HEYWARD STREET,,,,,,,,
58861220,2023-09-15T08:54:26.000,2023-09-15T09:27:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T09:27:24.000,0 Unspecified,,Unspecified,997267,205431,MOBILE,Unspecified,Unspecified,40.73052773991226,-73.95303330540841,"{'latitude': '40.73052773991226', 'longitude': '-73.95303330540841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58851541,2023-09-15T08:54:22.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,11238,385 FLATBUSH AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-17T08:50:43.000,08 BROOKLYN,3011690009,BROOKLYN,992090,185636,ONLINE,Unspecified,BROOKLYN,40.67620122255521,-73.97173550547154,"{'latitude': '40.67620122255521', 'longitude': '-73.97173550547154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STERLING PLACE,8 AVENUE,STERLING PLACE,8 AVENUE,FLATBUSH AVENUE,,,,,,,,
58867035,2023-09-15T08:54:18.000,2023-09-15T14:03:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T14:03:25.000,0 Unspecified,,Unspecified,989873,171101,PHONE,Unspecified,Unspecified,40.636307519385504,-73.97974027565981,"{'latitude': '40.636307519385504', 'longitude': '-73.97974027565981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58866588,2023-09-15T08:53:54.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-18T01:44:33.000,Unspecified QUEENS,,QUEENS,1016943,209794,MOBILE,Unspecified,QUEENS,40.742452245537685,-73.88201910140538,"{'latitude': '40.742452245537685', 'longitude': '-73.88201910140538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,R,,Mezzanine,,,,
58823196,2023-09-15T08:53:52.000,2023-09-15T08:53:52.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Falling Or In Danger Of Falling,,10009,2 AVENUE A,AVENUE A,ADDRESS,NEW YORK,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T00:00:00.000,03 MANHATTAN,,MANHATTAN,988084,202472,UNKNOWN,Unspecified,MANHATTAN,40.72241475217675,-73.98616821245588,"{'latitude': '40.72241475217675', 'longitude': '-73.98616821245588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,,
58826280,2023-09-15T08:53:50.000,2023-09-15T08:53:50.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10018,447 WEST   37 STREET,WEST   37 STREET,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-15T00:00:00.000,04 MANHATTAN,1007350009,MANHATTAN,985162,214728,UNKNOWN,Unspecified,MANHATTAN,40.75605521442251,-73.99670814791595,"{'latitude': '40.75605521442251', 'longitude': '-73.99670814791595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58853954,2023-09-15T08:53:50.000,2023-09-18T15:35:21.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11219,958 44 STREET,44 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-18T11:24:33.000,12 BROOKLYN,3056070030,BROOKLYN,985144,173316,ONLINE,Unspecified,BROOKLYN,40.64238896039287,-73.99677861565681,"{'latitude': '40.64238896039287', 'longitude': '-73.99677861565681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,44 STREET,,,,,,,,
58851265,2023-09-15T08:53:46.000,2023-09-19T11:25:19.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10454,51 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,ADDRESS,BRONX,Closed,"The Department of Transportation inspected the condition and issued a summons to the responsible party. A re-inspection will be done within 10 days. If the condition still exists, a second summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-09-19T11:25:26.000,01 BRONX,2022960051,BRONX,1004510,233140,PHONE,Unspecified,BRONX,40.80656809034996,-73.9268162890022,"{'latitude': '40.80656809034996', 'longitude': '-73.9268162890022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALEXANDER AVENUE,WILLIS AVENUE BRIDGE BIKE PATH,ALEXANDER AVENUE,WILLIS AVENUE BRIDGE BIKE PATH,BRUCKNER BOULEVARD,,,,,,,,
58868366,2023-09-15T08:53:24.000,2023-09-15T09:22:48.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T09:22:52.000,0 Unspecified,,Unspecified,998900,186484,MOBILE,Unspecified,Unspecified,40.67852013992386,-73.94718249222949,"{'latitude': '40.67852013992386', 'longitude': '-73.94718249222949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857328,2023-09-15T08:53:15.000,2023-09-15T11:04:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T11:04:31.000,0 Unspecified,,Unspecified,992649,171340,MOBILE,Unspecified,Unspecified,40.63696132616331,-73.96973802351486,"{'latitude': '40.63696132616331', 'longitude': '-73.96973802351486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58834292,2023-09-15T08:53:12.000,2023-09-16T09:45:27.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,,,,,,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-16T09:45:31.000,0 Unspecified,,Unspecified,,256236,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58824722,2023-09-15T08:53:00.000,2023-09-18T10:10:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11205,,,INTERSECTION,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-18T10:10:00.000,02 BROOKLYN,,BROOKLYN,993370,190504,PHONE,Unspecified,BROOKLYN,40.68956154666117,-73.9671143059351,"{'latitude': '40.68956154666117', 'longitude': '-73.9671143059351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,WAVERLY AVENUE,DE KALB AVENUE,,,,,,,,,
58855585,2023-09-15T08:52:57.000,2023-09-15T09:25:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T09:25:09.000,0 Unspecified,,Unspecified,984024,200685,MOBILE,Unspecified,Unspecified,40.717510695555134,-74.00081527229123,"{'latitude': '40.717510695555134', 'longitude': '-74.00081527229123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820151,2023-09-15T08:52:37.000,2023-09-20T10:18:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10458,2357 CROTONA AVENUE,CROTONA AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,06 BRONX,2031030036,BRONX,1016365,250206,PHONE,Unspecified,BRONX,40.853374190828546,-73.88391168675162,"{'latitude': '40.853374190828546', 'longitude': '-73.88391168675162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58849024,2023-09-15T08:52:29.000,2023-10-31T10:43:22.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Cell Phone Store,Business,11373,90-15 QUEENS BOULEVARD,QUEENS BOULEVARD,ADDRESS,ELMHURST,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-31T10:43:28.000,04 QUEENS,4018600100,QUEENS,1019841,206663,PHONE,Unspecified,QUEENS,40.73384724725437,-73.87157752015248,"{'latitude': '40.73384724725437', 'longitude': '-73.87157752015248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 STREET,59 AVENUE,90 STREET,59 AVENUE,QUEENS BOULEVARD,,,,,,,,
58835543,2023-09-15T08:52:25.000,2023-09-16T11:13:24.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Alley,,,,,,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-16T11:13:29.000,0 Unspecified,,Unspecified,977204,166642,ONLINE,Unspecified,Unspecified,40.624067488645146,-74.02538215185878,"{'latitude': '40.624067488645146', 'longitude': '-74.02538215185878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58821750,2023-09-15T08:52:20.000,2023-09-20T11:16:29.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10306,102 GRAYSON STREET,GRAYSON STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,03 STATEN ISLAND,5047280004,STATEN ISLAND,949949,141724,ONLINE,Unspecified,STATEN ISLAND,40.55560903133979,-74.1234376086593,"{'latitude': '40.55560903133979', 'longitude': '-74.1234376086593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58828912,2023-09-15T08:52:07.000,2023-09-16T15:29:09.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:15:41.000,0 Unspecified,,Unspecified,1006655,221360,ONLINE,Unspecified,Unspecified,40.77422999325384,-73.919107362267,"{'latitude': '40.77422999325384', 'longitude': '-73.919107362267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58861286,2023-09-15T08:51:53.000,2023-09-15T10:21:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:21:48.000,0 Unspecified,,Unspecified,988416,191600,MOBILE,Unspecified,Unspecified,40.692573532253476,-73.9849771943152,"{'latitude': '40.692573532253476', 'longitude': '-73.9849771943152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58864190,2023-09-15T08:51:52.000,2023-09-15T09:15:43.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T09:15:49.000,0 Unspecified,,Unspecified,,168770,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
