unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,taxi_company_borough
58929962,2023-09-26T17:21:19.000,2023-10-03T11:17:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10304,185 PARK HILL AVENUE,PARK HILL AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,01 STATEN ISLAND,5029220150,STATEN ISLAND,961374,163026,PHONE,Unspecified,STATEN ISLAND,40.61411559192989,-74.08239506383015,"{'latitude': '40.61411559192989', 'longitude': '-74.08239506383015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925795,2023-09-26T17:21:18.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10025,515 WEST  111 STREET,WEST  111 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-27T00:00:00.000,09 MANHATTAN,1018830022,MANHATTAN,994133,232208,UNKNOWN,Unspecified,MANHATTAN,40.80402770877673,-73.96430173012268,"{'latitude': '40.80402770877673', 'longitude': '-73.96430173012268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933470,2023-09-26T17:21:15.000,2023-09-26T20:20:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1996 GRAND AVENUE,GRAND AVENUE,WEST TREMONT AVENUE,WEST BURNSIDE AVENUE,WEST TREMONT AVENUE,WEST BURNSIDE AVENUE,ADDRESS,BRONX,GRAND AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:21:04.000,05 BRONX,2028700011,BRONX,1009007,249980,ONLINE,Unspecified,BRONX,40.85277758646434,-73.91050997194807,"{'latitude': '40.85277758646434', 'longitude': '-73.91050997194807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927687,2023-09-26T17:21:04.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10016,29 EAST   29 STREET,EAST   29 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   29 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-28T08:54:53.000,05 MANHATTAN,1008590026,MANHATTAN,988436,210514,ONLINE,Unspecified,MANHATTAN,40.744487904485666,-73.98489331096047,"{'latitude': '40.744487904485666', 'longitude': '-73.98489331096047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930009,2023-09-26T17:20:20.000,2023-10-02T08:26:39.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10454,536 EAST  142 STREET,EAST  142 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,01 BRONX,2022680020,BRONX,1007324,234402,PHONE,Unspecified,BRONX,40.810025028686574,-73.91664715135211,"{'latitude': '40.810025028686574', 'longitude': '-73.91664715135211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935604,2023-09-26T17:20:16.000,2023-09-26T17:47:13.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10034,245 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T17:47:15.000,12 MANHATTAN,1022470056,MANHATTAN,1004102,254919,ONLINE,Unspecified,MANHATTAN,40.8663460440045,-73.9282256165504,"{'latitude': '40.8663460440045', 'longitude': '-73.9282256165504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932573,2023-09-26T17:20:11.000,2023-10-13T20:41:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10034,579 WEST  204 STREET,WEST  204 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,12 MANHATTAN,1022220045,MANHATTAN,1005961,254260,ONLINE,Unspecified,MANHATTAN,40.864532913149546,-73.92150658940508,"{'latitude': '40.864532913149546', 'longitude': '-73.92150658940508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925934,2023-09-26T17:20:09.000,2023-09-26T17:46:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032,75 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T17:46:30.000,12 MANHATTAN,1021360140,MANHATTAN,999706,244405,ONLINE,Unspecified,MANHATTAN,40.83749703232736,-73.94414347302468,"{'latitude': '40.83749703232736', 'longitude': '-73.94414347302468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933607,2023-09-26T17:20:02.000,2023-09-26T17:29:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10031,620 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T17:30:03.000,09 MANHATTAN,1020880043,MANHATTAN,997264,239545,MOBILE,Unspecified,MANHATTAN,40.82416166479311,-73.95297805704422,"{'latitude': '40.82416166479311', 'longitude': '-73.95297805704422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928325,2023-09-26T17:19:45.000,2023-09-26T17:59:56.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11369,91-10 23 AVENUE,23 AVENUE,91 STREET,92 STREET,91 STREET,92 STREET,ADDRESS,EAST ELMHURST,23 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T17:59:59.000,03 QUEENS,4010850004,QUEENS,1017805,219048,ONLINE,Unspecified,QUEENS,40.76784886857577,-73.87886217960377,"{'latitude': '40.76784886857577', 'longitude': '-73.87886217960377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931784,2023-09-26T17:19:39.000,2023-09-28T13:40:28.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11207,SNEDIKER AVENUE,SNEDIKER AVENUE,SNEDIKER AVENUE,SUTTER AVENUE,SNEDIKER AVENUE,SUTTER AVENUE,INTERSECTION,,,Closed,The Department of Sanitation observed illegal postings at the location. The Department will issue a Summons to the responsible party once it is identified.,2023-09-28T13:40:32.000,05 BROOKLYN,,BROOKLYN,1011774,182862,ONLINE,Unspecified,BROOKLYN,40.66854790201459,-73.90078280161762,"{'latitude': '40.66854790201459', 'longitude': '-73.90078280161762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930137,2023-09-26T17:18:41.000,2023-09-26T18:16:23.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10065,409 EAST   64 STREET,EAST   64 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   64 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T18:16:30.000,08 MANHATTAN,1014590001,MANHATTAN,995644,217043,PHONE,Unspecified,MANHATTAN,40.762402001728304,-73.95886958541443,"{'latitude': '40.762402001728304', 'longitude': '-73.95886958541443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933637,2023-09-26T17:18:39.000,2023-09-26T18:50:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1975 LAFONTAINE AVENUE,LAFONTAINE AVENUE,EAST TREMONT AVENUE,EAST  178 STREET,EAST TREMONT AVENUE,EAST  178 STREET,ADDRESS,BRONX,LAFONTAINE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T18:50:49.000,06 BRONX,2030600045,BRONX,1013533,247810,ONLINE,Unspecified,BRONX,40.84680773163434,-73.89415916749294,"{'latitude': '40.84680773163434', 'longitude': '-73.89415916749294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928454,2023-09-26T17:18:39.000,2023-09-26T17:50:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,92 EAST   53 STREET,EAST   53 STREET,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,EAST   53 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T17:50:39.000,17 BROOKLYN,3046220014,BROOKLYN,1004193,178984,ONLINE,Unspecified,BROOKLYN,40.657923976436024,-73.92812188381009,"{'latitude': '40.657923976436024', 'longitude': '-73.92812188381009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931406,2023-09-26T17:18:16.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462,1563 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-17T00:00:00.000,09 BRONX,2039447501,BRONX,1023525,245233,UNKNOWN,Unspecified,BRONX,40.83969583979503,-73.85805910872033,"{'latitude': '40.83969583979503', 'longitude': '-73.85805910872033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933410,2023-09-26T17:18:12.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11218,2 EAST   10 STREET,EAST   10 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T00:00:00.000,14 BROOKLYN,3050700005,BROOKLYN,992394,175440,UNKNOWN,Unspecified,BROOKLYN,40.648215182846386,-73.97065185066516,"{'latitude': '40.648215182846386', 'longitude': '-73.97065185066516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934529,2023-09-26T17:18:10.000,2023-09-26T17:18:10.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11362,45-07 248 STREET,248 STREET,,,,,ADDRESS,LITTLE NECK,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-26T00:00:00.000,11 QUEENS,4082140001,QUEENS,1056525,218720,UNKNOWN,Unspecified,QUEENS,40.76671683320617,-73.7390821842318,"{'latitude': '40.76671683320617', 'longitude': '-73.7390821842318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926481,2023-09-26T17:17:59.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932586,2023-09-26T17:17:49.000,2023-10-06T15:23:56.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11435,148-45 89 AVENUE,89 AVENUE,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,12 QUEENS,4096930042,QUEENS,1037695,195912,PHONE,Unspecified,QUEENS,40.70424854604789,-73.80724073268362,"{'latitude': '40.70424854604789', 'longitude': '-73.80724073268362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926025,2023-09-26T17:17:41.000,2023-10-02T18:44:25.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11218,483 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,12 BROOKLYN,3053900061,BROOKLYN,991784,171292,PHONE,Unspecified,BROOKLYN,40.636830354384635,-73.97285471098033,"{'latitude': '40.636830354384635', 'longitude': '-73.97285471098033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933032,2023-09-26T17:17:38.000,2023-10-11T13:27:17.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,10029,175 EAST  102 STREET,EAST  102 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  102 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-27T08:46:26.000,11 MANHATTAN,1016300031,MANHATTAN,998862,226844,PHONE,Unspecified,MANHATTAN,40.78929843320837,-73.94723183899197,"{'latitude': '40.78929843320837', 'longitude': '-73.94723183899197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928605,2023-09-26T17:17:19.000,2023-09-27T20:13:59.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10465,3077 CROSS BX SERVICE ROAD NORTH,CROSS BX SERVICE ROAD NORTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,10 BRONX,2054440095,BRONX,1034981,238795,ONLINE,Unspecified,BRONX,40.821967034424695,-73.81670561381989,"{'latitude': '40.821967034424695', 'longitude': '-73.81670561381989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931169,2023-09-26T17:17:16.000,2023-09-28T06:59:19.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10038,54 FULTON STREET,FULTON STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-28T00:00:00.000,01 MANHATTAN,1000760006,MANHATTAN,982900,197380,ONLINE,Unspecified,MANHATTAN,40.70843915807956,-74.00486932660382,"{'latitude': '40.70843915807956', 'longitude': '-74.00486932660382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925610,2023-09-26T17:17:00.000,2023-09-28T09:00:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,10013,250 HUDSON STREET,HUDSON STREET,BROOME ST,DOMINICK ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-28T09:00:00.000,02 MANHATTAN,1005780047,MANHATTAN,982101,203289,PHONE,Unspecified,MANHATTAN,40.7246577891067,-74.00775313296887,"{'latitude': '40.7246577891067', 'longitude': '-74.00775313296887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935357,2023-09-26T17:16:47.000,2023-09-27T09:05:11.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11211,750 DRIGGS AVENUE,DRIGGS AVENUE,SOUTH 2 STREET,SOUTH 3 STREET,SOUTH    2 STREET,SOUTH    3 STREET,ADDRESS,BROOKLYN,DRIGGS AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T17:16:47.000,01 BROOKLYN,3024180029,BROOKLYN,995127,198828,ONLINE,Unspecified,BROOKLYN,40.71240699137173,-73.96076531850393,"{'latitude': '40.71240699137173', 'longitude': '-73.96076531850393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934638,2023-09-26T17:16:22.000,2023-09-26T21:01:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11418,86-20 120 STREET,120 STREET,HILLSIDE AVENUE,JAMAICA AVENUE,HILLSIDE AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,120 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T21:01:32.000,09 QUEENS,4092730063,QUEENS,1031259,194789,PHONE,Unspecified,QUEENS,40.70120271253736,-73.83046113299972,"{'latitude': '40.70120271253736', 'longitude': '-73.83046113299972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
