unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,taxi_pick_up_location
58952477,2023-09-28T23:46:59.000,2023-09-29T00:58:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11434,151-47 136 AVENUE,136 AVENUE,NORTH CONDUIT AVENUE,CRANSTON STREET,NORTH CONDUIT AVENUE,CRANSTON STREET,ADDRESS,JAMAICA,136 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T00:58:31.000,12 QUEENS,4121330043,QUEENS,1044108,182600,ONLINE,Unspecified,QUEENS,40.66766920564207,-73.78422941585129,"{'latitude': '40.66766920564207', 'longitude': '-73.78422941585129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947450,2023-09-28T23:46:43.000,2023-09-29T00:28:33.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10011,453 WEST   19 STREET,WEST   19 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   19 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:28:40.000,04 MANHATTAN,,MANHATTAN,982909,210616,ONLINE,Unspecified,MANHATTAN,40.74476875800905,-74.0048395019856,"{'latitude': '40.74476875800905', 'longitude': '-74.0048395019856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59445076,2023-09-28T23:46:10.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10456,274 BONNER PLACE,BONNER PLACE,MORRIS AVENUE,DEAD END,MORRIS AVENUE,DEAD END,ADDRESS,BRONX,BONNER PLACE,Closed,,2023-10-03T00:00:00.000,04 BRONX,,BRONX,1007216,240853,PHONE,Unspecified,BRONX,40.82773148160583,-73.91701521524841,"{'latitude': '40.82773148160583', 'longitude': '-73.91701521524841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948558,2023-09-28T23:46:03.000,2023-09-29T00:43:23.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11377,47-30 61 STREET,61 STREET,47 AVENUE,BROOKLYN QUEENS EXPRESSWAY EN SB,47 AVENUE,BROOKLYN QUEENS EXPRESSWAY EN SB,ADDRESS,WOODSIDE,61 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T00:43:26.000,02 QUEENS,4023220001,QUEENS,1011063,208767,MOBILE,Unspecified,QUEENS,40.73965317014097,-73.9032426322652,"{'latitude': '40.73965317014097', 'longitude': '-73.9032426322652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947367,2023-09-28T23:45:45.000,2023-09-29T00:04:00.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10036,550 WEST   43 STREET,WEST   43 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST   43 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:04:08.000,04 MANHATTAN,,MANHATTAN,985138,216550,ONLINE,Unspecified,MANHATTAN,40.761056140938436,-73.99679453494748,"{'latitude': '40.761056140938436', 'longitude': '-73.99679453494748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952417,2023-09-28T23:45:31.000,2023-09-29T00:15:14.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10038,6 PLATT STREET,PLATT STREET,GOLD STREET,PEARL STREET,GOLD STREET,PEARL STREET,ADDRESS,NEW YORK,PLATT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:15:19.000,01 MANHATTAN,1000690030,MANHATTAN,982427,197093,ONLINE,Unspecified,MANHATTAN,40.707651326155535,-74.0065753166599,"{'latitude': '40.707651326155535', 'longitude': '-74.0065753166599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952499,2023-09-28T23:45:30.000,2023-09-29T00:31:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11206,200 THROOP AVENUE,THROOP AVENUE,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,THROOP AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:32:05.000,03 BROOKLYN,3017400001,BROOKLYN,999833,193369,ONLINE,Unspecified,BROOKLYN,40.69741628760918,-73.94380283237564,"{'latitude': '40.69741628760918', 'longitude': '-73.94380283237564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955025,2023-09-28T23:45:26.000,2023-09-29T00:23:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,3493 BROADWAY,BROADWAY,WEST  142 STREET,WEST  143 STREET,WEST  142 STREET,WEST  143 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:23:55.000,09 MANHATTAN,,MANHATTAN,997651,239814,ONLINE,Unspecified,MANHATTAN,40.82489941462066,-73.95157921885807,"{'latitude': '40.82489941462066', 'longitude': '-73.95157921885807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951793,2023-09-28T23:45:24.000,2023-09-29T07:56:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11414,2 COLEMAN SQUARE,COLEMAN SQUARE,103 STREET,159 ROAD,103 STREET,159 ROAD,ADDRESS,HOWARD BEACH,COLEMAN SQUARE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T07:56:35.000,10 QUEENS,,QUEENS,1031260,179925,MOBILE,Unspecified,QUEENS,40.66040447955454,-73.83056121863561,"{'latitude': '40.66040447955454', 'longitude': '-73.83056121863561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951066,2023-09-28T23:45:10.000,2023-09-28T23:59:11.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10018,11 AVENUE,11 AVENUE,11 AVENUE,WEST   39 STREET,11 AVENUE,WEST   39 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:59:14.000,04 MANHATTAN,,MANHATTAN,984337,215772,PHONE,Unspecified,MANHATTAN,40.75892077450333,-73.99968596112708,"{'latitude': '40.75892077450333', 'longitude': '-73.99968596112708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952618,2023-09-28T23:45:05.000,2023-10-01T09:04:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,370 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,12 MANHATTAN,1021420178,MANHATTAN,1000949,248059,ONLINE,Unspecified,MANHATTAN,40.84752392884855,-73.9396422906956,"{'latitude': '40.84752392884855', 'longitude': '-73.9396422906956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946104,2023-09-28T23:44:54.000,2023-09-29T00:00:43.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10036,561 TENTH AVENUE,TENTH AVENUE,WEST   41 STREET,WEST   42 STREET,WEST   41 STREET,WEST   42 STREET,ADDRESS,NEW YORK,10 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:00:47.000,04 MANHATTAN,,MANHATTAN,985406,215859,MOBILE,Unspecified,MANHATTAN,40.75915949209447,-73.99582723864027,"{'latitude': '40.75915949209447', 'longitude': '-73.99582723864027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948052,2023-09-28T23:44:53.000,2023-09-29T17:18:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,82-74 88 LANE,88 LANE,MYRTLE AVENUE,DEAD END,MYRTLE AVENUE,DEAD END,ADDRESS,RIDGEWOOD,88 LANE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T17:18:19.000,05 QUEENS,,QUEENS,1023839,195081,ONLINE,Unspecified,QUEENS,40.70204048960791,-73.85721973804193,"{'latitude': '40.70204048960791', 'longitude': '-73.85721973804193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952635,2023-09-28T23:44:50.000,2023-10-10T11:13:29.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951566,2023-09-28T23:44:50.000,2023-10-10T11:13:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949116,2023-09-28T23:44:50.000,2023-10-10T11:13:29.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946508,2023-09-28T23:44:50.000,2023-10-10T11:13:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951460,2023-09-28T23:44:50.000,2023-10-10T11:13:30.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955138,2023-09-28T23:44:50.000,2023-10-10T11:13:29.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952693,2023-09-28T23:44:50.000,2023-10-10T11:13:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949086,2023-09-28T23:44:50.000,2023-10-10T11:13:29.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955078,2023-09-28T23:44:50.000,2023-10-10T11:13:29.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11367,150-46 72 DRIVE,72 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947224,2023-09-28T23:44:40.000,2023-09-29T00:58:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11229,4108 BEDFORD AVENUE,BEDFORD AVENUE,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:58:35.000,15 BROOKLYN,3073290015,BROOKLYN,998979,158450,ONLINE,Unspecified,BROOKLYN,40.60157269960024,-73.94695887380864,"{'latitude': '40.60157269960024', 'longitude': '-73.94695887380864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952261,2023-09-28T23:44:28.000,2023-09-29T01:44:09.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11417,103-11 103 STREET,103 STREET,103 AVENUE,LIBERTY AVENUE,103 AVENUE,LIBERTY AVENUE,ADDRESS,OZONE PARK,103 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T01:44:14.000,10 QUEENS,,QUEENS,1028992,188329,ONLINE,Unspecified,QUEENS,40.683483287591194,-73.83867999936275,"{'latitude': '40.683483287591194', 'longitude': '-73.83867999936275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59441701,2023-09-28T23:44:24.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,11367,150-46 72 DRIVE,72 DRIVE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,FLUSHING,72 DRIVE,Closed,,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59455510,2023-09-28T23:44:23.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11367,150-46 72 DRIVE,72 DRIVE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,FLUSHING,72 DRIVE,Closed,,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59448796,2023-09-28T23:44:22.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,11367,150-46 72 DRIVE,72 DRIVE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,FLUSHING,72 DRIVE,Closed,,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59460416,2023-09-28T23:44:22.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,11367,150-46 72 DRIVE,72 DRIVE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,FLUSHING,72 DRIVE,Closed,,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59444937,2023-09-28T23:44:21.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11367,150-46 72 DRIVE,72 DRIVE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,FLUSHING,72 DRIVE,Closed,,2023-10-10T00:00:00.000,08 QUEENS,4067020001,QUEENS,1035123,204086,PHONE,Unspecified,QUEENS,40.72669933208892,-73.81645532579833,"{'latitude': '40.72669933208892', 'longitude': '-73.81645532579833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
