unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,due_date,road_ramp
58977825,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T12:00:00.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,PHONE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,DSNY Garage,,,
58974200,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11234,1640 EAST   32 STREET,EAST   32 STREET,AVENUE P,QUENTIN ROAD,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T12:00:00.000,18 BROOKLYN,3077040056,BROOKLYN,1000709,162868,PHONE,Unspecified,BROOKLYN,40.61369615830719,-73.94071814398447,"{'latitude': '40.61369615830719', 'longitude': '-73.94071814398447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,,,,,,,
58969322,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11419,107-47 117 STREET,117 STREET,107 AVENUE,109 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,2023-09-30T12:00:00.000,10 QUEENS,4095970056,QUEENS,1032854,188350,PHONE,Unspecified,QUEENS,40.68352056353308,-73.82475520781233,"{'latitude': '40.68352056353308', 'longitude': '-73.82475520781233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,,,,,,,
58975423,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10472,1113 BOYNTON AVENUE,BOYNTON AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Closed,2023-10-02T12:00:00.000,09 BRONX,2037400070,BRONX,1018064,240535,PHONE,Unspecified,BRONX,40.82682379453604,-73.8778189617876,"{'latitude': '40.82682379453604', 'longitude': '-73.8778189617876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,,,,,,,
58976608,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10470,4320 VAN CORTLANDT PARK EAST,VAN CORTLANDT PARK EAST,NAPIER AVENUE,EAST 238 STREET,,,ADDRESS,BRONX,,Closed,2023-10-02T12:00:00.000,12 BRONX,2033680010,BRONX,1019063,266788,PHONE,Unspecified,BRONX,40.89887638900473,-73.87407288431326,"{'latitude': '40.89887638900473', 'longitude': '-73.87407288431326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,,,,
58976607,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11231,425 HOYT STREET,HOYT STREET,4 STREET,5 STREET,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T12:00:00.000,06 BROOKLYN,3004710104,BROOKLYN,985831,185920,PHONE,Unspecified,BROOKLYN,40.67698406899719,-73.99430016713637,"{'latitude': '40.67698406899719', 'longitude': '-73.99430016713637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,,,,DSNY Garage,,,
58974199,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,1198 EAST   96 STREET,EAST   96 STREET,FLATLANDS AVENUE,AVENUE J,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T12:00:00.000,18 BROOKLYN,3082030070,BROOKLYN,1011856,173295,PHONE,Unspecified,BROOKLYN,40.64228834214266,-73.90052637452884,"{'latitude': '40.64228834214266', 'longitude': '-73.90052637452884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,,,,,,,
58976610,2023-09-30T12:00:00.000,2023-10-03T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11232,247 27 STREET,27 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T12:00:00.000,07 BROOKLYN,3006580040,BROOKLYN,984929,179142,PHONE,Unspecified,BROOKLYN,40.658380083868266,-73.9975527468729,"{'latitude': '40.658380083868266', 'longitude': '-73.9975527468729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,,,,
58969321,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11419,104-50 120 STREET,120 STREET,LIBERTY AVENUE,107 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,2023-09-30T12:00:00.000,10 QUEENS,4095730041,QUEENS,1033297,189345,PHONE,Unspecified,QUEENS,40.68624916201491,-73.82315070481516,"{'latitude': '40.68624916201491', 'longitude': '-73.82315070481516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,,,,,,,
58970568,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11419,94-02 113 STREET,113 STREET,ATLANTIC AVENUE,95 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,2023-10-02T12:00:00.000,09 QUEENS,4093980001,QUEENS,1030599,191552,PHONE,Unspecified,QUEENS,40.69232139795715,-73.8328637045832,"{'latitude': '40.69232139795715', 'longitude': '-73.8328637045832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,DSNY Garage,,,
58977822,2023-09-30T12:00:00.000,2023-10-03T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11208,223 SHEPHARD AVENUE,SHEPHARD AVENUE,FULTON STREET,ATLANTIC AVENUE,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T12:00:00.000,05 BROOKLYN,3039580001,BROOKLYN,1017073,186838,PHONE,Unspecified,BROOKLYN,40.67944305852038,-73.88166187904649,"{'latitude': '40.67944305852038', 'longitude': '-73.88166187904649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,,,,DSNY Garage,,,
58976611,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10467,3420 DUNCOMB AVENUE,DUNCOMB AVENUE,BRONX BOULEVARD,BARKER AVENUE,,,ADDRESS,BRONX,,Closed,2023-10-02T12:00:00.000,12 BRONX,2046260010,BRONX,1020271,258432,PHONE,Unspecified,BRONX,40.87593697184968,-73.86974820363105,"{'latitude': '40.87593697184968', 'longitude': '-73.86974820363105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,,,,,,,
58975415,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10462,2072 WHITE PLAINS ROAD,WHITE PLAINS ROAD,BRADY AVENUE,MARAN PLACE,,,ADDRESS,BRONX,,Closed,2023-10-02T12:00:00.000,11 BRONX,2042870005,BRONX,1020836,249947,PHONE,Unspecified,BRONX,40.8526459186985,-73.86775149011176,"{'latitude': '40.8526459186985', 'longitude': '-73.86775149011176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,,,,DSNY Garage,,,
58971776,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11369,86-03 30 AVENUE,30 AVENUE,86 STREET,87 STREET,,,ADDRESS,EAST ELMHURST,,Closed,2023-09-30T12:00:00.000,03 QUEENS,4013600043,QUEENS,1016793,216782,PHONE,Unspecified,QUEENS,40.76163307260349,-73.88252659457191,"{'latitude': '40.76163307260349', 'longitude': '-73.88252659457191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,,,,
58972996,2023-09-30T12:00:00.000,2023-10-04T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11433,171-38 LIBERTY AVENUE,LIBERTY AVENUE,171 STREET,172 STREET,,,ADDRESS,JAMAICA,,Closed,2023-10-04T12:00:00.000,12 QUEENS,,QUEENS,1043345,195800,PHONE,Unspecified,QUEENS,40.70390520406511,-73.78686402319806,"{'latitude': '40.70390520406511', 'longitude': '-73.78686402319806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,,,,
58970564,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11412,116-32 202 STREET,202 STREET,116 AVENUE,LINDEN BOULEVARD,,,ADDRESS,SAINT ALBANS,,Closed,2023-10-02T12:00:00.000,12 QUEENS,,QUEENS,1053348,192899,PHONE,Unspecified,QUEENS,40.69587021128987,-73.75081647870707,"{'latitude': '40.69587021128987', 'longitude': '-73.75081647870707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,,,,,,,
58971785,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11225,186 STERLING STREET,STERLING STREET,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T12:00:00.000,09 BROOKLYN,3013190034,BROOKLYN,996717,180776,PHONE,Unspecified,BROOKLYN,40.66285630262031,-73.95506339702204,"{'latitude': '40.66285630262031', 'longitude': '-73.95506339702204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,DSNY Garage,,,
58970560,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11419,107-14 117 STREET,117 STREET,107 AVENUE,109 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,2023-09-30T12:00:00.000,10 QUEENS,4095960010,QUEENS,1032843,188364,PHONE,Unspecified,QUEENS,40.68355905065981,-73.82479476793955,"{'latitude': '40.68355905065981', 'longitude': '-73.82479476793955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,,,,
58977819,2023-09-30T12:00:00.000,2023-10-03T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10027,1 WEST  127 STREET,WEST  127 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,Closed,2023-10-03T12:00:00.000,10 MANHATTAN,1017250033,MANHATTAN,1000366,233629,PHONE,Unspecified,MANHATTAN,40.80791879074063,-73.9417841771661,"{'latitude': '40.80791879074063', 'longitude': '-73.9417841771661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The vehicle you reported has been removed by the Department of Sanitation.,,,,,,,
58970563,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10458,4646 PARK AVENUE,PARK AVENUE,PARK AVENUE,WASHINGTON AVENUE,,,ADDRESS,BRONX,,Closed,2023-10-02T12:00:00.000,06 BRONX,2030400003,BRONX,1013946,251716,PHONE,Unspecified,BRONX,40.85752715452994,-73.89264911518981,"{'latitude': '40.85752715452994', 'longitude': '-73.89264911518981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,,,,
58971775,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11207,71 ABERDEEN STREET,ABERDEEN STREET,BUSHWICK AVENUE,DEAD END,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T12:00:00.000,04 BROOKLYN,,BROOKLYN,1010568,188097,PHONE,Unspecified,BROOKLYN,40.68292045588753,-73.90510968723926,"{'latitude': '40.68292045588753', 'longitude': '-73.90510968723926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,,,,,,,
58971774,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11369,32-16 112 PLACE,112 PLACE,ASTORIA BOULEVARD,NORTHERN BOULEVARD,,,ADDRESS,EAST ELMHURST,,Closed,2023-09-30T12:00:00.000,03 QUEENS,4017060018,QUEENS,1023841,215859,PHONE,Unspecified,QUEENS,40.7590709256045,-73.85709026942116,"{'latitude': '40.7590709256045', 'longitude': '-73.85709026942116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,,,,,,,
58969324,2023-09-30T12:00:00.000,2023-10-03T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11223,294 AVENUE T,AVENUE T,VAN SICKLEN STREET,LAKE STREET,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T12:00:00.000,11 BROOKLYN,3071020001,BROOKLYN,991391,157566,PHONE,Unspecified,BROOKLYN,40.59915566170567,-73.97428522281633,"{'latitude': '40.59915566170567', 'longitude': '-73.97428522281633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,,,,,,,
58970561,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11417,96-33 PITKIN AVENUE,PITKIN AVENUE,96 PLACE,97 STREET,,,ADDRESS,OZONE PARK,,Closed,2023-09-30T12:00:00.000,10 QUEENS,4115160229,QUEENS,1028876,184414,PHONE,Unspecified,QUEENS,40.67273810175813,-73.83912416762236,"{'latitude': '40.67273810175813', 'longitude': '-73.83912416762236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,,,,,,,
58976601,2023-09-30T12:00:00.000,2023-09-30T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11368,41-03 108 STREET,108 STREET,41 AVENUE,42 AVENUE,,,ADDRESS,CORONA,,Closed,2023-09-30T12:00:00.000,04 QUEENS,4019970074,QUEENS,1023501,212522,PHONE,Unspecified,QUEENS,40.74991323646227,-73.8583370288549,"{'latitude': '40.74991323646227', 'longitude': '-73.8583370288549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,,,,,,,
58966501,2023-09-30T12:00:00.000,2023-10-02T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11204,2134 72 STREET,72 STREET,21 AVENUE,BAY PARKWAY,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T12:00:00.000,11 BROOKLYN,3061970019,BROOKLYN,987885,161771,PHONE,Unspecified,BROOKLYN,40.6106996603984,-73.98690808320873,"{'latitude': '40.6106996603984', 'longitude': '-73.98690808320873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,,,,,,,
