unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough
58796013,2023-09-12T12:46:49.000,2023-09-12T13:38:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10018,1384 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T13:38:13.000,05 MANHATTAN,1008130050,MANHATTAN,987747,213461,PHONE,Unspecified,MANHATTAN,40.75257697680491,-73.98737828321879,"{'latitude': '40.75257697680491', 'longitude': '-73.98737828321879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST   37 STREET,WEST   38 STREET,WEST   37 STREET,WEST   38 STREET,BROADWAY,,,,,,,
58790839,2023-09-12T12:46:49.000,2023-10-26T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,10453,2020 WALTON AVENUE,WALTON AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-26T00:00:00.000,05 BRONX,2028290035,BRONX,1009944,249960,UNKNOWN,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58791269,2023-09-12T12:46:15.000,2023-09-13T12:21:41.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10016,340 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T12:21:50.000,06 MANHATTAN,1008950022,MANHATTAN,990551,212449,PHONE,Unspecified,MANHATTAN,40.749797739188566,-73.97725875889637,"{'latitude': '40.749797739188566', 'longitude': '-73.97725875889637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,EAST   39 STREET,EAST   40 STREET,EAST   39 STREET,EAST   40 STREET,LEXINGTON AVENUE,,,,,,,
58799026,2023-09-12T12:45:56.000,2023-09-12T13:28:35.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11212,109 CHRISTOPHER AVENUE,CHRISTOPHER AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T13:28:41.000,16 BROOKLYN,3037090001,BROOKLYN,1010276,183759,ONLINE,Unspecified,BROOKLYN,40.67101449556818,-73.90617925291212,"{'latitude': '40.67101449556818', 'longitude': '-73.90617925291212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,CHRISTOPHER AVENUE,,,,,,,
58792607,2023-09-12T12:45:41.000,2023-09-13T09:33:24.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,11433,110-18 173 STREET,173 STREET,ADDRESS,JAMAICA,Closed,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,2023-09-13T09:33:28.000,12 QUEENS,4102710161,QUEENS,1045142,193079,ONLINE,Unspecified,QUEENS,40.69642453499688,-73.78040747110302,"{'latitude': '40.69642453499688', 'longitude': '-73.78040747110302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,110 AVENUE,111 AVENUE,110 AVENUE,111 AVENUE,173 STREET,,,,,,,
58790896,2023-09-12T12:45:40.000,2023-09-13T02:41:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11385,66-73 FOREST AVENUE,FOREST AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T02:41:40.000,05 QUEENS,4035010005,QUEENS,1011359,196285,ONLINE,Unspecified,QUEENS,40.7053922179636,-73.90222476386185,"{'latitude': '40.7053922179636', 'longitude': '-73.90222476386185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MADISON STREET,PUTNAM AVENUE,MADISON STREET,PUTNAM AVENUE,FOREST AVENUE,,,,,,,
58792602,2023-09-12T12:45:31.000,2023-09-12T13:33:53.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,11203,535 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T13:33:56.000,09 BROOKLYN,,BROOKLYN,1000414,178256,MOBILE,Unspecified,BROOKLYN,40.65593348131908,-73.94174381188817,"{'latitude': '40.65593348131908', 'longitude': '-73.94174381188817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST   38 STREET,EAST   39 STREET,EAST   38 STREET,EAST   39 STREET,CLARKSON AVENUE,,,,,,,
58797047,2023-09-12T12:45:29.000,2023-09-12T12:53:41.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,11419,111-04 LIBERTY AVENUE,LIBERTY AVENUE,ADDRESS,SOUTH RICHMOND HILL,Closed,The Department of Sanitation periodically conducted surveillance at the location and during those times no violations were observed.,2023-09-12T12:53:44.000,10 QUEENS,4095340002,QUEENS,1031131,188813,ONLINE,Unspecified,QUEENS,40.68480068400784,-73.83096435606812,"{'latitude': '40.68480068400784', 'longitude': '-73.83096435606812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,111 STREET,112 STREET,111 STREET,112 STREET,LIBERTY AVENUE,,,,,,,
58795390,2023-09-12T12:45:08.000,2023-09-22T12:01:29.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,11220,540 65 STREET,65 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair. Owner must obtain a permit of record. Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",2023-09-22T12:01:33.000,10 BROOKLYN,3058280018,BROOKLYN,979190,170984,PHONE,Unspecified,BROOKLYN,40.635986718812255,-74.01823114212573,"{'latitude': '40.635986718812255', 'longitude': '-74.01823114212573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,65 STREET,,,,,,,
58795143,2023-09-12T12:45:06.000,2023-09-12T13:19:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10025,71 WEST  106 STREET,WEST  106 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T13:19:35.000,07 MANHATTAN,1018420001,MANHATTAN,994716,230364,MOBILE,Unspecified,MANHATTAN,40.79896576261581,-73.9621987571457,"{'latitude': '40.79896576261581', 'longitude': '-73.9621987571457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MANHATTAN AVENUE,COLUMBUS AVENUE,MANHATTAN AVENUE,COLUMBUS AVENUE,DUKE ELLINGTON BOULEVARD,,,,,,,
58792645,2023-09-12T12:45:04.000,2023-09-24T13:45:28.000,DHS,Department of Homeless Services,Encampment,N/A,10003,24 EAST   13 STREET,EAST   13 STREET,ADDRESS,NEW YORK,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-24T13:45:32.000,02 MANHATTAN,1005700017,MANHATTAN,986175,207004,MOBILE,Unspecified,MANHATTAN,40.734854607255826,-73.99305394839115,"{'latitude': '40.734854607255826', 'longitude': '-73.99305394839115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,5 AVENUE,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,EAST   13 STREET,,,,,,,
58791206,2023-09-12T12:45:04.000,2023-09-12T13:39:28.000,NYPD,New York City Police Department,Encampment,N/A,10003,24 EAST   13 STREET,EAST   13 STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-12T13:39:31.000,02 MANHATTAN,1005700017,MANHATTAN,986175,207004,MOBILE,Unspecified,MANHATTAN,40.734854607255826,-73.99305394839115,"{'latitude': '40.734854607255826', 'longitude': '-73.99305394839115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,5 AVENUE,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,EAST   13 STREET,,,,,,,
58791802,2023-09-12T12:45:00.000,2023-09-12T13:54:19.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11226,455 EAST   18 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T13:54:22.000,14 BROOKLYN,3051820074,BROOKLYN,995006,172390,PHONE,Unspecified,BROOKLYN,40.63984080305343,-73.96124397319068,"{'latitude': '40.63984080305343', 'longitude': '-73.96124397319068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,EAST   18 STREET,,,,,,,
58792597,2023-09-12T12:45:00.000,2023-09-14T12:11:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,10301,194 VICTORY BOULEVARD,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-14T12:11:00.000,01 STATEN ISLAND,5005750027,STATEN ISLAND,961409,171131,PHONE,Unspecified,STATEN ISLAND,40.63636219785885,-74.08229642659974,"{'latitude': '40.63636219785885', 'longitude': '-74.08229642659974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,FIEDLER AVENUE,PIKE STREET,,,,,,,,,,
58799480,2023-09-12T12:44:54.000,2023-09-12T13:01:32.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11418,100-05 88 AVENUE,88 AVENUE,ADDRESS,RICHMOND HILL,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-12T13:01:36.000,09 QUEENS,4092870030,QUEENS,1027010,191946,MOBILE,Unspecified,QUEENS,40.69342090321854,-73.84580324923328,"{'latitude': '40.69342090321854', 'longitude': '-73.84580324923328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DEAD END,102 STREET,DEAD END,102 STREET,88 AVENUE,,,,,,,
58793464,2023-09-12T12:44:53.000,2023-09-14T14:35:56.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,10304,79 OSGOOD AVENUE,OSGOOD AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,01 STATEN ISLAND,5005600038,STATEN ISLAND,961196,164759,PHONE,Unspecified,STATEN ISLAND,40.61887185441726,-74.08304210343434,"{'latitude': '40.61887185441726', 'longitude': '-74.08304210343434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58797774,2023-09-12T12:44:45.000,2023-11-06T12:50:19.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,10012,222 THOMPSON STREET,THOMPSON STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-06T00:00:00.000,02 MANHATTAN,1005370008,MANHATTAN,984518,204932,ONLINE,Unspecified,MANHATTAN,40.72916768109087,-73.99903304781047,"{'latitude': '40.72916768109087', 'longitude': '-73.99903304781047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58789503,2023-09-12T12:44:43.000,2023-09-13T04:13:42.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11355,41-20 147 STREET,147 STREET,ADDRESS,FLUSHING,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T04:13:50.000,07 QUEENS,4050500049,QUEENS,1034709,216572,PHONE,Unspecified,QUEENS,40.760972578455245,-73.81785532130401,"{'latitude': '40.760972578455245', 'longitude': '-73.81785532130401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,41 AVENUE,BARCLAY AVENUE,41 AVENUE,BARCLAY AVENUE,147 STREET,,,,,,,
58798858,2023-09-12T12:44:42.000,2023-09-12T16:32:18.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11223,2170 MCDONALD AVENUE,MCDONALD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T16:32:24.000,11 BROOKLYN,3070870034,BROOKLYN,991791,157827,PHONE,Unspecified,BROOKLYN,40.599871722491926,-73.97284452951853,"{'latitude': '40.599871722491926', 'longitude': '-73.97284452951853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AVENUE S,AVENUE T,AVENUE S,AVENUE T,MCDONALD AVENUE,,,,,,,
58797352,2023-09-12T12:44:38.000,2023-09-12T14:05:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11222,917 MANHATTAN AVENUE,MANHATTAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T14:05:17.000,01 BROOKLYN,3025580042,BROOKLYN,996901,205497,MOBILE,Unspecified,BROOKLYN,40.730709424777984,-73.95435374727526,"{'latitude': '40.730709424777984', 'longitude': '-73.95435374727526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GREENPOINT AVENUE,KENT STREET,GREENPOINT AVENUE,KENT STREET,MANHATTAN AVENUE,,,,,,,
58789865,2023-09-12T12:44:21.000,2023-09-14T14:24:10.000,DSNY,Department of Sanitation,Missed Collection,Trash,11225,102 RUTLAND ROAD,RUTLAND ROAD,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T13:46:56.000,09 BROOKLYN,3050370049,BROOKLYN,996008,179353,ONLINE,Unspecified,BROOKLYN,40.65895145182747,-73.95762142879938,"{'latitude': '40.65895145182747', 'longitude': '-73.95762142879938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,RUTLAND ROAD,,,,,,,
58789563,2023-09-12T12:44:12.000,2023-09-13T08:34:01.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10452,1435 OGDEN AVENUE,OGDEN AVENUE,ADDRESS,BRONX,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-12T12:44:12.000,04 BRONX,2025360026,BRONX,1005346,246562,PHONE,Unspecified,BRONX,40.84340569469311,-73.92375426858693,"{'latitude': '40.84340569469311', 'longitude': '-73.92375426858693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,WEST 171 STREET,UNIVERSITY AVENUE,WEST  171 STREET,UNIVERSITY AVENUE,OGDEN AVENUE,,,,,,,
58797019,2023-09-12T12:44:02.000,2023-09-13T01:54:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,10463,5360 BROADWAY,BROADWAY,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T01:54:43.000,08 BRONX,1022150116,BRONX,1009718,258450,MOBILE,Unspecified,BRONX,40.876023136178674,-73.9079077083527,"{'latitude': '40.876023136178674', 'longitude': '-73.9079077083527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  228 STREET,EXTERIOR STREET,WEST  228 STREET,EXTERIOR STREET,BROADWAY,,,,,,,
58799964,2023-09-12T12:43:55.000,2023-09-13T21:12:53.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,11218,74 LOUISA STREET,LOUISA STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-13T21:12:58.000,12 BROOKLYN,3053110069,BROOKLYN,989188,173506,PHONE,Unspecified,BROOKLYN,40.642909138120984,-73.98220657717896,"{'latitude': '40.642909138120984', 'longitude': '-73.98220657717896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,STORY STREET,CHESTER AVENUE,STORY STREET,CHESTER AVENUE,LOUISA STREET,,,,,,,
58793721,2023-09-12T12:43:54.000,2023-09-12T13:23:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10025,143 MANHATTAN AVENUE,MANHATTAN AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T13:23:06.000,07 MANHATTAN,,MANHATTAN,994925,230273,MOBILE,Unspecified,MANHATTAN,40.79871574242132,-73.96144403283205,"{'latitude': '40.79871574242132', 'longitude': '-73.96144403283205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  106 STREET,WEST  107 STREET,WEST  106 STREET,WEST  107 STREET,MANHATTAN AVENUE,,,,,,,
58797057,2023-09-12T12:43:50.000,2023-09-12T20:51:44.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,10461,2175 HONE AVENUE,HONE AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-12T20:51:49.000,11 BRONX,2043280015,BRONX,1023041,251195,PHONE,Unspecified,BRONX,40.85606189010705,-73.8597738022808,"{'latitude': '40.85606189010705', 'longitude': '-73.8597738022808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,ESPLANADE,PELHAM PARKWAY SOUTH,ESPLANADE,PELHAM PARKWAY SOUTH,HONE AVENUE,,,,,,,
