unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,vehicle_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment
59441776,2023-09-29T12:15:36.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,11226,251 EAST   29 STREET,EAST   29 STREET,CORTELYOU ROAD,CLARENDON ROAD,CORTELYOU ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,EAST   29 STREET,Closed,,2023-10-06T00:00:00.000,17 BROOKLYN,3051730045,BROOKLYN,998184,173850,PHONE,Unspecified,BROOKLYN,40.64384375960936,-73.94978998819022,"{'latitude': '40.64384375960936', 'longitude': '-73.94978998819022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459932,2023-09-29T12:15:30.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11226,251 EAST   29 STREET,EAST   29 STREET,CORTELYOU ROAD,CLARENDON ROAD,CORTELYOU ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,EAST   29 STREET,Closed,,2023-10-01T00:00:00.000,17 BROOKLYN,3051730045,BROOKLYN,998184,173850,PHONE,Unspecified,BROOKLYN,40.64384375960936,-73.94978998819022,"{'latitude': '40.64384375960936', 'longitude': '-73.94978998819022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58963969,2023-09-29T12:14:57.000,2023-09-29T13:38:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,25-18 95 STREET,95 STREET,25 AVENUE,ASTORIA BOULEVARD,25 AVENUE,ASTORIA BOULEVARD,ADDRESS,EAST ELMHURST,95 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T13:38:22.000,03 QUEENS,4013680016,QUEENS,1019055,217521,ONLINE,Unspecified,QUEENS,40.76365281982577,-73.87435743352626,"{'latitude': '40.76365281982577', 'longitude': '-73.87435743352626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59445550,2023-09-29T12:14:51.000,2023-09-30T12:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11373,85-30 57 AVENUE,57 AVENUE,LIRR MAIN LINE,VAN HORN STREET,LIRR MAIN LINE,VAN HORN STREET,ADDRESS,ELMHURST,57 AVENUE,Closed,,2023-09-30T12:45:00.000,04 QUEENS,4028827501,QUEENS,1018295,205933,ONLINE,Unspecified,QUEENS,40.73184966450968,-73.87715961545545,"{'latitude': '40.73184966450968', 'longitude': '-73.87715961545545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58965788,2023-09-29T12:14:43.000,2023-09-29T12:36:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10036,1501 BROADWAY,BROADWAY,WEST   43 STREET,WEST   44 STREET,WEST   43 STREET,WEST   44 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T12:37:01.000,05 MANHATTAN,,MANHATTAN,988075,215110,ONLINE,Unspecified,MANHATTAN,40.757102926709656,-73.98619349526301,"{'latitude': '40.757102926709656', 'longitude': '-73.98619349526301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58965555,2023-09-29T12:14:41.000,2023-09-29T21:49:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,58-27 78 AVENUE,78 AVENUE,CYPRESS AVENUE,60 STREET,CYPRESS AVENUE,60 STREET,ADDRESS,RIDGEWOOD,78 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T21:49:05.000,05 QUEENS,4035690062,QUEENS,1012469,192617,PHONE,Unspecified,QUEENS,40.695320952029604,-73.89823665001668,"{'latitude': '40.695320952029604', 'longitude': '-73.89823665001668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58957805,2023-09-29T12:14:34.000,2023-09-29T14:36:15.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,2376 WALTON AVENUE,WALTON AVENUE,EAST  184 STREET,EAST FORDHAM ROAD,EAST  184 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,WALTON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T14:36:10.000,05 BRONX,,BRONX,1011525,252844,PHONE,Unspecified,BRONX,40.8606309853273,-73.90139641975145,"{'latitude': '40.8606309853273', 'longitude': '-73.90139641975145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58958681,2023-09-29T12:14:29.000,2023-10-02T09:11:42.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11217,128 PROSPECT PLACE,PROSPECT PLACE,FLATBUSH AVENUE,CARLTON AVENUE,FLATBUSH AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-02T05:11:39.000,08 BROOKLYN,,BROOKLYN,991708,186490,ONLINE,Unspecified,BROOKLYN,40.67854558958375,-73.97311173340663,"{'latitude': '40.67854558958375', 'longitude': '-73.97311173340663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59438426,2023-09-29T12:14:29.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Window/Frame,Apartment,10466,636 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,Closed,,2023-10-06T00:00:00.000,12 BRONX,2048320079,BRONX,1022760,264298,ONLINE,Unspecified,BRONX,40.89202677885755,-73.86071427632156,"{'latitude': '40.89202677885755', 'longitude': '-73.86071427632156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59456175,2023-09-29T12:14:24.000,2023-09-30T11:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11234,1862 EAST   51 STREET,EAST   51 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   51 STREET,Closed,,2023-09-30T11:45:00.000,18 BROOKLYN,3084900074,BROOKLYN,1004945,163361,ONLINE,Unspecified,BROOKLYN,40.6150404598289,-73.92545945858566,"{'latitude': '40.6150404598289', 'longitude': '-73.92545945858566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59445568,2023-09-29T12:14:21.000,2023-09-29T20:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,147-32 232 STREET,232 STREET,147 AVENUE,DEAD END,147 AVENUE,DEAD END,ADDRESS,SPRINGFIELD GARDENS,232 STREET,Closed,,2023-09-29T20:45:00.000,13 QUEENS,,QUEENS,1053737,178674,PHONE,Unspecified,QUEENS,40.65682290969182,-73.74956032353926,"{'latitude': '40.65682290969182', 'longitude': '-73.74956032353926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59441958,2023-09-29T12:14:18.000,2023-09-29T12:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10451,339 MORRIS AVENUE,MORRIS AVENUE,EAST  140 STREET,EAST  142 STREET,EAST  140 STREET,EAST  142 STREET,ADDRESS,BRONX,MORRIS AVENUE,Closed,,2023-09-29T12:40:00.000,01 BRONX,,BRONX,1004924,235717,ONLINE,Unspecified,BRONX,40.81364027862185,-73.92531289112132,"{'latitude': '40.81364027862185', 'longitude': '-73.92531289112132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58960815,2023-09-29T12:14:18.000,2023-09-29T12:59:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11224,2736 WEST   16 STREET,WEST   16 STREET,HART PLACE,NEPTUNE AVENUE,HART PLACE,NEPTUNE AVENUE,ADDRESS,BROOKLYN,WEST   16 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T12:58:47.000,13 BROOKLYN,,BROOKLYN,988579,150710,MOBILE,Unspecified,BROOKLYN,40.58033913235186,-73.9844156410929,"{'latitude': '40.58033913235186', 'longitude': '-73.9844156410929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59435873,2023-09-29T12:14:17.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10463,58 WEST  238 STREET,WEST  238 STREET,SEDGWICK AVENUE,CANNON PLACE,SEDGWICK AVENUE,CANNON PLACE,ADDRESS,BRONX,WEST  238 STREET,Closed,,2023-10-02T00:00:00.000,08 BRONX,,BRONX,1012815,260634,PHONE,Unspecified,BRONX,40.88200805495225,-73.89669965267055,"{'latitude': '40.88200805495225', 'longitude': '-73.89669965267055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59453384,2023-09-29T12:14:16.000,2023-11-09T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,11213,971 ST MARKS AVENUE,ST MARKS AVENUE,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,,2023-11-09T00:00:00.000,08 BROOKLYN,,BROOKLYN,1001126,185065,PHONE,Unspecified,BROOKLYN,40.67462134218107,-73.93916067086707,"{'latitude': '40.67462134218107', 'longitude': '-73.93916067086707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58958108,2023-09-29T12:14:15.000,2023-09-29T12:19:01.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,67-69 AUSTIN STREET,AUSTIN STREET,67 DRIVE,68 AVENUE,67 DRIVE,68 AVENUE,ADDRESS,FOREST HILLS,AUSTIN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T12:19:05.000,06 QUEENS,,QUEENS,1024922,202817,ONLINE,Unspecified,QUEENS,40.723269025573316,-73.85326710095103,"{'latitude': '40.723269025573316', 'longitude': '-73.85326710095103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59446118,2023-09-29T12:14:11.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10302,86 CLINTON PLACE,CLINTON PLACE,PORT RICHMOND AVENUE,TREADWELL AVENUE,PORT RICHMOND AVENUE,TREADWELL AVENUE,ADDRESS,STATEN ISLAND,CLINTON PLACE,Closed,,2023-10-03T00:00:00.000,01 STATEN ISLAND,,STATEN ISLAND,945869,169751,ONLINE,Unspecified,STATEN ISLAND,40.632520690930434,-74.13827933001697,"{'latitude': '40.632520690930434', 'longitude': '-74.13827933001697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58966967,2023-09-29T12:14:00.000,2023-09-29T17:10:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11422,121-28 236 STREET,236 STREET,121 AVE,128 AVE,,,ADDRESS,ROSEDALE,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T17:10:00.000,13 QUEENS,4128620054,QUEENS,1059157,188451,PHONE,Unspecified,QUEENS,40.68361427025184,-73.72991745253671,"{'latitude': '40.68361427025184', 'longitude': '-73.72991745253671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58965298,2023-09-29T12:14:00.000,2023-09-29T18:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,6906 AVENUE V,AVENUE V,E 69 ST,E 70 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T18:10:00.000,18 BROOKLYN,3084380039,BROOKLYN,1010084,164202,PHONE,Unspecified,BROOKLYN,40.617335336055675,-73.90694628263488,"{'latitude': '40.617335336055675', 'longitude': '-73.90694628263488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58955894,2023-09-29T12:14:00.000,2023-10-19T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,11378,,,,,REMSEN PLACE,CLINTON AVENUE,INTERSECTION,QUEENS,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-19T10:05:00.000,05 QUEENS,,QUEENS,1011787,203377,PHONE,Unspecified,QUEENS,40.72485672810487,-73.9006520682268,"{'latitude': '40.72485672810487', 'longitude': '-73.9006520682268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956025,2023-09-29T12:14:00.000,2023-09-29T14:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11214,1855 76 STREET,76 STREET,18 AVE,19 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T14:05:00.000,11 BROOKLYN,3062270048,BROOKLYN,985494,162295,PHONE,Unspecified,BROOKLYN,40.612138590846186,-73.99551947854559,"{'latitude': '40.612138590846186', 'longitude': '-73.99551947854559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58966938,2023-09-29T12:14:00.000,2023-09-30T18:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,3843 OCEANIC AVENUE,OCEANIC AVENUE,SEA GATE AVE,SURF AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection inspected the condition and determined that it is outside its jurisdiction.,2023-09-30T18:40:00.000,13 BROOKLYN,3070250060,BROOKLYN,982572,148832,ONLINE,Unspecified,BROOKLYN,40.57518529022501,-74.00604031793213,"{'latitude': '40.57518529022501', 'longitude': '-74.00604031793213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58957515,2023-09-29T12:14:00.000,2023-09-29T19:30:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,11434,122-23 180 STREET,180 STREET,ANDERSON RD,ZOLLER RD,,,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T19:30:00.000,12 QUEENS,4124580375,QUEENS,1050274,188436,PHONE,Unspecified,QUEENS,40.68364381613818,-73.76194572321609,"{'latitude': '40.68364381613818', 'longitude': '-73.76194572321609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58958946,2023-09-29T12:14:00.000,2023-10-03T06:03:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10003,64 3 AVENUE,3 AVENUE,E 10 ST,E 11 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-10-03T06:03:00.000,03 MANHATTAN,1005560020,MANHATTAN,987385,205686,ONLINE,Unspecified,MANHATTAN,40.73123667508269,-73.98868847296802,"{'latitude': '40.73123667508269', 'longitude': '-73.98868847296802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58959440,2023-09-29T12:14:00.000,2023-09-29T12:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10024,,,,,CENTRAL PARK WEST,WEST 88 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T12:35:00.000,07 MANHATTAN,,MANHATTAN,993005,225856,UNKNOWN,Unspecified,MANHATTAN,40.78659438122863,-73.96838444641908,"{'latitude': '40.78659438122863', 'longitude': '-73.96838444641908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58961982,2023-09-29T12:14:00.000,2023-10-10T11:45:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,10036,1515 BROADWAY,BROADWAY,W 44 ST,W 45 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-10T11:45:00.000,05 MANHATTAN,1010160036,MANHATTAN,988183,215304,ONLINE,Unspecified,MANHATTAN,40.75763535980379,-73.98580355106148,"{'latitude': '40.75763535980379', 'longitude': '-73.98580355106148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58957631,2023-09-29T12:14:00.000,2023-09-29T19:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2065 EAST   57 STREET,EAST   57 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T19:00:00.000,18 BROOKLYN,3084000012,BROOKLYN,1006943,162875,ONLINE,Unspecified,BROOKLYN,40.6137015988606,-73.91826457496063,"{'latitude': '40.6137015988606', 'longitude': '-73.91826457496063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59439000,2023-09-29T12:13:58.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11106,34-17 9 STREET,9 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,9 STREET,Closed,,2023-10-04T00:00:00.000,01 QUEENS,4003240020,QUEENS,1000952,217896,ONLINE,Unspecified,QUEENS,40.76473483212982,-73.93970648806132,"{'latitude': '40.76473483212982', 'longitude': '-73.93970648806132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59435900,2023-09-29T12:13:56.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11106,34-17 9 STREET,9 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,9 STREET,Closed,,2023-10-04T00:00:00.000,01 QUEENS,4003240020,QUEENS,1000952,217896,ONLINE,Unspecified,QUEENS,40.76473483212982,-73.93970648806132,"{'latitude': '40.76473483212982', 'longitude': '-73.93970648806132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
