unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58832974,2023-09-17T00:05:58.000,2023-09-21T13:35:05.000,DSNY,Department of Sanitation,Illegal Posting,Sticker or Decal,Street,11419,130 STREET,130 STREET,130 STREET,ATLANTIC AVENUE,130 STREET,ATLANTIC AVENUE,INTERSECTION,,,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-09-21T13:35:09.000,09 QUEENS,,QUEENS,1034465,192847,ONLINE,Unspecified,QUEENS,40.69585477466097,-73.8189131427621,"{'latitude': '40.69585477466097', 'longitude': '-73.8189131427621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826434,2023-09-17T00:05:57.000,2023-09-17T00:33:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11238,881 DEAN STREET,DEAN STREET,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,DEAN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:33:41.000,08 BROOKLYN,3011330079,BROOKLYN,995154,186539,MOBILE,Unspecified,BROOKLYN,40.67867650942008,-73.96068781982538,"{'latitude': '40.67867650942008', 'longitude': '-73.96068781982538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828163,2023-09-17T00:05:57.000,2023-09-17T01:28:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205,105 GRAND AVENUE,GRAND AVENUE,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,GRAND AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-17T01:28:49.000,02 BROOKLYN,3018930002,BROOKLYN,994193,192170,MOBILE,Unspecified,BROOKLYN,40.69413344540047,-73.96414420184784,"{'latitude': '40.69413344540047', 'longitude': '-73.96414420184784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826822,2023-09-17T00:05:54.000,2023-09-17T01:55:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370,24-33 81 STREET,81 STREET,24 AVENUE,25 AVENUE,24 AVENUE,25 AVENUE,ADDRESS,EAST ELMHURST,81 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:55:32.000,03 QUEENS,4010450050,QUEENS,1015316,217675,PHONE,Unspecified,QUEENS,40.76408943896154,-73.88785412194628,"{'latitude': '40.76408943896154', 'longitude': '-73.88785412194628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58831997,2023-09-17T00:05:46.000,2023-09-17T00:38:27.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,812 DEKALB AVENUE,DEKALB AVENUE,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:38:31.000,03 BROOKLYN,3017810030,BROOKLYN,999841,191482,ONLINE,Unspecified,BROOKLYN,40.692236897108764,-73.94377834953949,"{'latitude': '40.692236897108764', 'longitude': '-73.94377834953949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834787,2023-09-17T00:05:46.000,2023-09-17T00:26:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356,5-14 128 STREET,128 STREET,PEARL ROAD,6 AVENUE,PEARL ROAD,6 AVENUE,ADDRESS,COLLEGE POINT,128 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:26:46.000,07 QUEENS,,QUEENS,1028592,227879,ONLINE,Unspecified,QUEENS,40.79204006204428,-73.83986153060218,"{'latitude': '40.79204006204428', 'longitude': '-73.83986153060218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834911,2023-09-17T00:05:43.000,2023-09-17T00:26:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,561 WEST  141 STREET,WEST  141 STREET,HAMILTON PLACE,BROADWAY,HAMILTON PLACE,BROADWAY,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:26:06.000,09 MANHATTAN,1020730001,MANHATTAN,997700,239309,MOBILE,Unspecified,MANHATTAN,40.82351325869593,-73.95140318332777,"{'latitude': '40.82351325869593', 'longitude': '-73.95140318332777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830606,2023-09-17T00:05:38.000,2023-09-17T00:54:04.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11103,42-18 31 AVENUE,31 AVENUE,42 STREET,43 STREET,42 STREET,43 STREET,ADDRESS,ASTORIA,31 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:54:08.000,01 QUEENS,4006920043,QUEENS,1007721,216342,MOBILE,Unspecified,QUEENS,40.76045412454783,-73.91527612392564,"{'latitude': '40.76045412454783', 'longitude': '-73.91527612392564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828282,2023-09-17T00:05:32.000,2023-09-17T01:04:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,2121 GRAND CONCOURSE,GRAND CONCOURSE,CRESTON AVENUE,GRAND CONCOURSE,CRESTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T01:04:53.000,05 BRONX,2031610018,BRONX,1011233,250637,ONLINE,Unspecified,BRONX,40.85457433246671,-73.90246093077066,"{'latitude': '40.85457433246671', 'longitude': '-73.90246093077066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833621,2023-09-17T00:05:31.000,2023-09-17T00:50:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11358,195-11 45 AVENUE,45 AVENUE,195 STREET,196 STREET,195 STREET,196 STREET,ADDRESS,FLUSHING,45 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:50:16.000,11 QUEENS,4055190038,QUEENS,1043487,214747,ONLINE,Unspecified,QUEENS,40.75590897904613,-73.7861850796098,"{'latitude': '40.75590897904613', 'longitude': '-73.7861850796098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58836089,2023-09-17T00:05:29.000,2023-09-17T01:01:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,678 SENECA AVENUE,SENECA AVENUE,GATES AVENUE,PALMETTO STREET,GATES AVENUE,PALMETTO STREET,ADDRESS,RIDGEWOOD,SENECA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:01:31.000,05 QUEENS,4034530029,QUEENS,1009681,195466,MOBILE,Unspecified,QUEENS,40.7031492385628,-73.90827996948184,"{'latitude': '40.7031492385628', 'longitude': '-73.90827996948184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826871,2023-09-17T00:05:26.000,2023-09-17T00:51:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,32-56 35 STREET,35 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,35 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:51:53.000,01 QUEENS,4006220068,QUEENS,1005706,216194,PHONE,Unspecified,QUEENS,40.76005302227795,-73.92255018995246,"{'latitude': '40.76005302227795', 'longitude': '-73.92255018995246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830646,2023-09-17T00:05:16.000,2023-09-17T00:50:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11234,1546 EAST   36 STREET,EAST   36 STREET,FLATLANDS AVENUE,AVENUE P,FLATLANDS AVENUE,AVENUE P,ADDRESS,BROOKLYN,EAST   36 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T00:50:13.000,18 BROOKLYN,3076970063,BROOKLYN,1001024,164120,MOBILE,Unspecified,BROOKLYN,40.61713204776387,-73.93958047024576,"{'latitude': '40.61713204776387', 'longitude': '-73.93958047024576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58827078,2023-09-17T00:05:04.000,2023-09-17T00:31:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,3434 KNOX PLACE,KNOX PLACE,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,ADDRESS,BRONX,KNOX PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:31:16.000,07 BRONX,2033240113,BRONX,1016489,260631,ONLINE,Unspecified,BRONX,40.88198716445925,-73.88341330080733,"{'latitude': '40.88198716445925', 'longitude': '-73.88341330080733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833504,2023-09-17T00:05:02.000,2023-09-17T00:05:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,672 EAST  231 STREET,EAST  231 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,CARPENTER AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  231 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:05:42.000,12 BRONX,2048330080,BRONX,1023174,264429,MOBILE,Unspecified,BRONX,40.89238451539139,-73.8592161325675,"{'latitude': '40.89238451539139', 'longitude': '-73.8592161325675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834744,2023-09-17T00:05:02.000,2023-09-17T00:49:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,58-61 44 AVENUE,44 AVENUE,59 PLACE,60 STREET,59 PLACE,60 STREET,ADDRESS,WOODSIDE,44 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:49:18.000,02 QUEENS,4013337501,QUEENS,1010516,209703,ONLINE,Unspecified,QUEENS,40.74222389723667,-73.9052128795362,"{'latitude': '40.74222389723667', 'longitude': '-73.9052128795362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58832460,2023-09-17T00:04:59.000,2023-09-17T00:13:02.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10031,RIVERSIDE DRIVE,RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  150 STREET,RIVERSIDE DRIVE,WEST  150 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T00:13:07.000,09 MANHATTAN,,MANHATTAN,998173,241761,ONLINE,Unspecified,MANHATTAN,40.830242565707835,-73.94968907717427,"{'latitude': '40.830242565707835', 'longitude': '-73.94968907717427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828111,2023-09-17T00:04:56.000,2023-09-17T00:46:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,220 WEST  133 STREET,WEST  133 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  133 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:46:27.000,10 MANHATTAN,1019380050,MANHATTAN,999333,235976,ONLINE,Unspecified,MANHATTAN,40.81436247603053,-73.94551040806088,"{'latitude': '40.81436247603053', 'longitude': '-73.94551040806088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826997,2023-09-17T00:04:40.000,2023-09-17T00:26:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,150 CONVENT AVENUE,CONVENT AVENUE,WEST  133 STREET,WEST  135 STREET,WEST  133 STREET,WEST  135 STREET,ADDRESS,NEW YORK,CONVENT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:26:06.000,09 MANHATTAN,1019710018,MANHATTAN,997807,237420,ONLINE,Unspecified,MANHATTAN,40.81832832428766,-73.95102039306123,"{'latitude': '40.81832832428766', 'longitude': '-73.95102039306123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58836148,2023-09-17T00:04:36.000,2023-09-17T00:15:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,377 EAST   26 STREET,EAST   26 STREET,CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,EAST   26 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:16:00.000,17 BROOKLYN,3051920053,BROOKLYN,997451,172936,MOBILE,Unspecified,BROOKLYN,40.64133614922065,-73.9524330807263,"{'latitude': '40.64133614922065', 'longitude': '-73.9524330807263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826749,2023-09-17T00:04:18.000,2023-09-17T00:37:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,756 52 STREET,52 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,52 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:37:31.000,07 BROOKLYN,3008100030,BROOKLYN,982619,172660,ONLINE,Unspecified,BROOKLYN,40.640588276048966,-74.00587688599782,"{'latitude': '40.640588276048966', 'longitude': '-74.00587688599782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58827345,2023-09-17T00:04:11.000,2023-09-17T03:19:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11413,225-18 147 AVENUE,147 AVENUE,225 STREET,226 STREET,225 STREET,226 STREET,ADDRESS,SPRINGFIELD GARDENS,147 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T03:19:05.000,13 QUEENS,4137050008,QUEENS,1051848,179405,MOBILE,Unspecified,QUEENS,40.65884395847623,-73.75636114801088,"{'latitude': '40.65884395847623', 'longitude': '-73.75636114801088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830770,2023-09-17T00:04:04.000,2023-09-17T01:59:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370,25-57 70 STREET,70 STREET,BOODY STREET,30 AVENUE,BOODY STREET,30 AVENUE,ADDRESS,EAST ELMHURST,70 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T01:59:27.000,03 QUEENS,4010470054,QUEENS,1012595,216483,PHONE,Unspecified,QUEENS,40.760826850587065,-73.89768174011921,"{'latitude': '40.760826850587065', 'longitude': '-73.89768174011921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834447,2023-09-17T00:04:01.000,2023-09-17T00:30:06.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10040,141 NAGLE AVENUE,NAGLE AVENUE,ARDEN STREET,THAYER STREET,ARDEN STREET,THAYER STREET,ADDRESS,NEW YORK,NAGLE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T00:30:11.000,12 MANHATTAN,1021730025,MANHATTAN,1004643,252983,MOBILE,Unspecified,MANHATTAN,40.86103107825989,-73.92627553723854,"{'latitude': '40.86103107825989', 'longitude': '-73.92627553723854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829865,2023-09-17T00:03:58.000,2023-09-17T03:54:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10452,1303 NELSON AVENUE,NELSON AVENUE,WEST  169 STREET,WEST  170 STREET,WEST  169 STREET,WEST  170 STREET,ADDRESS,BRONX,NELSON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T03:54:26.000,04 BRONX,2025210075,BRONX,1005325,245303,PHONE,Unspecified,BRONX,40.83995015868657,-73.9238341238137,"{'latitude': '40.83995015868657', 'longitude': '-73.9238341238137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828103,2023-09-17T00:03:58.000,2023-09-17T00:14:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,2417 ALBEMARLE ROAD,ALBEMARLE ROAD,OAKLAND PLACE,LOTT STREET,OAKLAND PLACE,LOTT STREET,ADDRESS,BROOKLYN,ALBEMARLE ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:14:11.000,17 BROOKLYN,3051100068,BROOKLYN,996896,175340,MOBILE,Unspecified,BROOKLYN,40.647935420196035,-73.95442839512732,"{'latitude': '40.647935420196035', 'longitude': '-73.95442839512732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58836312,2023-09-17T00:03:46.000,2023-09-17T00:11:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11238,486 LINCOLN PLACE,LINCOLN PLACE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,LINCOLN PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:11:57.000,08 BROOKLYN,3011817501,BROOKLYN,995298,184126,MOBILE,Unspecified,BROOKLYN,40.672053190083936,-73.9601726122386,"{'latitude': '40.672053190083936', 'longitude': '-73.9601726122386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834935,2023-09-17T00:03:40.000,2023-09-17T00:36:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,858 MACON STREET,MACON STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,MACON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:36:31.000,16 BROOKLYN,3014980020,BROOKLYN,1007427,188811,MOBILE,Unspecified,BROOKLYN,40.68488900393491,-73.9164321906273,"{'latitude': '40.68488900393491', 'longitude': '-73.9164321906273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
