unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58896098,2023-09-22T12:00:09.000,2023-10-05T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,11238,48 MADISON STREET,MADISON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-05T00:00:00.000,03 BROOKLYN,3019890029,BROOKLYN,996098,188457,UNKNOWN,Unspecified,BROOKLYN,40.683939769793106,-73.95728104584539,"{'latitude': '40.683939769793106', 'longitude': '-73.95728104584539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895329,2023-09-22T12:00:02.000,2023-09-22T13:13:41.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11365,65-07 173 STREET,173 STREET,65 AVENUE,67 AVENUE,65 AVENUE,67 AVENUE,ADDRESS,FRESH MEADOWS,173 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T13:13:44.000,08 QUEENS,4069140032,QUEENS,1040639,207551,ONLINE,Unspecified,QUEENS,40.7361764388031,-73.79652518121117,"{'latitude': '40.7361764388031', 'longitude': '-73.79652518121117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899801,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11378,60-20 59 AVENUE,59 AVENUE,60 STREET,60 PLACE,,,ADDRESS,MASPETH,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-23T12:00:00.000,05 QUEENS,4027280018,QUEENS,1010325,201205,PHONE,Unspecified,QUEENS,40.71889954656765,-73.90593507935137,"{'latitude': '40.71889954656765', 'longitude': '-73.90593507935137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894270,2023-09-22T12:00:00.000,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,EAST 21 STREET,EAST 21 STREET,INTERSECTION,,,Closed,"The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. When DSNY returned, the vehicle wasn't in the same exact location. This indicated that the vehicle wasn't abandoned. DSNY closed your Service Request. No further action will be taken.",2023-09-27T12:00:00.000,15 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
58901181,2023-09-22T12:00:00.000,2023-09-22T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10457,2047 HUGHES AVENUE,HUGHES AVENUE,EAST 179 STREET,EAST 180 STREET,,,ADDRESS,BRONX,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-22T12:00:00.000,06 BRONX,2030690087,BRONX,1014414,248281,PHONE,Unspecified,BRONX,40.84809752120502,-73.89097275471988,"{'latitude': '40.84809752120502', 'longitude': '-73.89097275471988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892878,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11203,934 EAST   51 STREET,EAST   51 STREET,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-23T12:00:00.000,17 BROOKLYN,3047850032,BROOKLYN,1004243,171901,PHONE,Unspecified,BROOKLYN,40.638482569176375,-73.92796266878257,"{'latitude': '40.638482569176375', 'longitude': '-73.92796266878257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902600,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11215,179 11 STREET,11 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-23T12:00:00.000,06 BROOKLYN,3010150001,BROOKLYN,986606,183382,PHONE,Unspecified,BROOKLYN,40.67001765681358,-73.99150701857255,"{'latitude': '40.67001765681358', 'longitude': '-73.99150701857255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58902602,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11378,60-30 MAURICE AVENUE,MAURICE AVENUE,54 AVENUE,53 DRIVE,,,ADDRESS,MASPETH,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-23T12:00:00.000,05 QUEENS,4023650040,QUEENS,1010578,204940,PHONE,Unspecified,QUEENS,40.72915046095401,-73.90500777740262,"{'latitude': '40.72915046095401', 'longitude': '-73.90500777740262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896961,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11228,1530 79 STREET,79 STREET,15 AVENUE,16 AVENUE,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-23T12:00:00.000,11 BROOKLYN,3062700016,BROOKLYN,982972,163292,PHONE,Unspecified,BROOKLYN,40.61487514529136,-74.00460316813516,"{'latitude': '40.61487514529136', 'longitude': '-74.00460316813516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899791,2023-09-22T12:00:00.000,2023-09-22T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10469,2780 WILSON AVENUE,WILSON AVENUE,STEDMAN PLACE,ARNOW AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-22T12:00:00.000,11 BRONX,2045640013,BRONX,1026004,255198,PHONE,Unspecified,BRONX,40.867035386280385,-73.8490378893394,"{'latitude': '40.867035386280385', 'longitude': '-73.8490378893394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58892873,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10467,3312 PERRY AVENUE,PERRY AVENUE,EAST 209 STREET,EAST GUN HILL ROAD,,,ADDRESS,BRONX,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-23T12:00:00.000,07 BRONX,2033480004,BRONX,1018811,258979,PHONE,Unspecified,BRONX,40.87744415412725,-73.87502472871034,"{'latitude': '40.87744415412725', 'longitude': '-73.87502472871034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901194,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11105,40-18 BERRIAN BOULEVARD,BERRIAN BOULEVARD,STEINWAY STREET,41 STREET,,,ADDRESS,ASTORIA,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-23T12:00:00.000,01 QUEENS,4008020133,QUEENS,1012799,223480,PHONE,Unspecified,QUEENS,40.78003112282937,-73.8969156296696,"{'latitude': '40.78003112282937', 'longitude': '-73.8969156296696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58901191,2023-09-22T12:00:00.000,2023-09-25T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11373,40-42 ASKE STREET,ASKE STREET,WHITNEY AVENUE,94 STREET,,,ADDRESS,ELMHURST,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-25T12:00:00.000,04 QUEENS,4015630040,QUEENS,1019435,211906,PHONE,Unspecified,QUEENS,40.748239586911374,-73.87301505717046,"{'latitude': '40.748239586911374', 'longitude': '-73.87301505717046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899797,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11428,94-26 207 STREET,207 STREET,94 AVENUE,JAMAICA AVENUE,,,ADDRESS,QUEENS VILLAGE,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-23T12:00:00.000,13 QUEENS,4105390001,QUEENS,1052556,199778,PHONE,Unspecified,QUEENS,40.71475751955785,-73.75360282169987,"{'latitude': '40.71475751955785', 'longitude': '-73.75360282169987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901178,2023-09-22T12:00:00.000,2023-09-22T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11419,107-14 117 STREET,117 STREET,107 AVENUE,109 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-22T12:00:00.000,10 QUEENS,4095960010,QUEENS,1032843,188364,PHONE,Unspecified,QUEENS,40.68355905065981,-73.82479476793955,"{'latitude': '40.68355905065981', 'longitude': '-73.82479476793955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901185,2023-09-22T12:00:00.000,2023-09-25T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11208,472 RUBY STREET,RUBY STREET,DUMONT AVENUE,LINDEN BOULEVARD,,,ADDRESS,BROOKLYN,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-25T12:00:00.000,05 BROOKLYN,3044710109,BROOKLYN,1023026,183600,PHONE,Unspecified,BROOKLYN,40.6705314132955,-73.86021794406054,"{'latitude': '40.6705314132955', 'longitude': '-73.86021794406054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58898360,2023-09-22T12:00:00.000,2023-09-25T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11377,49-01 70 STREET,70 STREET,49 AVENUE,GARFIELD AVENUE,,,ADDRESS,WOODSIDE,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-25T12:00:00.000,02 QUEENS,4024360060,QUEENS,1013589,208004,PHONE,Unspecified,QUEENS,40.737550906813965,-73.89413064711685,"{'latitude': '40.737550906813965', 'longitude': '-73.89413064711685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894267,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10453,2 EAST  181 STREET,EAST  181 STREET,JEROME AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-23T12:00:00.000,05 BRONX,2031790031,BRONX,1010405,251053,PHONE,Unspecified,BRONX,40.85571861940764,-73.90545238797914,"{'latitude': '40.85571861940764', 'longitude': '-73.90545238797914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58895568,2023-09-22T12:00:00.000,2023-09-22T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10469,950 EAST  220 STREET,EAST  220 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-22T12:00:00.000,12 BRONX,2046900066,BRONX,1024241,260658,PHONE,Unspecified,BRONX,40.8820295481632,-73.85537943480604,"{'latitude': '40.8820295481632', 'longitude': '-73.85537943480604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901186,2023-09-22T12:00:00.000,2023-09-25T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11436,142-32 122 AVENUE,122 AVENUE,DEAD END,143 STREET,,,ADDRESS,JAMAICA,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-25T12:00:00.000,12 QUEENS,4120380023,QUEENS,1040564,185344,PHONE,Unspecified,QUEENS,40.67522410239622,-73.7969815277749,"{'latitude': '40.67522410239622', 'longitude': '-73.7969815277749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895569,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,AVENUE L,AVENUE L,INTERSECTION,,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-23T12:00:00.000,18 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
58894256,2023-09-22T12:00:00.000,2023-09-22T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11419,118-07 107 AVENUE,107 AVENUE,118 STREET,LEFFERTS BOULEVARD,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-22T12:00:00.000,10 QUEENS,,QUEENS,1033074,188595,PHONE,Unspecified,QUEENS,40.68419182051196,-73.82396021079823,"{'latitude': '40.68419182051196', 'longitude': '-73.82396021079823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898355,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,10414 FARRAGUT ROAD,FARRAGUT ROAD,EAST 104 STREET,EAST 105 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-23T12:00:00.000,18 BROOKLYN,3081730024,BROOKLYN,1012406,176155,PHONE,Unspecified,BROOKLYN,40.650136687908564,-73.89853260553272,"{'latitude': '40.650136687908564', 'longitude': '-73.89853260553272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901190,2023-09-22T12:00:00.000,2023-09-25T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,86 DRIVE,86 DRIVE,INTERSECTION,,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-25T12:00:00.000,08 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
58899794,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11207,260 WYONA STREET,WYONA STREET,GLENMORE AVENUE,PITKIN AVENUE,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-23T12:00:00.000,05 BROOKLYN,3037230029,BROOKLYN,1013896,184362,PHONE,Unspecified,BROOKLYN,40.672658212090596,-73.89312692789015,"{'latitude': '40.672658212090596', 'longitude': '-73.89312692789015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58901195,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,81 STREET,81 STREET,INTERSECTION,,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-23T12:00:00.000,01 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,DSNY Garage,,,,,,
58899799,2023-09-22T12:00:00.000,2023-09-23T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11101,50-35 NORTHERN BOULEVARD,NORTHERN BOULEVARD,50 STREET,NEWTOWN ROAD,,,ADDRESS,LONG ISLAND CITY,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-23T12:00:00.000,01 QUEENS,4007480001,QUEENS,1008694,213694,PHONE,Unspecified,QUEENS,40.75318340697075,-73.9117734901924,"{'latitude': '40.75318340697075', 'longitude': '-73.9117734901924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58902591,2023-09-22T12:00:00.000,2023-09-22T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10453,1802 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,WEST 176 STREET,SEDGWICK AVENUE,,,ADDRESS,BRONX,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-22T12:00:00.000,05 BRONX,2028770492,BRONX,1006501,249722,PHONE,Unspecified,BRONX,40.852076124604714,-73.91956935218977,"{'latitude': '40.852076124604714', 'longitude': '-73.91956935218977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,
58895570,2023-09-22T12:00:00.000,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,190 STREET,190 STREET,INTERSECTION,,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-27T12:00:00.000,12 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
