unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58903466,2023-09-23T04:19:14.000,2023-09-23T09:56:28.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,109-08 LIBERTY AVENUE,LIBERTY AVENUE,109 STREET,110 STREET,109 STREET,110 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:56:30.000,10 QUEENS,4095320004,QUEENS,1030670,188574,ONLINE,Unspecified,QUEENS,40.68414711447904,-73.83262819498826,"{'latitude': '40.68414711447904', 'longitude': '-73.83262819498826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904681,2023-09-23T04:19:10.000,2023-09-23T05:39:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,101 WEST  165 STREET,WEST  165 STREET,WOODYCREST AVENUE,NELSON AVENUE,WOODYCREST AVENUE,NELSON AVENUE,ADDRESS,BRONX,WEST  165 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T05:39:23.000,04 BRONX,2025130033,BRONX,1004309,243167,MOBILE,Unspecified,BRONX,40.83408982586863,-73.92751237396257,"{'latitude': '40.83408982586863', 'longitude': '-73.92751237396257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903287,2023-09-23T04:18:36.000,2023-09-23T05:03:38.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,11211,341 BROADWAY,BROADWAY,SOUTH    9 STREET,KEAP STREET,SOUTH    9 STREET,KEAP STREET,ADDRESS,BROOKLYN,BROADWAY,Closed,The Police Department visited the location and no Encampment was found.,2023-09-23T05:03:42.000,01 BROOKLYN,3024620027,BROOKLYN,996421,197150,MOBILE,Unspecified,BROOKLYN,40.7077995946547,-73.9561007348627,"{'latitude': '40.7077995946547', 'longitude': '-73.9561007348627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903000,2023-09-23T04:18:10.000,2023-09-23T04:18:10.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11207,778 LIVONIA AVENUE,LIVONIA AVENUE,VAN SICLEN AVENUE,HENDRIX STREET,VAN SICLEN AVENUE,HENDRIX STREET,ADDRESS,BROOKLYN,LIVONIA AVENUE,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-23T04:18:10.000,05 BROOKLYN,3040880019,BROOKLYN,1015285,181805,MOBILE,Unspecified,BROOKLYN,40.66563506314803,-73.88813139573,"{'latitude': '40.66563506314803', 'longitude': '-73.88813139573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902908,2023-09-23T04:17:48.000,2023-09-23T04:23:29.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,11105,20-30 STEINWAY STREET,STEINWAY STREET,20 AVENUE,20 ROAD,20 AVENUE,20 ROAD,ADDRESS,ASTORIA,STEINWAY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:23:31.000,01 QUEENS,4008090045,QUEENS,1011258,221933,MOBILE,Unspecified,QUEENS,40.775789861408725,-73.90248606662297,"{'latitude': '40.775789861408725', 'longitude': '-73.90248606662297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902959,2023-09-23T04:17:14.000,2023-09-23T04:28:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:28:45.000,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,40.688334599490894,-73.93014442097454,"{'latitude': '40.688334599490894', 'longitude': '-73.93014442097454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58909394,2023-09-23T04:17:00.000,2023-09-25T15:55:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10038,,,,,FULTON STREET,WILLIAM STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T15:55:00.000,01 MANHATTAN,,MANHATTAN,982466,197787,ONLINE,Unspecified,MANHATTAN,40.70955619980755,-74.00643483276843,"{'latitude': '40.70955619980755', 'longitude': '-74.00643483276843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,
58903908,2023-09-23T04:16:55.000,2023-09-23T04:33:43.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10037,LENOX AVENUE,LENOX AVENUE,LENOX AVENUE,WEST  139 STREET,LENOX AVENUE,WEST  139 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:33:49.000,10 MANHATTAN,,MANHATTAN,1001137,236815,MOBILE,Unspecified,MANHATTAN,40.816662031382485,-73.938991079402,"{'latitude': '40.816662031382485', 'longitude': '-73.938991079402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904361,2023-09-23T04:16:18.000,2023-09-23T05:24:55.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11377,62-14 39 AVENUE,39 AVENUE,62 STREET,63 STREET,62 STREET,63 STREET,ADDRESS,WOODSIDE,39 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T05:24:58.000,02 QUEENS,4012320073,QUEENS,1011576,211388,MOBILE,Unspecified,QUEENS,40.74684558598761,-73.90138077426305,"{'latitude': '40.74684558598761', 'longitude': '-73.90138077426305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903277,2023-09-23T04:15:42.000,2023-09-26T17:08:33.000,DPR,Department of Parks and Recreation,Uprooted Stump,Remove Stump,Street,10461,PARKVIEW AVENUE,PARKVIEW AVENUE,PARKVIEW AVENUE,ROBERTS AVENUE,PARKVIEW AVENUE,ROBERTS AVENUE,INTERSECTION,,,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-26T17:08:36.000,10 BRONX,,BRONX,1031912,247759,ONLINE,Unspecified,BRONX,40.84658767358434,-73.82773038640562,"{'latitude': '40.84658767358434', 'longitude': '-73.82773038640562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903842,2023-09-23T04:15:33.000,2023-09-23T06:09:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,85-93 88 STREET,88 STREET,85 ROAD,JAMAICA AVENUE,85 ROAD,JAMAICA AVENUE,ADDRESS,WOODHAVEN,88 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T06:09:35.000,09 QUEENS,4088630102,QUEENS,1023901,192511,MOBILE,Unspecified,QUEENS,40.694986170607045,-73.85701126143337,"{'latitude': '40.694986170607045', 'longitude': '-73.85701126143337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904656,2023-09-23T04:15:30.000,2023-09-23T04:42:57.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11418,116 STREET,116 STREET,116 STREET,JAMAICA AVENUE,116 STREET,JAMAICA AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:43:03.000,09 QUEENS,,QUEENS,1030470,194024,MOBILE,Unspecified,QUEENS,40.699107126383595,-73.83331191986888,"{'latitude': '40.699107126383595', 'longitude': '-73.83331191986888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904407,2023-09-23T04:15:23.000,2023-09-23T04:55:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467,3176 DECATUR AVENUE,DECATUR AVENUE,EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,ADDRESS,BRONX,DECATUR AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:55:19.000,07 BRONX,2033530033,BRONX,1018472,257371,ONLINE,Unspecified,BRONX,40.87303201506249,-73.87625879137308,"{'latitude': '40.87303201506249', 'longitude': '-73.87625879137308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903694,2023-09-23T04:14:54.000,2023-09-23T05:57:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,253 IRVING AVENUE,IRVING AVENUE,GREENE AVENUE,BLEECKER STREET,GREENE AVENUE,BLEECKER STREET,ADDRESS,BROOKLYN,IRVING AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T05:57:11.000,04 BROOKLYN,3033010001,BROOKLYN,1007392,194411,MOBILE,Unspecified,BROOKLYN,40.70025979444622,-73.91653914968882,"{'latitude': '40.70025979444622', 'longitude': '-73.91653914968882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903963,2023-09-23T04:14:21.000,2023-09-23T04:19:06.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11103,24-17 41 STREET,41 STREET,ASTORIA BOULEVARD SOUTH,25 AVENUE,ASTORIA BOULEVARD SOUTH,25 AVENUE,ADDRESS,ASTORIA,41 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:19:09.000,01 QUEENS,4006870007,QUEENS,1009121,219238,ONLINE,Unspecified,QUEENS,40.76839906550595,-73.91021179590558,"{'latitude': '40.76839906550595', 'longitude': '-73.91021179590558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903165,2023-09-23T04:14:14.000,2023-09-23T04:34:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10306,253 JACQUES AVENUE,JACQUES AVENUE,HYLAN BOULEVARD,DEAD END,HYLAN BOULEVARD,DEAD END,ADDRESS,STATEN ISLAND,JACQUES AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:34:59.000,02 STATEN ISLAND,5039010003,STATEN ISLAND,954132,147196,ONLINE,Unspecified,STATEN ISLAND,40.570643794848365,-74.10840880402185,"{'latitude': '40.570643794848365', 'longitude': '-74.10840880402185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904525,2023-09-23T04:13:43.000,2023-09-23T08:31:51.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,226 WEST   46 STREET,WEST   46 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   46 STREET,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-23T08:31:51.000,05 MANHATTAN,1010170048,MANHATTAN,988070,215821,MOBILE,Unspecified,MANHATTAN,40.75905444216592,-73.98621113900128,"{'latitude': '40.75905444216592', 'longitude': '-73.98621113900128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903414,2023-09-23T04:13:07.000,2023-09-23T06:00:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,198 SHEPHERD AVENUE,SHEPHERD AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,SHEPHERD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T06:00:39.000,05 BROOKLYN,3039570039,BROOKLYN,1017036,187005,ONLINE,Unspecified,BROOKLYN,40.67990157236547,-73.8817944640414,"{'latitude': '40.67990157236547', 'longitude': '-73.8817944640414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903644,2023-09-23T04:12:45.000,2023-09-23T05:16:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,2424 CORTELYOU ROAD,CORTELYOU ROAD,LOTT STREET,EAST   25 STREET,LOTT STREET,EAST   25 STREET,ADDRESS,BROOKLYN,CORTELYOU ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T05:16:55.000,17 BROOKLYN,3051680017,BROOKLYN,997041,173986,ONLINE,Unspecified,BROOKLYN,40.64421877479377,-73.95390843511196,"{'latitude': '40.64421877479377', 'longitude': '-73.95390843511196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904435,2023-09-23T04:12:36.000,2023-09-23T07:35:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1990 ELLIS AVENUE,ELLIS AVENUE,VIRGINIA AVENUE,PUGSLEY AVENUE,VIRGINIA AVENUE,PUGSLEY AVENUE,ADDRESS,BRONX,ELLIS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T07:35:20.000,09 BRONX,2037930039,BRONX,1023515,242322,MOBILE,Unspecified,BRONX,40.831706041426315,-73.85811228962753,"{'latitude': '40.831706041426315', 'longitude': '-73.85811228962753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903944,2023-09-23T04:12:13.000,2023-09-23T05:27:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,11 ARION PLACE,ARION PLACE,BROADWAY,BEAVER STREET,BROADWAY,BEAVER STREET,ADDRESS,BROOKLYN,ARION PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T05:27:11.000,04 BROOKLYN,3031360040,BROOKLYN,1001889,193658,MOBILE,Unspecified,BROOKLYN,40.698205665890804,-73.93638749948286,"{'latitude': '40.698205665890804', 'longitude': '-73.93638749948286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904623,2023-09-23T04:12:06.000,2023-09-23T06:09:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,85-93 88 STREET,88 STREET,85 ROAD,JAMAICA AVENUE,85 ROAD,JAMAICA AVENUE,ADDRESS,WOODHAVEN,88 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T06:09:58.000,09 QUEENS,4088630102,QUEENS,1023901,192511,MOBILE,Unspecified,QUEENS,40.694986170607045,-73.85701126143337,"{'latitude': '40.694986170607045', 'longitude': '-73.85701126143337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58906830,2023-09-23T04:12:00.000,2023-10-13T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11203,607 EAST   56 STREET,EAST   56 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-13T00:00:00.000,17 BROOKLYN,3079327501,BROOKLYN,1005510,172755,UNKNOWN,Unspecified,BROOKLYN,40.64082366504726,-73.92339481735384,"{'latitude': '40.64082366504726', 'longitude': '-73.92339481735384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58906248,2023-09-23T04:12:00.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11414,149-19 82 STREET,82 STREET,,,,,ADDRESS,HOWARD BEACH,,Assigned,The Department of Buildings has reviewed this complaint and determnined that it would be best addressed by its Quality of Life Unit.,2023-09-25T00:00:00.000,10 QUEENS,4114140050,QUEENS,1025054,183007,UNKNOWN,Unspecified,QUEENS,40.668894648268605,-73.85291089063254,"{'latitude': '40.668894648268605', 'longitude': '-73.85291089063254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903461,2023-09-23T04:11:52.000,2023-09-23T04:18:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11103,24-14 41 STREET,41 STREET,ASTORIA BOULEVARD SOUTH,25 AVENUE,ASTORIA BOULEVARD SOUTH,25 AVENUE,ADDRESS,ASTORIA,41 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:18:20.000,01 QUEENS,4006860117,QUEENS,1009120,219247,ONLINE,Unspecified,QUEENS,40.76842377096893,-73.91021537275688,"{'latitude': '40.76842377096893', 'longitude': '-73.91021537275688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904448,2023-09-23T04:10:40.000,2023-09-23T04:15:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,BROADWAY,BROADWAY,BROADWAY,WEST  174 STREET,BROADWAY,WEST  174 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:15:16.000,12 MANHATTAN,,MANHATTAN,1001216,247300,ONLINE,Unspecified,MANHATTAN,40.84544018866956,-73.93867915316294,"{'latitude': '40.84544018866956', 'longitude': '-73.93867915316294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903361,2023-09-23T04:10:00.000,2023-09-23T04:35:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,1468 EAST   53 STREET,EAST   53 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   53 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:35:39.000,18 BROOKLYN,3078500067,BROOKLYN,1005245,166163,ONLINE,Unspecified,BROOKLYN,40.6227306587823,-73.92437018680918,"{'latitude': '40.6227306587823', 'longitude': '-73.92437018680918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
