unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,due_date,bridge_highway_direction,road_ramp
58925946,2023-09-26T22:09:05.000,2023-09-26T22:22:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11103,25-53 34 STREET,34 STREET,ASTORIA BOULEVARD SOUTH,28 AVENUE,ASTORIA BOULEVARD SOUTH,28 AVENUE,ADDRESS,ASTORIA,34 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:22:51.000,01 QUEENS,4006320011,QUEENS,1007476,219546,ONLINE,Unspecified,QUEENS,40.7692489200514,-73.91614943534081,"{'latitude': '40.7692489200514', 'longitude': '-73.91614943534081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929394,2023-09-26T22:09:04.000,2023-09-27T01:17:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,425 FOSTER AVENUE,FOSTER AVENUE,SETON PLACE,EAST    5 STREET,SETON PLACE,EAST    5 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T01:17:55.000,14 BROOKLYN,3054270060,BROOKLYN,991734,168546,MOBILE,Unspecified,BROOKLYN,40.629293209196945,-73.97303790819126,"{'latitude': '40.629293209196945', 'longitude': '-73.97303790819126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930818,2023-09-26T22:08:57.000,2023-09-26T23:21:46.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11221,991 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T23:21:49.000,04 BROOKLYN,3031840060,BROOKLYN,1003867,193838,MOBILE,Unspecified,BROOKLYN,40.6986955600991,-73.92925360744465,"{'latitude': '40.6986955600991', 'longitude': '-73.92925360744465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927566,2023-09-26T22:08:44.000,2023-09-27T00:54:11.000,NYPD,New York City Police Department,Animal-Abuse,Tortured,Residential Building/House,10451,443 EAST  162 STREET,EAST  162 STREET,MELROSE AVENUE,ELTON AVENUE,MELROSE AVENUE,ELTON AVENUE,ADDRESS,BRONX,EAST  162 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T00:54:19.000,03 BRONX,2023847501,BRONX,1008461,239671,ONLINE,Unspecified,BRONX,40.82448390476625,-73.91252083075378,"{'latitude': '40.82448390476625', 'longitude': '-73.91252083075378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58925810,2023-09-26T22:08:34.000,2023-09-26T22:30:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,101-70 132 STREET,132 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,132 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T22:30:56.000,09 QUEENS,4094990034,QUEENS,1035637,191297,PHONE,Unspecified,QUEENS,40.69159366524541,-73.8146984774896,"{'latitude': '40.69159366524541', 'longitude': '-73.8146984774896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927698,2023-09-26T22:08:28.000,2023-09-27T04:15:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,110 TERRACE VIEW AVENUE,TERRACE VIEW AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,ADDRESS,BRONX,TERRACE VIEW AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T04:15:59.000,08 BRONX,1022150230,BRONX,1008357,258602,PHONE,Unspecified,BRONX,40.876444151331,-73.91282853424647,"{'latitude': '40.876444151331', 'longitude': '-73.91282853424647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928155,2023-09-26T22:08:20.000,2023-09-26T22:24:28.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,1766 59 STREET,59 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,59 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:24:31.000,12 BROOKLYN,3055110034,BROOKLYN,987717,166294,MOBILE,Unspecified,BROOKLYN,40.62311442500842,-73.9875108340905,"{'latitude': '40.62311442500842', 'longitude': '-73.9875108340905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928583,2023-09-26T22:08:15.000,2023-10-04T10:00:13.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11368,98-32 57 AVENUE,57 AVENUE,,,,,ADDRESS,CORONA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-10-04T00:00:00.000,04 QUEENS,4019180072,QUEENS,1022730,208193,ONLINE,Unspecified,QUEENS,40.738034617226845,-73.86114444976704,"{'latitude': '40.738034617226845', 'longitude': '-73.86114444976704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930654,2023-09-26T22:08:00.000,2023-09-27T21:56:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,87 BEAVER STREET,BEAVER STREET,HANOVER ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T21:56:00.000,01 MANHATTAN,1000270017,MANHATTAN,981888,196268,ONLINE,Unspecified,MANHATTAN,40.70538676838654,-74.00851912801238,"{'latitude': '40.70538676838654', 'longitude': '-74.00851912801238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58930640,2023-09-26T22:08:00.000,2023-10-25T08:06:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10065,333 EAST   66 STREET,EAST   66 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include enough dog owner location information to respond to the complaint.  If the excessive dog barking continues, please file a new Service Request. You must include an NYC address for the dog's owner so DEP can send them a letter.",2023-10-25T08:06:00.000,08 MANHATTAN,1014410017,MANHATTAN,995262,217850,ONLINE,Unspecified,MANHATTAN,40.76461749257886,-73.9602472186511,"{'latitude': '40.76461749257886', 'longitude': '-73.9602472186511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58933203,2023-09-26T22:08:00.000,2023-09-27T21:56:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,63 WALL STREET,WALL STREET,HANOVER ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T21:56:00.000,01 MANHATTAN,1000270009,MANHATTAN,981791,196409,ONLINE,Unspecified,MANHATTAN,40.70577375373337,-74.00886903361369,"{'latitude': '40.70577375373337', 'longitude': '-74.00886903361369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58928035,2023-09-26T22:08:00.000,2023-09-27T21:56:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,67 WALL STREET,WALL STREET,HANOVER ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T21:56:00.000,01 MANHATTAN,1000270017,MANHATTAN,981866,196281,ONLINE,Unspecified,MANHATTAN,40.70542244442376,-74.0085984809701,"{'latitude': '40.70542244442376', 'longitude': '-74.0085984809701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58930290,2023-09-26T22:07:57.000,2023-09-27T04:05:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10463,5360 BROADWAY,BROADWAY,WEST  228 STREET,EXTERIOR STREET,WEST  228 STREET,EXTERIOR STREET,ADDRESS,BRONX,BROADWAY,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-27T04:05:53.000,08 BRONX,1022150116,BRONX,1009718,258450,MOBILE,Unspecified,BRONX,40.876023136178674,-73.9079077083527,"{'latitude': '40.876023136178674', 'longitude': '-73.9079077083527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927192,2023-09-26T22:07:55.000,2023-09-26T22:41:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,120 BARUCH DRIVE,BARUCH DRIVE,WILLIAMSBURG BRIDGE BIKE PATH,EAST HOUSTON STREET,WILLIAMSBURG BRIDGE BIKE PATH,EAST HOUSTON STREET,ADDRESS,NEW YORK,BARUCH DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:42:02.000,03 MANHATTAN,1003230001,MANHATTAN,990528,201214,ONLINE,Unspecified,MANHATTAN,40.71896044879484,-73.97735225294184,"{'latitude': '40.71896044879484', 'longitude': '-73.97735225294184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928479,2023-09-26T22:07:39.000,2023-09-26T22:21:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10024,225 WEST   87 STREET,WEST   87 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   87 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T22:21:20.000,07 MANHATTAN,1012350042,MANHATTAN,991113,226608,ONLINE,Unspecified,MANHATTAN,40.78866009156155,-73.97521595950525,"{'latitude': '40.78866009156155', 'longitude': '-73.97521595950525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928475,2023-09-26T22:07:36.000,2023-09-26T22:21:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11379,69-51 78 STREET,78 STREET,69 ROAD,COOPER AVENUE,69 ROAD,COOPER AVENUE,ADDRESS,MIDDLE VILLAGE,78 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:21:25.000,05 QUEENS,4037980111,QUEENS,1019120,197404,MOBILE,Unspecified,QUEENS,40.70843642478293,-73.87422705928498,"{'latitude': '40.70843642478293', 'longitude': '-73.87422705928498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932289,2023-09-26T22:07:34.000,2023-09-26T22:26:22.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11204,5709 19 AVENUE,19 AVENUE,55 STREET,58 STREET,55 STREET,58 STREET,ADDRESS,BROOKLYN,19 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T22:26:30.000,12 BROOKLYN,3055060006,BROOKLYN,988836,165975,ONLINE,Unspecified,BROOKLYN,40.622238328097545,-73.98348007983238,"{'latitude': '40.622238328097545', 'longitude': '-73.98348007983238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931618,2023-09-26T22:07:20.000,2023-09-27T05:00:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11229,2686 GERRITSEN AVENUE,GERRITSEN AVENUE,DEVON AVENUE,EVERETT AVENUE,DEVON AVENUE,EVERETT AVENUE,ADDRESS,BROOKLYN,GERRITSEN AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T05:00:57.000,15 BROOKLYN,3089320509,BROOKLYN,1004830,155520,ONLINE,Unspecified,BROOKLYN,40.593518788370595,-73.9258975639017,"{'latitude': '40.593518788370595', 'longitude': '-73.9258975639017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931562,2023-09-26T22:07:06.000,2023-10-05T14:14:30.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11435,141-19 85 ROAD,85 ROAD,84 DRIVE,143 STREET,84 DRIVE,143 STREET,ADDRESS,JAMAICA,85 ROAD,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-05T14:14:33.000,08 QUEENS,4097120132,QUEENS,1035326,197851,MOBILE,Unspecified,QUEENS,40.70958462282446,-73.8157702350774,"{'latitude': '40.70958462282446', 'longitude': '-73.8157702350774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932167,2023-09-26T22:06:58.000,2023-09-26T22:45:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,1680 51 STREET,51 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,51 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T22:45:18.000,12 BROOKLYN,3054660044,BROOKLYN,988442,168384,PHONE,Unspecified,BROOKLYN,40.62885072286522,-73.98489787035349,"{'latitude': '40.62885072286522', 'longitude': '-73.98489787035349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942398,2023-09-26T22:06:57.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11216,30 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-27T00:00:00.000,08 BROOKLYN,3012180007,BROOKLYN,997358,185473,UNKNOWN,Unspecified,BROOKLYN,40.67574759133101,-73.95274381558792,"{'latitude': '40.67574759133101', 'longitude': '-73.95274381558792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58927046,2023-09-26T22:06:56.000,2023-09-26T23:01:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11229,1801 AVENUE R,AVENUE R,EAST   18 STREET,EAST   19 STREET,EAST   18 STREET,EAST   19 STREET,ADDRESS,BROOKLYN,AVENUE R,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T23:01:55.000,15 BROOKLYN,3068010054,BROOKLYN,996820,160112,PHONE,Unspecified,BROOKLYN,40.60613787577877,-73.95473063102425,"{'latitude': '40.60613787577877', 'longitude': '-73.95473063102425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930444,2023-09-26T22:06:49.000,2023-09-29T11:46:19.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11207,342 VAN SICLEN AVENUE,VAN SICLEN AVENUE,PITKIN AVENUE,BELMONT AVENUE,PITKIN AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,VAN SICLEN AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-28T12:38:21.000,05 BROOKLYN,3040090047,BROOKLYN,1014749,183990,ONLINE,Unspecified,BROOKLYN,40.67163425870092,-73.89005357108098,"{'latitude': '40.67163425870092', 'longitude': '-73.89005357108098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928304,2023-09-26T22:06:48.000,2023-09-27T01:03:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1630 EAST    5 STREET,EAST    5 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,EAST    5 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T01:03:15.000,12 BROOKLYN,3066110020,BROOKLYN,992762,161808,PHONE,Unspecified,BROOKLYN,40.61079787498902,-73.96934289916456,"{'latitude': '40.61079787498902', 'longitude': '-73.96934289916456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928999,2023-09-26T22:06:30.000,2023-09-27T02:13:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,110 BAY   37 STREET,BAY   37 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   37 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T02:13:31.000,11 BROOKLYN,3068760057,BROOKLYN,986728,156593,MOBILE,Unspecified,BROOKLYN,40.59648750382108,-73.99107706612449,"{'latitude': '40.59648750382108', 'longitude': '-73.99107706612449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929384,2023-09-26T22:06:25.000,2023-09-27T00:25:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,871 47 STREET,47 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,47 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T00:25:11.000,12 BROOKLYN,3007600048,BROOKLYN,984105,173152,ONLINE,Unspecified,BROOKLYN,40.64193885953653,-74.00052248051324,"{'latitude': '40.64193885953653', 'longitude': '-74.00052248051324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58926009,2023-09-26T22:06:11.000,2023-09-26T22:48:47.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10304,187 MOSEL AVENUE,MOSEL AVENUE,LEEWOOD LOOP,LEEWOOD LOOP,LEEWOOD LOOP,LEEWOOD LOOP,ADDRESS,STATEN ISLAND,MOSEL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:48:52.000,01 STATEN ISLAND,5028990106,STATEN ISLAND,962209,161688,ONLINE,Unspecified,STATEN ISLAND,40.61044517549918,-74.07938318470879,"{'latitude': '40.61044517549918', 'longitude': '-74.07938318470879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
