unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,location_type,landmark,facility_type,taxi_pick_up_location,due_date,vehicle_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58959734,2023-09-29T15:49:57.000,2023-10-03T16:11:23.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10027,310 WEST  127 STREET,WEST  127 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,10 MANHATTAN,1019530036,MANHATTAN,997924,234978,PHONE,Unspecified,MANHATTAN,40.81162553797893,-73.95060266317802,"{'latitude': '40.81162553797893', 'longitude': '-73.95060266317802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58958210,2023-09-29T15:49:48.000,2023-09-30T23:53:19.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,11222,572 MANHATTAN AVENUE,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-30T00:00:00.000,01 BROOKLYN,3026800035,BROOKLYN,998079,202552,PHONE,Unspecified,BROOKLYN,40.72262435448241,-73.9501094415543,"{'latitude': '40.72262435448241', 'longitude': '-73.9501094415543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58965734,2023-09-29T15:49:46.000,2023-09-29T16:33:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10312,18 IONIA AVENUE,IONIA AVENUE,GRANTWOOD AVENUE,CARLTON BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T16:33:39.000,03 STATEN ISLAND,5057010018,STATEN ISLAND,934889,139145,ONLINE,Unspecified,STATEN ISLAND,40.548459145554055,-74.17761447181094,"{'latitude': '40.548459145554055', 'longitude': '-74.17761447181094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRANTWOOD AVENUE,CARLTON BOULEVARD,Residential Building/House,IONIA AVENUE,,,,,,,,
58965982,2023-09-29T15:49:45.000,2023-11-20T02:03:33.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,11207,394 VAN SICLEN AVENUE,VAN SICLEN AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-20T00:00:00.000,05 BROOKLYN,3040410030,BROOKLYN,1014875,183343,PHONE,Unspecified,BROOKLYN,40.66985795488769,-73.88960229122064,"{'latitude': '40.66985795488769', 'longitude': '-73.88960229122064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
59459462,2023-09-29T15:49:44.000,2023-09-30T03:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11203,17 EAST   51 STREET,EAST   51 STREET,REMSEN AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,Closed,,2023-09-30T03:00:00.000,17 BROOKLYN,,BROOKLYN,1003559,180352,PHONE,Unspecified,BROOKLYN,40.66168023925058,-73.93040301415571,"{'latitude': '40.66168023925058', 'longitude': '-73.93040301415571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REMSEN AVENUE,RUTLAND ROAD,Sewer,EAST   51 STREET,,,,,,,,
58964343,2023-09-29T15:49:43.000,2023-10-07T10:28:18.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11372,33-54 83 STREET,83 STREET,,,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 QUEENS,4014300029,QUEENS,1016338,214070,ONLINE,Unspecified,QUEENS,40.75419099501903,-73.8841819908871,"{'latitude': '40.75419099501903', 'longitude': '-73.8841819908871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58964354,2023-09-29T15:49:43.000,2023-10-07T10:28:18.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11372,33-54 83 STREET,83 STREET,,,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 QUEENS,4014300029,QUEENS,1016338,214070,ONLINE,Unspecified,QUEENS,40.75419099501903,-73.8841819908871,"{'latitude': '40.75419099501903', 'longitude': '-73.8841819908871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58957015,2023-09-29T15:49:43.000,2023-10-07T10:28:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11372,33-54 83 STREET,83 STREET,,,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,03 QUEENS,4014300029,QUEENS,1016338,214070,ONLINE,Unspecified,QUEENS,40.75419099501903,-73.8841819908871,"{'latitude': '40.75419099501903', 'longitude': '-73.8841819908871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
59456875,2023-09-29T15:49:30.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,11214,8635 21 AVENUE,21 AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-03T00:00:00.000,11 BROOKLYN,,BROOKLYN,985131,158792,PHONE,Unspecified,BROOKLYN,40.60252361616561,-73.99682735454735,"{'latitude': '40.60252361616561', 'longitude': '-73.99682735454735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,BENSON AVENUE,Apartment,21 AVENUE,,,,,,,,
59445034,2023-09-29T15:49:29.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,11214,8635 21 AVENUE,21 AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-03T00:00:00.000,11 BROOKLYN,,BROOKLYN,985131,158792,PHONE,Unspecified,BROOKLYN,40.60252361616561,-73.99682735454735,"{'latitude': '40.60252361616561', 'longitude': '-73.99682735454735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,BENSON AVENUE,Apartment,21 AVENUE,,,,,,,,
59450261,2023-09-29T15:49:28.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,General,Cabinet,11214,8635 21 AVENUE,21 AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-03T00:00:00.000,11 BROOKLYN,,BROOKLYN,985131,158792,PHONE,Unspecified,BROOKLYN,40.60252361616561,-73.99682735454735,"{'latitude': '40.60252361616561', 'longitude': '-73.99682735454735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,BENSON AVENUE,Apartment,21 AVENUE,,,,,,,,
58965491,2023-09-29T15:49:23.000,2023-09-29T18:45:14.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,11226,40 CLARKSON AVENUE,CLARKSON AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T18:45:17.000,14 BROOKLYN,3050640029,BROOKLYN,995820,177883,PHONE,Unspecified,BROOKLYN,40.65491687227471,-73.95830154657862,"{'latitude': '40.65491687227471', 'longitude': '-73.95830154657862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATBUSH AVENUE,BEDFORD AVENUE,Street/Sidewalk,CLARKSON AVENUE,,,,,,,,
59453252,2023-09-29T15:49:20.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,11214,8635 21 AVENUE,21 AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-03T00:00:00.000,11 BROOKLYN,,BROOKLYN,985131,158792,PHONE,Unspecified,BROOKLYN,40.60252361616561,-73.99682735454735,"{'latitude': '40.60252361616561', 'longitude': '-73.99682735454735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,BENSON AVENUE,Apartment,21 AVENUE,,,,,,,,
58958013,2023-09-29T15:49:10.000,2023-09-29T17:01:25.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10037,2133 MADISON AVENUE,MADISON AVENUE,EAST  132 STREET,EAST  135 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-29T17:01:28.000,11 MANHATTAN,,MANHATTAN,1001803,234854,ONLINE,Unspecified,MANHATTAN,40.8112783371026,-73.93659010094088,"{'latitude': '40.8112783371026', 'longitude': '-73.93659010094088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  132 STREET,EAST  135 STREET,Residential Building/House,MADISON AVENUE,,,,,,,,
58960265,2023-09-29T15:49:02.000,2023-09-30T11:03:25.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11378,57-15 58 PLACE,58 PLACE,MASPETH AVENUE,57 ROAD,ADDRESS,MASPETH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T11:03:27.000,05 QUEENS,4026740035,QUEENS,1009017,202560,PHONE,Unspecified,QUEENS,40.722622451383636,-73.9106486677846,"{'latitude': '40.722622451383636', 'longitude': '-73.9106486677846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MASPETH AVENUE,57 ROAD,Street/Sidewalk,58 PLACE,,,,,,,,
59459614,2023-09-29T15:48:54.000,2023-09-29T22:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11215,113 GARFIELD PLACE,GARFIELD PLACE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-29T22:55:00.000,06 BROOKLYN,3009620059,BROOKLYN,989647,184839,ONLINE,Unspecified,BROOKLYN,40.67401546358597,-73.98054356170009,"{'latitude': '40.67401546358597', 'longitude': '-73.98054356170009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,Street,GARFIELD PLACE,,,,,,,,
59460782,2023-09-29T15:48:48.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,11222,572 MANHATTAN AVENUE,MANHATTAN AVENUE,DRIGGS AVENUE,NASSAU AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-30T00:00:00.000,01 BROOKLYN,,BROOKLYN,998079,202552,PHONE,Unspecified,BROOKLYN,40.72262435448241,-73.9501094415543,"{'latitude': '40.72262435448241', 'longitude': '-73.9501094415543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRIGGS AVENUE,NASSAU AVENUE,Apartment,MANHATTAN AVENUE,,,,,,,,
59448983,2023-09-29T15:48:44.000,2023-09-30T13:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11367,147-18 78 AVENUE,78 AVENUE,147 STREET,150 STREET,ADDRESS,FLUSHING,Closed,,2023-09-30T13:10:00.000,08 QUEENS,,QUEENS,1035252,201903,PHONE,Unspecified,QUEENS,40.720706796307425,-73.8160064513317,"{'latitude': '40.720706796307425', 'longitude': '-73.8160064513317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",147 STREET,150 STREET,Sewer,78 AVENUE,,,,,,,,
58963825,2023-09-29T15:48:43.000,2023-09-29T19:06:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11230,1265 EAST   19 STREET,EAST   19 STREET,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T19:06:59.000,14 BROOKLYN,3067390019,BROOKLYN,996340,165018,ONLINE,Unspecified,BROOKLYN,40.61960450056749,-73.95645051004804,"{'latitude': '40.61960450056749', 'longitude': '-73.95645051004804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE L,AVENUE M,Street/Sidewalk,EAST   19 STREET,,,,,,,,
58960315,2023-09-29T15:48:39.000,2023-11-14T09:08:49.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10036,406 WEST   42 STREET,WEST   42 STREET,9 AVENUE,DYER AVENUE,ADDRESS,NEW YORK,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-14T09:08:51.000,04 MANHATTAN,,MANHATTAN,986177,215653,ONLINE,Unspecified,MANHATTAN,40.75859394037764,-73.9930442535702,"{'latitude': '40.75859394037764', 'longitude': '-73.9930442535702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,DYER AVENUE,Street,WEST   42 STREET,,"406 WEST   42 STREET, MANHATTAN (NEW YORK), NY, 10036",,,,,,
59456671,2023-09-29T15:48:34.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,10024,125 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST   84 STREET,WEST   85 STREET,ADDRESS,NEW YORK,Closed,,2023-10-16T00:00:00.000,07 MANHATTAN,,MANHATTAN,989523,226738,PHONE,Unspecified,MANHATTAN,40.789017998398954,-73.98095775209778,"{'latitude': '40.789017998398954', 'longitude': '-73.98095775209778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   84 STREET,WEST   85 STREET,Apartment,RIVERSIDE DRIVE,,,,,,,,
58961886,2023-09-29T15:48:32.000,2023-09-30T06:51:13.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10029,1929 THIRD AVENUE,THIRD AVENUE,EAST  106 STREET,EAST  107 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T06:51:19.000,11 MANHATTAN,1016560001,MANHATTAN,999616,227751,MOBILE,Unspecified,MANHATTAN,40.79178662491228,-73.9445068524778,"{'latitude': '40.79178662491228', 'longitude': '-73.9445068524778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  106 STREET,EAST  107 STREET,Sidewalk,3 AVENUE,,,,,,,,
59452108,2023-09-29T15:48:27.000,2023-10-07T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,11372,33-54 83 STREET,83 STREET,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,,2023-10-07T00:00:00.000,03 QUEENS,,QUEENS,1016338,214070,ONLINE,Unspecified,QUEENS,40.75419099501903,-73.8841819908871,"{'latitude': '40.75419099501903', 'longitude': '-73.8841819908871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORTHERN BOULEVARD,34 AVENUE,Apartment,83 STREET,,,,,,,,
59441443,2023-09-29T15:48:26.000,2023-10-07T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,11372,33-54 83 STREET,83 STREET,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,,2023-10-07T00:00:00.000,03 QUEENS,,QUEENS,1016338,214070,ONLINE,Unspecified,QUEENS,40.75419099501903,-73.8841819908871,"{'latitude': '40.75419099501903', 'longitude': '-73.8841819908871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORTHERN BOULEVARD,34 AVENUE,Apartment,83 STREET,,,,,,,,
59442792,2023-09-29T15:48:25.000,2023-10-07T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,11372,33-54 83 STREET,83 STREET,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,,2023-10-07T00:00:00.000,03 QUEENS,,QUEENS,1016338,214070,ONLINE,Unspecified,QUEENS,40.75419099501903,-73.8841819908871,"{'latitude': '40.75419099501903', 'longitude': '-73.8841819908871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORTHERN BOULEVARD,34 AVENUE,Apartment,83 STREET,,,,,,,,
58968009,2023-09-29T15:48:05.000,2023-10-02T07:53:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10035,123 EAST  129 STREET,EAST  129 STREET,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T15:48:05.000,11 MANHATTAN,1017780006,MANHATTAN,1001987,233325,PHONE,Unspecified,MANHATTAN,40.807081289396386,-73.93592944446117,"{'latitude': '40.807081289396386', 'longitude': '-73.93592944446117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,LEXINGTON AVENUE,3+ Family Apt. Building,EAST  129 STREET,,,,,,,,
59435581,2023-09-29T15:48:03.000,2023-09-30T17:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11377,50-37 NEWTOWN ROAD,NEWTOWN ROAD,50 STREET,NORTHERN BOULEVARD,ADDRESS,WOODSIDE,Closed,,2023-09-30T17:00:00.000,01 QUEENS,4007360002,QUEENS,1008895,213891,ONLINE,Unspecified,QUEENS,40.75372356377427,-73.91104729292951,"{'latitude': '40.75372356377427', 'longitude': '-73.91104729292951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",50 STREET,NORTHERN BOULEVARD,Street,NEWTOWN ROAD,,,,,,,,
58960842,2023-09-29T15:47:54.000,2023-09-29T16:38:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11238,4 DOWNING STREET,DOWNING STREET,QUINCY STREET,GATES AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T16:38:38.000,02 BROOKLYN,,BROOKLYN,994987,189054,PHONE,Unspecified,BROOKLYN,40.68557981568733,-73.96128589732017,"{'latitude': '40.68557981568733', 'longitude': '-73.96128589732017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",QUINCY STREET,GATES AVENUE,Street/Sidewalk,DOWNING STREET,,,,,,,,
59435105,2023-09-29T15:47:42.000,,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,11207,394 VAN SICLEN AVENUE,VAN SICLEN AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,In Progress,,,05 BROOKLYN,,BROOKLYN,1014875,183343,PHONE,Unspecified,BROOKLYN,40.66985795488769,-73.88960229122064,"{'latitude': '40.66985795488769', 'longitude': '-73.88960229122064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SUTTER AVENUE,BLAKE AVENUE,Apartment,VAN SICLEN AVENUE,,,,,,,,
