unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,bridge_highway_direction
58785621,2023-09-11T23:16:10.000,2023-10-14T12:59:52.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10009,1 AVENUE,1 AVENUE,INTERSECTION,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-12T12:36:57.000,06 MANHATTAN,,MANHATTAN,989500,206406,PHONE,Unspecified,MANHATTAN,40.73321189582079,-73.98105668977193,"{'latitude': '40.73321189582079', 'longitude': '-73.98105668977193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,EAST   17 STREET,1 AVENUE,EAST   17 STREET,,,,,,,
58781626,2023-09-11T23:15:41.000,2023-09-12T01:51:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,2039 82 STREET,82 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T01:51:43.000,11 BROOKLYN,3062980057,BROOKLYN,985652,160180,ONLINE,Unspecified,BROOKLYN,40.606333326143854,-73.99495084818459,"{'latitude': '40.606333326143854', 'longitude': '-73.99495084818459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,82 STREET,,,,,,
58786669,2023-09-11T23:15:23.000,2023-09-12T02:38:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10473,128 PUGSLEY AVENUE,PUGSLEY AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T02:38:40.000,09 BRONX,2034470019,BRONX,1025245,233939,ONLINE,Unspecified,BRONX,40.80868924295,-73.85191199775616,"{'latitude': '40.80868924295', 'longitude': '-73.85191199775616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORNELL AVENUE,GILDERSLEEVE AVENUE,CORNELL AVENUE,GILDERSLEEVE AVENUE,PUGSLEY AVENUE,,,,,,
58780542,2023-09-11T23:15:05.000,2023-09-11T23:24:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,2550 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:24:13.000,11 BRONX,2044290001,BRONX,1020650,254062,MOBILE,Unspecified,BRONX,40.863941115786204,-73.86840148254917,"{'latitude': '40.863941115786204', 'longitude': '-73.86840148254917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MACE AVENUE,ALLERTON AVENUE,MACE AVENUE,ALLERTON AVENUE,OLINVILLE AVENUE,,,,,,
58777878,2023-09-11T23:14:55.000,2023-09-13T19:14:17.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58786356,2023-09-11T23:14:55.000,2023-09-13T19:14:17.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58786346,2023-09-11T23:14:55.000,2023-09-13T19:14:16.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58783547,2023-09-11T23:14:55.000,2023-09-13T19:14:16.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58777921,2023-09-11T23:14:55.000,2023-09-13T19:14:17.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58780881,2023-09-11T23:14:55.000,2023-09-13T19:14:16.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58787881,2023-09-11T23:14:55.000,2023-09-13T19:14:16.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58782075,2023-09-11T23:14:55.000,2023-09-13T19:14:16.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58778047,2023-09-11T23:14:55.000,2023-09-13T19:15:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58788083,2023-09-11T23:14:48.000,2023-09-12T04:31:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,117-52 127 STREET,127 STREET,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T04:31:12.000,10 QUEENS,4117480074,QUEENS,1036713,185186,PHONE,Unspecified,QUEENS,40.6748140890373,-73.81086601255149,"{'latitude': '40.6748140890373', 'longitude': '-73.81086601255149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROCKAWAY BOULEVARD,SUTTER AVENUE,ROCKAWAY BOULEVARD,SUTTER AVENUE,127 STREET,,,,,,
58794435,2023-09-11T23:14:46.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,,11201,8 CADMAN PLAZA WEST,CADMAN PLAZA WEST,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-18T00:00:00.000,02 BROOKLYN,3002000005,BROOKLYN,985729,195387,UNKNOWN,Unspecified,BROOKLYN,40.70296882220659,-73.994665819932,"{'latitude': '40.70296882220659', 'longitude': '-73.994665819932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
58778874,2023-09-11T23:14:45.000,2023-09-11T23:20:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10459,1339 HOE AVENUE,HOE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:20:58.000,03 BRONX,2029800138,BRONX,1014671,242286,PHONE,Unspecified,BRONX,40.83164212256327,-73.89007102671391,"{'latitude': '40.83164212256327', 'longitude': '-73.89007102671391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FREEMAN STREET,JENNINGS STREET,FREEMAN STREET,JENNINGS STREET,HOE AVENUE,,,,,,
58790395,2023-09-11T23:14:36.000,2023-09-12T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Falling Or In Danger Of Falling,,11215,647 PRESIDENT STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-12T00:00:00.000,06 BROOKLYN,3009550051,BROOKLYN,989378,185572,UNKNOWN,Unspecified,BROOKLYN,40.676027543425036,-73.98151276160088,"{'latitude': '40.676027543425036', 'longitude': '-73.98151276160088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
58780224,2023-09-11T23:14:35.000,2023-09-12T00:10:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,101 88 STREET,88 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T00:10:12.000,10 BROOKLYN,3060470001,BROOKLYN,973998,166368,MOBILE,Unspecified,BROOKLYN,40.62331228611403,-74.03693086582824,"{'latitude': '40.62331228611403', 'longitude': '-74.03693086582824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLONIAL ROAD,RIDGE BOULEVARD,COLONIAL ROAD,RIDGE BOULEVARD,88 STREET,,,,,,
58777765,2023-09-11T23:14:34.000,2023-09-12T01:02:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11692,56-16 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,ADDRESS,ARVERNE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-12T01:02:35.000,14 QUEENS,4160020001,QUEENS,1043382,156088,ONLINE,Unspecified,QUEENS,40.594904470195445,-73.78707871841593,"{'latitude': '40.594904470195445', 'longitude': '-73.78707871841593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEACH   56 STREET,BEACH   57 STREET,BEACH   56 STREET,BEACH   57 STREET,BEACH CHANNEL DRIVE,,,,,,
58783307,2023-09-11T23:14:31.000,2023-09-12T00:43:07.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11207,217 SCHAEFER STREET,SCHAEFER STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T00:43:12.000,04 BROOKLYN,3034240070,BROOKLYN,1010051,190883,ONLINE,Unspecified,BROOKLYN,40.690568905453695,-73.9069630755433,"{'latitude': '40.690568905453695', 'longitude': '-73.9069630755433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,SCHAEFER STREET,,,,,,
58779959,2023-09-11T23:14:27.000,2023-09-12T02:04:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11370,70-21 31 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T02:04:41.000,03 QUEENS,4011190042,QUEENS,1012807,215489,MOBILE,Unspecified,QUEENS,40.75809789480861,-73.89692069685016,"{'latitude': '40.75809789480861', 'longitude': '-73.89692069685016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",70 STREET,71 STREET,70 STREET,71 STREET,31 AVENUE,,,,,,
58779558,2023-09-11T23:14:12.000,2023-09-12T03:46:03.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,636 LOUISIANA AVENUE,LOUISIANA AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T03:46:08.000,18 BROOKLYN,3082350140,BROOKLYN,1016015,175127,PHONE,Unspecified,BROOKLYN,40.647302843281985,-73.88553149999892,"{'latitude': '40.647302843281985', 'longitude': '-73.88553149999892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VANDALIA AVENUE,TWIN PINES DRIVE,VANDALIA AVENUE,TWIN PINES DRIVE,LOUISIANA AVENUE,,,,,,
58777801,2023-09-11T23:14:05.000,2023-09-11T23:24:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,2550 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:24:08.000,11 BRONX,2044290001,BRONX,1020650,254062,MOBILE,Unspecified,BRONX,40.863941115786204,-73.86840148254917,"{'latitude': '40.863941115786204', 'longitude': '-73.86840148254917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MACE AVENUE,ALLERTON AVENUE,MACE AVENUE,ALLERTON AVENUE,OLINVILLE AVENUE,,,,,,
58777793,2023-09-11T23:14:01.000,2023-09-12T00:48:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413,224-05 137 AVENUE,137 AVENUE,ADDRESS,SPRINGFIELD GARDENS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T00:48:09.000,13 QUEENS,4131190004,QUEENS,1054358,185137,ONLINE,Unspecified,QUEENS,40.674557440555276,-73.74725496709547,"{'latitude': '40.674557440555276', 'longitude': '-73.74725496709547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",224 STREET,225 STREET,224 STREET,225 STREET,137 AVENUE,,,,,,
58777359,2023-09-11T23:14:00.000,2023-09-28T11:24:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11204,6424 18 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. The complaint was closed because attempts made to contact the complainant by phone and/or letter received no response.,2023-09-28T11:24:00.000,11 BROOKLYN,3055460053,BROOKLYN,987089,164995,PHONE,Unspecified,BROOKLYN,40.61954916443984,-73.98977362327017,"{'latitude': '40.61954916443984', 'longitude': '-73.98977362327017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",64 ST,65 ST,,,,N/A,,,,,
58782041,2023-09-11T23:14:00.000,2023-09-11T23:16:45.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,67-45 BOOTH STREET,BOOTH STREET,ADDRESS,FOREST HILLS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T23:16:48.000,06 QUEENS,4031710007,QUEENS,1025007,203509,ONLINE,Unspecified,QUEENS,40.725168003912856,-73.85295625515992,"{'latitude': '40.725168003912856', 'longitude': '-73.85295625515992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,BOOTH STREET,,,,,,
58781920,2023-09-11T23:14:00.000,2023-09-11T23:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11203,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-11T23:40:00.000,17 BROOKLYN,,BROOKLYN,1005808,175609,UNKNOWN,Unspecified,BROOKLYN,40.64865655664648,-73.92231192780893,"{'latitude': '40.64865655664648', 'longitude': '-73.92231192780893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,TILDEN AVENUE,EAST 58 STREET,,N/A,,,,,
