unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58900892,2023-09-22T15:22:03.000,2023-09-26T19:38:35.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11433,157-03 110 AVENUE,110 AVENUE,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,12 QUEENS,4121480045,QUEENS,1041632,191326,PHONE,Unspecified,QUEENS,40.691636424565715,-73.79308033662463,"{'latitude': '40.691636424565715', 'longitude': '-73.79308033662463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892509,2023-09-22T15:22:03.000,2023-09-26T19:38:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11433,157-03 110 AVENUE,110 AVENUE,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,12 QUEENS,4121480045,QUEENS,1041632,191326,PHONE,Unspecified,QUEENS,40.691636424565715,-73.79308033662463,"{'latitude': '40.691636424565715', 'longitude': '-73.79308033662463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893302,2023-09-22T15:22:03.000,2023-09-22T17:33:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,21-37 45 AVENUE,45 AVENUE,21 STREET,23 STREET,21 STREET,23 STREET,ADDRESS,LONG ISLAND CITY,45 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:33:36.000,02 QUEENS,4000780018,QUEENS,998877,211539,PHONE,Unspecified,QUEENS,40.747290166131016,-73.94721097768414,"{'latitude': '40.747290166131016', 'longitude': '-73.94721097768414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899377,2023-09-22T15:22:03.000,2023-09-26T19:38:35.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11433,157-03 110 AVENUE,110 AVENUE,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,12 QUEENS,4121480045,QUEENS,1041632,191326,PHONE,Unspecified,QUEENS,40.691636424565715,-73.79308033662463,"{'latitude': '40.691636424565715', 'longitude': '-73.79308033662463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900250,2023-09-22T15:21:44.000,2023-09-22T15:59:25.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10021,3 AVENUE,3 AVENUE,3 AVENUE,EAST   74 STREET,3 AVENUE,EAST   74 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T15:59:30.000,08 MANHATTAN,,MANHATTAN,995428,220199,PHONE,Unspecified,MANHATTAN,40.7710646790468,-73.9596440602331,"{'latitude': '40.7710646790468', 'longitude': '-73.9596440602331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899098,2023-09-22T15:21:40.000,2023-09-22T17:54:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,112-26 148 STREET,148 STREET,112 AVENUE,LINDEN BOULEVARD,112 AVENUE,LINDEN BOULEVARD,ADDRESS,JAMAICA,148 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:54:24.000,12 QUEENS,4119640048,QUEENS,1040885,189446,ONLINE,Unspecified,QUEENS,40.68648108247649,-73.79578981514548,"{'latitude': '40.68648108247649', 'longitude': '-73.79578981514548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896758,2023-09-22T15:21:22.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11434,144-22 168 STREET,168 STREET,144 AVENUE,144 DRIVE,144 AVENUE,144 DRIVE,ADDRESS,JAMAICA,168 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-23T06:28:19.000,13 QUEENS,4132730045,QUEENS,1046464,182085,PHONE,Unspecified,QUEENS,40.66623940755178,-73.7757415139238,"{'latitude': '40.66623940755178', 'longitude': '-73.7757415139238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900603,2023-09-22T15:21:00.000,2023-09-22T16:30:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,155 EAST   98 STREET,EAST   98 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   98 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T16:31:02.000,11 MANHATTAN,,MANHATTAN,998242,225989,MOBILE,Unspecified,MANHATTAN,40.78695269105681,-73.94947261892835,"{'latitude': '40.78695269105681', 'longitude': '-73.94947261892835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901598,2023-09-22T15:20:41.000,2023-09-22T17:52:14.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11222,91 EAGLE STREET,EAGLE STREET,FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,EAGLE STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T17:52:19.000,01 BROOKLYN,3024950170,BROOKLYN,996100,207046,MOBILE,Unspecified,BROOKLYN,40.73496215808527,-73.95724111812756,"{'latitude': '40.73496215808527', 'longitude': '-73.95724111812756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902217,2023-09-22T15:20:26.000,2023-09-26T20:59:55.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10453,10 RICHMAN PLAZA,RICHMAN PLAZA,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BRONX,2028820229,BRONX,1005583,249550,PHONE,Unspecified,BRONX,40.851606301604434,-73.92288819061721,"{'latitude': '40.851606301604434', 'longitude': '-73.92288819061721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899693,2023-09-22T15:20:19.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11209,7701 5 AVENUE,5 AVENUE,77 STREET,78 STREET,77 STREET,78 STREET,ADDRESS,BROOKLYN,5 AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-25T13:49:29.000,10 BROOKLYN,3059620010,BROOKLYN,977784,168023,PHONE,Unspecified,BROOKLYN,40.62785848596538,-74.02329411240056,"{'latitude': '40.62785848596538', 'longitude': '-74.02329411240056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902418,2023-09-22T15:20:07.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11211,376 SOUTH    4 STREET,SOUTH    4 STREET,HOOPER STREET,HEWES STREET,HOOPER STREET,HEWES STREET,ADDRESS,BROOKLYN,SOUTH    4 STREET,In Progress,,,01 BROOKLYN,3024510004,BROOKLYN,997338,197292,PHONE,Unspecified,BROOKLYN,40.70818804212969,-73.95279295587889,"{'latitude': '40.70818804212969', 'longitude': '-73.95279295587889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898967,2023-09-22T15:20:00.000,2023-09-22T23:45:00.000,DOT,Department of Transportation,Street Light Condition,Lamppost Wire Exposed,,10036,330 WEST   45 STREET,WEST   45 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T23:45:00.000,04 MANHATTAN,1010350047,MANHATTAN,987178,216016,UNKNOWN,Unspecified,MANHATTAN,40.759590007634166,-73.98943086137035,"{'latitude': '40.759590007634166', 'longitude': '-73.98943086137035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893483,2023-09-22T15:20:00.000,2023-09-22T16:51:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11369,,,,,DITMARS BOULEVARD,31 DRIVE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T16:51:00.000,03 QUEENS,,QUEENS,1022889,216715,UNKNOWN,Unspecified,QUEENS,40.76142463484215,-73.86052173231906,"{'latitude': '40.76142463484215', 'longitude': '-73.86052173231906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58896301,2023-09-22T15:19:41.000,2023-09-22T16:54:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,90 ELLWOOD STREET,ELLWOOD STREET,WEST  196 STREET,SHERMAN AVENUE,WEST  196 STREET,SHERMAN AVENUE,ADDRESS,NEW YORK,ELLWOOD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T16:54:14.000,12 MANHATTAN,1021720041,MANHATTAN,1003821,253153,ONLINE,Unspecified,MANHATTAN,40.8614995374538,-73.92924672138538,"{'latitude': '40.8614995374538', 'longitude': '-73.92924672138538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902171,2023-09-22T15:19:23.000,2023-10-09T19:10:35.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10457,2098 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-09T00:00:00.000,05 BRONX,2031490080,BRONX,1011719,250176,PHONE,Unspecified,BRONX,40.85330752685306,-73.90070601183223,"{'latitude': '40.85330752685306', 'longitude': '-73.90070601183223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899424,2023-09-22T15:19:23.000,2023-10-09T19:10:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,2098 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-09T00:00:00.000,05 BRONX,2031490080,BRONX,1011719,250176,PHONE,Unspecified,BRONX,40.85330752685306,-73.90070601183223,"{'latitude': '40.85330752685306', 'longitude': '-73.90070601183223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898061,2023-09-22T15:19:23.000,2023-10-09T19:10:35.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10457,2098 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-09T00:00:00.000,05 BRONX,2031490080,BRONX,1011719,250176,PHONE,Unspecified,BRONX,40.85330752685306,-73.90070601183223,"{'latitude': '40.85330752685306', 'longitude': '-73.90070601183223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893781,2023-09-22T15:19:23.000,2023-10-09T19:10:35.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10457,2098 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-09T00:00:00.000,05 BRONX,2031490080,BRONX,1011719,250176,PHONE,Unspecified,BRONX,40.85330752685306,-73.90070601183223,"{'latitude': '40.85330752685306', 'longitude': '-73.90070601183223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899398,2023-09-22T15:19:18.000,2023-09-27T17:00:38.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10466,3961 CARPENTER AVENUE,CARPENTER AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-27T00:00:00.000,12 BRONX,2048200020,BRONX,1021980,262965,PHONE,Unspecified,BRONX,40.88837148880593,-73.86354294201914,"{'latitude': '40.88837148880593', 'longitude': '-73.86354294201914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897783,2023-09-22T15:19:09.000,2023-09-22T16:00:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10006,163 BROADWAY,BROADWAY,LIBERTY STREET,CORTLANDT STREET,LIBERTY STREET,CORTLANDT STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T16:00:37.000,01 MANHATTAN,1000627501,MANHATTAN,981416,197784,ONLINE,Unspecified,MANHATTAN,40.70954769150648,-74.01022214897031,"{'latitude': '40.70954769150648', 'longitude': '-74.01022214897031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895166,2023-09-22T15:18:57.000,2023-09-28T16:44:58.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10040,124 FT GEORGE AVENUE,FT GEORGE AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,12 MANHATTAN,1021610033,MANHATTAN,1004299,251548,ONLINE,Unspecified,MANHATTAN,40.85709322339035,-73.92752345251631,"{'latitude': '40.85709322339035', 'longitude': '-73.92752345251631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902214,2023-09-22T15:18:57.000,2023-09-28T16:44:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10040,124 FT GEORGE AVENUE,FT GEORGE AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,12 MANHATTAN,1021610033,MANHATTAN,1004299,251548,ONLINE,Unspecified,MANHATTAN,40.85709322339035,-73.92752345251631,"{'latitude': '40.85709322339035', 'longitude': '-73.92752345251631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897319,2023-09-22T15:17:55.000,2023-09-22T16:10:15.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,10014,638 HUDSON STREET,HUDSON STREET,HORATIO STREET,GANSEVOORT STREET,HORATIO STREET,GANSEVOORT STREET,ADDRESS,NEW YORK,HUDSON STREET,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-09-22T16:10:20.000,02 MANHATTAN,1006270025,MANHATTAN,982734,208461,ONLINE,Unspecified,MANHATTAN,40.73885379161532,-74.0054705694963,"{'latitude': '40.73885379161532', 'longitude': '-74.0054705694963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896036,2023-09-22T15:17:54.000,2023-09-22T16:53:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10034,1 POST AVENUE,POST AVENUE,DYCKMAN STREET,ACADEMY STREET,DYCKMAN STREET,ACADEMY STREET,ADDRESS,NEW YORK,POST AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T16:53:17.000,12 MANHATTAN,1022170001,MANHATTAN,1004986,253591,MOBILE,Unspecified,MANHATTAN,40.8626990552776,-73.92503364837539,"{'latitude': '40.8626990552776', 'longitude': '-73.92503364837539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902333,2023-09-22T15:17:50.000,2023-09-22T17:08:35.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,11435,102-35 REMINGTON STREET,REMINGTON STREET,LLOYD ROAD,LIBERTY AVENUE,LLOYD ROAD,LIBERTY AVENUE,ADDRESS,JAMAICA,REMINGTON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T17:08:41.000,12 QUEENS,4100200085,QUEENS,1036929,191716,PHONE,Unspecified,QUEENS,40.692736124826475,-73.8100362633347,"{'latitude': '40.692736124826475', 'longitude': '-73.8100362633347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
