unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,taxi_pick_up_location,road_ramp,due_date,vehicle_type
58879052,2023-09-20T08:04:59.000,2023-09-20T08:30:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11207,1676 BROADWAY,BROADWAY,SCHAEFER STREET,DECATUR STREET,SCHAEFER STREET,DECATUR STREET,ADDRESS,BROOKLYN,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T08:30:25.000,16 BROOKLYN,3015037501,BROOKLYN,1008467,188546,ONLINE,Unspecified,BROOKLYN,40.68415885544865,-73.91268328477804,"{'latitude': '40.68415885544865', 'longitude': '-73.91268328477804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881166,2023-09-20T08:04:53.000,2023-09-21T12:52:44.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,11234,1819 COLEMAN STREET,COLEMAN STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,COLEMAN STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-21T04:45:28.000,18 BROOKLYN,3084850034,BROOKLYN,1003443,163304,PHONE,Unspecified,BROOKLYN,40.61488738753228,-73.93086961553148,"{'latitude': '40.61488738753228', 'longitude': '-73.93086961553148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881056,2023-09-20T08:04:25.000,2023-10-05T08:00:49.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-04T10:42:22.000,Unspecified MANHATTAN,,MANHATTAN,989216,211094,MOBILE,Unspecified,MANHATTAN,40.74607945556746,-73.98207797178418,"{'latitude': '40.74607945556746', 'longitude': '-73.98207797178418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,Platform,,6 Downtown,,,,
58879217,2023-09-20T08:04:17.000,2023-10-01T11:45:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10028,449 EAST   84 STREET,EAST   84 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,08 MANHATTAN,1015640021,MANHATTAN,998314,221671,ONLINE,Unspecified,MANHATTAN,40.77510081279967,-73.94922165425552,"{'latitude': '40.77510081279967', 'longitude': '-73.94922165425552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872658,2023-09-20T08:04:17.000,2023-10-01T11:45:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10028,449 EAST   84 STREET,EAST   84 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,08 MANHATTAN,1015640021,MANHATTAN,998314,221671,ONLINE,Unspecified,MANHATTAN,40.77510081279967,-73.94922165425552,"{'latitude': '40.77510081279967', 'longitude': '-73.94922165425552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873155,2023-09-20T08:04:11.000,2023-10-14T13:13:03.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,10009,435 EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-20T21:29:13.000,06 MANHATTAN,1009720001,MANHATTAN,989388,205572,ONLINE,Unspecified,MANHATTAN,40.73092283629944,-73.98146145057714,"{'latitude': '40.73092283629944', 'longitude': '-73.98146145057714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874048,2023-09-20T08:04:10.000,2023-09-20T13:13:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10306,50 CLARKE AVENUE,CLARKE AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-09-20T00:00:00.000,03 STATEN ISLAND,5044720001,STATEN ISLAND,947305,145109,ONLINE,Unspecified,STATEN ISLAND,40.56488957297167,-74.1329709406634,"{'latitude': '40.56488957297167', 'longitude': '-74.1329709406634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877086,2023-09-20T08:04:06.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The individual was found and outreach assistance was offered.,2023-09-30T21:58:45.000,Unspecified MANHATTAN,,MANHATTAN,997799,225522,PHONE,Unspecified,MANHATTAN,40.78567159128137,-73.95107330536266,"{'latitude': '40.78567159128137', 'longitude': '-73.95107330536266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,Platform,,6 Downtown,,,,
58878445,2023-09-20T08:03:56.000,2023-09-20T10:10:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11226,3102 NEWKIRK AVENUE,NEWKIRK AVENUE,NOSTRAND AVENUE,EAST   31 STREET,NOSTRAND AVENUE,EAST   31 STREET,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T10:10:13.000,17 BROOKLYN,3049640047,BROOKLYN,998792,172460,MOBILE,Unspecified,BROOKLYN,40.64002753119965,-73.94760210727031,"{'latitude': '40.64002753119965', 'longitude': '-73.94760210727031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876250,2023-09-20T08:03:34.000,2023-09-20T08:52:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11222,321 ECKFORD STREET,ECKFORD STREET,CALYER STREET,GREENPOINT AVENUE,CALYER STREET,GREENPOINT AVENUE,ADDRESS,BROOKLYN,ECKFORD STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T08:51:36.000,01 BROOKLYN,3025750010,BROOKLYN,997479,205210,ONLINE,Unspecified,BROOKLYN,40.729920834550484,-73.95226882192537,"{'latitude': '40.729920834550484', 'longitude': '-73.95226882192537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875801,2023-09-20T08:03:31.000,2023-09-23T09:36:23.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11218,249 EAST    9 STREET,EAST    9 STREET,BEVERLEY ROAD,AVENUE C,BEVERLEY ROAD,AVENUE C,ADDRESS,BROOKLYN,EAST    9 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-21T07:18:22.000,12 BROOKLYN,3053610023,BROOKLYN,992442,173358,PHONE,Unspecified,BROOKLYN,40.642500497936375,-73.97048140364059,"{'latitude': '40.642500497936375', 'longitude': '-73.97048140364059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872399,2023-09-20T08:03:09.000,2023-09-20T08:49:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,108-26 159 STREET,159 STREET,108 AVENUE,109 AVENUE,108 AVENUE,109 AVENUE,ADDRESS,JAMAICA,159 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T08:49:52.000,12 QUEENS,4101460051,QUEENS,1041463,192497,ONLINE,Unspecified,QUEENS,40.694851633900804,-73.79367980321378,"{'latitude': '40.694851633900804', 'longitude': '-73.79367980321378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876173,2023-09-20T08:02:47.000,2023-09-20T09:30:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11219,1049 38 STREET,38 STREET,10 AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,38 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T09:30:42.000,12 BROOKLYN,3052890061,BROOKLYN,986703,174083,PHONE,Unspecified,BROOKLYN,40.64449391583504,-73.99116073255658,"{'latitude': '40.64449391583504', 'longitude': '-73.99116073255658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873168,2023-09-20T08:02:33.000,2023-09-22T06:25:50.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11418,120-03 ATLANTIC AVENUE,ATLANTIC AVENUE,120 STREET,121 STREET,120 STREET,121 STREET,ADDRESS,RICHMOND HILL,ATLANTIC AVENUE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-22T06:25:50.000,09 QUEENS,4093520028,QUEENS,1032279,192301,ONLINE,Unspecified,QUEENS,40.694368267980224,-73.8268002344644,"{'latitude': '40.694368267980224', 'longitude': '-73.8268002344644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874964,2023-09-20T08:02:32.000,2023-09-20T09:41:55.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11420,115-19 131 STREET,131 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,ADDRESS,SOUTH OZONE PARK,131 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T09:41:58.000,10 QUEENS,4116740056,QUEENS,1037071,186824,PHONE,Unspecified,QUEENS,40.67930788966685,-73.80956255552454,"{'latitude': '40.67930788966685', 'longitude': '-73.80956255552454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874855,2023-09-20T08:02:17.000,2023-09-20T08:17:09.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10025,610 WEST  112 STREET,WEST  112 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  112 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T08:17:33.000,09 MANHATTAN,1018940056,MANHATTAN,993608,232790,MOBILE,Unspecified,MANHATTAN,40.80562571015258,-73.9661972651231,"{'latitude': '40.80562571015258', 'longitude': '-73.9661972651231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879709,2023-09-20T08:02:15.000,2023-09-20T13:14:02.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10038,111 FULTON STREET,FULTON STREET,WILLIAM STREET,DUTCH STREET,WILLIAM STREET,DUTCH STREET,ADDRESS,NEW YORK,FULTON STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T13:14:02.000,01 MANHATTAN,1000917502,MANHATTAN,982367,197857,MOBILE,Unspecified,MANHATTAN,40.70974831269426,-74.00679194227898,"{'latitude': '40.70974831269426', 'longitude': '-74.00679194227898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874754,2023-09-20T08:01:54.000,2023-09-20T08:42:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10040,HILLSIDE AVENUE,HILLSIDE AVENUE,ELLWOOD STREET,HILLSIDE AVENUE,ELLWOOD STREET,HILLSIDE AVENUE,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T08:43:00.000,12 MANHATTAN,,MANHATTAN,1004270,252247,MOBILE,Unspecified,MANHATTAN,40.85901183402259,-73.92762619889578,"{'latitude': '40.85901183402259', 'longitude': '-73.92762619889578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878302,2023-09-20T08:01:45.000,2023-09-26T13:04:35.000,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,10458,333 EAST  184 STREET,EAST  184 STREET,TIEBOUT AVENUE,MARION AVENUE,TIEBOUT AVENUE,MARION AVENUE,ADDRESS,BRONX,EAST  184 STREET,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-26T13:04:39.000,05 BRONX,2030220001,BRONX,1012999,251987,MOBILE,Unspecified,BRONX,40.85827410237627,-73.89607134966616,"{'latitude': '40.85827410237627', 'longitude': '-73.89607134966616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878860,2023-09-20T08:01:23.000,2023-09-20T09:45:58.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11367,147-28 70 AVENUE,70 AVENUE,147 STREET,DEAD END,147 STREET,DEAD END,ADDRESS,FLUSHING,70 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T09:46:01.000,08 QUEENS,4066470018,QUEENS,1033898,205281,PHONE,Unspecified,QUEENS,40.72998626900563,-73.82086617352445,"{'latitude': '40.72998626900563', 'longitude': '-73.82086617352445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872205,2023-09-20T08:01:21.000,2023-09-20T08:22:49.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10021,EAST   72 STREET,EAST   72 STREET,EAST   72 STREET,MADISON AVENUE,EAST   72 STREET,MADISON AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T08:22:51.000,08 MANHATTAN,,MANHATTAN,993824,220460,PHONE,Unspecified,MANHATTAN,40.771782938614756,-73.9654346098734,"{'latitude': '40.771782938614756', 'longitude': '-73.9654346098734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879404,2023-09-20T08:01:19.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10306,107 VINCENT AVENUE,VINCENT AVENUE,DALTON AVENUE,COVERLY STREET,DALTON AVENUE,COVERLY STREET,ADDRESS,STATEN ISLAND,VINCENT AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-30T15:09:10.000,03 STATEN ISLAND,5043420023,STATEN ISLAND,949318,147407,UNKNOWN,Unspecified,STATEN ISLAND,40.571205288396605,-74.1257377152698,"{'latitude': '40.571205288396605', 'longitude': '-74.1257377152698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877371,2023-09-20T08:01:13.000,2023-09-20T09:22:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,2020 WEST   11 STREET,WEST   11 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,WEST   11 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T09:22:36.000,11 BROOKLYN,3070940017,BROOKLYN,989103,156992,PHONE,Unspecified,BROOKLYN,40.59758169601617,-73.98252473449243,"{'latitude': '40.59758169601617', 'longitude': '-73.98252473449243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872666,2023-09-20T08:01:06.000,2023-09-21T20:37:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10456,1261 FINDLAY AVENUE,FINDLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,04 BRONX,2024360031,BRONX,1008708,243151,PHONE,Unspecified,BRONX,40.83403482359001,-73.91161568420941,"{'latitude': '40.83403482359001', 'longitude': '-73.91161568420941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875375,2023-09-20T08:01:06.000,2023-09-20T17:01:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10456,1261 FINDLAY AVENUE,FINDLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-20T00:00:00.000,04 BRONX,2024360031,BRONX,1008708,243151,PHONE,Unspecified,BRONX,40.83403482359001,-73.91161568420941,"{'latitude': '40.83403482359001', 'longitude': '-73.91161568420941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873882,2023-09-20T08:01:06.000,2023-09-21T20:37:42.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10456,1261 FINDLAY AVENUE,FINDLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,04 BRONX,2024360031,BRONX,1008708,243151,PHONE,Unspecified,BRONX,40.83403482359001,-73.91161568420941,"{'latitude': '40.83403482359001', 'longitude': '-73.91161568420941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876684,2023-09-20T08:01:05.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11415,84-24 129 STREET,129 STREET,,,,,ADDRESS,KEW GARDENS,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,09 QUEENS,4092490023,QUEENS,1033085,196512,PHONE,Unspecified,QUEENS,40.7059220445063,-73.82386315122739,"{'latitude': '40.7059220445063', 'longitude': '-73.82386315122739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879346,2023-09-20T08:00:57.000,2023-09-20T10:00:55.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,1152 ESSEX STREET,ESSEX STREET,VANDALIA AVENUE,SCHROEDERS AVENUE,VANDALIA AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,ESSEX STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-20T10:00:58.000,05 BROOKLYN,3044520711,BROOKLYN,1019967,178189,ONLINE,Unspecified,BROOKLYN,40.6556923013078,-73.8712738589472,"{'latitude': '40.6556923013078', 'longitude': '-73.8712738589472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
