unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_company_borough,road_ramp
58829497,2023-09-17T01:39:28.000,2023-09-17T01:42:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,250 MADISON STREET,MADISON STREET,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,MADISON STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-17T01:42:22.000,03 BROOKLYN,3018230031,BROOKLYN,998449,188814,ONLINE,Unspecified,BROOKLYN,40.68491619395785,-73.94880356833598,"{'latitude': '40.68491619395785', 'longitude': '-73.94880356833598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58832695,2023-09-17T01:39:20.000,2023-09-17T02:35:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11692,69-25 GOUVERNEUR AVENUE,GOUVERNEUR AVENUE,BEACH   69 STREET,BEACH   72 STREET,BEACH   69 STREET,BEACH   72 STREET,ADDRESS,ARVERNE,GOUVERNEUR AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T02:35:43.000,14 QUEENS,4160530019,QUEENS,1040062,155532,PHONE,Unspecified,QUEENS,40.593399894352316,-73.79903785547681,"{'latitude': '40.593399894352316', 'longitude': '-73.79903785547681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828095,2023-09-17T01:39:19.000,2023-09-17T01:56:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2839 WEST   31 STREET,WEST   31 STREET,BAY VIEW AVENUE,MERMAID AVENUE,BAY VIEW AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   31 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:56:09.000,13 BROOKLYN,3070090082,BROOKLYN,984882,149319,ONLINE,Unspecified,BROOKLYN,40.57652214586046,-73.99772493603217,"{'latitude': '40.57652214586046', 'longitude': '-73.99772493603217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58827752,2023-09-17T01:39:19.000,2023-09-17T02:06:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11238,1077 PACIFIC STREET,PACIFIC STREET,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T02:06:53.000,08 BROOKLYN,3011260083,BROOKLYN,995996,186608,MOBILE,Unspecified,BROOKLYN,40.678864821549226,-73.95765203826966,"{'latitude': '40.678864821549226', 'longitude': '-73.95765203826966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58829256,2023-09-17T01:39:14.000,2023-09-17T01:52:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,352 EAST  105 STREET,EAST  105 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST  105 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:52:13.000,11 MANHATTAN,1016760030,MANHATTAN,1000473,226846,ONLINE,Unspecified,MANHATTAN,40.789301112185335,-73.94141404855424,"{'latitude': '40.789301112185335', 'longitude': '-73.94141404855424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58834150,2023-09-17T01:39:13.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-23T09:57:14.000,Unspecified MANHATTAN,,MANHATTAN,982341,201343,MOBILE,Unspecified,MANHATTAN,40.71931654435743,-74.00688671228023,"{'latitude': '40.71931654435743', 'longitude': '-74.00688671228023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,1,Platform,1 Uptown & The Bronx,,
58834646,2023-09-17T01:39:08.000,2023-09-17T01:47:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10013,1 YORK STREET,YORK STREET,ST JOHNS LANE,AVENUE OF THE AMERICAS,ST JOHNS LANE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,YORK STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:47:48.000,01 MANHATTAN,1002127503,MANHATTAN,982655,201987,MOBILE,Unspecified,MANHATTAN,40.721084231363406,-74.00575411075121,"{'latitude': '40.721084231363406', 'longitude': '-74.00575411075121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58827371,2023-09-17T01:39:04.000,2023-09-17T02:40:06.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10465,2918 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,EAST TREMONT AVENUE,EDISON AVENUE,EAST TREMONT AVENUE,EDISON AVENUE,ADDRESS,BRONX,BRUCKNER BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T02:40:09.000,10 BRONX,2054190122,BRONX,1031969,242900,MOBILE,Unspecified,BRONX,40.83325085108711,-73.82755893872277,"{'latitude': '40.83325085108711', 'longitude': '-73.82755893872277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58833949,2023-09-17T01:38:41.000,2023-09-17T02:15:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11436,130-15 147 STREET,147 STREET,130 AVENUE,133 AVENUE,130 AVENUE,133 AVENUE,ADDRESS,JAMAICA,147 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T02:15:39.000,12 QUEENS,4121100027,QUEENS,1042064,183431,PHONE,Unspecified,QUEENS,40.669963692251905,-73.79159028292207,"{'latitude': '40.669963692251905', 'longitude': '-73.79159028292207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828699,2023-09-17T01:38:33.000,2023-09-17T02:13:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10474,860 HUNTS POINT AVENUE,HUNTS POINT AVENUE,GILBERT PLACE,SENECA AVENUE,GILBERT PLACE,SENECA AVENUE,ADDRESS,BRONX,HUNTS POINT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:13:08.000,02 BRONX,2027620040,BRONX,1015036,237308,ONLINE,Unspecified,BRONX,40.81797767318111,-73.88877490885766,"{'latitude': '40.81797767318111', 'longitude': '-73.88877490885766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58830868,2023-09-17T01:38:24.000,2023-09-17T01:55:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039,210P WEST  153 STREET,WEST  153 STREET,ADAM CLAYTON POWELL JR BOULEVARD,DEAD END,ADAM CLAYTON POWELL JR BOULEVARD,DEAD END,ADDRESS,NEW YORK,WEST  153 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-17T01:55:24.000,10 MANHATTAN,1020370011,MANHATTAN,1002046,240511,ONLINE,Unspecified,MANHATTAN,40.826804719288,-73.93569726672507,"{'latitude': '40.826804719288', 'longitude': '-73.93569726672507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58836634,2023-09-17T01:38:16.000,2023-09-17T02:22:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10036,401 WEST   44 STREET,WEST   44 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   44 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:22:40.000,04 MANHATTAN,1010540029,MANHATTAN,986437,216135,ONLINE,Unspecified,MANHATTAN,40.75991684649015,-73.99210559440537,"{'latitude': '40.75991684649015', 'longitude': '-73.99210559440537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58829055,2023-09-17T01:38:15.000,2023-09-17T02:06:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11238,1065 PACIFIC STREET,PACIFIC STREET,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T02:06:27.000,08 BROOKLYN,3011260086,BROOKLYN,995910,186632,MOBILE,Unspecified,BROOKLYN,40.67893080980579,-73.95796205328756,"{'latitude': '40.67893080980579', 'longitude': '-73.95796205328756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58830894,2023-09-17T01:38:12.000,2023-09-17T02:05:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11436,144-18 123 AVENUE,123 AVENUE,144 STREET,145 STREET,144 STREET,145 STREET,ADDRESS,JAMAICA,123 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T02:05:47.000,12 QUEENS,4120470058,QUEENS,1041153,185215,MOBILE,Unspecified,QUEENS,40.674866260961856,-73.79485921159524,"{'latitude': '40.674866260961856', 'longitude': '-73.79485921159524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828364,2023-09-17T01:38:08.000,2023-09-17T02:04:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10013,50 VARICK STREET,VARICK STREET,HOLLAND TUNNEL EXIT    4,LAIGHT STREET,HOLLAND TUNNEL EXIT    4,LAIGHT STREET,ADDRESS,NEW YORK,VARICK STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T02:04:57.000,01 MANHATTAN,1002127504,MANHATTAN,982432,202018,MOBILE,Unspecified,MANHATTAN,40.72116927586569,-74.00655861234907,"{'latitude': '40.72116927586569', 'longitude': '-74.00655861234907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58826902,2023-09-17T01:37:54.000,2023-09-17T01:46:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,434 EAST   22 STREET,EAST   22 STREET,DEAD END,DITMAS AVENUE,DEAD END,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   22 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T01:46:19.000,14 BROOKLYN,3051850025,BROOKLYN,996097,172851,ONLINE,Unspecified,BROOKLYN,40.64110475707301,-73.95731207233645,"{'latitude': '40.64110475707301', 'longitude': '-73.95731207233645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58832235,2023-09-17T01:37:51.000,2023-09-17T01:54:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,824 EAST  165 STREET,EAST  165 STREET,UNION AVENUE,PROSPECT AVENUE,UNION AVENUE,PROSPECT AVENUE,ADDRESS,BRONX,EAST  165 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T01:54:47.000,03 BRONX,2026780032,BRONX,1011764,239585,ONLINE,Unspecified,BRONX,40.824238188188474,-73.9005867956127,"{'latitude': '40.824238188188474', 'longitude': '-73.9005867956127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828689,2023-09-17T01:37:48.000,2023-09-17T02:22:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,186-18 CAMBRIDGE ROAD,CAMBRIDGE ROAD,BARRINGTON STREET,CHEVY CHASE STREET,BARRINGTON STREET,CHEVY CHASE STREET,ADDRESS,JAMAICA,CAMBRIDGE ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T02:22:45.000,08 QUEENS,4099630007,QUEENS,1045905,201190,ONLINE,Unspecified,QUEENS,40.718681958186664,-73.77758163505997,"{'latitude': '40.718681958186664', 'longitude': '-73.77758163505997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58836553,2023-09-17T01:37:19.000,2023-09-17T05:47:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,84-09 NORTHERN BOULEVARD,NORTHERN BOULEVARD,84 STREET,85 STREET,84 STREET,85 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T05:47:29.000,03 QUEENS,4014140142,QUEENS,1016577,214650,PHONE,Unspecified,QUEENS,40.7557820755534,-73.88331655985749,"{'latitude': '40.7557820755534', 'longitude': '-73.88331655985749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828399,2023-09-17T01:37:11.000,2023-09-17T01:56:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11224,NEPTUNE AVENUE,NEPTUNE AVENUE,NEPTUNE AVENUE,WEST   31 STREET,NEPTUNE AVENUE,WEST   31 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:56:24.000,13 BROOKLYN,,BROOKLYN,984840,149691,ONLINE,Unspecified,BROOKLYN,40.577543215593856,-73.99787609452332,"{'latitude': '40.577543215593856', 'longitude': '-73.99787609452332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58833633,2023-09-17T01:36:55.000,2023-09-17T01:38:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10032,245 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  169 STREET,WEST  170 STREET,WEST  169 STREET,WEST  170 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-17T01:38:27.000,12 MANHATTAN,1021390152,MANHATTAN,1000365,246522,MOBILE,Unspecified,MANHATTAN,40.84330640134173,-73.94175682294616,"{'latitude': '40.84330640134173', 'longitude': '-73.94175682294616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58827381,2023-09-17T01:36:40.000,2023-09-17T02:10:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,312 CORNELIA STREET,CORNELIA STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,CORNELIA STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T02:10:14.000,04 BROOKLYN,3033850014,BROOKLYN,1009063,192595,ONLINE,Unspecified,BROOKLYN,40.69527077227421,-73.91051943818451,"{'latitude': '40.69527077227421', 'longitude': '-73.91051943818451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828679,2023-09-17T01:36:33.000,2023-09-17T02:42:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,1685 TOWNSEND AVENUE,TOWNSEND AVENUE,DEAD END,CLIFFORD PLACE,DEAD END,CLIFFORD PLACE,ADDRESS,BRONX,TOWNSEND AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:42:25.000,05 BRONX,2028480022,BRONX,1008487,247526,MOBILE,Unspecified,BRONX,40.84604352799635,-73.9123985045802,"{'latitude': '40.84604352799635', 'longitude': '-73.9123985045802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58829688,2023-09-17T01:36:27.000,2023-09-17T02:09:14.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11436,145-01 123 AVENUE,123 AVENUE,145 STREET,INWOOD STREET,145 STREET,INWOOD STREET,ADDRESS,JAMAICA,123 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T02:09:17.000,12 QUEENS,4120420010,QUEENS,1041365,185296,ONLINE,Unspecified,QUEENS,40.67508722186313,-73.79409424761032,"{'latitude': '40.67508722186313', 'longitude': '-73.79409424761032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58827281,2023-09-17T01:36:24.000,2023-09-17T02:47:39.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11354,25-27 125 STREET,125 STREET,25 AVENUE,25 ROAD,25 AVENUE,25 ROAD,ADDRESS,FLUSHING,125 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T02:47:43.000,07 QUEENS,4042650002,QUEENS,1027587,222003,MOBILE,Unspecified,QUEENS,40.77591701757519,-73.84352892569814,"{'latitude': '40.77591701757519', 'longitude': '-73.84352892569814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828584,2023-09-17T01:36:03.000,2023-09-17T03:15:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,54-25 ROOSEVELT AVENUE,ROOSEVELT AVENUE,54 STREET,55 STREET,54 STREET,55 STREET,ADDRESS,WOODSIDE,ROOSEVELT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T03:15:56.000,02 QUEENS,4013170063,QUEENS,1009123,210648,PHONE,Unspecified,QUEENS,40.74482171237781,-73.91023635378772,"{'latitude': '40.74482171237781', 'longitude': '-73.91023635378772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58834066,2023-09-17T01:35:59.000,2023-09-17T03:17:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10468,2850 WEBB AVENUE,WEBB AVENUE,WEST  197 STREET,RESERVOIR AVENUE,WEST  197 STREET,RESERVOIR AVENUE,ADDRESS,BRONX,WEBB AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-17T03:17:11.000,08 BRONX,2032500065,BRONX,1011725,257442,PHONE,Unspecified,BRONX,40.87325046884873,-73.90065453583262,"{'latitude': '40.87325046884873', 'longitude': '-73.90065453583262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58835336,2023-09-17T01:35:48.000,2023-09-17T02:23:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,137-22 CANEY LANE,CANEY LANE,NASSAU CNTY BOUNDARY,HOOK CREEK BOULEVARD,NASSAU CNTY BOUNDARY,HOOK CREEK BOULEVARD,ADDRESS,ROSEDALE,CANEY LANE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T02:24:03.000,13 QUEENS,4136250041,QUEENS,1059628,181045,ONLINE,Unspecified,QUEENS,40.66328256317842,-73.72830206247659,"{'latitude': '40.66328256317842', 'longitude': '-73.72830206247659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
