unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
59459993,2023-09-29T13:50:29.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10032,46 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  160 STREET,WEST  161 STREET,WEST  160 STREET,WEST  161 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,2023-10-05T00:00:00.000,12 MANHATTAN,1021370058,MANHATTAN,999643,244172,ONLINE,Unspecified,MANHATTAN,40.83685762502109,-73.94437168375892,"{'latitude': '40.83685762502109', 'longitude': '-73.94437168375892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58960066,2023-09-29T13:50:22.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10128,415 EAST   87 STREET,EAST   87 STREET,,,,,ADDRESS,NEW YORK,,Open,2023-09-29T00:00:00.000,08 MANHATTAN,1015670010,MANHATTAN,998565,222481,PHONE,Unspecified,MANHATTAN,40.77732364651755,-73.94831368847971,"{'latitude': '40.77732364651755', 'longitude': '-73.94831368847971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
58968171,2023-09-29T13:50:17.000,2023-09-30T13:03:15.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,10309,5799 HYLAN BOULEVARD,HYLAN BOULEVARD,SEGUINE AVENUE,PRAGUE COURT,SEGUINE AVENUE,PRAGUE COURT,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,Closed,2023-09-30T10:03:17.000,03 STATEN ISLAND,5067000025,STATEN ISLAND,929086,128380,ONLINE,Unspecified,STATEN ISLAND,40.51887711096408,-74.19840746075194,"{'latitude': '40.51887711096408', 'longitude': '-74.19840746075194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation cleaned the location.,,,,,,,
59460091,2023-09-29T13:50:03.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10128,415 EAST   87 STREET,EAST   87 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   87 STREET,In Progress,,08 MANHATTAN,,MANHATTAN,998565,222481,PHONE,Unspecified,MANHATTAN,40.77732364651755,-73.94831368847971,"{'latitude': '40.77732364651755', 'longitude': '-73.94831368847971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58961979,2023-09-29T13:50:00.000,2023-10-02T12:06:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11208,60 WHARF DR,WHARF DR,,,DEAD END,WHARTON PLACE,INTERSECTION,BROOKLYN,,Closed,2023-10-02T12:06:00.000,05 BROOKLYN,,BROOKLYN,1019008,190024,ONLINE,Unspecified,BROOKLYN,40.68818050641519,-73.87466911806413,"{'latitude': '40.68818050641519', 'longitude': '-73.87466911806413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,N/A,,,,,,
58959439,2023-09-29T13:50:00.000,2023-09-29T16:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11101,,,,,31 STREET,39 AVENUE,INTERSECTION,QUEENS,,Closed,2023-09-29T16:20:00.000,01 QUEENS,,QUEENS,1002838,213510,UNKNOWN,Unspecified,QUEENS,40.7526926233133,-73.93291023707339,"{'latitude': '40.7526926233133', 'longitude': '-73.93291023707339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,,
58958982,2023-09-29T13:50:00.000,2023-10-02T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11423,196-03 89 AVENUE,89 AVENUE,196 ST,197 ST,,,ADDRESS,HOLLIS,,Closed,2023-10-02T10:05:00.000,12 QUEENS,4104710041,QUEENS,1049257,200402,PHONE,Unspecified,QUEENS,40.71649509920158,-73.7654970726791,"{'latitude': '40.71649509920158', 'longitude': '-73.7654970726791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,,
58963654,2023-09-29T13:50:00.000,2023-09-29T22:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11229,2217 EAST   26 STREET,EAST   26 STREET,AVENUE V,AVENUE W,,,ADDRESS,BROOKLYN,,Closed,2023-09-29T22:30:00.000,15 BROOKLYN,3073840078,BROOKLYN,999486,156880,PHONE,Unspecified,BROOKLYN,40.597262511180965,-73.94513663957329,"{'latitude': '40.597262511180965', 'longitude': '-73.94513663957329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58962210,2023-09-29T13:50:00.000,2023-10-01T13:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,312 BEACH   15 STREET,BEACH   15 STREET,HEYSON RD,NEW HAVEN AVE,,,ADDRESS,FAR ROCKAWAY,,Closed,2023-10-01T13:55:00.000,14 QUEENS,4156250028,QUEENS,1053947,157303,PHONE,Unspecified,QUEENS,40.59816260274674,-73.74902414283108,"{'latitude': '40.59816260274674', 'longitude': '-73.74902414283108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,,
58956353,2023-09-29T13:50:00.000,2023-11-22T11:47:00.000,DOT,Department of Transportation,Street Light Condition,Foreign Attachment On Lamppost,,10011,,,,,AVENUE OF THE AMERICAS,WEST 10 STREET,INTERSECTION,MANHATTAN,,Closed,2023-11-22T11:47:00.000,02 MANHATTAN,,MANHATTAN,984606,206978,UNKNOWN,Unspecified,MANHATTAN,40.734783445983055,-73.99871543286785,"{'latitude': '40.734783445983055', 'longitude': '-73.99871543286785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,,,,,,
58962211,2023-09-29T13:50:00.000,2023-09-30T18:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,4336 MANHATTAN AVENUE,MANHATTAN AVENUE,MAPLE AVE,HIGHLAND AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T18:20:00.000,13 BROOKLYN,3070240060,BROOKLYN,981868,150310,ONLINE,Unspecified,BROOKLYN,40.57924194826386,-74.00857503648842,"{'latitude': '40.57924194826386', 'longitude': '-74.00857503648842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection inspected the condition and determined that it is outside its jurisdiction.,,,,,,,
58957417,2023-09-29T13:50:00.000,2023-09-29T21:40:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10305,44 IMPALA COURT,IMPALA COURT,BEND,DEAD END,,,ADDRESS,STATEN ISLAND,,Closed,2023-09-29T21:40:00.000,02 STATEN ISLAND,5030230080,STATEN ISLAND,964829,159120,ONLINE,Unspecified,STATEN ISLAND,40.60340267260809,-74.0699395744954,"{'latitude': '40.60340267260809', 'longitude': '-74.0699395744954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,,,,,,
58958422,2023-09-29T13:49:59.000,2023-10-07T17:48:22.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10452,1455 JESUP AVENUE,JESUP AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-07T00:00:00.000,04 BRONX,2028720205,BRONX,1006457,246264,PHONE,Unspecified,BRONX,40.842585048116646,-73.91973985148091,"{'latitude': '40.842585048116646', 'longitude': '-73.91973985148091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,,,,,,,
59442495,2023-09-29T13:49:58.000,2023-10-08T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10303,85 HOLLAND AVENUE,HOLLAND AVENUE,RICHMOND TERRACE,BENJAMIN PLACE,RICHMOND TERRACE,BENJAMIN PLACE,ADDRESS,STATEN ISLAND,HOLLAND AVENUE,Closed,2023-10-08T00:00:00.000,01 STATEN ISLAND,,STATEN ISLAND,936727,171961,PHONE,Unspecified,STATEN ISLAND,40.63854233071241,-74.17123167867383,"{'latitude': '40.63854233071241', 'longitude': '-74.17123167867383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58964521,2023-09-29T13:49:54.000,2023-10-03T19:56:22.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10456,1087 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,Closed,2023-10-03T00:00:00.000,03 BRONX,2026070062,BRONX,1010466,240579,PHONE,Unspecified,BRONX,40.826970381653325,-73.90527282368467,"{'latitude': '40.826970381653325', 'longitude': '-73.90527282368467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59449387,2023-09-29T13:49:53.000,2023-10-08T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10303,85 HOLLAND AVENUE,HOLLAND AVENUE,RICHMOND TERRACE,BENJAMIN PLACE,RICHMOND TERRACE,BENJAMIN PLACE,ADDRESS,STATEN ISLAND,HOLLAND AVENUE,Closed,2023-10-08T00:00:00.000,01 STATEN ISLAND,,STATEN ISLAND,936727,171961,PHONE,Unspecified,STATEN ISLAND,40.63854233071241,-74.17123167867383,"{'latitude': '40.63854233071241', 'longitude': '-74.17123167867383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58956931,2023-09-29T13:49:47.000,2023-10-03T20:30:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10472,1064 MANOR AVENUE,MANOR AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-03T00:00:00.000,09 BRONX,2037170032,BRONX,1018683,240069,PHONE,Unspecified,BRONX,40.82554236708373,-73.87558470690573,"{'latitude': '40.82554236708373', 'longitude': '-73.87558470690573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58958249,2023-09-29T13:49:47.000,2023-10-03T20:30:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10472,1064 MANOR AVENUE,MANOR AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-03T00:00:00.000,09 BRONX,2037170032,BRONX,1018683,240069,PHONE,Unspecified,BRONX,40.82554236708373,-73.87558470690573,"{'latitude': '40.82554236708373', 'longitude': '-73.87558470690573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58966048,2023-09-29T13:49:46.000,2023-10-03T19:52:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,85 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,09 BROOKLYN,3050550065,BROOKLYN,996117,177913,ONLINE,Unspecified,BROOKLYN,40.6549988226691,-73.95723110150566,"{'latitude': '40.6549988226691', 'longitude': '-73.95723110150566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58967483,2023-09-29T13:49:46.000,2023-10-03T19:52:08.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11226,85 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,09 BROOKLYN,3050550065,BROOKLYN,996117,177913,ONLINE,Unspecified,BROOKLYN,40.6549988226691,-73.95723110150566,"{'latitude': '40.6549988226691', 'longitude': '-73.95723110150566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58964432,2023-09-29T13:49:46.000,2023-10-03T19:52:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11226,85 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,09 BROOKLYN,3050550065,BROOKLYN,996117,177913,ONLINE,Unspecified,BROOKLYN,40.6549988226691,-73.95723110150566,"{'latitude': '40.6549988226691', 'longitude': '-73.95723110150566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58964390,2023-09-29T13:49:46.000,2023-10-03T19:52:08.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11226,85 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,09 BROOKLYN,3050550065,BROOKLYN,996117,177913,ONLINE,Unspecified,BROOKLYN,40.6549988226691,-73.95723110150566,"{'latitude': '40.6549988226691', 'longitude': '-73.95723110150566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58958315,2023-09-29T13:49:46.000,2023-10-03T19:52:07.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11226,85 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,09 BROOKLYN,3050550065,BROOKLYN,996117,177913,ONLINE,Unspecified,BROOKLYN,40.6549988226691,-73.95723110150566,"{'latitude': '40.6549988226691', 'longitude': '-73.95723110150566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58964491,2023-09-29T13:49:46.000,2023-10-09T14:11:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,85 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-09T00:00:00.000,09 BROOKLYN,3050550065,BROOKLYN,996117,177913,ONLINE,Unspecified,BROOKLYN,40.6549988226691,-73.95723110150566,"{'latitude': '40.6549988226691', 'longitude': '-73.95723110150566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58958184,2023-09-29T13:49:46.000,2023-10-03T19:52:08.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11226,85 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,09 BROOKLYN,3050550065,BROOKLYN,996117,177913,ONLINE,Unspecified,BROOKLYN,40.6549988226691,-73.95723110150566,"{'latitude': '40.6549988226691', 'longitude': '-73.95723110150566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59435131,2023-09-29T13:49:44.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,10456,756 ST ANNS AVENUE,ST ANNS AVENUE,EAST  156 STREET,EAST  157 STREET,EAST  156 STREET,EAST  157 STREET,ADDRESS,BRONX,ST ANNS AVENUE,Closed,2023-10-06T00:00:00.000,01 BRONX,2026187501,BRONX,1009059,237994,PHONE,Unspecified,BRONX,40.81987935726384,-73.91036633923646,"{'latitude': '40.81987935726384', 'longitude': '-73.91036633923646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59436265,2023-09-29T13:49:43.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,10456,756 ST ANNS AVENUE,ST ANNS AVENUE,EAST  156 STREET,EAST  157 STREET,EAST  156 STREET,EAST  157 STREET,ADDRESS,BRONX,ST ANNS AVENUE,Closed,2023-10-06T00:00:00.000,01 BRONX,2026187501,BRONX,1009059,237994,PHONE,Unspecified,BRONX,40.81987935726384,-73.91036633923646,"{'latitude': '40.81987935726384', 'longitude': '-73.91036633923646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59452008,2023-09-29T13:49:43.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10456,756 ST ANNS AVENUE,ST ANNS AVENUE,EAST  156 STREET,EAST  157 STREET,EAST  156 STREET,EAST  157 STREET,ADDRESS,BRONX,ST ANNS AVENUE,Closed,2023-10-06T00:00:00.000,01 BRONX,2026187501,BRONX,1009059,237994,PHONE,Unspecified,BRONX,40.81987935726384,-73.91036633923646,"{'latitude': '40.81987935726384', 'longitude': '-73.91036633923646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
