unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,road_ramp,due_date,taxi_pick_up_location
58864117,2023-09-19T13:59:48.000,2023-09-19T22:19:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11211,,,INTERSECTION,BROOKLYN,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-19T22:19:00.000,01 BROOKLYN,,BROOKLYN,998125,200718,UNKNOWN,Unspecified,BROOKLYN,40.717590395124255,-73.94994726910184,"{'latitude': '40.717590395124255', 'longitude': '-73.94994726910184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,FROST STREET,LORIMER STREET,,,,N/A,,,,
58862753,2023-09-19T13:59:47.000,2023-09-22T12:41:40.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10003,259 GREENE STREET,GREENE STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T12:41:43.000,02 MANHATTAN,1005480004,MANHATTAN,985771,205501,MOBILE,Unspecified,MANHATTAN,40.730729320204226,-73.99451205691041,"{'latitude': '40.730729320204226', 'longitude': '-73.99451205691041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WAVERLY PLACE,EAST    8 STREET,WAVERLY PLACE,EAST    8 STREET,GREENE STREET,,,,,,,
58868456,2023-09-19T13:59:45.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,1551 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T18:09:39.000,05 MANHATTAN,1010180026,MANHATTAN,988319,215730,ONLINE,Unspecified,MANHATTAN,40.75880455936544,-73.98531239137466,"{'latitude': '40.75880455936544', 'longitude': '-73.98531239137466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 46 STREET,WEST 47 STREET BIKE PATH,WEST   46 STREET,WEST   47 STREET BIKE PATH,BROADWAY,,,,,,,
58870190,2023-09-19T13:59:31.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11355,148-36 58 AVENUE,58 AVENUE,ADDRESS,FLUSHING,In Progress,,,07 QUEENS,4064220059,QUEENS,1034199,210314,PHONE,Unspecified,QUEENS,40.74379888580644,-73.81974277688808,"{'latitude': '40.74379888580644', 'longitude': '-73.81974277688808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",148 STREET,150 STREET,148 STREET,150 STREET,58 AVENUE,,,,,,,
58868544,2023-09-19T13:59:24.000,2023-09-23T13:36:03.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11364,53-43 213 STREET,213 STREET,ADDRESS,OAKLAND GARDENS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T10:10:11.000,11 QUEENS,4074220040,QUEENS,1049039,213067,ONLINE,Unspecified,QUEENS,40.75125888243128,-73.76616151084592,"{'latitude': '40.75125888243128', 'longitude': '-73.76616151084592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53 AVENUE,56 AVENUE,53 AVENUE,56 AVENUE,213 STREET,,,,,,,
58857095,2023-09-19T13:59:14.000,2023-09-23T11:18:29.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10461,2116 COLONIAL AVENUE,COLONIAL AVENUE,ADDRESS,BRONX,Unspecified,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-02T10:06:55.000,10 BRONX,2042520007,BRONX,1031541,250732,ONLINE,Unspecified,BRONX,40.85474965723019,-73.82905035552574,"{'latitude': '40.85474965723019', 'longitude': '-73.82905035552574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  196 STREET,PELHAM PARKWAY SOUTH,EAST  196 STREET,PELHAM PARKWAY SOUTH,COLONIAL AVENUE,,,,,,,
58861035,2023-09-19T13:59:00.000,2023-09-20T09:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10301,34 ELWOOD PLACE,ELWOOD PLACE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-20T09:10:00.000,01 STATEN ISLAND,5001310127,STATEN ISLAND,956422,170067,ONLINE,Unspecified,STATEN ISLAND,40.63342748206616,-74.10026025181051,"{'latitude': '40.63342748206616', 'longitude': '-74.10026025181051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RANDALL AVE,HART BLVD,,,,,,,,,,
58863482,2023-09-19T13:59:00.000,2023-09-19T13:59:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,BRUCKNER EXPY,BRUCKNER EXPY,BLOCKFACE,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-18T13:59:00.000,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,REVERE AVE,,,,,,,,,,,
58858287,2023-09-19T13:59:00.000,2023-09-19T14:25:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11385,87-11 81 ROAD,81 ROAD,ADDRESS,RIDGEWOOD,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-19T14:25:00.000,05 QUEENS,4038490030,QUEENS,1023124,195502,PHONE,Unspecified,QUEENS,40.703199204289554,-73.85979599663423,"{'latitude': '40.703199204289554', 'longitude': '-73.85979599663423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MYRTLE AVE,88 ST,,,,,,,,,,
58863487,2023-09-19T13:59:00.000,2023-09-22T11:23:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10452,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T11:23:00.000,04 BRONX,,BRONX,1006095,242536,UNKNOWN,Unspecified,BRONX,40.83235367619814,-73.92106032681083,"{'latitude': '40.83235367619814', 'longitude': '-73.92106032681083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EAST 166 STREET,WALTON AVENUE,,,,,,,,
58868824,2023-09-19T13:59:00.000,2023-09-20T18:35:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10312,100 NOEL STREET,NOEL STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-20T18:35:00.000,03 STATEN ISLAND,5054040006,STATEN ISLAND,938536,133113,ONLINE,Unspecified,STATEN ISLAND,40.53192201638922,-74.16445084601527,"{'latitude': '40.53192201638922', 'longitude': '-74.16445084601527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARDEN AVE,HAROLD AVE,,,,,,,,,,
58859126,2023-09-19T13:59:00.000,2023-09-20T11:45:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11357,150-12 22 AVENUE,22 AVENUE,ADDRESS,WHITESTONE,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-20T11:45:00.000,07 QUEENS,,QUEENS,1035759,223083,ONLINE,Unspecified,QUEENS,40.77883748317763,-73.81401518744521,"{'latitude': '40.77883748317763', 'longitude': '-73.81401518744521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",150 ST,MURRAY ST,,,,,,,,,,
58857719,2023-09-19T13:59:00.000,2023-09-25T10:49:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,11378,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T10:49:00.000,05 QUEENS,,QUEENS,1013116,203662,UNKNOWN,Unspecified,QUEENS,40.725634746401155,-73.89585608673555,"{'latitude': '40.725634746401155', 'longitude': '-73.89585608673555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,GRAND AVENUE,QUEENS MIDTOWN EXPRESSWAY,,,,,,,,
58864825,2023-09-19T13:58:51.000,2023-09-20T12:02:40.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Street,11216,431 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T12:01:50.000,03 BROOKLYN,,BROOKLYN,998103,188050,ONLINE,Unspecified,BROOKLYN,40.6828197368535,-73.95005268898036,"{'latitude': '40.6828197368535', 'longitude': '-73.95005268898036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,NOSTRAND AVENUE,,,,,,,
58860264,2023-09-19T13:58:44.000,2023-09-19T14:44:01.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11208,351 EUCLID AVENUE,EUCLID AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T14:44:05.000,05 BROOKLYN,3041640003,BROOKLYN,1019435,186837,MOBILE,Unspecified,BROOKLYN,40.679431240303884,-73.873146079374,"{'latitude': '40.679431240303884', 'longitude': '-73.873146079374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WELDON STREET,MC KINLEY AVENUE,WELDON STREET,MC KINLEY AVENUE,EUCLID AVENUE,,,,,,,
58868945,2023-09-19T13:58:30.000,2023-09-19T14:52:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10020,610 FIFTH AVENUE,FIFTH AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T14:52:10.000,05 MANHATTAN,1012650050,MANHATTAN,990457,215441,MOBILE,Unspecified,MANHATTAN,40.758010085833625,-73.97759525683652,"{'latitude': '40.758010085833625', 'longitude': '-73.97759525683652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   49 STREET,EAST   50 STREET,EAST   49 STREET,EAST   50 STREET,5 AVENUE,,,,,,,
58860288,2023-09-19T13:58:12.000,2023-09-19T15:05:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10307,31 SUMMIT ROAD,SUMMIT ROAD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T15:05:27.000,03 STATEN ISLAND,5079330013,STATEN ISLAND,914684,124214,PHONE,Unspecified,STATEN ISLAND,40.50734102238014,-74.25016385595343,"{'latitude': '40.50734102238014', 'longitude': '-74.25016385595343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FINLAY STREET,CONNECTICUT STREET,FINLAY STREET,CONNECTICUT STREET,SUMMIT ROAD,,,,,,,
58870402,2023-09-19T13:58:04.000,2023-09-19T14:08:08.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10030,2400 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-19T14:08:14.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,7 AVENUE,,,,,,,
58858410,2023-09-19T13:57:50.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11232,411 37 STREET,37 STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-08T15:32:45.000,07 BROOKLYN,3006970077,BROOKLYN,983015,177339,PHONE,Unspecified,BROOKLYN,40.65343118355991,-74.00445085922536,"{'latitude': '40.65343118355991', 'longitude': '-74.00445085922536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,37 STREET,,,,,,,
58856326,2023-09-19T13:57:45.000,2023-10-11T16:53:25.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10470,710 EAST  243 STREET,EAST  243 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,12 BRONX,2051150028,BRONX,1026094,269486,PHONE,Unspecified,BRONX,40.90625097546429,-73.84862322298848,"{'latitude': '40.90625097546429', 'longitude': '-73.84862322298848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58868360,2023-09-19T13:57:33.000,2023-09-19T20:57:34.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11379,69-16 66 DRIVE,66 DRIVE,ADDRESS,MIDDLE VILLAGE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T20:57:41.000,05 QUEENS,4030500019,QUEENS,1015824,199172,ONLINE,Unspecified,QUEENS,40.71330153618855,-73.88610712819451,"{'latitude': '40.71330153618855', 'longitude': '-73.88610712819451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,BEND,DEAD END,BEND,66 DRIVE,,,,,,,
58857252,2023-09-19T13:57:23.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10463,3196 CAMBRIDGE AVENUE,CAMBRIDGE AVENUE,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-21T00:00:00.000,08 BRONX,2057380411,BRONX,1009254,261240,UNKNOWN,Unspecified,BRONX,40.88368214250198,-73.90957511691664,"{'latitude': '40.88368214250198', 'longitude': '-73.90957511691664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58870007,2023-09-19T13:57:23.000,2023-09-19T17:40:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11370,22-34 74 STREET,74 STREET,ADDRESS,EAST ELMHURST,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-19T17:40:43.000,01 QUEENS,4010050022,QUEENS,1013287,218999,PHONE,Unspecified,QUEENS,40.76773037080228,-73.8951729294967,"{'latitude': '40.76773037080228', 'longitude': '-73.8951729294967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,74 STREET,,,,,,,
58869269,2023-09-19T13:57:19.000,2023-09-19T14:47:06.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11220,6101 SECOND AVENUE,SECOND AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T14:47:10.000,07 BROOKLYN,3057890006,BROOKLYN,977742,173466,MOBILE,Unspecified,BROOKLYN,40.6427983322266,-74.0234506690981,"{'latitude': '40.6427983322266', 'longitude': '-74.0234506690981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",61 STREET,62 STREET,61 STREET,62 STREET,2 AVENUE,,,,,,,
58860088,2023-09-19T13:57:16.000,2023-09-21T00:10:11.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11385,88-26 81 ROAD,81 ROAD,ADDRESS,RIDGEWOOD,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,05 QUEENS,4038630087,QUEENS,1023519,195728,PHONE,Unspecified,QUEENS,40.70381777628222,-73.85837006371403,"{'latitude': '40.70381777628222', 'longitude': '-73.85837006371403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58862774,2023-09-19T13:57:15.000,2023-09-22T05:52:20.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11354,133-51 ROOSEVELT AVENUE,ROOSEVELT AVENUE,ADDRESS,FLUSHING,Closed,The Department of Sanitation cleaned the location.,2023-09-20T00:43:21.000,07 QUEENS,4049730044,QUEENS,1030661,215761,PHONE,Unspecified,QUEENS,40.75876877163123,-73.8324731752265,"{'latitude': '40.75876877163123', 'longitude': '-73.8324731752265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING LINE,PRINCE STREET,FLUSHING LINE,PRINCE STREET,ROOSEVELT AVENUE,,,,,,,
58863455,2023-09-19T13:57:08.000,2023-09-19T14:13:39.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10305,100 HASTINGS STREET,HASTINGS STREET,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T14:13:44.000,02 STATEN ISLAND,5031000051,STATEN ISLAND,965695,157327,ONLINE,Unspecified,STATEN ISLAND,40.598483108333006,-74.06681598151484,"{'latitude': '40.598483108333006', 'longitude': '-74.06681598151484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MACFARLAND AVENUE,MC CLEAN AVENUE,MACFARLAND AVENUE,MC CLEAN AVENUE,HASTINGS STREET,,,,,,,
