unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,due_date
58949615,2023-09-28T16:11:00.000,2023-10-04T12:38:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10463,3333 HENRY HUDSON PARKWAY WEST,HENRY HUDSON PARKWAY WEST,HENRY HUDSON PARKWAY ET 19   SB,W 235 ST,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection attempted to contact the complainant by phone, but the phone number provided was incorrect. If the problem still exists, please call 311 and file a new complaint with the correct phone number. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-04T12:38:00.000,08 BRONX,BRONX,1008099,261921,ONLINE,Unspecified,BRONX,40.88555447037561,-73.91374965052465,"{'latitude': '40.88555447037561', 'longitude': '-73.91374965052465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2059010001,,N/A,,,,,,
58954592,2023-09-28T16:11:00.000,2023-10-06T14:30:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11223,,,,,WEST 1 STREET,AVENUE Z,INTERSECTION,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-06T14:30:00.000,13 BROOKLYN,BROOKLYN,992486,152848,PHONE,Unspecified,BROOKLYN,40.58620474932879,-73.9703478735989,"{'latitude': '40.58620474932879', 'longitude': '-73.9703478735989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,,
58947896,2023-09-28T16:10:52.000,2023-09-28T19:04:10.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T19:04:14.000,05 BROOKLYN,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58951722,2023-09-28T16:10:49.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11226,2108 REGENT PLACE,REGENT PLACE,EAST   21 STREET,FLATBUSH AVENUE,EAST   21 STREET,FLATBUSH AVENUE,ADDRESS,BROOKLYN,REGENT PLACE,In Progress,,,14 BROOKLYN,BROOKLYN,995675,174726,ONLINE,Unspecified,BROOKLYN,40.6462517824865,-73.9588294762529,"{'latitude': '40.6462517824865', 'longitude': '-73.9588294762529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051250047,,,,,,,,
58949282,2023-09-28T16:10:44.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11430,JFK,JFK,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:35:51.000,83 QUEENS,QUEENS,1043001,175548,PHONE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,,,,
58946742,2023-09-28T16:10:44.000,2023-10-04T16:53:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Government Building,11102,9-18 27 AVENUE,27 AVENUE,BLACKWELLS LANE,12 STREET,BLACKWELLS LANE,12 STREET,ADDRESS,ASTORIA,27 AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-28T16:10:44.000,01 QUEENS,QUEENS,1003490,221204,PHONE,Unspecified,QUEENS,40.77380926983813,-73.93053494938546,"{'latitude': '40.77380926983813', 'longitude': '-73.93053494938546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4005100006,,,,,,,,
58946636,2023-09-28T16:10:38.000,2023-09-28T16:46:46.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,10033,569 WEST  182 STREET,WEST  182 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  182 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T16:46:50.000,12 MANHATTAN,MANHATTAN,1002899,248817,ONLINE,Unspecified,MANHATTAN,40.849600511313355,-73.93259200651012,"{'latitude': '40.849600511313355', 'longitude': '-73.93259200651012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950144,2023-09-28T16:10:18.000,2023-10-01T09:04:23.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10039,228 WEST  147 STREET,WEST  147 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,1000913,239353,MOBILE,Unspecified,MANHATTAN,40.82362854938506,-73.93979403855671,"{'latitude': '40.82362854938506', 'longitude': '-73.93979403855671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020320055,,,,,,,,
58952839,2023-09-28T16:10:04.000,2023-09-30T06:32:17.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10312,3309 RICHMOND AVENUE,RICHMOND AVENUE,BRANDIS AVENUE,MACON AVENUE,BRANDIS AVENUE,MACON AVENUE,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-30T06:32:22.000,03 STATEN ISLAND,STATEN ISLAND,937229,142614,PHONE,Unspecified,STATEN ISLAND,40.557993584793024,-74.16921864211403,"{'latitude': '40.557993584793024', 'longitude': '-74.16921864211403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954805,2023-09-28T16:10:02.000,2023-09-28T16:17:03.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10011,228 WEST   17 STREET,WEST   17 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   17 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T16:17:06.000,04 MANHATTAN,MANHATTAN,984448,209200,ONLINE,Unspecified,MANHATTAN,40.74088229078274,-73.9992854843419,"{'latitude': '40.74088229078274', 'longitude': '-73.9992854843419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955731,2023-09-28T16:09:56.000,2023-09-29T10:09:20.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,10314,335 KELL AVENUE,KELL AVENUE,WESTWOOD AVENUE,PRESIDENT STREET,WESTWOOD AVENUE,PRESIDENT STREET,ADDRESS,STATEN ISLAND,KELL AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T10:08:46.000,02 STATEN ISLAND,STATEN ISLAND,946781,159634,PHONE,Unspecified,STATEN ISLAND,40.604755565898586,-74.13493742740671,"{'latitude': '40.604755565898586', 'longitude': '-74.13493742740671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5007760057,,,,,,,,
58949906,2023-09-28T16:09:56.000,2023-09-28T16:09:56.000,DOT,Department of Transportation,Street Condition,Pothole,,11435,,,,,138 STREET,COOLIDGE AVENUE,INTERSECTION,QUEENS,,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T16:09:56.000,08 QUEENS,QUEENS,1033789,199976,UNKNOWN,Unspecified,QUEENS,40.71542596867414,-73.82129850083705,"{'latitude': '40.71542596867414', 'longitude': '-73.82129850083705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,,
58947452,2023-09-28T16:09:46.000,2023-09-28T19:14:10.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Store/Commercial,11106,32-09 21 STREET,21 STREET,BROADWAY,33 AVENUE,BROADWAY,33 AVENUE,ADDRESS,ASTORIA,21 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T19:14:14.000,01 QUEENS,QUEENS,1003143,218030,PHONE,Unspecified,QUEENS,40.765098216636524,-73.93179669732132,"{'latitude': '40.765098216636524', 'longitude': '-73.93179669732132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4005550016,,,,,,,,
58946439,2023-09-28T16:09:42.000,2023-10-01T18:18:59.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11226,550 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,14 BROOKLYN,BROOKLYN,995103,175871,PHONE,Unspecified,BROOKLYN,40.64939527878987,-73.96088886258141,"{'latitude': '40.64939527878987', 'longitude': '-73.96088886258141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050990123,,,,,,,,
58949089,2023-09-28T16:09:42.000,2023-10-01T18:18:59.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,550 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,14 BROOKLYN,BROOKLYN,995103,175871,PHONE,Unspecified,BROOKLYN,40.64939527878987,-73.96088886258141,"{'latitude': '40.64939527878987', 'longitude': '-73.96088886258141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050990123,,,,,,,,
58946497,2023-09-28T16:09:42.000,2023-10-01T18:18:59.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11226,550 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,14 BROOKLYN,BROOKLYN,995103,175871,PHONE,Unspecified,BROOKLYN,40.64939527878987,-73.96088886258141,"{'latitude': '40.64939527878987', 'longitude': '-73.96088886258141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050990123,,,,,,,,
58947666,2023-09-28T16:09:42.000,2023-10-01T18:18:59.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11226,550 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,14 BROOKLYN,BROOKLYN,995103,175871,PHONE,Unspecified,BROOKLYN,40.64939527878987,-73.96088886258141,"{'latitude': '40.64939527878987', 'longitude': '-73.96088886258141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050990123,,,,,,,,
58955324,2023-09-28T16:09:41.000,2023-09-28T19:04:37.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,507 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T19:04:42.000,05 BROOKLYN,BROOKLYN,1019433,177859,ONLINE,Unspecified,BROOKLYN,40.654788662239774,-73.87320014483838,"{'latitude': '40.654788662239774', 'longitude': '-73.87320014483838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044520451,,,,,,,,
58950747,2023-09-28T16:09:39.000,2023-09-28T21:14:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11105,20-65 27 STREET,27 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,ASTORIA,27 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T21:15:02.000,01 QUEENS,QUEENS,1009079,223472,MOBILE,Unspecified,QUEENS,40.7800203977362,-73.91034777838954,"{'latitude': '40.7800203977362', 'longitude': '-73.91034777838954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949131,2023-09-28T16:09:36.000,2023-09-28T16:19:07.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T16:19:11.000,08 QUEENS,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,40.72238703289527,-73.8095260418184,"{'latitude': '40.72238703289527', 'longitude': '-73.8095260418184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4068280015,,,,,,,,
58952622,2023-09-28T16:09:33.000,2023-09-29T20:18:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11435,141-55 85 ROAD,85 ROAD,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,08 QUEENS,QUEENS,1035681,197871,MOBILE,Unspecified,QUEENS,40.70963746155313,-73.81448961062027,"{'latitude': '40.70963746155313', 'longitude': '-73.81448961062027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4097120102,,,,,,,,
58951398,2023-09-28T16:09:32.000,2023-10-03T15:12:35.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10460,622 MEAD STREET,MEAD STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,11 BRONX,BRONX,1021117,246203,PHONE,Unspecified,BRONX,40.84236858504089,-73.86675633834774,"{'latitude': '40.84236858504089', 'longitude': '-73.86675633834774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2040260010,,,,,,,,
58951368,2023-09-28T16:09:32.000,2023-10-03T15:12:35.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10460,622 MEAD STREET,MEAD STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,11 BRONX,BRONX,1021117,246203,PHONE,Unspecified,BRONX,40.84236858504089,-73.86675633834774,"{'latitude': '40.84236858504089', 'longitude': '-73.86675633834774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2040260010,,,,,,,,
58950324,2023-09-28T16:09:26.000,2023-09-28T16:19:41.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T16:19:44.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947848,2023-09-28T16:09:07.000,,DOT,Department of Transportation,Street Condition,Pothole,,11435,,,,,138 STREET,COOLIDGE AVENUE,INTERSECTION,QUEENS,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2023-09-28T16:09:07.000,08 QUEENS,QUEENS,1033789,199976,UNKNOWN,Unspecified,QUEENS,40.71542596867414,-73.82129850083705,"{'latitude': '40.71542596867414', 'longitude': '-73.82129850083705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,,
58951210,2023-09-28T16:09:00.000,2023-09-29T03:45:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,10128,,,,,PARK AVENUE,EAST 89 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T03:45:00.000,08 MANHATTAN,MANHATTAN,996493,224223,UNKNOWN,Unspecified,MANHATTAN,40.782108088124964,-73.95579175889097,"{'latitude': '40.782108088124964', 'longitude': '-73.95579175889097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
