unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,status,resolution_description,resolution_action_updated_date,community_board,borough,open_data_channel_type,park_facility_name,park_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,incident_zip,incident_address,street_name,address_type,city,bbl,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,vehicle_type,due_date,taxi_company_borough
58794322,2023-09-12T14:21:02.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Bodega, Deli, or Convenience Store",Business,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-12T15:38:43.000,14 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11226,785 FLATBUSH AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,3050830017,995509,177359,40.65347900776605,-73.95942326986903,"{'latitude': '40.65347900776605', 'longitude': '-73.95942326986903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LENOX ROAD,CATON AVENUE,LENOX ROAD,CATON AVENUE,FLATBUSH AVENUE,,,,,
58794118,2023-09-12T14:20:47.000,2023-09-12T14:21:42.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-12T14:21:42.000,05 MANHATTAN,MANHATTAN,MOBILE,Unspecified,MANHATTAN,,,,,10001,54 WEST   33 STREET,WEST   33 STREET,ADDRESS,NEW YORK,1008340011,987788,212040,40.74867667443515,-73.98723104960457,"{'latitude': '40.74867667443515', 'longitude': '-73.98723104960457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,WEST   33 STREET,,,,,
58790423,2023-09-12T14:20:47.000,2023-09-12T14:28:53.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T14:28:59.000,12 MANHATTAN,MANHATTAN,MOBILE,Unspecified,MANHATTAN,,,,,10034,534 WEST  207 STREET,WEST  207 STREET,ADDRESS,NEW YORK,1022220017,1006435,254598,40.86545944180117,-73.91979178359757,"{'latitude': '40.86545944180117', 'longitude': '-73.91979178359757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,WEST  207 STREET,,,,,
58797314,2023-09-12T14:20:43.000,2023-09-12T16:27:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T16:27:35.000,01 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11222,59 ENGERT AVENUE,ENGERT AVENUE,ADDRESS,BROOKLYN,3026987501,998560,202087,40.72134727704864,-73.94837513821314,"{'latitude': '40.72134727704864', 'longitude': '-73.94837513821314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEONARD STREET,ECKFORD STREET,LEONARD STREET,ECKFORD STREET,ENGERT AVENUE,,,,,
58796782,2023-09-12T14:20:41.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:40.000,11 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11204,6420 17 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,3055450047,986462,165502,40.62094095258484,-73.99203197711014,"{'latitude': '40.62094095258484', 'longitude': '-73.99203197711014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",64 STREET,65 STREET,64 STREET,65 STREET,17 AVENUE,,,,,
58799481,2023-09-12T14:20:25.000,2023-09-12T16:50:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T16:51:01.000,05 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11378,59-35 57 ROAD,57 ROAD,ADDRESS,MASPETH,4026920102,1009817,202510,40.72248293760106,-73.90776271835392,"{'latitude': '40.72248293760106', 'longitude': '-73.90776271835392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",59 STREET,61 STREET,59 STREET,61 STREET,57 ROAD,,,,,
58793310,2023-09-12T14:20:15.000,2023-09-12T14:28:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T14:28:38.000,12 MANHATTAN,MANHATTAN,MOBILE,Unspecified,MANHATTAN,,,,,10034,530 WEST  207 STREET,WEST  207 STREET,ADDRESS,NEW YORK,1022220017,1006451,254565,40.86536882662382,-73.91973404614438,"{'latitude': '40.86536882662382', 'longitude': '-73.91973404614438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,WEST  207 STREET,,,,,
58795641,2023-09-12T14:20:13.000,2023-09-16T20:29:22.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Containers Left Out After Collection,Street,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T20:29:27.000,05 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10018,1033 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,1008147501,988220,213507,40.75270303543293,-73.98567105790842,"{'latitude': '40.75270303543293', 'longitude': '-73.98567105790842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   38 STREET,WEST   39 STREET,WEST   38 STREET,WEST   39 STREET,AVENUE OF THE AMERICAS,,,,,
58797242,2023-09-12T14:20:00.000,2023-09-13T02:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-13T02:35:00.000,06 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11375,,,INTERSECTION,QUEENS,,1027316,204652,40.72829431585703,-73.84461851095112,"{'latitude': '40.72829431585703', 'longitude': '-73.84461851095112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,67 DRIVE,110 STREET,,,,,,
58791960,2023-09-12T14:19:59.000,2023-09-12T14:37:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T14:37:58.000,07 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10023,1900 BROADWAY,BROADWAY,ADDRESS,NEW YORK,1011167501,989194,220360,40.771512266762976,-73.98215055452675,"{'latitude': '40.771512266762976', 'longitude': '-73.98215055452675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   63 STREET,WEST   64 STREET,WEST   63 STREET,WEST   64 STREET,BROADWAY,,,,,
58796521,2023-09-12T14:19:44.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,05 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10458,2421 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,2030250013,1013705,252414,40.85944376109474,-73.89351726080064,"{'latitude': '40.85944376109474', 'longitude': '-73.89351726080064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58793491,2023-09-12T14:19:44.000,,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,05 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10458,2421 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,2030250013,1013705,252414,40.85944376109474,-73.89351726080064,"{'latitude': '40.85944376109474', 'longitude': '-73.89351726080064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58793798,2023-09-12T14:19:38.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Other (Explain Below),In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-13T07:51:34.000,03 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11369,91-01 ASTORIA BOULEVARD,ASTORIA BOULEVARD,ADDRESS,EAST ELMHURST,4013650001,1018008,217463,40.76349768480442,-73.87813728505814,"{'latitude': '40.76349768480442', 'longitude': '-73.87813728505814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",91 STREET,92 STREET,91 STREET,92 STREET,ASTORIA BOULEVARD,,,,,
58798047,2023-09-12T14:19:29.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-28T00:00:00.000,14 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11226,830 FLATBUSH AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,3050820018,995570,176940,40.65232886647002,-73.95920413298683,"{'latitude': '40.65232886647002', 'longitude': '-73.95920413298683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58790005,2023-09-12T14:19:25.000,2023-10-13T00:01:17.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Cell Phone Store,Business,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-13T00:01:25.000,12 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10032,3851 BROADWAY,BROADWAY,ADDRESS,NEW YORK,1021370014,999947,243959,40.836272466705225,-73.9432735657598,"{'latitude': '40.836272466705225', 'longitude': '-73.9432735657598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  160 STREET,WEST  161 STREET,WEST  160 STREET,WEST  161 STREET,BROADWAY,,,,,
58789632,2023-09-12T14:19:23.000,2023-09-13T08:31:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T08:31:39.000,07 QUEENS,QUEENS,MOBILE,Unspecified,QUEENS,,,,,11355,137-25 MULBERRY AVENUE,MULBERRY AVENUE,ADDRESS,FLUSHING,4051510039,1034545,211803,40.74788384773321,-73.81848299192438,"{'latitude': '40.74788384773321', 'longitude': '-73.81848299192438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLDEN STREET,KISSENA BOULEVARD,COLDEN STREET,KISSENA BOULEVARD,MULBERRY AVENUE,,,,,
58798492,2023-09-12T14:19:19.000,2023-09-18T15:16:50.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T23:46:10.000,11 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11214,1673 83 STREET,83 STREET,ADDRESS,BROOKLYN,3063060055,983171,161815,40.61082111124351,-74.00388616337534,"{'latitude': '40.61082111124351', 'longitude': '-74.00388616337534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,83 STREET,,,,,
58792995,2023-09-12T14:19:14.000,2023-09-12T14:19:14.000,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,Closed,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,2023-09-12T00:00:00.000,12 BRONX,BRONX,UNKNOWN,Unspecified,BRONX,,,,,10470,4260 KATONAH AVENUE,KATONAH AVENUE,ADDRESS,BRONX,2033830001,1020982,266229,40.8973343341147,-73.86713447041053,"{'latitude': '40.8973343341147', 'longitude': '-73.86713447041053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58799477,2023-09-12T14:19:02.000,2023-09-12T15:11:27.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T15:11:29.000,03 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11370,32-11 72 STREET,72 STREET,ADDRESS,EAST ELMHURST,4011680071,1013352,214813,40.75624067156655,-73.8949563936286,"{'latitude': '40.75624067156655', 'longitude': '-73.8949563936286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,72 STREET,,,,,
58797388,2023-09-12T14:18:55.000,2023-09-12T19:02:04.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T19:02:12.000,04 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11237,IRVING AVENUE,IRVING AVENUE,INTERSECTION,,,1005159,196072,40.70482440604235,-73.92458722833486,"{'latitude': '40.70482440604235', 'longitude': '-73.92458722833486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",IRVING AVENUE,TROUTMAN STREET,IRVING AVENUE,TROUTMAN STREET,,,,,,
58790127,2023-09-12T14:18:54.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,04 MANHATTAN,MANHATTAN,UNKNOWN,Unspecified,MANHATTAN,,,,,10011,254 WEST   23 STREET,WEST   23 STREET,ADDRESS,NEW YORK,1007720074,985033,210602,40.74473039852327,-73.99717425214642,"{'latitude': '40.74473039852327', 'longitude': '-73.99717425214642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-11-14T07:29:10.000,
58793582,2023-09-12T14:18:46.000,,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,02 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11205,204 CLINTON AVENUE,CLINTON AVENUE,ADDRESS,BROOKLYN,3019010001,992962,191370,40.691938927953636,-73.96858438799354,"{'latitude': '40.691938927953636', 'longitude': '-73.96858438799354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58795372,2023-09-12T14:18:41.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,In Progress,,,10 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11414,90-10 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,ADDRESS,HOWARD BEACH,4114220004,1027349,183059,40.6690265015627,-73.84463762373403,"{'latitude': '40.6690265015627', 'longitude': '-73.84463762373403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 STREET,CROSS BAY BOULEVARD,90 STREET,CROSS BAY BOULEVARD,SOUTH CONDUIT AVENUE,,,,,
58798959,2023-09-12T14:18:29.000,2023-09-12T14:58:19.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-12T14:58:23.000,64 MANHATTAN,MANHATTAN,UNKNOWN,Unspecified,MANHATTAN,,,,,10028,1000 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,1011110001,994623,222956,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,5 AVENUE,,,,,
58798835,2023-09-12T14:17:58.000,2023-09-12T14:41:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T14:42:03.000,10 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10039,122B WEST  146 STREET,WEST  146 STREET,ADDRESS,NEW YORK,,1001801,238562,40.82145575906453,-73.93658762909065,"{'latitude': '40.82145575906453', 'longitude': '-73.93658762909065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ESPLANADE GARDENS PLAZA,ADAM CLAYTON POWELL JR BOULEVARD,ESPLANADE GARDENS PLAZA,ADAM CLAYTON POWELL JR BOULEVARD,WEST  146 STREET,,,,,
58793075,2023-09-12T14:17:56.000,2023-09-12T15:25:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T15:25:24.000,01 QUEENS,QUEENS,MOBILE,Unspecified,QUEENS,,,,,11377,57-07 31 AVENUE,31 AVENUE,ADDRESS,WOODSIDE,4011137501,1010730,215199,40.757308383793074,-73.9044189688514,"{'latitude': '40.757308383793074', 'longitude': '-73.9044189688514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMTRAK-NY/CONN RAIL LINE,58 STREET,AMTRAK-NY/CONN RAIL LINE,58 STREET,31 AVENUE,,,,,
58791268,2023-09-12T14:17:53.000,2023-09-13T03:36:49.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T03:36:54.000,06 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11217,4 AVENUE,4 AVENUE,INTERSECTION,,,989071,186306,40.67804238016022,-73.98261901931498,"{'latitude': '40.67804238016022', 'longitude': '-73.98261901931498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,SACKETT STREET,4 AVENUE,SACKETT STREET,,,,,,
