unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,status,resolution_description,resolution_action_updated_date,community_board,borough,open_data_channel_type,park_facility_name,park_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date
58941776,2023-09-27T17:03:31.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-28T09:02:34.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1020 SUMMIT AVENUE,SUMMIT AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,BRONX,SUMMIT AVENUE,1003657,243052,40.833775640931556,-73.92986885163243,"{'latitude': '40.833775640931556', 'longitude': '-73.92986885163243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58943161,2023-09-27T17:03:27.000,2023-09-28T14:59:28.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,Closed,The Department of Sanitation collected the requested items.,2023-09-28T04:46:42.000,12 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11219,1157 47 STREET,47 STREET,NEW UTRECHT AVENUE,12 AVENUE,NEW UTRECHT AVENUE,12 AVENUE,ADDRESS,BROOKLYN,47 STREET,985923,171709,40.637977976571264,-73.993972013689,"{'latitude': '40.637977976571264', 'longitude': '-73.993972013689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58938469,2023-09-27T17:03:15.000,2023-09-27T19:26:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T19:26:54.000,01 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10451,381 RIDER AVENUE,RIDER AVENUE,EAST  141 STREET,EAST  142 STREET,EAST  141 STREET,EAST  142 STREET,ADDRESS,BRONX,RIDER AVENUE,1004835,236181,40.814914036370716,-73.92563299021963,"{'latitude': '40.814914036370716', 'longitude': '-73.92563299021963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023400209,,,,,
58936851,2023-09-27T17:03:15.000,2023-09-28T09:54:33.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T09:54:36.000,12 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11423,90-09 202 STREET,202 STREET,90 AVENUE,93 AVENUE,90 AVENUE,93 AVENUE,ADDRESS,HOLLIS,202 STREET,1050906,200507,40.716771027628646,-73.7595475442036,"{'latitude': '40.716771027628646', 'longitude': '-73.7595475442036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58939678,2023-09-27T17:03:12.000,2023-09-27T22:00:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T22:00:21.000,05 QUEENS,QUEENS,MOBILE,Unspecified,QUEENS,,,,,11378,66-00 QUEENS MIDTOWN EXPRESSWAY,QUEENS MIDTOWN EXPRESSWAY,PERRY AVENUE,GRAND AVENUE,PERRY AVENUE,GRAND AVENUE,ADDRESS,MASPETH,QUEENS MIDTOWN EXPRESSWAY SR S,1012531,203526,40.725263349333396,-73.89796724280932,"{'latitude': '40.725263349333396', 'longitude': '-73.89796724280932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4027240018,,,,,
58940916,2023-09-27T17:03:11.000,2023-09-27T17:56:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T17:57:06.000,01 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11102,14-31 28 AVENUE,28 AVENUE,14 STREET,21 STREET,14 STREET,21 STREET,ADDRESS,ASTORIA,28 AVENUE,1004012,220546,40.77200208095008,-73.9286522304912,"{'latitude': '40.77200208095008', 'longitude': '-73.9286522304912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58939853,2023-09-27T17:03:02.000,2023-09-27T20:50:29.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T20:50:32.000,07 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11357,TOTTEN STREET,TOTTEN STREET,TOTTEN STREET,UTOPIA PARKWAY,TOTTEN STREET,UTOPIA PARKWAY,INTERSECTION,,,1041009,226502,40.78818954920157,-73.79503006303072,"{'latitude': '40.78818954920157', 'longitude': '-73.79503006303072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58943644,2023-09-27T17:03:00.000,2023-09-28T12:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T12:30:00.000,09 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11213,,,,,CROWN STREET,UTICA AVENUE,INTERSECTION,BROOKLYN,,1003266,181646,40.66523261583704,-73.9314554476319,"{'latitude': '40.66523261583704', 'longitude': '-73.9314554476319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58936555,2023-09-27T17:02:52.000,2023-09-28T10:09:16.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-27T17:02:52.000,03 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10002,35 MARKET STREET,MARKET STREET,HENRY STREET,MADISON STREET,HENRY STREET,MADISON STREET,ADDRESS,NEW YORK,MARKET STREET,985801,198873,40.71253705566579,-73.9944053408339,"{'latitude': '40.71253705566579', 'longitude': '-73.9944053408339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1002770021,,,,,
58941511,2023-09-27T17:02:08.000,2023-09-27T17:15:00.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T17:15:05.000,06 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11215,101 PROSPECT WEST,PROSPECT WEST,5 STREET,6 STREET,5 STREET,6 STREET,ADDRESS,BROOKLYN,PROSPECT PARK WEST,991169,182199,40.66676819549542,-73.97505939029568,"{'latitude': '40.66676819549542', 'longitude': '-73.97505939029568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3010850040,,,,,
58941922,2023-09-27T17:02:02.000,2023-09-28T14:52:04.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,Closed,The Department of Sanitation collected the requested items.,2023-09-28T13:52:33.000,12 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11230,1116 EAST    2 STREET,EAST    2 STREET,AVENUE J,BAY PARKWAY,AVENUE J,BAY PARKWAY,ADDRESS,BROOKLYN,EAST    2 STREET,991329,166262,40.623024441872246,-73.97449936912862,"{'latitude': '40.623024441872246', 'longitude': '-73.97449936912862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58939548,2023-09-27T17:02:00.000,,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,Assigned,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T11:10:00.000,10 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11420,135-19 135 AVENUE,135 AVENUE,135 ST,135 PL,,,ADDRESS,SOUTH OZONE PARK,,1038847,182582,40.66765380608645,-73.80319386112306,"{'latitude': '40.66765380608645', 'longitude': '-73.80319386112306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4117950073,,,,,
58942586,2023-09-27T17:02:00.000,2023-10-15T09:00:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-15T00:00:00.000,12 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10034,101 POST AVENUE,POST AVENUE,,,,,ADDRESS,NEW YORK,,1006150,254161,40.86426072138255,-73.92082360738061,"{'latitude': '40.86426072138255', 'longitude': '-73.92082360738061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1022190001,,,,,
58936981,2023-09-27T17:02:00.000,2023-09-27T20:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-27T20:00:00.000,05 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11385,78-07 64 LANE,64 LANE,78 AVE,80 AVE,,,ADDRESS,RIDGEWOOD,,1014808,193351,40.69732784252292,-73.88979842743288,"{'latitude': '40.69732784252292', 'longitude': '-73.88979842743288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4037230060,,,,,
58941045,2023-09-27T17:01:59.000,2023-09-27T17:51:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T17:51:11.000,16 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11233,2379 ATLANTIC AVENUE,ATLANTIC AVENUE,SHERLOCK PLACE,SACKMAN STREET,SHERLOCK PLACE,SACKMAN STREET,ADDRESS,BROOKLYN,ATLANTIC AVENUE,1010228,185612,40.67610070235969,-73.906345145496,"{'latitude': '40.67610070235969', 'longitude': '-73.906345145496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3015720035,,,,,
58937471,2023-09-27T17:01:16.000,2023-10-26T15:24:06.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-26T00:00:00.000,07 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10467,144 EAST  208 STREET,EAST  208 STREET,,,,,ADDRESS,BRONX,,1017385,259157,40.87793817740967,-73.88018036891816,"{'latitude': '40.87793817740967', 'longitude': '-73.88018036891816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2033360024,,,,,
58938896,2023-09-27T17:01:16.000,2023-10-26T15:24:05.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-26T00:00:00.000,07 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10467,144 EAST  208 STREET,EAST  208 STREET,,,,,ADDRESS,BRONX,,1017385,259157,40.87793817740967,-73.88018036891816,"{'latitude': '40.87793817740967', 'longitude': '-73.88018036891816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2033360024,,,,,
58936262,2023-09-27T17:01:16.000,2023-10-26T15:24:05.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-26T00:00:00.000,07 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10467,144 EAST  208 STREET,EAST  208 STREET,,,,,ADDRESS,BRONX,,1017385,259157,40.87793817740967,-73.88018036891816,"{'latitude': '40.87793817740967', 'longitude': '-73.88018036891816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2033360024,,,,,
58945034,2023-09-27T17:01:09.000,2023-09-27T17:20:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T17:20:25.000,09 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11225,1254 UNION STREET,UNION STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,UNION STREET,998310,182969,40.66887321314201,-73.94931694547995,"{'latitude': '40.66887321314201', 'longitude': '-73.94931694547995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012760023,,,,,
58945307,2023-09-27T17:00:43.000,2023-10-13T05:03:22.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,14 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11691,409 BEACH   45 STREET,BEACH   45 STREET,,,,,ADDRESS,FAR ROCKAWAY,,1046291,156477,40.59595230791424,-73.77660052357467,"{'latitude': '40.59595230791424', 'longitude': '-73.77660052357467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4159680106,,,,,
58937786,2023-09-27T17:00:41.000,2023-10-26T15:50:38.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,Closed,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-10-26T15:50:52.000,10 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11209,213 GELSTON AVENUE,GELSTON AVENUE,92 STREET,94 STREET,92 STREET,94 STREET,ADDRESS,BROOKLYN,GELSTON AVENUE,976126,163856,40.61641957627327,-74.02926213132847,"{'latitude': '40.61641957627327', 'longitude': '-74.02926213132847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3061100065,,,,,
58941362,2023-09-27T17:00:18.000,2023-09-27T20:47:26.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-27T00:00:00.000,09 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11225,118 FENIMORE STREET,FENIMORE STREET,,,,,ADDRESS,BROOKLYN,,995773,179074,40.65818596717378,-73.95846890017819,"{'latitude': '40.65818596717378', 'longitude': '-73.95846890017819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050420035,,,,,
58943864,2023-09-27T17:00:18.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,09 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11225,118 FENIMORE STREET,FENIMORE STREET,,,,,ADDRESS,BROOKLYN,,995773,179074,40.65818596717378,-73.95846890017819,"{'latitude': '40.65818596717378', 'longitude': '-73.95846890017819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050420035,,,,,
58942598,2023-09-27T17:00:18.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,09 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11225,118 FENIMORE STREET,FENIMORE STREET,,,,,ADDRESS,BROOKLYN,,995773,179074,40.65818596717378,-73.95846890017819,"{'latitude': '40.65818596717378', 'longitude': '-73.95846890017819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050420035,,,,,
58942620,2023-09-27T17:00:17.000,2023-10-13T05:03:22.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,14 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11691,409 BEACH   45 STREET,BEACH   45 STREET,,,,,ADDRESS,FAR ROCKAWAY,,1046291,156477,40.59595230791424,-73.77660052357467,"{'latitude': '40.59595230791424', 'longitude': '-73.77660052357467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4159680106,,,,,
