unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58974438,2023-09-30T17:40:00.000,2023-09-30T18:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11415,,,,,UNION TURNPIKE,PARK LANE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T18:50:00.000,06 QUEENS,,QUEENS,1029744,198589,UNKNOWN,Unspecified,QUEENS,40.71164071608096,-73.83589932291365,"{'latitude': '40.71164071608096', 'longitude': '-73.83589932291365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58973380,2023-09-30T17:39:51.000,2023-09-30T22:24:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,8648 21 AVENUE,21 AVENUE,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,21 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T22:25:00.000,11 BROOKLYN,3063770062,BROOKLYN,985073,158728,MOBILE,Unspecified,BROOKLYN,40.602347954751835,-73.99703623117173,"{'latitude': '40.602347954751835', 'longitude': '-73.99703623117173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976931,2023-09-30T17:39:47.000,2023-09-30T18:16:07.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11231,22 SUMMIT STREET,SUMMIT STREET,IMLAY STREET,VAN BRUNT STREET,IMLAY STREET,VAN BRUNT STREET,ADDRESS,BROOKLYN,SUMMIT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T18:16:11.000,06 BROOKLYN,3005020025,BROOKLYN,982411,188312,ONLINE,Unspecified,BROOKLYN,40.68354951642747,-74.00663062912707,"{'latitude': '40.68354951642747', 'longitude': '-74.00663062912707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59446993,2023-09-30T17:39:43.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11206,685 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,Closed,,2023-10-03T00:00:00.000,03 BROOKLYN,3017610056,BROOKLYN,1000420,192396,PHONE,Unspecified,BROOKLYN,40.69474457612249,-73.94168826338726,"{'latitude': '40.69474457612249', 'longitude': '-73.94168826338726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970617,2023-09-30T17:39:43.000,2023-10-02T12:12:26.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11208,LINDEN BOULEVARD,LINDEN BOULEVARD,LINDEN BOULEVARD,MILFORD STREET,LINDEN BOULEVARD,MILFORD STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-10-02T05:02:56.000,05 BROOKLYN,,BROOKLYN,1019346,181925,PHONE,Unspecified,BROOKLYN,40.66594926979589,-73.8734925301267,"{'latitude': '40.66594926979589', 'longitude': '-73.8734925301267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977661,2023-09-30T17:39:39.000,2023-09-30T17:58:55.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,1132 ESSEX STREET,ESSEX STREET,VANDALIA AVENUE,SCHROEDERS AVENUE,VANDALIA AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,ESSEX STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T17:59:00.000,05 BROOKLYN,3044520701,BROOKLYN,1019860,178375,ONLINE,Unspecified,BROOKLYN,40.6562032609717,-73.87165851044746,"{'latitude': '40.6562032609717', 'longitude': '-73.87165851044746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58975891,2023-09-30T17:39:37.000,2023-09-30T17:52:14.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,614 WILSON AVENUE,WILSON AVENUE,DECATUR STREET,COOPER STREET,DECATUR STREET,COOPER STREET,ADDRESS,BROOKLYN,WILSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T17:52:18.000,04 BROOKLYN,3034350030,BROOKLYN,1010239,190543,ONLINE,Unspecified,BROOKLYN,40.6896351342075,-73.90628647047839,"{'latitude': '40.6896351342075', 'longitude': '-73.90628647047839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972776,2023-09-30T17:39:29.000,2023-10-04T10:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10301,,,,,CASSIDY PLACE,FRANKLIN AVENUE,INTERSECTION,STATEN ISLAND,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-10-04T10:30:00.000,01 STATEN ISLAND,,STATEN ISLAND,958711,173443,UNKNOWN,Unspecified,STATEN ISLAND,40.642700771607046,-74.09202610101963,"{'latitude': '40.642700771607046', 'longitude': '-74.09202610101963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58971263,2023-09-30T17:39:18.000,2023-09-30T20:31:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,1465 MAYFLOWER AVENUE,MAYFLOWER AVENUE,DUDLEY AVENUE,MAITLAND AVENUE,DUDLEY AVENUE,MAITLAND AVENUE,ADDRESS,BRONX,MAYFLOWER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T20:31:38.000,10 BRONX,2053750054,BRONX,1030074,245479,ONLINE,Unspecified,BRONX,40.84033948209456,-73.83438922062665,"{'latitude': '40.84033948209456', 'longitude': '-73.83438922062665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972101,2023-09-30T17:39:07.000,2023-09-30T18:32:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10471,4381 POST ROAD,POST ROAD,MANHATTAN COLLEGE PARKWAY,MANHATTAN COLLEGE PARKWAY,MANHATTAN COLLEGE PARKWAY,MANHATTAN COLLEGE PARKWAY,ADDRESS,BRONX,POST ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T18:32:51.000,08 BRONX,2058030600,BRONX,1012330,263844,ONLINE,Unspecified,BRONX,40.890820048175236,-73.89844011037806,"{'latitude': '40.890820048175236', 'longitude': '-73.89844011037806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974722,2023-09-30T17:38:46.000,2023-09-30T17:57:37.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,1775 EAST   18 STREET,EAST   18 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,EAST   18 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T17:57:40.000,15 BROOKLYN,3068010056,BROOKLYN,996741,160401,ONLINE,Unspecified,BROOKLYN,40.60693123331097,-73.95501460563418,"{'latitude': '40.60693123331097', 'longitude': '-73.95501460563418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59460561,2023-09-30T17:38:44.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Building-Wide,11224,2980 WEST   28 STREET,WEST   28 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   28 STREET,Closed,,2023-10-02T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58973234,2023-09-30T17:38:39.000,2023-10-05T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10034,5025 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The City has removed the graffiti from this property.,2023-10-06T10:43:18.000,12 MANHATTAN,1022430241,MANHATTAN,1007312,256033,UNKNOWN,Unspecified,MANHATTAN,40.86939583069894,-73.91661611865678,"{'latitude': '40.86939583069894', 'longitude': '-73.91661611865678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,2023-10-30T17:38:39.000
58974020,2023-09-30T17:38:35.000,2023-09-30T17:58:41.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,541 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T17:58:45.000,05 BROOKLYN,3044520719,BROOKLYN,1019673,177998,ONLINE,Unspecified,BROOKLYN,40.655169229629884,-73.87233445375232,"{'latitude': '40.655169229629884', 'longitude': '-73.87233445375232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58973978,2023-09-30T17:38:22.000,2023-10-04T09:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10301,,,,,BAY STREET,GRANT STREET,INTERSECTION,STATEN ISLAND,,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-10-04T09:40:00.000,01 STATEN ISLAND,,STATEN ISLAND,963336,169952,UNKNOWN,Unspecified,STATEN ISLAND,40.633130854080726,-74.07534976954743,"{'latitude': '40.633130854080726', 'longitude': '-74.07534976954743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58970931,2023-09-30T17:38:15.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,,,w 215th,w 215th,,,,,ADDRESS,,,Open,,2023-09-30T17:38:15.000,Unspecified MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,N/A,,,,,,
58970840,2023-09-30T17:38:08.000,2023-09-30T17:54:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11224,2867 WEST   15 STREET,WEST   15 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   15 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T17:54:13.000,13 BROOKLYN,3070230052,BROOKLYN,989026,149760,MOBILE,Unspecified,BROOKLYN,40.577731340163375,-73.98280711662387,"{'latitude': '40.577731340163375', 'longitude': '-73.98280711662387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976138,2023-09-30T17:38:00.000,2023-09-30T18:26:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10010,BROADWAY,BROADWAY,BROADWAY,EAST   23 STREET,BROADWAY,EAST   23 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T18:26:16.000,05 MANHATTAN,,MANHATTAN,987263,209373,ONLINE,Unspecified,MANHATTAN,40.74135662169532,-73.98912701510072,"{'latitude': '40.74135662169532', 'longitude': '-73.98912701510072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974414,2023-09-30T17:38:00.000,2023-10-01T08:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11358,171-12 ASHBY AVENUE,ASHBY AVENUE,AUBURNDALE LN,188 ST,,,ADDRESS,FLUSHING,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-10-01T08:55:00.000,11 QUEENS,4055810010,QUEENS,1041299,213563,ONLINE,Unspecified,QUEENS,40.75267359680469,-73.7940926435075,"{'latitude': '40.75267359680469', 'longitude': '-73.7940926435075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976597,2023-09-30T17:38:00.000,2023-10-02T11:39:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10306,132 CORONA AVENUE,CORONA AVENUE,HART LOOP,CROFT COURT,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-10-02T11:39:00.000,03 STATEN ISLAND,5044780078,STATEN ISLAND,945606,144390,PHONE,Unspecified,STATEN ISLAND,40.56290881779621,-74.13908179352977,"{'latitude': '40.56290881779621', 'longitude': '-74.13908179352977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976698,2023-09-30T17:37:43.000,2023-09-30T18:46:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11237,482 IRVING AVENUE,IRVING AVENUE,HANCOCK STREET,WEIRFIELD STREET,HANCOCK STREET,WEIRFIELD STREET,ADDRESS,BROOKLYN,IRVING AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T18:46:06.000,04 BROOKLYN,3033990035,BROOKLYN,1009778,192623,MOBILE,Unspecified,BROOKLYN,40.695345592149195,-73.90794090320999,"{'latitude': '40.695345592149195', 'longitude': '-73.90794090320999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972820,2023-09-30T17:37:36.000,2023-09-30T17:58:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T17:58:30.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974800,2023-09-30T17:37:35.000,2023-09-30T17:53:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,316 WEST   19 STREET,WEST   19 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   19 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T17:53:48.000,04 MANHATTAN,1007420048,MANHATTAN,983964,210025,ONLINE,Unspecified,MANHATTAN,40.743146707782834,-74.001032113251,"{'latitude': '40.743146707782834', 'longitude': '-74.001032113251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58975485,2023-09-30T17:37:34.000,2023-10-02T13:38:51.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11208,418 AMBER STREET,AMBER STREET,LORING AVENUE,STANLEY AVENUE,LORING AVENUE,STANLEY AVENUE,ADDRESS,BROOKLYN,AMBER STREET,Closed,The Department of Sanitation collected the requested items.,2023-10-02T12:31:27.000,05 BROOKLYN,3045180111,BROOKLYN,1023728,182692,ONLINE,Unspecified,BROOKLYN,40.66803605674608,-73.85769265421152,"{'latitude': '40.66803605674608', 'longitude': '-73.85769265421152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976482,2023-09-30T17:37:30.000,2023-10-02T09:17:55.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11230,1825 OCEAN AVENUE,OCEAN AVENUE,AVENUE M,BAY AVENUE,AVENUE M,BAY AVENUE,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,,2023-10-02T09:17:55.000,14 BROOKLYN,3076560058,BROOKLYN,996786,164277,ONLINE,Unspecified,BROOKLYN,40.61756998995872,-73.95484534590416,"{'latitude': '40.61756998995872', 'longitude': '-73.95484534590416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976027,2023-09-30T17:37:21.000,2023-09-30T17:51:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10016,423 3 AVENUE,3 AVENUE,EAST   29 STREET,EAST   30 STREET,EAST   29 STREET,EAST   30 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T17:51:39.000,06 MANHATTAN,1009100064,MANHATTAN,989750,209945,ONLINE,Unspecified,MANHATTAN,40.742925422093194,-73.98015173400465,"{'latitude': '40.742925422093194', 'longitude': '-73.98015173400465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970077,2023-09-30T17:37:17.000,2023-09-30T17:45:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10037,60 EAST  135 STREET,EAST  135 STREET,MADISON AVENUE,HARLEM RIVER DRIVE EXIT   21 NB,MADISON AVENUE,HARLEM RIVER DRIVE EXIT   21 NB,ADDRESS,NEW YORK,EAST  135 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-30T17:45:46.000,11 MANHATTAN,1017570020,MANHATTAN,1002261,234975,ONLINE,Unspecified,MANHATTAN,40.81160952651286,-73.934935260047,"{'latitude': '40.81160952651286', 'longitude': '-73.934935260047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972393,2023-09-30T17:37:10.000,2023-09-30T17:45:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,2185 VALENTINE AVENUE,VALENTINE AVENUE,EAST  181 STREET,EAST  182 STREET,EAST  181 STREET,EAST  182 STREET,ADDRESS,BRONX,VALENTINE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T17:45:06.000,05 BRONX,2031490147,BRONX,1012181,250712,ONLINE,Unspecified,BRONX,40.85477723678787,-73.89903375851317,"{'latitude': '40.85477723678787', 'longitude': '-73.89903375851317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974051,2023-09-30T17:37:05.000,2023-10-31T13:54:20.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11375,94-11 71 AVENUE,71 AVENUE,MANSE STREET,LOUBET STREET,MANSE STREET,LOUBET STREET,ADDRESS,FOREST HILLS,71 AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-31T09:53:19.000,06 QUEENS,4032230037,QUEENS,1025876,198770,ONLINE,Unspecified,QUEENS,40.71215656069787,-73.84985037592416,"{'latitude': '40.71215656069787', 'longitude': '-73.84985037592416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
