unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date
58965975,2023-09-29T09:28:39.000,2023-10-16T07:59:42.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10459,852 EAST  163 STREET,EAST  163 STREET,,,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,02 BRONX,2026900073,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58962722,2023-09-29T09:28:39.000,2023-10-16T07:59:42.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,10459,852 EAST  163 STREET,EAST  163 STREET,,,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,02 BRONX,2026900073,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58957106,2023-09-29T09:28:34.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,11361,222-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,,,ADDRESS,BAYSIDE,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-02T00:00:00.000,11 QUEENS,4063280001,QUEENS,1050937,216938,UNKNOWN,Unspecified,QUEENS,40.7618696401211,-73.75927282903717,"{'latitude': '40.7618696401211', 'longitude': '-73.75927282903717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
59459605,2023-09-29T09:28:33.000,2023-09-30T11:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,10002,525 EAST HOUSTON STREET,EAST HOUSTON STREET,BARUCH PLACE,MANGIN STREET,ADDRESS,NEW YORK,Closed,,2023-09-30T11:00:00.000,03 MANHATTAN,1003250025,MANHATTAN,990933,201239,ONLINE,Unspecified,MANHATTAN,40.71902877110436,-73.9758911995906,"{'latitude': '40.71902877110436', 'longitude': '-73.9758911995906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BARUCH PLACE,MANGIN STREET,EAST HOUSTON STREET,,,,,,
58958256,2023-09-29T09:28:32.000,2023-09-30T18:26:03.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,05 BRONX,2028610057,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58959624,2023-09-29T09:28:32.000,2023-09-30T18:26:01.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BRONX,2028610057,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58956597,2023-09-29T09:28:32.000,2023-09-30T18:26:02.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BRONX,2028610057,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58961398,2023-09-29T09:28:32.000,2023-09-30T18:26:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BRONX,2028610057,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58962795,2023-09-29T09:28:32.000,2023-09-30T18:26:03.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,05 BRONX,2028610057,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58962706,2023-09-29T09:28:31.000,2023-09-30T18:26:01.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BRONX,2028610057,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58968180,2023-09-29T09:28:23.000,2023-09-30T13:29:01.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,11207,SUTTER AVENUE,SUTTER AVENUE,SUTTER AVENUE,VANSINDEREN AVENUE,INTERSECTION,,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-30T13:29:01.000,05 BROOKLYN,,BROOKLYN,1011529,182813,PHONE,Unspecified,BROOKLYN,40.66841416631062,-73.9016661634332,"{'latitude': '40.66841416631062', 'longitude': '-73.9016661634332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,SUTTER AVENUE,VANSINDEREN AVENUE,,,,,,,
58967093,2023-09-29T09:28:21.000,2023-10-05T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,10310,390 HENDERSON AVENUE,HENDERSON AVENUE,,,ADDRESS,STATEN ISLAND,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-05T00:00:00.000,01 STATEN ISLAND,5001020094,STATEN ISLAND,954889,172044,UNKNOWN,Unspecified,STATEN ISLAND,40.63884897355437,-74.10579202577803,"{'latitude': '40.63884897355437', 'longitude': '-74.10579202577803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58959364,2023-09-29T09:28:21.000,2023-09-30T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,10027,11 MOUNT MORRIS PARK WEST,MOUNT MORRIS PARK WEST,,,ADDRESS,NEW YORK,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-30T00:00:00.000,10 MANHATTAN,1017200051,MANHATTAN,999301,232423,UNKNOWN,Unspecified,MANHATTAN,40.80461053247282,-73.94563397914152,"{'latitude': '40.80461053247282', 'longitude': '-73.94563397914152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
59456777,2023-09-29T09:28:20.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,10459,852 EAST  163 STREET,EAST  163 STREET,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,02 BRONX,,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,EAST  163 STREET,,,,,,
59460677,2023-09-29T09:28:19.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,General,Cabinet,10459,852 EAST  163 STREET,EAST  163 STREET,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,02 BRONX,,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,EAST  163 STREET,,,,,,
59438488,2023-09-29T09:28:19.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,10459,852 EAST  163 STREET,EAST  163 STREET,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,02 BRONX,,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,EAST  163 STREET,,,,,,
59455430,2023-09-29T09:28:18.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,10459,852 EAST  163 STREET,EAST  163 STREET,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,02 BRONX,,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,EAST  163 STREET,,,,,,
59442665,2023-09-29T09:28:17.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10459,852 EAST  163 STREET,EAST  163 STREET,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,ADDRESS,BRONX,In Progress,,,02 BRONX,,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,EAST  163 STREET,,,,,,
58962664,2023-09-29T09:28:16.000,2023-10-01T20:59:09.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,11106,31-21 34 STREET,34 STREET,,,ADDRESS,ASTORIA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,01 QUEENS,4006240033,QUEENS,1005959,217089,PHONE,Unspecified,QUEENS,40.76250894884751,-73.92163404508835,"{'latitude': '40.76250894884751', 'longitude': '-73.92163404508835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58966271,2023-09-29T09:28:16.000,2023-10-01T20:59:09.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,STAIRS,11106,31-21 34 STREET,34 STREET,,,ADDRESS,ASTORIA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,01 QUEENS,4006240033,QUEENS,1005959,217089,PHONE,Unspecified,QUEENS,40.76250894884751,-73.92163404508835,"{'latitude': '40.76250894884751', 'longitude': '-73.92163404508835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
59439711,2023-09-29T09:28:15.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST CLIFFORD PLACE,WEST  176 STREET,ADDRESS,BRONX,Closed,,2023-09-30T00:00:00.000,05 BRONX,,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,WEST CLIFFORD PLACE,WEST  176 STREET,DAVIDSON AVENUE,,,,,,
59455398,2023-09-29T09:28:14.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST CLIFFORD PLACE,WEST  176 STREET,ADDRESS,BRONX,Closed,,2023-09-30T00:00:00.000,05 BRONX,,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,WEST CLIFFORD PLACE,WEST  176 STREET,DAVIDSON AVENUE,,,,,,
59448631,2023-09-29T09:28:14.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST CLIFFORD PLACE,WEST  176 STREET,ADDRESS,BRONX,Closed,,2023-09-30T00:00:00.000,05 BRONX,,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,WEST CLIFFORD PLACE,WEST  176 STREET,DAVIDSON AVENUE,,,,,,
59449818,2023-09-29T09:28:14.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,10459,852 EAST  163 STREET,EAST  163 STREET,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,02 BRONX,,BRONX,1011918,238759,PHONE,Unspecified,BRONX,40.82197057265886,-73.90003377133343,"{'latitude': '40.82197057265886', 'longitude': '-73.90003377133343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,PROSPECT AVENUE,REV JAMES A POLITE AVENUE,EAST  163 STREET,,,,,,
59460460,2023-09-29T09:28:12.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Wiring,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST CLIFFORD PLACE,WEST  176 STREET,ADDRESS,BRONX,Closed,,2023-09-30T00:00:00.000,05 BRONX,,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,WEST CLIFFORD PLACE,WEST  176 STREET,DAVIDSON AVENUE,,,,,,
59460621,2023-09-29T09:28:10.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST CLIFFORD PLACE,WEST  176 STREET,ADDRESS,BRONX,Closed,,2023-09-30T00:00:00.000,05 BRONX,,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,WEST CLIFFORD PLACE,WEST  176 STREET,DAVIDSON AVENUE,,,,,,
59456156,2023-09-29T09:28:03.000,2023-09-29T17:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,10473,601 STICKBALL BOULEVARD,STICKBALL BOULEVARD,RANDALL AVENUE,SEWARD AVENUE,ADDRESS,BRONX,Closed,,2023-09-29T17:30:00.000,09 BRONX,,BRONX,1024024,237412,ONLINE,Unspecified,BRONX,40.818227227370315,-73.85630208017004,"{'latitude': '40.818227227370315', 'longitude': '-73.85630208017004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,RANDALL AVENUE,SEWARD AVENUE,STICKBALL BOULEVARD,,,,,,
58958526,2023-09-29T09:28:01.000,2023-10-01T10:54:58.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11412,120-60 200 STREET,200 STREET,,,ADDRESS,SAINT ALBANS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,12 QUEENS,4126870065,QUEENS,1053532,190773,PHONE,Unspecified,QUEENS,40.69003341801341,-73.75017480095937,"{'latitude': '40.69003341801341', 'longitude': '-73.75017480095937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58964865,2023-09-29T09:28:01.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,11432,169-28 JAMAICA AVENUE,JAMAICA AVENUE,169 STREET,170 STREET,ADDRESS,JAMAICA,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:06:02.000,12 QUEENS,4102100039,QUEENS,1042354,196913,PHONE,Unspecified,QUEENS,40.706966680882296,-73.79042861250535,"{'latitude': '40.706966680882296', 'longitude': '-73.79042861250535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Restaurant/Bar/Deli/Bakery,169 STREET,170 STREET,JAMAICA AVENUE,,,,,,
