unique_key,created_date,agency,agency_name,complaint_type,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,descriptor,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,road_ramp,due_date,taxi_pick_up_location
58863518,2023-09-20T00:47:27.000,NYPD,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10036,697 10 AVENUE,10 AVENUE,WEST   47 STREET,WEST   48 STREET,WEST   47 STREET,WEST   48 STREET,ADDRESS,NEW YORK,10 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:02:36.000,04 MANHATTAN,1010760033,MANHATTAN,986227,217343,ONLINE,Unspecified,MANHATTAN,40.76323254555368,-73.99286327534446,"{'latitude': '40.76323254555368', 'longitude': '-73.99286327534446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:02:33.000,Loud Music/Party,,,,,,,
58863639,2023-09-20T00:47:08.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,10012,185 BLEECKER STREET,BLEECKER STREET,SULLIVAN STREET,MAC DOUGAL STREET,SULLIVAN STREET,MAC DOUGAL STREET,ADDRESS,NEW YORK,BLEECKER STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-20T00:59:56.000,02 MANHATTAN,1005400043,MANHATTAN,983971,204902,MOBILE,Unspecified,MANHATTAN,40.7290853380792,-74.00100663928178,"{'latitude': '40.7290853380792', 'longitude': '-74.00100663928178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:59:48.000,Loud Music/Party,,,,,,,
58856483,2023-09-20T00:46:43.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11230,907 EAST   19 STREET,EAST   19 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T03:26:46.000,14 BROOKLYN,3067030015,BROOKLYN,995872,168250,MOBILE,Unspecified,BROOKLYN,40.62847628926595,-73.95813073190507,"{'latitude': '40.62847628926595', 'longitude': '-73.95813073190507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:26:43.000,No Access,,,,,,,
58859816,2023-09-20T00:46:35.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11385,1654 JEFFERSON AVENUE,JEFFERSON AVENUE,WYCKOFF AVENUE,CYPRESS AVENUE,WYCKOFF AVENUE,CYPRESS AVENUE,ADDRESS,RIDGEWOOD,JEFFERSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T01:19:33.000,05 QUEENS,4035480039,QUEENS,1010191,193848,ONLINE,Unspecified,QUEENS,40.698706729295736,-73.90644682540105,"{'latitude': '40.698706729295736', 'longitude': '-73.90644682540105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:19:30.000,Loud Talking,,,,,,,
58875226,2023-09-20T00:45:48.000,HPD,Department of Housing Preservation and Development,GENERAL,RESIDENTIAL BUILDING,10459,851 EAST  163 STREET,EAST  163 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,02 BRONX,2026900100,BRONX,1011837,238789,PHONE,Unspecified,BRONX,40.82205316746347,-73.90032630585294,"{'latitude': '40.82205316746347', 'longitude': '-73.90032630585294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T16:18:46.000,BELL/BUZZER/INTERCOM,,,,,,,
58861789,2023-09-20T00:45:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11434,116-51 157 STREET,157 STREET,116 AVENUE,FOCH BOULEVARD,116 AVENUE,FOCH BOULEVARD,ADDRESS,JAMAICA,157 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T01:54:19.000,12 QUEENS,4122350002,QUEENS,1043772,188704,ONLINE,Unspecified,QUEENS,40.684425524311,-73.78538668512887,"{'latitude': '40.684425524311', 'longitude': '-73.78538668512887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:54:15.000,Loud Music/Party,,,,,,,
58867073,2023-09-20T00:45:35.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10025,601 WEST  115 STREET,WEST  115 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  115 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T00:51:06.000,09 MANHATTAN,1018960065,MANHATTAN,994058,233445,ONLINE,Unspecified,MANHATTAN,40.80742301620198,-73.96457082955617,"{'latitude': '40.80742301620198', 'longitude': '-73.96457082955617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:51:03.000,Commercial Overnight Parking,,,,,,,
58863534,2023-09-20T00:45:15.000,NYPD,New York City Police Department,Noise - Commercial,Store/Commercial,11372,80-15 NORTHERN BOULEVARD,NORTHERN BOULEVARD,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T01:17:08.000,03 QUEENS,4011760038,QUEENS,1015558,214508,MOBILE,Unspecified,QUEENS,40.75539598889271,-73.88699527010941,"{'latitude': '40.75539598889271', 'longitude': '-73.88699527010941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:17:04.000,Loud Music/Party,,,,,,,
58865755,2023-09-20T00:45:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10019,408 WEST   57 STREET,WEST   57 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:02:51.000,04 MANHATTAN,1010660037,MANHATTAN,988043,219138,PHONE,Unspecified,MANHATTAN,40.76815876369282,-73.9863067278738,"{'latitude': '40.76815876369282', 'longitude': '-73.9863067278738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:02:45.000,Loud Talking,,,,,,,
58868066,2023-09-20T00:44:47.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11219,1539 58 STREET,58 STREET,15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,58 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T04:24:32.000,12 BROOKLYN,3054960060,BROOKLYN,986464,167626,MOBILE,Unspecified,BROOKLYN,40.626770887559964,-73.99202407610602,"{'latitude': '40.626770887559964', 'longitude': '-73.99202407610602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T04:24:24.000,Partial Access,,,,,,,
58865540,2023-09-20T00:44:10.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,10026,265 WEST  114 STREET,WEST  114 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  114 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T01:27:18.000,10 MANHATTAN,1018300011,MANHATTAN,996586,231745,PHONE,Unspecified,MANHATTAN,40.80275381673463,-73.95544212929333,"{'latitude': '40.80275381673463', 'longitude': '-73.95544212929333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:27:15.000,Banging/Pounding,,,,,,,
58859870,2023-09-20T00:43:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11231,13 DWIGHT STREET,DWIGHT STREET,DELAVAN STREET,VERONA STREET,DELAVAN STREET,VERONA STREET,ADDRESS,BROOKLYN,DWIGHT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T01:26:12.000,06 BROOKLYN,3005240010,BROOKLYN,982494,186412,MOBILE,Unspecified,BROOKLYN,40.67833446481086,-74.00633087234684,"{'latitude': '40.67833446481086', 'longitude': '-74.00633087234684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:26:07.000,Loud Music/Party,,,,,,,
58867500,2023-09-20T00:43:49.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,10466,1138 EAST  229 DRIVE SOUTH,EAST  229 DRIVE SOUTH,EAST  229 STREET,BEND,EAST  229 STREET,BEND,ADDRESS,BRONX,229 DRIVE SOUTH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T01:28:48.000,12 BRONX,2049050003,BRONX,1026826,261940,MOBILE,Unspecified,BRONX,40.88553613988228,-73.84602309679917,"{'latitude': '40.88553613988228', 'longitude': '-73.84602309679917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:28:44.000,Banging/Pounding,,,,,,,
58876309,2023-09-20T00:42:53.000,DOB,Department of Buildings,Investigations and Discipline (IAD),,11206,861 BROADWAY,BROADWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,04 BROOKLYN,3031350008,BROOKLYN,1001412,193805,UNKNOWN,Unspecified,BROOKLYN,40.69861008443802,-73.93810735579247,"{'latitude': '40.69861008443802', 'longitude': '-73.93810735579247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T00:00:00.000,Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,,,,,,,
58867612,2023-09-20T00:42:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11415,83-22 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,METROPOLITAN AVENUE,84 AVENUE,METROPOLITAN AVENUE,84 AVENUE,ADDRESS,KEW GARDENS,LEFFERTS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:07:26.000,09 QUEENS,,QUEENS,1030853,196321,ONLINE,Unspecified,QUEENS,40.705409832506454,-73.83191477428863,"{'latitude': '40.705409832506454', 'longitude': '-73.83191477428863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:07:22.000,Loud Music/Party,,,,,,,
58866407,2023-09-20T00:42:27.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,10473,2045 STORY AVENUE,STORY AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,ADDRESS,BRONX,STORY AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-20T03:16:45.000,09 BRONX,2036810001,BRONX,1024593,239819,PHONE,Unspecified,BRONX,40.82483117267298,-73.85423189520691,"{'latitude': '40.82483117267298', 'longitude': '-73.85423189520691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:16:42.000,Loud Music/Party,,,,,,,
58857984,2023-09-20T00:42:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11208,301 GRANT AVENUE,GRANT AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,GRANT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T00:54:01.000,05 BROOKLYN,3041520008,BROOKLYN,1021052,188382,ONLINE,Unspecified,BROOKLYN,40.68366533422689,-73.86730781400703,"{'latitude': '40.68366533422689', 'longitude': '-73.86730781400703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:53:56.000,Loud Talking,,,,,,,
58860502,2023-09-20T00:41:57.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10461,2889 EAST  195 STREET,EAST  195 STREET,MAYFLOWER AVENUE,HOBART AVENUE,MAYFLOWER AVENUE,HOBART AVENUE,ADDRESS,BRONX,EAST  195 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T05:22:11.000,10 BRONX,2042420039,BRONX,1030828,250151,MOBILE,Unspecified,BRONX,40.85315877850086,-73.8316317705385,"{'latitude': '40.85315877850086', 'longitude': '-73.8316317705385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T05:22:06.000,Blocked Hydrant,,,,,,,
58862662,2023-09-20T00:40:50.000,NYPD,New York City Police Department,Encampment,Residential Building/House,11211,341 BROADWAY,BROADWAY,SOUTH    9 STREET,KEAP STREET,SOUTH    9 STREET,KEAP STREET,ADDRESS,BROOKLYN,BROADWAY,Closed,The Police Department visited the location and no Encampment was found.,2023-09-20T01:24:03.000,01 BROOKLYN,3024620027,BROOKLYN,996421,197150,MOBILE,Unspecified,BROOKLYN,40.7077995946547,-73.9561007348627,"{'latitude': '40.7077995946547', 'longitude': '-73.9561007348627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:24:00.000,N/A,,,,,,,
58863733,2023-09-20T00:40:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11211,483 GRAND STREET,GRAND STREET,KEAP STREET,BORINQUEN PLACE,KEAP STREET,BORINQUEN PLACE,ADDRESS,BROOKLYN,GRAND STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:15:56.000,01 BROOKLYN,3023870025,BROOKLYN,997583,198319,ONLINE,Unspecified,BROOKLYN,40.711006547422556,-73.95190723300554,"{'latitude': '40.711006547422556', 'longitude': '-73.95190723300554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:15:48.000,Loud Music/Party,,,,,,,
58877511,2023-09-20T00:39:52.000,DOB,Department of Buildings,Electrical,,11206,861 BROADWAY,BROADWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-21T00:00:00.000,04 BROOKLYN,3031350008,BROOKLYN,1001412,193805,UNKNOWN,Unspecified,BROOKLYN,40.69861008443802,-73.93810735579247,"{'latitude': '40.69861008443802', 'longitude': '-73.93810735579247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T00:00:00.000,Electrical Wiring Defective/Exposed,,,,,,,
58858374,2023-09-20T00:39:50.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11416,81-20 95 AVENUE,95 AVENUE,81 STREET,82 STREET,81 STREET,82 STREET,ADDRESS,OZONE PARK,95 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T06:04:58.000,09 QUEENS,4090120010,QUEENS,1023341,188435,PHONE,Unspecified,QUEENS,40.68380099383107,-73.85905437070032,"{'latitude': '40.68380099383107', 'longitude': '-73.85905437070032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T06:04:54.000,No Access,,,,,,,
58865782,2023-09-20T00:39:48.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10019,408 WEST   57 STREET,WEST   57 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:02:21.000,04 MANHATTAN,1010660037,MANHATTAN,988043,219138,PHONE,Unspecified,MANHATTAN,40.76815876369282,-73.9863067278738,"{'latitude': '40.76815876369282', 'longitude': '-73.9863067278738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:02:17.000,Car/Truck Music,,,,,,,
58855611,2023-09-20T00:39:10.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11694,ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH  119 STREET,ROCKAWAY BEACH BOULEVARD,BEACH  119 STREET,ROCKAWAY BEACH BOULEVARD,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T01:01:07.000,14 QUEENS,,QUEENS,1028764,150248,MOBILE,Unspecified,QUEENS,40.57896033297838,-73.83975324220017,"{'latitude': '40.57896033297838', 'longitude': '-73.83975324220017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:01:03.000,Posted Parking Sign Violation,,,,,,,
58856737,2023-09-20T00:39:02.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11207,580 SUTTER AVENUE,SUTTER AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,ADDRESS,BROOKLYN,SUTTER AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-20T02:59:38.000,05 BROOKLYN,3037690001,BROOKLYN,1012676,183036,ONLINE,Unspecified,BROOKLYN,40.66902264271497,-73.89753058437408,"{'latitude': '40.66902264271497', 'longitude': '-73.89753058437408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:59:32.000,Banging/Pounding,,,,,,,
58865461,2023-09-20T00:38:16.000,NYPD,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10009,265 EAST   10 STREET,EAST   10 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   10 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T01:22:28.000,03 MANHATTAN,1004380045,MANHATTAN,988844,204637,ONLINE,Unspecified,MANHATTAN,40.72835678920142,-73.98342490921335,"{'latitude': '40.72835678920142', 'longitude': '-73.98342490921335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:22:23.000,Loud Music/Party,,,,,,,
