unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58829008,2023-09-16T07:29:25.000,2023-09-16T11:59:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10474,899 FAILE STREET,FAILE STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T11:59:19.000,02 BRONX,2027610035,BRONX,1015278,237962,MOBILE,Unspecified,BRONX,40.81977187096115,-73.88789757717491,"{'latitude': '40.81977187096115', 'longitude': '-73.88789757717491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SENECA AVENUE,GARRISON AVENUE,SENECA AVENUE,GARRISON AVENUE,FAILE STREET,,,,,,
58826438,2023-09-16T07:28:40.000,2023-09-16T12:20:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10474,1226 SENECA AVENUE,SENECA AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T12:20:05.000,02 BRONX,2027620054,BRONX,1015171,237587,MOBILE,Unspecified,BRONX,40.818742977591405,-73.88828588961594,"{'latitude': '40.818742977591405', 'longitude': '-73.88828588961594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",IRVINE STREET,FAILE STREET,IRVINE STREET,FAILE STREET,SENECA AVENUE,,,,,,
58835193,2023-09-16T07:28:32.000,2023-09-16T11:54:23.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10465,352 SWINTON AVENUE,SWINTON AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T11:54:30.000,10 BRONX,2055790078,BRONX,1033770,237520,ONLINE,Unspecified,BRONX,40.81847439835477,-73.82109043155144,"{'latitude': '40.81847439835477', 'longitude': '-73.82109043155144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MILES AVENUE,SAMPSON AVENUE,MILES AVENUE,SAMPSON AVENUE,SWINTON AVENUE,,,,,,
58830368,2023-09-16T07:28:12.000,2023-09-16T08:32:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,70-07 70 STREET,70 STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T08:32:51.000,05 QUEENS,4036610023,QUEENS,1016831,196343,MOBILE,Unspecified,QUEENS,40.7055329577296,-73.88248839912156,"{'latitude': '40.7055329577296', 'longitude': '-73.88248839912156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",70 AVENUE,CENTRAL AVENUE,70 AVENUE,CENTRAL AVENUE,70 STREET,,,,,,
58829010,2023-09-16T07:28:09.000,2023-09-16T17:36:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10471,6135 LIEBIG AVENUE,LIEBIG AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T17:37:04.000,08 BRONX,2058861296,BRONX,1011547,270988,ONLINE,Unspecified,BRONX,40.91043047852334,-73.90124293615783,"{'latitude': '40.91043047852334', 'longitude': '-73.90124293615783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  261 STREET,WEST  263 STREET,WEST  261 STREET,WEST  263 STREET,LIEBIG AVENUE,,,,,,
58830482,2023-09-16T07:28:03.000,2023-09-16T08:34:11.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11106,34-05 34 STREET,34 STREET,ADDRESS,ASTORIA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T08:34:16.000,01 QUEENS,4006420026,QUEENS,1005009,215544,MOBILE,Unspecified,QUEENS,40.758270603304176,-73.92506815948812,"{'latitude': '40.758270603304176', 'longitude': '-73.92506815948812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,34 STREET,,,,,,
58833291,2023-09-16T07:28:00.000,2023-09-18T12:51:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Missing,,10452,JEROME AVE,JEROME AVE,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T12:51:00.000,04 BRONX,,BRONX,1007839,246906,UNKNOWN,Unspecified,BRONX,40.8443435657075,-73.91474279614735,"{'latitude': '40.8443435657075', 'longitude': '-73.91474279614735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROSS BRONX EXPY ET RP,MT EDEN AVE E,JEROME AVENUE,MT EDEN AVENUE EAST,,,,,,,
58835697,2023-09-16T07:27:53.000,2023-09-16T08:51:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,58-22 60 PLACE,60 PLACE,ADDRESS,MASPETH,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T08:52:04.000,05 QUEENS,4027260028,QUEENS,1010462,201418,MOBILE,Unspecified,QUEENS,40.719483775126,-73.90544002613836,"{'latitude': '40.719483775126', 'longitude': '-73.90544002613836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING AVENUE,59 AVENUE,FLUSHING AVENUE,59 AVENUE,60 PLACE,,,,,,
58829607,2023-09-16T07:27:32.000,2023-09-16T07:29:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T07:29:49.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58830414,2023-09-16T07:26:54.000,2023-09-16T15:06:33.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10463,1 VAN CORLEAR PLACE,VAN CORLEAR PLACE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T15:06:38.000,08 BRONX,1022150415,BRONX,1008727,258344,MOBILE,Unspecified,BRONX,40.87573500295912,-73.91149154928938,"{'latitude': '40.87573500295912', 'longitude': '-73.91149154928938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FORT CHARLES PLACE,WEST  227 STREET,FORT CHARLES PLACE,WEST  227 STREET,VAN CORLEAR PLACE,,,,,,
58827262,2023-09-16T07:26:36.000,2023-09-16T14:01:56.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11421,90-08 76 STREET,76 STREET,ADDRESS,WOODHAVEN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:02:00.000,09 QUEENS,4089490013,QUEENS,1021786,189700,ONLINE,Unspecified,QUEENS,40.68727985631541,-73.86465398731833,"{'latitude': '40.68727985631541', 'longitude': '-73.86465398731833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,76 STREET,,,,,,
58833260,2023-09-16T07:26:27.000,2023-09-16T08:08:08.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,598 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T08:08:13.000,05 BROOKLYN,3045860945,BROOKLYN,1020207,178299,ONLINE,Unspecified,BROOKLYN,40.65599325559804,-73.87040829977123,"{'latitude': '40.65599325559804', 'longitude': '-73.87040829977123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,SCHROEDERS AVENUE,,,,,,
58831669,2023-09-16T07:26:00.000,2023-10-12T07:00:00.000,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11385,2033 GROVE STREET,GROVE STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Environmental Protection sent a report to the complainant.,2023-10-12T07:00:00.000,05 QUEENS,4033840057,QUEENS,1010233,197122,PHONE,Unspecified,QUEENS,40.70769296218282,-73.90628272522383,"{'latitude': '40.70769296218282', 'longitude': '-73.90628272522383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FAIRVIEW AVE,GRANDVIEW AVE,,,,N/A,,,,,
58834980,2023-09-16T07:25:17.000,2023-09-16T07:29:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T07:29:32.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58829849,2023-09-16T07:25:15.000,2023-09-16T08:08:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T08:08:35.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,SCHROEDERS AVENUE,,,,,,
58834426,2023-09-16T07:24:58.000,2023-09-16T12:58:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11230,4711 BAY PARKWAY,BAY PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T12:59:00.000,12 BROOKLYN,3065170041,BROOKLYN,991983,166739,MOBILE,Unspecified,BROOKLYN,40.62433316029364,-73.97214292333652,"{'latitude': '40.62433316029364', 'longitude': '-73.97214292333652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    5 STREET,AVENUE J,EAST    5 STREET,AVENUE J,BAY PARKWAY,,,,,,
58829179,2023-09-16T07:24:44.000,2023-09-16T10:14:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10463,3900 ORLOFF AVENUE,ORLOFF AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T10:14:20.000,08 BRONX,2032630192,BRONX,1013174,261516,MOBILE,Unspecified,BRONX,40.88442769859243,-73.89539758413194,"{'latitude': '40.88442769859243', 'longitude': '-73.89539758413194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHARLES HALLEY PLACE,CANNON PLACE,CHARLES HALLEY PLACE,CANNON PLACE,ORLOFF AVENUE,,,,,,
58834427,2023-09-16T07:24:35.000,2023-09-16T17:13:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10463,3570 NETHERLAND AVENUE,NETHERLAND AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T17:13:20.000,08 BRONX,2057940494,BRONX,1008989,262264,MOBILE,Unspecified,BRONX,40.88649344722626,-73.91052968427631,"{'latitude': '40.88649344722626', 'longitude': '-73.91052968427631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  235 STREET,WEST  236 STREET,WEST  235 STREET,WEST  236 STREET,NETHERLAND AVENUE,,,,,,
58836476,2023-09-16T07:24:10.000,2023-09-16T08:08:45.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T08:08:49.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,,,,,,
58835809,2023-09-16T07:23:38.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,11203,538 EAST   52 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,17 BROOKLYN,3047360020,BROOKLYN,1004236,175159,UNKNOWN,Unspecified,BROOKLYN,40.64742509166954,-73.92797823896083,"{'latitude': '40.64742509166954', 'longitude': '-73.92797823896083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
58835416,2023-09-16T07:23:26.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10019,BROADWAY,BROADWAY,INTERSECTION,MANHATTAN,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-16T08:47:04.000,05 MANHATTAN,,MANHATTAN,988541,216455,ONLINE,Unspecified,MANHATTAN,40.76079439361986,-73.98451058946357,"{'latitude': '40.76079439361986', 'longitude': '-73.98451058946357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,WEST   49 STREET,BROADWAY,WEST 49 STREET,,,,,,,
58835194,2023-09-16T07:23:21.000,2023-09-16T08:08:59.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T08:09:05.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,,,,,,
58834981,2023-09-16T07:23:17.000,2023-09-16T07:29:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T07:29:14.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58834345,2023-09-16T07:23:00.000,2023-09-23T10:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10013,108 ELIZABETH STREET,ELIZABETH STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-23T10:45:00.000,02 MANHATTAN,1004700061,MANHATTAN,985463,201205,ONLINE,Unspecified,MANHATTAN,40.7189378903646,-73.99562413068038,"{'latitude': '40.7189378903646', 'longitude': '-73.99562413068038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND ST,BROOME ST,,,,N/A,,,,,
58829084,2023-09-16T07:22:59.000,2023-09-16T08:06:36.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10040,602 WEST  190 STREET,WEST  190 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T08:06:40.000,12 MANHATTAN,1021680070,MANHATTAN,1003650,250782,MOBILE,Unspecified,MANHATTAN,40.854992232899,-73.92987178432652,"{'latitude': '40.854992232899', 'longitude': '-73.92987178432652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,WEST  190 STREET,,,,,,
58828595,2023-09-16T07:22:54.000,2023-09-18T09:11:19.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11432,85-41 164 STREET,164 STREET,ADDRESS,JAMAICA,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T09:11:25.000,08 QUEENS,4098470011,QUEENS,1039539,198530,PHONE,Unspecified,QUEENS,40.71142298867337,-73.8005685314459,"{'latitude': '40.71142298867337', 'longitude': '-73.8005685314459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 AVENUE,86 ROAD,86 AVENUE,86 ROAD,164 STREET,,,,,,
58834379,2023-09-16T07:22:32.000,2023-09-16T15:06:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10463,30 VAN CORLEAR PLACE,VAN CORLEAR PLACE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T15:06:18.000,08 BRONX,1022150392,BRONX,1008848,258589,MOBILE,Unspecified,BRONX,40.87640711561318,-73.91105311590864,"{'latitude': '40.87640711561318', 'longitude': '-73.91105311590864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FORT CHARLES PLACE,WEST  227 STREET,FORT CHARLES PLACE,WEST  227 STREET,VAN CORLEAR PLACE,,,,,,
