unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,road_ramp,bridge_highway_direction
58865388,2023-09-14T21:29:44.000,2023-09-14T21:47:11.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11208,876 JAMAICA AVENUE,JAMAICA AVENUE,HEMLOCK STREET,AUTUMN AVENUE,HEMLOCK STREET,AUTUMN AVENUE,ADDRESS,BROOKLYN,JAMAICA AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T21:47:16.000,05 BROOKLYN,3041070036,BROOKLYN,1019618,190676,MOBILE,Unspecified,BROOKLYN,40.68996767808021,-73.87246615179149,"{'latitude': '40.68996767808021', 'longitude': '-73.87246615179149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58818977,2023-09-14T21:29:28.000,2023-11-20T12:17:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2395 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-20T00:00:00.000,07 BRONX,2032120082,BRONX,1010831,253342,PHONE,Unspecified,BRONX,40.861999961320336,-73.90390336603858,"{'latitude': '40.861999961320336', 'longitude': '-73.90390336603858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58813244,2023-09-14T21:29:28.000,2023-10-04T11:22:32.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10039,28 MACOMBS PLACE,MACOMBS PLACE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,10 MANHATTAN,1020360005,MANHATTAN,1001199,240282,ONLINE,Unspecified,MANHATTAN,40.82617784562137,-73.93875833054713,"{'latitude': '40.82617784562137', 'longitude': '-73.93875833054713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58857266,2023-09-14T21:29:26.000,2023-09-14T22:38:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,83 STREET,83 STREET,6 AVENUE,FORT HAMILTON PARKWAY,6 AVENUE,FORT HAMILTON PARKWAY,BLOCKFACE,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:38:38.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,
58814387,2023-09-14T21:29:25.000,2023-10-05T14:40:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10031,615 WEST  136 STREET,WEST  136 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,09 MANHATTAN,1020020079,MANHATTAN,996652,238406,ONLINE,Unspecified,MANHATTAN,40.821036313157215,-73.95519142883138,"{'latitude': '40.821036313157215', 'longitude': '-73.95519142883138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58814375,2023-09-14T21:29:24.000,2023-10-05T14:40:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10031,615 WEST  136 STREET,WEST  136 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,09 MANHATTAN,1020020079,MANHATTAN,996652,238406,ONLINE,Unspecified,MANHATTAN,40.821036313157215,-73.95519142883138,"{'latitude': '40.821036313157215', 'longitude': '-73.95519142883138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58812086,2023-09-14T21:29:24.000,2023-10-05T14:40:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10031,615 WEST  136 STREET,WEST  136 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,09 MANHATTAN,1020020079,MANHATTAN,996652,238406,ONLINE,Unspecified,MANHATTAN,40.821036313157215,-73.95519142883138,"{'latitude': '40.821036313157215', 'longitude': '-73.95519142883138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58816681,2023-09-14T21:29:20.000,2023-10-10T08:44:41.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11216,124 JEFFERSON AVENUE,JEFFERSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,03 BROOKLYN,3018320018,BROOKLYN,997455,188117,ONLINE,Unspecified,BROOKLYN,40.683004626997885,-73.95238893615632,"{'latitude': '40.683004626997885', 'longitude': '-73.95238893615632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865393,2023-09-14T21:29:11.000,2023-09-14T21:42:43.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11212,360 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,MOTHER GASTON BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T21:42:46.000,16 BROOKLYN,3035070001,BROOKLYN,1010032,183549,ONLINE,Unspecified,BROOKLYN,40.67043880681869,-73.90705964748491,"{'latitude': '40.67043880681869', 'longitude': '-73.90705964748491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58859922,2023-09-14T21:29:11.000,2023-09-14T22:14:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472,1182 STRATFORD AVENUE,STRATFORD AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,STRATFORD AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T22:14:52.000,09 BRONX,2037440001,BRONX,1018748,241181,ONLINE,Unspecified,BRONX,40.828594233275346,-73.87534412773158,"{'latitude': '40.828594233275346', 'longitude': '-73.87534412773158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58855391,2023-09-14T21:29:02.000,2023-09-14T22:06:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226,287 EAST   17 STREET,EAST   17 STREET,BEVERLEY ROAD,CORTELYOU ROAD,BEVERLEY ROAD,CORTELYOU ROAD,ADDRESS,BROOKLYN,EAST   17 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T22:06:57.000,14 BROOKLYN,3051480056,BROOKLYN,994531,173782,MOBILE,Unspecified,BROOKLYN,40.64366210812111,-73.96295337209666,"{'latitude': '40.64366210812111', 'longitude': '-73.96295337209666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58815009,2023-09-14T21:29:00.000,2023-09-28T12:43:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11374,62-09 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,62 AVE,62 RD,,,ADDRESS,REGO PARK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T12:43:00.000,06 QUEENS,4031060020,QUEENS,1020153,204075,ONLINE,Unspecified,QUEENS,40.72674256738651,-73.87046554571387,"{'latitude': '40.72674256738651', 'longitude': '-73.87046554571387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58861642,2023-09-14T21:28:38.000,2023-09-14T21:48:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034,5008 BROADWAY,BROADWAY,10 AVENUE,BROADWAY,10 AVENUE,BROADWAY,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:48:51.000,12 MANHATTAN,1022300005,MANHATTAN,1007061,255792,ONLINE,Unspecified,MANHATTAN,40.868735011740874,-73.91752446408785,"{'latitude': '40.868735011740874', 'longitude': '-73.91752446408785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58862811,2023-09-14T21:28:31.000,2023-09-14T22:13:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11109,47-05 CENTER BOULEVARD,CENTER BOULEVARD,47 AVENUE,47 ROAD,47 AVENUE,47 ROAD,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T22:13:47.000,02 QUEENS,4000210060,QUEENS,996217,211057,MOBILE,Unspecified,QUEENS,40.74597119705107,-73.95681180621494,"{'latitude': '40.74597119705107', 'longitude': '-73.95681180621494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58820651,2023-09-14T21:28:26.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10002,89 PITT STREET,PITT STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-15T00:00:00.000,03 MANHATTAN,1003440067,MANHATTAN,989137,201062,UNKNOWN,Unspecified,MANHATTAN,40.71854412310269,-73.98237036508074,"{'latitude': '40.71854412310269', 'longitude': '-73.98237036508074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58819736,2023-09-14T21:28:26.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11385,60-55 75 AVENUE,75 AVENUE,,,,,ADDRESS,RIDGEWOOD,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-03T00:00:00.000,05 QUEENS,4035910030,QUEENS,1013483,193820,UNKNOWN,Unspecified,QUEENS,40.698619613430445,-73.89457474577746,"{'latitude': '40.698619613430445', 'longitude': '-73.89457474577746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58857409,2023-09-14T21:28:14.000,2023-09-14T22:19:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11235,1100 SHORE BOULEVARD,SHORE BOULEVARD,IRWIN STREET,JAFFRAY STREET,IRWIN STREET,JAFFRAY STREET,ADDRESS,BROOKLYN,SHORE BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T22:19:57.000,15 BROOKLYN,,BROOKLYN,999814,150956,MOBILE,Unspecified,BROOKLYN,40.58100174795408,-73.94396918832614,"{'latitude': '40.58100174795408', 'longitude': '-73.94396918832614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58816413,2023-09-14T21:28:00.000,2023-09-21T12:51:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11436,142-55 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,142 PL,143 ST,ROCKAWAY BOULEVARD,142 PLACE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T12:51:00.000,12 QUEENS,4120390073,QUEENS,1040304,184916,UNKNOWN,Unspecified,QUEENS,40.67405099196736,-73.79792241397001,"{'latitude': '40.67405099196736', 'longitude': '-73.79792241397001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58859824,2023-09-14T21:27:34.000,2023-09-14T21:34:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10455,665 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,JACKSON AVENUE,,JACKSON AVENUE,ADDRESS,BRONX,WESTCHESTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:35:06.000,01 BRONX,2026280001,BRONX,1009677,236675,ONLINE,Unspecified,BRONX,40.81625731768569,-73.9081385356089,"{'latitude': '40.81625731768569', 'longitude': '-73.9081385356089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865648,2023-09-14T21:27:16.000,2023-09-14T22:07:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11213,1325 ST JOHNS PLACE,ST JOHNS PLACE,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T22:08:02.000,08 BROOKLYN,3013770042,BROOKLYN,1002389,183671,MOBILE,Unspecified,BROOKLYN,40.67079262821468,-73.93461120790602,"{'latitude': '40.67079262821468', 'longitude': '-73.93461120790602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58859312,2023-09-14T21:27:15.000,2023-09-14T22:20:45.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11235,320 SHORE BOULEVARD,SHORE BOULEVARD,BEAUMONT STREET,COLERIDGE STREET,BEAUMONT STREET,COLERIDGE STREET,ADDRESS,BROOKLYN,SHORE BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T22:20:52.000,15 BROOKLYN,3087280027,BROOKLYN,997742,151297,MOBILE,Unspecified,BROOKLYN,40.58194112100757,-73.95142776078183,"{'latitude': '40.58194112100757', 'longitude': '-73.95142776078183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58831513,2023-09-14T21:26:54.000,2023-09-18T15:38:46.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11228,1330 78 STREET,78 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,78 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-16T09:45:11.000,10 BROOKLYN,3062560020,BROOKLYN,981912,164464,ONLINE,Unspecified,BROOKLYN,40.61809182617808,-74.00842153813772,"{'latitude': '40.61809182617808', 'longitude': '-74.00842153813772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58855873,2023-09-14T21:26:34.000,2023-09-14T21:54:55.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11356,COLLEGE POINT PARK,COLLEGE POINT PARK,14 AVENUE,14 ROAD,14 AVENUE,14 ROAD,UNRECOGNIZED,COLLEGE POINT,COLLEGE POINT PARK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:55:01.000,07 QUEENS,4040560001,QUEENS,1026759,225569,ONLINE,College Point Park,QUEENS,40.785708748813775,-73.84649590527881,"{'latitude': '40.785708748813775', 'longitude': '-73.84649590527881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58811951,2023-09-14T21:26:27.000,2023-09-17T13:13:35.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11237,144 WYCKOFF AVENUE,WYCKOFF AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-17T00:00:00.000,04 BROOKLYN,3032700038,BROOKLYN,1007217,195414,PHONE,Unspecified,BROOKLYN,40.703013249185474,-73.91716686041397,"{'latitude': '40.703013249185474', 'longitude': '-73.91716686041397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58869560,2023-09-14T21:26:26.000,2023-09-14T21:54:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,498 WEST  158 STREET,WEST  158 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  158 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:54:31.000,12 MANHATTAN,1021080059,MANHATTAN,1000454,242921,ONLINE,Unspecified,MANHATTAN,40.833422541343964,-73.94144385735437,"{'latitude': '40.833422541343964', 'longitude': '-73.94144385735437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865176,2023-09-14T21:26:19.000,2023-09-14T22:16:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,53-01 94 STREET,94 STREET,53 AVENUE,54 AVENUE,53 AVENUE,54 AVENUE,ADDRESS,ELMHURST,94 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:16:27.000,04 QUEENS,4018930046,QUEENS,1020644,208577,ONLINE,Unspecified,QUEENS,40.73909743076647,-73.86866971719114,"{'latitude': '40.73909743076647', 'longitude': '-73.86866971719114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58867464,2023-09-14T21:25:55.000,2023-09-14T21:34:43.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11363,14 33 AVENUE,33 AVENUE,,,,,ADDRESS,LITTLE NECK,33 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T21:34:51.000,11 QUEENS,4080380012,QUEENS,1052522,222066,ONLINE,Unspecified,QUEENS,40.77593251404505,-73.75349922494335,"{'latitude': '40.77593251404505', 'longitude': '-73.75349922494335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
