unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,vehicle_type
58850096,2023-09-18T08:16:46.000,2023-09-18T08:31:32.000,NYPD,New York City Police Department,Encampment,N/A,10002,102 HESTER STREET,HESTER STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T08:31:39.000,03 MANHATTAN,1003010003,MANHATTAN,986146,200344,MOBILE,N/A,MANHATTAN,40.716574532046536,-73.99316046657336,"{'latitude': '40.716574532046536', 'longitude': '-73.99316046657336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park/Playground,ELDRIDGE STREET,FORSYTH STREET,ELDRIDGE STREET,FORSYTH STREET,HESTER STREET,,,,,,,,
58854164,2023-09-18T08:16:45.000,2023-09-18T17:44:18.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,10452,1492 NELSON AVENUE,NELSON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T17:44:23.000,04 BRONX,2028730083,BRONX,1006164,246906,PHONE,Unspecified,BRONX,40.84434788141429,-73.92079670837958,"{'latitude': '40.84434788141429', 'longitude': '-73.92079670837958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,NELSON AVENUE,,,,,,,,
58847974,2023-09-18T08:16:40.000,2023-09-18T10:20:43.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,11201,45 MONROE PLACE,MONROE PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T10:20:47.000,02 BROOKLYN,3002370001,BROOKLYN,986246,192783,ONLINE,Unspecified,BROOKLYN,40.69582134864677,-73.99280197294051,"{'latitude': '40.69582134864677', 'longitude': '-73.99280197294051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CLARK STREET,PIERREPONT STREET,CLARK STREET,PIERREPONT STREET,MONROE PLACE,,,,,,,,
58853648,2023-09-18T08:16:35.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11379,73-01 69 AVENUE,69 AVENUE,ADDRESS,MIDDLE VILLAGE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-18T12:58:25.000,05 QUEENS,4037850050,QUEENS,1018034,197681,MOBILE,Unspecified,QUEENS,40.709200936682535,-73.87814276819333,"{'latitude': '40.709200936682535', 'longitude': '-73.87814276819333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,73 PLACE,75 STREET,73 PLACE,75 STREET,69 AVENUE,,,,,,,,
58855155,2023-09-18T08:16:22.000,2023-09-20T10:27:18.000,DSNY,Department of Sanitation,Missed Collection,Compost,10024,270 WEST   89 STREET,WEST   89 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation collected the requested items.,2023-09-19T11:58:27.000,07 MANHATTAN,1012360058,MANHATTAN,990934,227299,ONLINE,Unspecified,MANHATTAN,40.79055683809889,-73.97586168642339,"{'latitude': '40.79055683809889', 'longitude': '-73.97586168642339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,WEST   89 STREET,,,,,,,,
58846662,2023-09-18T08:16:22.000,2023-09-18T09:13:28.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,10036,10 AVENUE,10 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T09:13:37.000,04 MANHATTAN,,MANHATTAN,985377,215800,PHONE,Unspecified,MANHATTAN,40.75899755593863,-73.99593192853008,"{'latitude': '40.75899755593863', 'longitude': '-73.99593192853008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,10 AVENUE,WEST   41 STREET,10 AVENUE,WEST   41 STREET,,,,,,,,,
58849125,2023-09-18T08:16:15.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,11220,654 67 STREET,67 STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,10 BROOKLYN,3058570027,BROOKLYN,979633,169964,UNKNOWN,Unspecified,BROOKLYN,40.63318727752099,-74.01663431860598,"{'latitude': '40.63318727752099', 'longitude': '-74.01663431860598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58850929,2023-09-18T08:16:08.000,2023-09-29T10:56:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10022,941 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,06 MANHATTAN,1013230029,MANHATTAN,992960,214287,PHONE,Unspecified,MANHATTAN,40.754840538698694,-73.9685619414181,"{'latitude': '40.754840538698694', 'longitude': '-73.9685619414181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58852122,2023-09-18T08:16:08.000,2023-09-29T10:56:13.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,10022,941 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,06 MANHATTAN,1013230029,MANHATTAN,992960,214287,PHONE,Unspecified,MANHATTAN,40.754840538698694,-73.9685619414181,"{'latitude': '40.754840538698694', 'longitude': '-73.9685619414181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58847153,2023-09-18T08:16:08.000,2023-09-29T10:56:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10022,941 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,06 MANHATTAN,1013230029,MANHATTAN,992960,214287,PHONE,Unspecified,MANHATTAN,40.754840538698694,-73.9685619414181,"{'latitude': '40.754840538698694', 'longitude': '-73.9685619414181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58848894,2023-09-18T08:16:08.000,2023-09-20T14:13:02.000,DSNY,Department of Sanitation,Missed Collection,Trash,11230,1467 EAST    4 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-20T12:19:14.000,12 BROOKLYN,3065670059,BROOKLYN,992283,163344,ONLINE,Unspecified,BROOKLYN,40.615014325280676,-73.97106625400457,"{'latitude': '40.615014325280676', 'longitude': '-73.97106625400457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AVENUE M,AVENUE N,AVENUE M,AVENUE N,EAST    4 STREET,,,,,,,,
58849191,2023-09-18T08:16:01.000,2023-09-18T09:23:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11226,367 LENOX ROAD,LENOX ROAD,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T09:23:39.000,17 BROOKLYN,3048370067,BROOKLYN,998787,177663,ONLINE,Unspecified,BROOKLYN,40.65430864676839,-73.94760891061252,"{'latitude': '40.65430864676839', 'longitude': '-73.94760891061252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,LENOX ROAD,,,,,,,,
58846870,2023-09-18T08:16:00.000,2023-09-18T08:16:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,10013,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T02:40:00.000,01 MANHATTAN,,MANHATTAN,981416,203111,UNKNOWN,Unspecified,MANHATTAN,40.72416902934526,-74.01022439167535,"{'latitude': '40.72416902934526', 'longitude': '-74.01022439167535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,WATTS STREET,WASHINGTON STREET,,,,,,,,,
58853604,2023-09-18T08:15:34.000,2023-09-18T09:36:23.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11419,103-04 130 STREET,130 STREET,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T09:36:30.000,10 QUEENS,4095660044,QUEENS,1035274,190839,ONLINE,Unspecified,QUEENS,40.69033866381552,-73.81601092053322,"{'latitude': '40.69033866381552', 'longitude': '-73.81601092053322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,103 AVENUE,LIBERTY AVENUE,103 AVENUE,LIBERTY AVENUE,130 STREET,,,,,,,,
58847813,2023-09-18T08:15:34.000,2023-09-18T17:43:46.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,10452,1492 NELSON AVENUE,NELSON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T17:43:51.000,04 BRONX,2028730083,BRONX,1006164,246906,PHONE,Unspecified,BRONX,40.84434788141429,-73.92079670837958,"{'latitude': '40.84434788141429', 'longitude': '-73.92079670837958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,NELSON AVENUE,,,,,,,,
58851257,2023-09-18T08:15:33.000,2023-09-28T16:07:56.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11217,701 SACKETT STREET,SACKETT STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-28T16:08:01.000,06 BROOKLYN,3009490062,BROOKLYN,989527,186079,ONLINE,Unspecified,BROOKLYN,40.67741905639524,-73.98097519644537,"{'latitude': '40.67741905639524', 'longitude': '-73.98097519644537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,SACKETT STREET,,,,,,,,
58851331,2023-09-18T08:15:25.000,2023-09-18T09:11:29.000,DHS,Department of Homeless Services,Homeless Person Assistance,,10025,2496 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-18T09:11:29.000,07 MANHATTAN,1012407502,MANHATTAN,991649,228036,MOBILE,Unspecified,MANHATTAN,40.7925791347422,-73.97327875405509,"{'latitude': '40.7925791347422', 'longitude': '-73.97327875405509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST 92 STREET,WEST 93 STREET,WEST   92 STREET,WEST   93 STREET,BROADWAY,,,,,,,,
58847880,2023-09-18T08:15:25.000,2023-09-18T08:37:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10007,1 ELK STREET,ELK STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T08:37:49.000,01 MANHATTAN,1001550001,MANHATTAN,983033,199442,MOBILE,Unspecified,MANHATTAN,40.714098877240865,-74.00438998049293,"{'latitude': '40.714098877240865', 'longitude': '-74.00438998049293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,READE STREET,DUANE STREET,READE STREET,DUANE STREET,ELK STREET,,,,,,,,
58849226,2023-09-18T08:14:45.000,2023-09-18T08:47:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11219,14 AVENUE,14 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T08:47:55.000,12 BROOKLYN,,BROOKLYN,988181,171577,PHONE,Unspecified,BROOKLYN,40.637614950432344,-73.9858362908771,"{'latitude': '40.637614950432344', 'longitude': '-73.9858362908771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,14 AVENUE,42 STREET,14 AVENUE,42 STREET,,,,,,,,,
58850510,2023-09-18T08:14:19.000,2023-09-18T08:38:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11204,5601 16 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T08:38:19.000,12 BROOKLYN,3054920001,BROOKLYN,987117,167720,MOBILE,Unspecified,BROOKLYN,40.62702871053936,-73.98967160697332,"{'latitude': '40.62702871053936', 'longitude': '-73.98967160697332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,56 STREET,57 STREET,56 STREET,57 STREET,16 AVENUE,,,,,,,,
58851607,2023-09-18T08:14:00.000,2023-09-19T11:45:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),11385,1745 GROVE STREET,GROVE STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-19T11:45:00.000,05 QUEENS,4034400034,QUEENS,1009054,195603,ONLINE,Unspecified,QUEENS,40.703527050943876,-73.91054081592557,"{'latitude': '40.703527050943876', 'longitude': '-73.91054081592557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,CYPRESS AVE,SENECA AVE,,,,,,,,,,,
58849082,2023-09-18T08:14:00.000,2023-09-19T12:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11226,,,INTERSECTION,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-19T12:55:00.000,14 BROOKLYN,,BROOKLYN,993399,176071,PHONE,Unspecified,BROOKLYN,40.6499461596878,-73.96702932393558,"{'latitude': '40.6499461596878', 'longitude': '-73.96702932393558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,CATON AVENUE,RUGBY ROAD,,,,,,,,,
58854804,2023-09-18T08:13:57.000,2023-09-18T20:44:09.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10461,2930 HASKIN STREET,HASKIN STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T20:44:12.000,10 BRONX,2053090079,BRONX,1031679,243344,ONLINE,Unspecified,BRONX,40.83447106290915,-73.82860376305042,"{'latitude': '40.83447106290915', 'longitude': '-73.82860376305042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST TREMONT AVENUE,EDISON AVENUE,EAST TREMONT AVENUE,EDISON AVENUE,HASKIN STREET,,,,,,,,
58845408,2023-09-18T08:13:55.000,2023-09-18T08:48:30.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11215,253 SEVENTH STREET,SEVENTH STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T08:48:41.000,06 BROOKLYN,,BROOKLYN,987470,184066,MOBILE,Unspecified,BROOKLYN,40.67189481163357,-73.98839211802895,"{'latitude': '40.67189481163357', 'longitude': '-73.98839211802895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,7 STREET,,,,,,,,
58854207,2023-09-18T08:13:35.000,2023-09-18T10:17:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11101,52-20 SECOND STREET,SECOND STREET,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T10:17:52.000,02 QUEENS,4000060003,QUEENS,995600,209493,MOBILE,Unspecified,QUEENS,40.74167922180147,-73.95904116152417,"{'latitude': '40.74167922180147', 'longitude': '-73.95904116152417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BORDEN AVENUE,LIRR PENN CENTRAL LINE,BORDEN AVENUE,LIRR PENN CENTRAL LINE,2 STREET,,,,,,,,
58847908,2023-09-18T08:13:32.000,2023-09-18T11:12:29.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11104,50-45 BARNETT AVENUE,BARNETT AVENUE,ADDRESS,SUNNYSIDE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T11:12:33.000,02 QUEENS,4001190140,QUEENS,1008313,212595,PHONE,Unspecified,QUEENS,40.750167976532616,-73.91315257745218,"{'latitude': '40.750167976532616', 'longitude': '-73.91315257745218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,50 STREET,52 STREET,50 STREET,52 STREET,BARNETT AVENUE,,,,,,,,
58848478,2023-09-18T08:13:28.000,2023-09-18T08:36:14.000,NYPD,New York City Police Department,Drug Activity,Use Outside,10040,279 WADSWORTH AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T08:36:24.000,12 MANHATTAN,,MANHATTAN,1003020,250300,ONLINE,Unspecified,MANHATTAN,40.85367064875556,-73.93215049254813,"{'latitude': '40.85367064875556', 'longitude': '-73.93215049254813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  187 STREET,WEST  188 STREET,WEST  187 STREET,WEST  188 STREET,WADSWORTH AVENUE,,,,,,,,
