unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_pick_up_location,taxi_company_borough
58952645,2023-09-28T08:56:42.000,2023-10-01T19:21:20.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10468,2492 DEVOE TERRACE,DEVOE TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,BRONX,1010550,254382,PHONE,Unspecified,BRONX,40.864855286806744,-73.90491516580856,"{'latitude': '40.864855286806744', 'longitude': '-73.90491516580856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032190175,,,,,,,,
58948959,2023-09-28T08:56:42.000,2023-10-01T19:21:20.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10468,2492 DEVOE TERRACE,DEVOE TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,BRONX,1010550,254382,PHONE,Unspecified,BRONX,40.864855286806744,-73.90491516580856,"{'latitude': '40.864855286806744', 'longitude': '-73.90491516580856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032190175,,,,,,,,
58949788,2023-09-28T08:56:35.000,2023-09-28T11:40:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11223,1930 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T11:41:03.000,15 BROOKLYN,BROOKLYN,993633,158456,PHONE,Unspecified,BROOKLYN,40.60159644101107,-73.96621053391584,"{'latitude': '40.60159644101107', 'longitude': '-73.96621053391584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3071080149,,,,,,,,
58951923,2023-09-28T08:56:33.000,2023-09-30T06:20:36.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10029,1349 PARK AVENUE,PARK AVENUE,EAST  101 STREET,EAST  102 STREET,EAST  101 STREET,EAST  102 STREET,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T06:20:42.000,11 MANHATTAN,MANHATTAN,998118,227153,PHONE,Unspecified,MANHATTAN,40.790147753887396,-73.94991799973212,"{'latitude': '40.790147753887396', 'longitude': '-73.94991799973212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1016290004,,,,,,,,
58949065,2023-09-28T08:56:29.000,2023-10-01T17:50:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11212,905 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,16 BROOKLYN,BROOKLYN,1011052,178376,PHONE,Unspecified,BROOKLYN,40.65623704618417,-73.90340326280476,"{'latitude': '40.65623704618417', 'longitude': '-73.90340326280476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3038680016,,,,,,,,
58947744,2023-09-28T08:56:29.000,2023-10-01T17:50:29.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11212,905 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,16 BROOKLYN,BROOKLYN,1011052,178376,PHONE,Unspecified,BROOKLYN,40.65623704618417,-73.90340326280476,"{'latitude': '40.65623704618417', 'longitude': '-73.90340326280476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3038680016,,,,,,,,
58950391,2023-09-28T08:56:26.000,2023-10-12T05:59:14.000,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,10019,405 WEST   57 STREET,WEST   57 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-12T05:59:20.000,04 MANHATTAN,MANHATTAN,988068,219131,MOBILE,Unspecified,MANHATTAN,40.76813953974843,-73.98621647827848,"{'latitude': '40.76813953974843', 'longitude': '-73.98621647827848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010670028,,,,,,,,
58950549,2023-09-28T08:56:18.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10011,350 WEST   24 STREET,WEST   24 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   24 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:30:59.000,04 MANHATTAN,MANHATTAN,984126,211365,PHONE,Unspecified,MANHATTAN,40.74682467606051,-74.00044751436617,"{'latitude': '40.74682467606051', 'longitude': '-74.00044751436617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1007470001,,,,,,,,
58947475,2023-09-28T08:56:12.000,2023-09-28T08:56:12.000,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,10454,307 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-28T00:00:00.000,01 BRONX,BRONX,1009187,232821,UNKNOWN,Unspecified,BRONX,40.80568056104507,-73.90992310088679,"{'latitude': '40.80568056104507', 'longitude': '-73.90992310088679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025700018,N/A,,,,,,,
58951712,2023-09-28T08:56:09.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10467,2245 BARKER AVENUE,BARKER AVENUE,REISS PLACE,THWAITES PLACE,REISS PLACE,THWAITES PLACE,ADDRESS,BRONX,BARKER AVENUE,In Progress,,,11 BRONX,BRONX,1020338,252085,MOBILE,Unspecified,BRONX,40.85851613343683,-73.86954011309079,"{'latitude': '40.85851613343683', 'longitude': '-73.86954011309079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58948252,2023-09-28T08:56:02.000,2023-10-03T12:34:00.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11225,705 FLATBUSH AVENUE,FLATBUSH AVENUE,WINTHROP STREET,PARKSIDE AVENUE,WINTHROP STREET,PARKSIDE AVENUE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-02T13:05:13.000,09 BROOKLYN,BROOKLYN,995369,178253,PHONE,Unspecified,BROOKLYN,40.65593301899567,-73.9599263470693,"{'latitude': '40.65593301899567', 'longitude': '-73.9599263470693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050480004,,,,,,,,
58954418,2023-09-28T08:56:02.000,2023-09-30T12:11:04.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11210,120 KENILWORTH PLACE,KENILWORTH PLACE,GLENWOOD ROAD,HILLEL PLACE,GLENWOOD ROAD,HILLEL PLACE,ADDRESS,BROOKLYN,KENILWORTH PLACE,Closed,The Department of Sanitation collected the requested items.,2023-09-29T06:09:52.000,14 BROOKLYN,BROOKLYN,998329,169941,ONLINE,Unspecified,BROOKLYN,40.63311416201388,-73.94927564939385,"{'latitude': '40.63311416201388', 'longitude': '-73.94927564939385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58945953,2023-09-28T08:56:00.000,2023-09-28T12:15:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11215,305 NEVINS STREET,NEVINS STREET,UNION ST,PRESIDENT ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-28T12:15:00.000,06 BROOKLYN,BROOKLYN,987732,186656,ONLINE,Unspecified,BROOKLYN,40.67900367891504,-73.98744628771215,"{'latitude': '40.67900367891504', 'longitude': '-73.98744628771215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004400009,,,,,,,,
58948066,2023-09-28T08:56:00.000,2023-11-08T13:43:59.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10012,1 WASHINGTON SQUARE VILLAGE,WASHINGTON SQUARE VILLAGE,MERCER STREET,LA GUARDIA PLACE,MERCER STREET,LA GUARDIA PLACE,ADDRESS,NEW YORK,WASHINGTON SQUARE VILLAGE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-11-08T13:44:02.000,02 MANHATTAN,MANHATTAN,984941,204912,PHONE,Unspecified,MANHATTAN,40.72911276304618,-73.99750685293887,"{'latitude': '40.72911276304618', 'longitude': '-73.99750685293887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58948261,2023-09-28T08:55:48.000,2023-09-28T11:02:23.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Street,10458,CRESCENT AVENUE,CRESCENT AVENUE,CRESCENT AVENUE,EAST  184 STREET,CRESCENT AVENUE,EAST  184 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T11:02:28.000,06 BRONX,BRONX,1014852,250236,ONLINE,Unspecified,BRONX,40.85346190561377,-73.88938068966769,"{'latitude': '40.85346190561377', 'longitude': '-73.88938068966769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950526,2023-09-28T08:55:33.000,2023-10-19T14:38:59.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10460,2120 BOSTON ROAD,BOSTON ROAD,EAST  180 STREET,ASIA GATE ENTRANCE PATH,EAST  180 STREET,ASIA GATE ENTRANCE PATH,ADDRESS,BRONX,BOSTON ROAD,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-19T14:39:04.000,06 BRONX,BRONX,1018045,246472,MOBILE,Bronx Park,BRONX,40.843119201779096,-73.8778577026157,"{'latitude': '40.843119201779096', 'longitude': '-73.8778577026157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950366,2023-09-28T08:55:25.000,2023-09-28T10:58:35.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10463,3815 PUTNAM AVENUE WEST,PUTNAM AVENUE WEST,WEST  238 STREET,WEST  239 STREET,WEST  238 STREET,WEST  239 STREET,ADDRESS,BRONX,PUTNAM AVENUE WEST,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T10:58:24.000,08 BRONX,BRONX,1012251,261637,MOBILE,Unspecified,BRONX,40.88476278238543,-73.89873506548597,"{'latitude': '40.88476278238543', 'longitude': '-73.89873506548597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032710125,,,,,,,,
58955248,2023-09-28T08:55:11.000,2023-09-28T09:31:25.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10306,139 3 STREET,3 STREET,NEW DORP LANE,ROSE AVENUE,NEW DORP LANE,ROSE AVENUE,ADDRESS,STATEN ISLAND,3 STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T09:31:30.000,02 STATEN ISLAND,STATEN ISLAND,951219,148572,PHONE,Unspecified,STATEN ISLAND,40.574410268526556,-74.11890076739806,"{'latitude': '40.574410268526556', 'longitude': '-74.11890076739806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58953148,2023-09-28T08:54:25.000,2023-09-29T12:48:59.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Street,11206,350 SCHOLES STREET,SCHOLES STREET,BOGART STREET,MORGAN AVENUE,BOGART STREET,MORGAN AVENUE,ADDRESS,BROOKLYN,SCHOLES STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-29T12:49:06.000,01 BROOKLYN,BROOKLYN,1002501,197870,MOBILE,Unspecified,BROOKLYN,40.709765371425426,-73.9341689953262,"{'latitude': '40.709765371425426', 'longitude': '-73.9341689953262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58948653,2023-09-28T08:54:25.000,2023-10-04T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11217,156 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-05T06:46:32.000,06 BROOKLYN,BROOKLYN,988871,187539,UNKNOWN,Unspecified,BROOKLYN,40.68142679223314,-73.98333922673599,"{'latitude': '40.68142679223314', 'longitude': '-73.98333922673599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004060050,N/A,,,,,2023-10-28T08:54:25.000,,
58948264,2023-09-28T08:54:11.000,2023-09-28T09:08:36.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10022,940 3 AVENUE,3 AVENUE,EAST   56 STREET,EAST   57 STREET,EAST   56 STREET,EAST   57 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T09:08:39.000,06 MANHATTAN,MANHATTAN,993178,216136,ONLINE,Unspecified,MANHATTAN,40.75991535396635,-73.96777263234378,"{'latitude': '40.75991535396635', 'longitude': '-73.96777263234378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949844,2023-09-28T08:54:09.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11217,170 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:49:19.000,06 BROOKLYN,BROOKLYN,988784,187376,UNKNOWN,Unspecified,BROOKLYN,40.6809794392652,-73.98365301033965,"{'latitude': '40.6809794392652', 'longitude': '-73.98365301033965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004060052,N/A,,,,,2023-11-14T07:49:19.000,,
58954886,2023-09-28T08:53:27.000,2023-09-28T08:53:27.000,DOT,Department of Transportation,Street Condition,Pothole,,11378,66 STREET,66 STREET,56 AVENUE,JAY AVENUE,,,BLOCKFACE,QUEENS,,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T08:53:27.000,05 QUEENS,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,N/A,,,,,,,
58950627,2023-09-28T08:53:23.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036,1514 BROADWAY,BROADWAY,WEST 44 STREET,7 AVENUE,WEST   44 STREET,7 AVENUE,ADDRESS,NEW YORK,BROADWAY,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T10:06:32.000,05 MANHATTAN,MANHATTAN,988193,215204,ONLINE,Unspecified,MANHATTAN,40.757360880883155,-73.98576751398342,"{'latitude': '40.757360880883155', 'longitude': '-73.98576751398342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009970001,,,,,,,,
58946637,2023-09-28T08:53:18.000,2023-09-28T09:05:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10025,932 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  105 STREET,WEST  106 STREET,WEST  105 STREET,WEST  106 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T09:05:58.000,07 MANHATTAN,MANHATTAN,993706,230839,MOBILE,Unspecified,MANHATTAN,40.80027064646156,-73.96584601974453,"{'latitude': '40.80027064646156', 'longitude': '-73.96584601974453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949828,2023-09-28T08:53:00.000,2023-10-01T14:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10473,1789 PATTERSON AVENUE,PATTERSON AVENUE,ST LAWRENCE AVE,BEACH AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-01T14:00:00.000,09 BRONX,BRONX,1022334,235410,PHONE,Unspecified,BRONX,40.81273975214616,-73.86241916452705,"{'latitude': '40.81273975214616', 'longitude': '-73.86241916452705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2034940005,N/A,,,,,,,
58951209,2023-09-28T08:52:55.000,2023-09-28T09:31:25.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,10306,139 3 STREET,3 STREET,NEW DORP LANE,ROSE AVENUE,NEW DORP LANE,ROSE AVENUE,ADDRESS,STATEN ISLAND,3 STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T09:31:30.000,02 STATEN ISLAND,STATEN ISLAND,951219,148572,PHONE,Unspecified,STATEN ISLAND,40.574410268526556,-74.11890076739806,"{'latitude': '40.574410268526556', 'longitude': '-74.11890076739806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5041920011,,,,,,,,
