unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,bbl,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58816320,2023-09-14T11:39:24.000,2023-09-14T12:34:05.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10022,2 AVENUE,2 AVENUE,2 AVENUE,EAST   52 STREET,2 AVENUE,EAST   52 STREET,INTERSECTION,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T12:34:08.000,06 MANHATTAN,MANHATTAN,993225,214758,PHONE,Unspecified,MANHATTAN,40.756133048728934,-73.96760481618084,"{'latitude': '40.756133048728934', 'longitude': '-73.96760481618084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58817745,2023-09-14T11:39:24.000,,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10456,1178 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,03 BRONX,BRONX,1009892,241853,PHONE,Unspecified,BRONX,40.83046883049997,-73.90734200676458,"{'latitude': '40.83046883049997', 'longitude': '-73.90734200676458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2023720007,,,,,,,
58814409,2023-09-14T11:39:09.000,2023-09-15T20:06:03.000,HPD,Department of Housing Preservation and Development,SAFETY,SPRINKLER,RESIDENTIAL BUILDING,10463,3045 GODWIN TERRACE,GODWIN TERRACE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-15T00:00:00.000,08 BRONX,BRONX,1010169,259447,PHONE,Unspecified,BRONX,40.87875827837968,-73.9062730360959,"{'latitude': '40.87875827837968', 'longitude': '-73.9062730360959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2057030197,,,,,,,
58811713,2023-09-14T11:39:02.000,2023-09-14T16:19:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11208,18 HIGHLAND PLACE,HIGHLAND PLACE,ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T16:19:05.000,05 BROOKLYN,BROOKLYN,1016975,188746,PHONE,Unspecified,BROOKLYN,40.684680442561,-73.88200593603372,"{'latitude': '40.684680442561', 'longitude': '-73.88200593603372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3039120037,HIGHLAND PLACE,,,,,,
58818252,2023-09-14T11:38:49.000,2023-09-16T11:39:14.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11220,4802 3 AVENUE,3 AVENUE,48 STREET,49 STREET,48 STREET,49 STREET,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T04:37:25.000,07 BROOKLYN,BROOKLYN,980499,175623,PHONE,Unspecified,BROOKLYN,40.648720428429705,-74.01351740424502,"{'latitude': '40.648720428429705', 'longitude': '-74.01351740424502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3007720035,3 AVENUE,,,,,,
58814450,2023-09-14T11:38:46.000,2023-09-14T11:39:30.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:39:34.000,08 QUEENS,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,4068580001,164 STREET,,,,,,
58818401,2023-09-14T11:38:44.000,2023-09-14T12:25:15.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11209,440 86 STREET,86 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T12:25:17.000,10 BROOKLYN,BROOKLYN,976621,165983,MOBILE,Unspecified,BROOKLYN,40.62225818865413,-74.02748157648931,"{'latitude': '40.62225818865413', 'longitude': '-74.02748157648931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3060450022,86 STREET,,,,,,
58816338,2023-09-14T11:38:35.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,BEST/Site Safety,Demolition - Unsafe,,11215,270 14 STREET,14 STREET,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and removed the stop work order.,2023-10-17T00:00:00.000,06 BROOKLYN,BROOKLYN,987531,181865,UNKNOWN,Unspecified,BROOKLYN,40.66585353536999,-73.98817328841183,"{'latitude': '40.66585353536999', 'longitude': '-73.98817328841183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3010420012,,,,,,,
58816789,2023-09-14T11:38:16.000,2023-09-14T12:22:06.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11356,124-01 23 AVENUE,23 AVENUE,124 STREET,125 STREET,124 STREET,125 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T12:22:11.000,07 QUEENS,QUEENS,1027412,222985,MOBILE,Unspecified,QUEENS,40.77861320093978,-73.84415446533447,"{'latitude': '40.77861320093978', 'longitude': '-73.84415446533447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLLEGE POINT,4042000001,23 AVENUE,,,,,,
58815038,2023-09-14T11:38:00.000,2023-09-14T12:34:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10304,52 GLENDALE AVENUE,GLENDALE AVENUE,W FINGERBOARD RD,N RAILROAD AVE,,,ADDRESS,Closed,The Department of Environmental Protection investigated this complaint. No violation was found or issued.,2023-09-14T12:34:00.000,02 STATEN ISLAND,STATEN ISLAND,959862,157882,PHONE,Unspecified,STATEN ISLAND,40.599992338550464,-74.08782242551594,"{'latitude': '40.599992338550464', 'longitude': '-74.08782242551594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,5031940068,,,,,,,
58815205,2023-09-14T11:38:00.000,2023-09-15T14:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11375,70-20 AUSTIN STREET,AUSTIN STREET,70 AVE,70 RD,,,ADDRESS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T14:00:00.000,06 QUEENS,QUEENS,1026862,201883,ONLINE,Unspecified,QUEENS,40.72069629291746,-73.8462740653409,"{'latitude': '40.72069629291746', 'longitude': '-73.8462740653409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOREST HILLS,4032340173,,N/A,,,,,
58816185,2023-09-14T11:38:00.000,2023-09-14T19:15:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10024,101 WEST   79 STREET,WEST   79 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-14T19:15:00.000,07 MANHATTAN,MANHATTAN,990923,224232,ONLINE,Unspecified,MANHATTAN,40.78213875119676,-73.97590445806016,"{'latitude': '40.78213875119676', 'longitude': '-73.97590445806016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1012107501,,,,,,,
58813859,2023-09-14T11:38:00.000,2023-09-20T16:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11230,800 EAST   17 STREET,EAST   17 STREET,WALDORF CT,WELLINGTON CT,,,ADDRESS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T16:00:00.000,14 BROOKLYN,BROOKLYN,995186,169220,PHONE,Unspecified,BROOKLYN,40.631139607748594,-73.96060053460052,"{'latitude': '40.631139607748594', 'longitude': '-73.96060053460052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3066900045,,N/A,,,,,
58812758,2023-09-14T11:38:00.000,2023-09-14T12:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11231,51 3 PLACE,3 PLACE,CLINTON ST,COURT ST,,,ADDRESS,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-14T12:40:00.000,06 BROOKLYN,BROOKLYN,984471,186697,ONLINE,Unspecified,BROOKLYN,40.679116896707335,-73.99920322368862,"{'latitude': '40.679116896707335', 'longitude': '-73.99920322368862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3003660054,,,,,,,
58814143,2023-09-14T11:38:00.000,,DOT,Department of Transportation,Street Light Condition,Lamppost Missing,,10037,,,,,WEST 131 STREET,LENOX AVENUE,INTERSECTION,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T12:06:00.000,10 MANHATTAN,MANHATTAN,1000106,234958,UNKNOWN,Unspecified,MANHATTAN,40.811566996819884,-73.94272023562813,"{'latitude': '40.811566996819884', 'longitude': '-73.94272023562813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANHATTAN,,,,,,,,
58814896,2023-09-14T11:38:00.000,2023-10-14T13:06:23.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,Street,10009,98 EAST    7 STREET,EAST    7 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T07:29:30.000,03 MANHATTAN,MANHATTAN,988379,204033,ONLINE,Unspecified,MANHATTAN,40.72669918568921,-73.98510299358756,"{'latitude': '40.72669918568921', 'longitude': '-73.98510299358756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1004340013,EAST    7 STREET,,,,,,
58815261,2023-09-14T11:37:31.000,2023-09-14T14:44:42.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,1531 GATES AVENUE,GATES AVENUE,IRVING AVENUE,MYRTLE AVENUE,IRVING AVENUE,MYRTLE AVENUE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T14:44:45.000,04 BROOKLYN,BROOKLYN,1008459,193972,MOBILE,Unspecified,BROOKLYN,40.69905198787359,-73.91269263030661,"{'latitude': '40.69905198787359', 'longitude': '-73.91269263030661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3033360017,GATES AVENUE,,,,,,
58817918,2023-09-14T11:37:30.000,2023-09-14T11:39:10.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:39:13.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH MEADOWS,4068290001,PARSONS BOULEVARD,,,,,,
58813914,2023-09-14T11:37:28.000,2023-09-14T11:58:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10033,880 WEST  181 STREET,WEST  181 STREET,HAVEN AVENUE,RIVERSIDE DRIVE,HAVEN AVENUE,RIVERSIDE DRIVE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:58:59.000,12 MANHATTAN,MANHATTAN,1000343,249582,MOBILE,Unspecified,MANHATTAN,40.85170523786191,-73.94182899146,"{'latitude': '40.85170523786191', 'longitude': '-73.94182899146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1021770242,PLAZA LAFAYETTE,,,,,,
58811090,2023-09-14T11:37:25.000,2023-09-14T11:39:20.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:39:23.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH MEADOWS,4068290001,PARSONS BOULEVARD,,,,,,
58816978,2023-09-14T11:37:11.000,2023-09-27T15:11:04.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11385,1815 GATES AVENUE,GATES AVENUE,SENECA AVENUE,ONDERDONK AVENUE,SENECA AVENUE,ONDERDONK AVENUE,ADDRESS,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-27T15:11:08.000,05 QUEENS,QUEENS,1009727,195621,ONLINE,Unspecified,QUEENS,40.70357454460428,-73.90811347854392,"{'latitude': '40.70357454460428', 'longitude': '-73.90811347854392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIDGEWOOD,4034540047,GATES AVENUE,,,,,,
58810752,2023-09-14T11:37:00.000,2023-09-15T15:05:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10469,3110 EDSON AVENUE,EDSON AVENUE,BAYCHESTER AVE,BURKE AVE,EDSON AVENUE,HAMMERSLEY AVENUE,INTERSECTION,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-15T15:05:00.000,12 BRONX,BRONX,1029656,257668,UNKNOWN,Unspecified,BRONX,40.87379673924897,-73.83581732922582,"{'latitude': '40.87379673924897', 'longitude': '-73.83581732922582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2047790039,,,,,,,
58816812,2023-09-14T11:36:48.000,2023-09-14T12:24:30.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,11432,150-28 84 AVENUE,84 AVENUE,150 STREET,152 STREET,150 STREET,152 STREET,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T12:24:35.000,08 QUEENS,QUEENS,1036963,199297,PHONE,Unspecified,QUEENS,40.71354393838457,-73.80985431658206,"{'latitude': '40.71354393838457', 'longitude': '-73.80985431658206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,4097500048,84 AVENUE,,,,,,
58816783,2023-09-14T11:36:29.000,2023-09-14T12:21:50.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11356,124-03 23 AVENUE,23 AVENUE,124 STREET,125 STREET,124 STREET,125 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T12:21:54.000,07 QUEENS,QUEENS,1027415,222985,MOBILE,Unspecified,QUEENS,40.778613186289675,-73.8441436332225,"{'latitude': '40.778613186289675', 'longitude': '-73.8441436332225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLLEGE POINT,4042000002,23 AVENUE,,,,,,
58812054,2023-09-14T11:36:24.000,2023-09-17T07:11:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11233,276 CHAUNCEY STREET,CHAUNCEY STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,03 BROOKLYN,BROOKLYN,1005976,187498,PHONE,Unspecified,BROOKLYN,40.681288800055555,-73.92166819801405,"{'latitude': '40.681288800055555', 'longitude': '-73.92166819801405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3015130013,,,,,,,
58815438,2023-09-14T11:36:21.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10453,1765 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,05 BRONX,BRONX,1008827,248152,ONLINE,Unspecified,BRONX,40.84776077302723,-73.91116732497433,"{'latitude': '40.84776077302723', 'longitude': '-73.91116732497433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2028500023,,,,,,,
58815547,2023-09-14T11:36:21.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10453,1765 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,05 BRONX,BRONX,1008827,248152,ONLINE,Unspecified,BRONX,40.84776077302723,-73.91116732497433,"{'latitude': '40.84776077302723', 'longitude': '-73.91116732497433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2028500023,,,,,,,
