unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_direction,road_ramp
58860666,2023-09-15T15:54:57.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-15T18:05:06.000,0 Unspecified,,Unspecified,1007731,217739,PHONE,Unspecified,Unspecified,40.76428850181241,-73.91523514695781,"{'latitude': '40.76428850181241', 'longitude': '-73.91523514695781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58866958,2023-09-15T15:54:52.000,2023-09-15T16:55:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T16:55:24.000,0 Unspecified,,Unspecified,1058594,214959,ONLINE,Unspecified,Unspecified,40.756376745729824,-73.73165458841297,"{'latitude': '40.756376745729824', 'longitude': '-73.73165458841297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58859474,2023-09-15T15:54:48.000,2023-09-15T16:49:48.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T16:49:52.000,0 Unspecified,,Unspecified,,213881,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,
58868312,2023-09-15T15:54:45.000,2023-09-28T10:15:25.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10035,2390 SECOND AVENUE,SECOND AVENUE,EAST  122 STREET,EAST  123 STREET,EAST  122 STREET,EAST  123 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-28T10:15:28.000,11 MANHATTAN,1017970001,MANHATTAN,1002295,231074,MOBILE,Unspecified,MANHATTAN,40.80090229098837,-73.9348229205664,"{'latitude': '40.80090229098837', 'longitude': '-73.9348229205664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820712,2023-09-15T15:54:38.000,2023-09-15T17:39:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T17:39:13.000,0 Unspecified,,Unspecified,1007516,235934,ONLINE,Unspecified,Unspecified,40.81422943670669,-73.91594825800111,"{'latitude': '40.81422943670669', 'longitude': '-73.91594825800111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830176,2023-09-15T15:54:37.000,2023-09-16T13:04:31.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,,,,,,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-16T02:53:43.000,0 Unspecified,,Unspecified,943604,170147,PHONE,Unspecified,Unspecified,40.63359752194803,-74.1464420578952,"{'latitude': '40.63359752194803', 'longitude': '-74.1464420578952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820240,2023-09-15T15:54:34.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10036,255 WEST   43 STREET,WEST   43 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-23T00:00:00.000,05 MANHATTAN,1010150001,MANHATTAN,987582,215203,UNKNOWN,Unspecified,MANHATTAN,40.7573583875063,-73.9879729542043,"{'latitude': '40.7573583875063', 'longitude': '-73.9879729542043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822808,2023-09-15T15:54:34.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11373,83-30 VIETOR AVENUE,VIETOR AVENUE,,,,,ADDRESS,ELMHURST,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,04 QUEENS,4015180009,QUEENS,1017049,209876,UNKNOWN,Unspecified,QUEENS,40.7426769223858,-73.88163617440537,"{'latitude': '40.7426769223858', 'longitude': '-73.88163617440537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831947,2023-09-15T15:54:13.000,2023-09-16T11:49:14.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,,,,,,,,,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-16T11:49:19.000,0 Unspecified,,Unspecified,,247805,UNKNOWN,Unspecified,Unspecified,,,,,,,,,,,,
58834252,2023-09-15T15:53:59.000,2023-09-16T15:16:08.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,,,,,,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:25:07.000,0 Unspecified,,Unspecified,980585,175372,ONLINE,Unspecified,Unspecified,40.648031523813295,-74.01320735137854,"{'latitude': '40.648031523813295', 'longitude': '-74.01320735137854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835215,2023-09-15T15:53:52.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,,,,,,,,,,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T19:03:32.000,0 Unspecified,,Unspecified,1038690,186045,PHONE,Unspecified,Unspecified,40.67715990734913,-73.80373182881428,"{'latitude': '40.67715990734913', 'longitude': '-73.80373182881428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822280,2023-09-15T15:53:37.000,2023-09-15T18:43:55.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T18:43:59.000,0 Unspecified,,Unspecified,,156422,PHONE,Unspecified,Unspecified,,,,,,,,,,,,
58824334,2023-09-15T15:53:26.000,2023-10-02T14:35:25.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,100 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,17 BROOKLYN,3050870017,BROOKLYN,996766,176953,PHONE,Unspecified,BROOKLYN,40.65236293901923,-73.95489387487514,"{'latitude': '40.65236293901923', 'longitude': '-73.95489387487514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831575,2023-09-15T15:53:25.000,2023-09-16T07:11:57.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,,,,,,,,,,,Closed,The Department of Sanitation removed the items.,2023-09-16T07:12:02.000,0 Unspecified,,Unspecified,1003659,250881,ONLINE,Unspecified,Unspecified,40.855263938496186,-73.92983896399544,"{'latitude': '40.855263938496186', 'longitude': '-73.92983896399544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836526,2023-09-15T15:53:20.000,2023-09-22T07:44:11.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,10312,43 MONTEREY AVENUE,MONTEREY AVENUE,POMPEY AVENUE,DRUMGOOLE ROAD EAST,POMPEY AVENUE,DRUMGOOLE ROAD EAST,ADDRESS,STATEN ISLAND,MONTEREY AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-22T07:44:16.000,03 STATEN ISLAND,5056420115,STATEN ISLAND,935645,141706,ONLINE,Unspecified,STATEN ISLAND,40.555492763479776,-74.17491258358683,"{'latitude': '40.555492763479776', 'longitude': '-74.17491258358683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823505,2023-09-15T15:53:13.000,2023-09-19T19:48:52.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11237,385 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,04 BROOKLYN,3032690008,BROOKLYN,1006221,194384,ONLINE,Unspecified,BROOKLYN,40.70018867065804,-73.92076240780702,"{'latitude': '40.70018867065804', 'longitude': '-73.92076240780702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821801,2023-09-15T15:53:13.000,2023-09-19T19:48:52.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11237,385 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,04 BROOKLYN,3032690008,BROOKLYN,1006221,194384,ONLINE,Unspecified,BROOKLYN,40.70018867065804,-73.92076240780702,"{'latitude': '40.70018867065804', 'longitude': '-73.92076240780702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821811,2023-09-15T15:53:13.000,2023-09-19T19:48:53.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11237,385 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,04 BROOKLYN,3032690008,BROOKLYN,1006221,194384,ONLINE,Unspecified,BROOKLYN,40.70018867065804,-73.92076240780702,"{'latitude': '40.70018867065804', 'longitude': '-73.92076240780702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823866,2023-09-15T15:53:00.000,2023-09-15T17:14:00.000,DEP,Department of Environmental Protection,Hazardous Materials,"Oil Spill On Street, Large (HQL)",,11373,40-02 CASE STREET,CASE STREET,ROOSEVELT AVE,ELMHURST AVE,,,ADDRESS,ELMHURST,,Closed,The Department of Environmental Protection investigated this complaint and determined that no further action is required.,2023-09-15T17:14:00.000,04 QUEENS,4015107501,QUEENS,1018386,211929,ONLINE,Unspecified,QUEENS,40.74830682771938,-73.87680084426681,"{'latitude': '40.74830682771938', 'longitude': '-73.87680084426681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58869666,2023-09-15T15:52:50.000,2023-09-15T17:09:27.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Store/Commercial,,,,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T17:09:32.000,0 Unspecified,,Unspecified,1006242,176925,PHONE,Unspecified,Unspecified,40.652267622151015,-73.92074364189679,"{'latitude': '40.652267622151015', 'longitude': '-73.92074364189679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58861846,2023-09-15T15:52:49.000,2023-09-15T16:16:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T16:16:56.000,0 Unspecified,,Unspecified,997056,174800,MOBILE,Unspecified,Unspecified,40.64645300725386,-73.95385283832435,"{'latitude': '40.64645300725386', 'longitude': '-73.95385283832435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58868287,2023-09-15T15:52:49.000,2023-10-24T09:33:37.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10040,4565 BROADWAY,BROADWAY,BENNETT AVENUE,WEST  196 STREET,BENNETT AVENUE,WEST  196 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-10-24T09:33:49.000,12 MANHATTAN,1021790625,MANHATTAN,1003291,252537,PHONE,Unspecified,MANHATTAN,40.85980996245689,-73.93116453197796,"{'latitude': '40.85980996245689', 'longitude': '-73.93116453197796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58868450,2023-09-15T15:52:42.000,2023-09-19T06:24:45.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,,,,,,,,,,,Closed,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,2023-09-19T06:24:50.000,0 Unspecified,,Unspecified,,254088,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,
58819773,2023-09-15T15:52:40.000,2023-09-15T19:53:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T19:53:33.000,0 Unspecified,,Unspecified,1012105,185642,PHONE,Unspecified,Unspecified,40.67617733833325,-73.89957814133625,"{'latitude': '40.67617733833325', 'longitude': '-73.89957814133625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58856051,2023-09-15T15:52:34.000,2023-09-15T16:09:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T16:09:33.000,0 Unspecified,,Unspecified,987468,203024,ONLINE,Unspecified,Unspecified,40.723930104078065,-73.98839027012176,"{'latitude': '40.723930104078065', 'longitude': '-73.98839027012176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58864134,2023-09-15T15:52:19.000,2023-09-15T16:13:00.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T16:13:03.000,0 Unspecified,,Unspecified,1038223,200841,ONLINE,Unspecified,Unspecified,40.71777424165934,-73.805296895568,"{'latitude': '40.71777424165934', 'longitude': '-73.805296895568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58862519,2023-09-15T15:52:05.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,,,,,,In Progress,,,0 Unspecified,,Unspecified,,183013,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,
58858266,2023-09-15T15:52:05.000,2023-09-15T16:12:38.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T16:12:43.000,0 Unspecified,,Unspecified,1038223,200841,ONLINE,Unspecified,Unspecified,40.71777424165934,-73.805296895568,"{'latitude': '40.71777424165934', 'longitude': '-73.805296895568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820636,2023-09-15T15:52:00.000,2023-09-28T09:26:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11236,1116 EAST   83 STREET,EAST   83 STREET,AVE K,AVE L,EAST 83 STREET,AVENUE K,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T09:26:00.000,18 BROOKLYN,3080480047,BROOKLYN,1009946,170144,UNKNOWN,Unspecified,BROOKLYN,40.63364527187693,-73.90742073611442,"{'latitude': '40.63364527187693', 'longitude': '-73.90742073611442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
