unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,due_date,vehicle_type,taxi_company_borough
58872503,2023-09-20T14:37:55.000,2023-09-20T14:55:06.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11373,92-47 52 AVENUE,52 AVENUE,ADDRESS,ELMHURST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T14:55:09.000,04 QUEENS,4018670041,QUEENS,1020052,208717,MOBILE,Unspecified,QUEENS,40.73948411191658,-73.87080524217885,"{'latitude': '40.73948411191658', 'longitude': '-73.87080524217885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",92 STREET,94 STREET,92 STREET,94 STREET,52 AVENUE,,,,,
58872534,2023-09-20T14:37:53.000,2023-11-03T07:05:50.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10459,830 REV JAMES POLITE AVENUE,REV JAMES POLITE AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-03T00:00:00.000,02 BRONX,2026960075,BRONX,1012237,237586,PHONE,Unspecified,BRONX,40.81875001574419,-73.89888609731968,"{'latitude': '40.81875001574419', 'longitude': '-73.89888609731968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58878253,2023-09-20T14:37:46.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Worker Activity,Mobile Food Vendor,11201,1 EVERIT STREET,EVERIT STREET,ADDRESS,BROOKLYN,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-22T09:57:29.000,02 BROOKLYN,3002010005,BROOKLYN,985846,195279,MOBILE,Unspecified,BROOKLYN,40.702672367222426,-73.99424387185185,"{'latitude': '40.702672367222426', 'longitude': '-73.99424387185185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OLD FULTON STREET,COLUMBIA HEIGHTS,OLD FULTON STREET,COLUMBIA HEIGHTS,EVERIT STREET,,,,,
58876178,2023-09-20T14:37:36.000,2023-09-20T15:34:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11206,12 PARK STREET,PARK STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T15:34:48.000,04 BROOKLYN,3031340005,BROOKLYN,1001293,194092,MOBILE,Unspecified,BROOKLYN,40.699398062262304,-73.93853578828099,"{'latitude': '40.699398062262304', 'longitude': '-73.93853578828099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,BEAVER STREET,BROADWAY,BEAVER STREET,PARK STREET,,,,,
58873429,2023-09-20T14:37:34.000,2023-09-20T15:00:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,208 FRANKLIN STREET,FRANKLIN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T15:00:57.000,01 BROOKLYN,3025320008,BROOKLYN,995882,206190,MOBILE,Unspecified,BROOKLYN,40.73261293835902,-73.95802921701932,"{'latitude': '40.73261293835902', 'longitude': '-73.95802921701932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",INDIA STREET,HURON STREET,INDIA STREET,HURON STREET,FRANKLIN STREET,,,,,
58879680,2023-09-20T14:37:26.000,2023-09-20T14:45:24.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10018,1440 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-20T14:45:29.000,05 MANHATTAN,1009930011,MANHATTAN,987918,214202,ONLINE,Unspecified,MANHATTAN,40.75461076447811,-73.9867606889697,"{'latitude': '40.75461076447811', 'longitude': '-73.9867606889697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   40 STREET,WEST   41 STREET,WEST   40 STREET,WEST   41 STREET,BROADWAY,,,,,
58881033,2023-09-20T14:37:26.000,2023-09-20T14:58:24.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10018,1440 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-20T14:58:27.000,05 MANHATTAN,1009930011,MANHATTAN,987918,214202,ONLINE,Unspecified,MANHATTAN,40.75461076447811,-73.9867606889697,"{'latitude': '40.75461076447811', 'longitude': '-73.9867606889697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   40 STREET,WEST   41 STREET,WEST   40 STREET,WEST   41 STREET,BROADWAY,,,,,
58878162,2023-09-20T14:37:24.000,2023-09-21T08:31:27.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,526 WEST  123 STREET,WEST  123 STREET,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-20T14:37:24.000,09 MANHATTAN,1019770045,MANHATTAN,995571,235040,MOBILE,Unspecified,MANHATTAN,40.811799039306344,-73.9591027717797,"{'latitude': '40.811799039306344', 'longitude': '-73.9591027717797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  123 STREET,,,,,
58878762,2023-09-20T14:37:19.000,2023-09-20T15:15:38.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220,6801 VISTA PLACE,VISTA PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T15:15:42.000,10 BROOKLYN,3058650039,BROOKLYN,978886,170041,ONLINE,Unspecified,BROOKLYN,40.63339820533823,-74.01932570223234,"{'latitude': '40.63339820533823', 'longitude': '-74.01932570223234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 STREET,BAY RIDGE AVENUE,68 STREET,BAY RIDGE AVENUE,VISTA PLACE,,,,,
58880507,2023-09-20T14:37:18.000,2023-10-13T06:38:34.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11230,800 EAST   17 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,14 BROOKLYN,3066900045,BROOKLYN,995186,169220,PHONE,Unspecified,BROOKLYN,40.631139607748594,-73.96060053460052,"{'latitude': '40.631139607748594', 'longitude': '-73.96060053460052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58873966,2023-09-20T14:37:18.000,2023-10-13T06:38:34.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11230,800 EAST   17 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,14 BROOKLYN,3066900045,BROOKLYN,995186,169220,PHONE,Unspecified,BROOKLYN,40.631139607748594,-73.96060053460052,"{'latitude': '40.631139607748594', 'longitude': '-73.96060053460052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58871301,2023-09-20T14:37:17.000,2023-10-13T06:38:34.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11230,800 EAST   17 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,14 BROOKLYN,3066900045,BROOKLYN,995186,169220,PHONE,Unspecified,BROOKLYN,40.631139607748594,-73.96060053460052,"{'latitude': '40.631139607748594', 'longitude': '-73.96060053460052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58873853,2023-09-20T14:37:16.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11216,256 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,08 BROOKLYN,3012480083,BROOKLYN,998796,183971,ONLINE,Unspecified,BROOKLYN,40.671622693479435,-73.94756286588593,"{'latitude': '40.671622693479435', 'longitude': '-73.94756286588593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58871370,2023-09-20T14:37:16.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11216,256 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,08 BROOKLYN,3012480083,BROOKLYN,998796,183971,ONLINE,Unspecified,BROOKLYN,40.671622693479435,-73.94756286588593,"{'latitude': '40.671622693479435', 'longitude': '-73.94756286588593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58879279,2023-09-20T14:37:16.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11216,256 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,08 BROOKLYN,3012480083,BROOKLYN,998796,183971,ONLINE,Unspecified,BROOKLYN,40.671622693479435,-73.94756286588593,"{'latitude': '40.671622693479435', 'longitude': '-73.94756286588593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58873575,2023-09-20T14:37:12.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11220,835 60 STREET,60 STREET,ADDRESS,BROOKLYN,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,12 BROOKLYN,3057070065,BROOKLYN,981839,170616,UNKNOWN,Unspecified,BROOKLYN,40.634977754238356,-74.00868668356595,"{'latitude': '40.634977754238356', 'longitude': '-74.00868668356595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,2023-11-14T07:42:06.000,,
58877426,2023-09-20T14:37:11.000,2023-09-20T14:52:42.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10033,571 WEST  183 STREET,WEST  183 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T14:52:47.000,12 MANHATTAN,1021540196,MANHATTAN,1003005,249050,ONLINE,Unspecified,MANHATTAN,40.85023980267195,-73.93220821116255,"{'latitude': '40.85023980267195', 'longitude': '-73.93220821116255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,WEST  183 STREET,,,,,
58875059,2023-09-20T14:37:05.000,2023-09-20T16:34:06.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,975 SHERMAN AVENUE,SHERMAN AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-20T16:34:11.000,04 BRONX,2024550028,BRONX,1006708,241215,PHONE,Unspecified,BRONX,40.82872637405066,-73.91884959723245,"{'latitude': '40.82872637405066', 'longitude': '-73.91884959723245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  163 STREET,EAST  164 STREET,EAST  163 STREET,EAST  164 STREET,SHERMAN AVENUE,,,,,
58872517,2023-09-20T14:36:58.000,2023-09-20T15:06:19.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,98-58 67 AVENUE,67 AVENUE,ADDRESS,REGO PARK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T15:06:23.000,06 QUEENS,4031680036,QUEENS,1024506,203611,ONLINE,Unspecified,QUEENS,40.72545026289848,-73.85476315735535,"{'latitude': '40.72545026289848', 'longitude': '-73.85476315735535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WETHEROLE STREET,BOOTH STREET,WETHEROLE STREET,BOOTH STREET,67 AVENUE,,,,,
58879474,2023-09-20T14:36:57.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11362,262-15 60 ROAD,60 ROAD,ADDRESS,LITTLE NECK,In Progress,,,11 QUEENS,4083960156,QUEENS,1061826,216194,PHONE,Unspecified,QUEENS,40.75973872171332,-73.7199744797039,"{'latitude': '40.75973872171332', 'longitude': '-73.7199744797039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",262 STREET,264 STREET,262 STREET,264 STREET,60 ROAD,,,,,
58874349,2023-09-20T14:36:55.000,2023-10-11T14:02:50.000,DOT,Department of Transportation,Street Sign - Dangling,Other/Unknown,Street,10308,82 HILLCREST AVENUE,HILLCREST AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-11T14:02:56.000,03 STATEN ISLAND,5052510016,STATEN ISLAND,942241,137847,MOBILE,Unspecified,STATEN ISLAND,40.544934256802875,-74.15115194900889,"{'latitude': '40.544934256802875', 'longitude': '-74.15115194900889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SYCAMORE STREET,ELEANOR LANE,SYCAMORE STREET,ELEANOR LANE,HILLCREST AVENUE,,,,,
58879392,2023-09-20T14:36:50.000,2023-09-23T09:25:51.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10465,915 CALHOUN AVENUE,CALHOUN AVENUE,ADDRESS,BRONX,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-23T09:25:54.000,10 BRONX,2055330098,BRONX,1032043,241413,PHONE,Unspecified,BRONX,40.82916907072641,-73.82730212121665,"{'latitude': '40.82916907072641', 'longitude': '-73.82730212121665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LAFAYETTE AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,CALHOUN AVENUE,,,,,
58881187,2023-09-20T14:36:49.000,2023-09-21T12:33:55.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,10462,2060 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-21T12:34:03.000,11 BRONX,2042847501,BRONX,1020831,249757,PHONE,Unspecified,BRONX,40.85212444644305,-73.8677706004667,"{'latitude': '40.85212444644305', 'longitude': '-73.8677706004667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONXDALE AVENUE,BRADY AVENUE,BRONXDALE AVENUE,BRADY AVENUE,WHITE PLAINS ROAD,,,,,
58878967,2023-09-20T14:36:48.000,2023-09-20T15:52:37.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10039,290 WEST  147 STREET,WEST  147 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T15:52:40.000,10 MANHATTAN,1020320058,MANHATTAN,1000680,239481,PHONE,Unspecified,MANHATTAN,40.823980309467146,-73.94063558942447,"{'latitude': '40.823980309467146', 'longitude': '-73.94063558942447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  147 STREET,,,,,
58873126,2023-09-20T14:36:43.000,2023-09-23T11:16:36.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11208,1150 BELMONT AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-09-23T11:16:39.000,05 BROOKLYN,3042550022,BROOKLYN,1021282,185175,MOBILE,Unspecified,BROOKLYN,40.67486189672469,-73.86649615703642,"{'latitude': '40.67486189672469', 'longitude': '-73.86649615703642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINCOLN AVENUE,SHERIDAN AVENUE,LINCOLN AVENUE,SHERIDAN AVENUE,BELMONT AVENUE,,,,,
58872338,2023-09-20T14:36:42.000,2023-09-20T14:41:44.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11218,557B MCDONALD AVENUE,MCDONALD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T14:41:47.000,12 BROOKLYN,3053530054,BROOKLYN,990062,172682,MOBILE,Unspecified,BROOKLYN,40.64064690458578,-73.97905794498479,"{'latitude': '40.64064690458578', 'longitude': '-73.97905794498479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHURCH AVENUE,AVENUE C,CHURCH AVENUE,AVENUE C,MCDONALD AVENUE,,,,,
58874893,2023-09-20T14:36:38.000,2023-09-22T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11220,863 61 STREET,61 STREET,ADDRESS,BROOKLYN,Closed,The City has removed the graffiti from this property.,2023-09-25T08:32:34.000,12 BROOKLYN,3057140050,BROOKLYN,981794,170307,UNKNOWN,Unspecified,BROOKLYN,40.634129602514626,-74.00884870331409,"{'latitude': '40.634129602514626', 'longitude': '-74.00884870331409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,2023-10-20T14:36:38.000,,
