unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,taxi_company_borough
58789102,2023-09-12T22:10:14.000,2023-09-12T23:06:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11435,143-34 FERNDALE AVENUE,FERNDALE AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T23:06:51.000,12 QUEENS,4119350014,QUEENS,1039038,189914,ONLINE,Unspecified,QUEENS,40.6877772576532,-73.80244575891922,"{'latitude': '40.6877772576532', 'longitude': '-73.80244575891922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,143 STREET,PINEGROVE STREET,143 STREET,PINEGROVE STREET,FERNDALE AVENUE,,,,,,
58796114,2023-09-12T22:10:09.000,2023-09-13T00:38:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11223,901 AVENUE T,AVENUE T,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T00:38:38.000,15 BROOKLYN,3070910058,BROOKLYN,994702,158053,PHONE,Unspecified,BROOKLYN,40.600489091585835,-73.9623615427556,"{'latitude': '40.600489091585835', 'longitude': '-73.9623615427556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST    9 STREET,CONEY ISLAND AVENUE,EAST    9 STREET,CONEY ISLAND AVENUE,AVENUE T,,,,,,
58793389,2023-09-12T22:10:02.000,2023-09-12T22:32:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10024,101 WEST   87 STREET,WEST   87 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T22:32:28.000,07 MANHATTAN,1012187501,MANHATTAN,991975,226131,ONLINE,Unspecified,MANHATTAN,40.787350142967455,-73.97210360678947,"{'latitude': '40.787350142967455', 'longitude': '-73.97210360678947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   87 STREET,,,,,,
58791764,2023-09-12T22:09:58.000,2023-09-12T22:36:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11106,12-15 31 AVENUE,31 AVENUE,ADDRESS,ASTORIA,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T22:36:06.000,01 QUEENS,4005170018,QUEENS,1002838,219309,PHONE,Unspecified,QUEENS,40.76860938578919,-73.93289420291082,"{'latitude': '40.76860938578919', 'longitude': '-73.93289420291082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,12 STREET,14 STREET,12 STREET,14 STREET,31 AVENUE,,,,,,
58791078,2023-09-12T22:09:47.000,2023-09-13T04:52:39.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11379,62-01 69 LANE,69 LANE,ADDRESS,MIDDLE VILLAGE,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T04:52:42.000,05 QUEENS,4029550001,QUEENS,1015522,201061,MOBILE,Unspecified,QUEENS,40.718487457304775,-73.88718771779455,"{'latitude': '40.718487457304775', 'longitude': '-73.88718771779455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,62 AVENUE,DEAD END,62 AVENUE,DEAD END,69 LANE,,,,,,
58797497,2023-09-12T22:09:31.000,2023-09-12T22:53:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11375,76-06 GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,ADDRESS,FOREST HILLS,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T22:54:01.000,06 QUEENS,4022670125,QUEENS,1030483,200954,PHONE,Unspecified,QUEENS,40.718128233333545,-73.83321745198282,"{'latitude': '40.718128233333545', 'longitude': '-73.83321745198282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,76 ROAD,77 AVENUE,76 ROAD,77 AVENUE,GRAND CENTRAL PARKWAY SR WEST,,,,,,
58796280,2023-09-12T22:09:28.000,2023-09-12T22:11:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11215,484 8 STREET,8 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T22:11:12.000,06 BROOKLYN,3010917501,BROOKLYN,990275,181971,ONLINE,Unspecified,BROOKLYN,40.666143039721995,-73.97828215571396,"{'latitude': '40.666143039721995', 'longitude': '-73.97828215571396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,8 STREET,,,,,,
58793308,2023-09-12T22:09:12.000,2023-09-12T22:29:23.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10036,253 WEST   47 STREET,WEST   47 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T22:29:26.000,05 MANHATTAN,1010190010,MANHATTAN,988050,216134,MOBILE,Unspecified,MANHATTAN,40.75991355561686,-73.98628315507113,"{'latitude': '40.75991355561686', 'longitude': '-73.98628315507113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,WEST   47 STREET BIKE PATH,8 AVENUE,WEST   47 STREET BIKE PATH,8 AVENUE,WEST   47 STREET,,,,,,
58799873,2023-09-12T22:09:09.000,2023-09-29T02:47:42.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,10463,3615 OXFORD AVENUE,OXFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Sanitation cleaned the location.,2023-09-13T07:21:18.000,08 BRONX,2057980101,BRONX,1009529,262438,PHONE,Unspecified,BRONX,40.88696949199117,-73.90857608131374,"{'latitude': '40.88696949199117', 'longitude': '-73.90857608131374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WEST  236 STREET,TULFAN TERRACE,WEST  236 STREET,TULFAN TERRACE,OXFORD AVENUE,,,,,,
58793367,2023-09-12T22:09:00.000,2023-09-12T22:57:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11693,88-02 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T22:57:46.000,14 QUEENS,4161230086,QUEENS,1036138,153302,MOBILE,Unspecified,QUEENS,40.587302845261114,-73.81318407346318,"{'latitude': '40.587302845261114', 'longitude': '-73.81318407346318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BEACH   88 STREET,BEACH   90 STREET,BEACH   88 STREET,BEACH   90 STREET,ROCKAWAY BEACH BOULEVARD,,,,,,
58793758,2023-09-12T22:08:56.000,2023-09-12T22:17:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11418,100-05 88 AVENUE,88 AVENUE,ADDRESS,RICHMOND HILL,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T22:17:30.000,09 QUEENS,4092870030,QUEENS,1027010,191946,MOBILE,Unspecified,QUEENS,40.69342090321854,-73.84580324923328,"{'latitude': '40.69342090321854', 'longitude': '-73.84580324923328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DEAD END,102 STREET,DEAD END,102 STREET,88 AVENUE,,,,,,
58795753,2023-09-12T22:08:50.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Bodega, Deli, or Convenience Store",10466,EAST  234 STREET,EAST  234 STREET,INTERSECTION,,,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-28T12:56:07.000,12 BRONX,,BRONX,1023798,265080,PHONE,Unspecified,BRONX,40.89416852680063,-73.85695535152136,"{'latitude': '40.89416852680063', 'longitude': '-73.85695535152136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Business,EAST  234 STREET,WHITE PLAINS ROAD,EAST  234 STREET,WHITE PLAINS ROAD,,,,,,,
58789556,2023-09-12T22:08:45.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11222,84 OAK STREET,OAK STREET,ADDRESS,BROOKLYN,,In Progress,,,01 BROOKLYN,3025717501,BROOKLYN,995961,204401,MOBILE,Unspecified,BROOKLYN,40.72770246740046,-73.95774728153302,"{'latitude': '40.72770246740046', 'longitude': '-73.95774728153302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,WEST STREET,FRANKLIN STREET,WEST STREET,FRANKLIN STREET,OAK STREET,,,,,,
58789319,2023-09-12T22:08:42.000,2023-09-25T09:01:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,10016,117 EAST   37 STREET,EAST   37 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,06 MANHATTAN,1008930014,MANHATTAN,990054,212018,ONLINE,Unspecified,MANHATTAN,40.74861509301722,-73.97905287732287,"{'latitude': '40.74861509301722', 'longitude': '-73.97905287732287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58790618,2023-09-12T22:08:42.000,2023-09-13T19:12:32.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11354,32-28 137 STREET,137 STREET,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,07 QUEENS,4049520036,QUEENS,1031147,218974,PHONE,Unspecified,QUEENS,40.7675850480611,-73.83069648084722,"{'latitude': '40.7675850480611', 'longitude': '-73.83069648084722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58797962,2023-09-12T22:08:41.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,10460,1985 HONEYWELL AVENUE,HONEYWELL AVENUE,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,06 BRONX,2031210021,BRONX,1016252,246339,PHONE,Unspecified,BRONX,40.842760835989864,-73.88433861183181,"{'latitude': '40.842760835989864', 'longitude': '-73.88433861183181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58797649,2023-09-12T22:08:35.000,2023-09-12T22:42:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11226,525 EAST   21 STREET,EAST   21 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T22:42:16.000,14 BROOKLYN,3051850073,BROOKLYN,995836,172872,ONLINE,Unspecified,BROOKLYN,40.641162742829806,-73.95825248933495,"{'latitude': '40.641162742829806', 'longitude': '-73.95825248933495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,EAST   21 STREET,,,,,,
58793382,2023-09-12T22:08:30.000,2023-09-12T22:22:39.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10312,3270 RICHMOND AVENUE,RICHMOND AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-12T22:22:42.000,03 STATEN ISLAND,5056130065,STATEN ISLAND,937145,143087,MOBILE,Unspecified,STATEN ISLAND,40.55929143064667,-74.169524233872,"{'latitude': '40.55929143064667', 'longitude': '-74.169524233872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WAINWRIGHT AVENUE,DRUMGOOLE ROAD EAST,WAINWRIGHT AVENUE,DRUMGOOLE ROAD EAST,RICHMOND AVENUE,,,,,,
58793383,2023-09-12T22:08:28.000,2023-09-12T22:40:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11101,48-29 37 STREET,37 STREET,ADDRESS,LONG ISLAND CITY,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T22:40:08.000,02 QUEENS,4002320023,QUEENS,1003952,208698,PHONE,Unspecified,QUEENS,40.739482482479765,-73.92890356927013,"{'latitude': '40.739482482479765', 'longitude': '-73.92890356927013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,48 AVENUE,GREENPOINT AVENUE,48 AVENUE,GREENPOINT AVENUE,37 STREET,,,,,,
58809382,2023-09-12T22:08:25.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,11378,60-03 56 ROAD,56 ROAD,ADDRESS,MASPETH,N/A,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,05 QUEENS,4027030132,QUEENS,1010321,203248,UNKNOWN,Unspecified,QUEENS,40.72450709671638,-73.90594159555592,"{'latitude': '40.72450709671638', 'longitude': '-73.90594159555592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58794530,2023-09-12T22:08:20.000,2023-09-12T22:35:00.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10001,529 WEST   29 STREET,WEST   29 STREET,ADDRESS,NEW YORK,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T22:35:03.000,04 MANHATTAN,1007017501,MANHATTAN,983518,213238,MOBILE,Unspecified,MANHATTAN,40.75196555947967,-74.00264198222871,"{'latitude': '40.75196555947967', 'longitude': '-74.00264198222871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,HIGH LINE,11 AVENUE,HIGH LINE,11 AVENUE,WEST   29 STREET,,,,,,
58795512,2023-09-12T22:08:14.000,2023-09-12T22:18:53.000,NYPD,New York City Police Department,Encampment,N/A,10014,561 WEST STREET,WEST STREET,ADDRESS,NEW YORK,,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-12T22:18:57.000,02 MANHATTAN,1006440001,MANHATTAN,981694,208934,ONLINE,Unspecified,MANHATTAN,40.740151819776095,-74.00922364647828,"{'latitude': '40.740151819776095', 'longitude': '-74.00922364647828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park/Playground,GANSEVOORT STREET,LITTLE WEST   12 STREET,GANSEVOORT STREET,LITTLE WEST   12 STREET,WEST STREET,,,,,,
58798431,2023-09-12T22:08:14.000,2023-09-14T08:39:12.000,DHS,Department of Homeless Services,Encampment,N/A,10014,561 WEST STREET,WEST STREET,ADDRESS,NEW YORK,,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-14T08:39:16.000,02 MANHATTAN,1006440001,MANHATTAN,981694,208934,ONLINE,Unspecified,MANHATTAN,40.740151819776095,-74.00922364647828,"{'latitude': '40.740151819776095', 'longitude': '-74.00922364647828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park/Playground,GANSEVOORT STREET,LITTLE WEST   12 STREET,GANSEVOORT STREET,LITTLE WEST   12 STREET,WEST STREET,,,,,,
58795206,2023-09-12T22:08:10.000,2023-09-13T06:17:52.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11420,117-02 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T06:17:57.000,10 QUEENS,4117100034,QUEENS,1033946,185754,PHONE,Unspecified,QUEENS,40.67638908350207,-73.82083708779344,"{'latitude': '40.67638908350207', 'longitude': '-73.82083708779344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,115 AVENUE,118 STREET,115 AVENUE,118 STREET,ROCKAWAY BOULEVARD,,,,,,
58795782,2023-09-12T22:08:00.000,2023-09-13T18:51:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10467,3537 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,N/A,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T18:51:00.000,07 BRONX,2033280114,BRONX,1017912,260551,ONLINE,Unspecified,BRONX,40.88176227662801,-73.87826767897045,"{'latitude': '40.88176227662801', 'longitude': '-73.87826767897045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,E GUN HILL RD,E 211 ST,,,,,,,,,
58795781,2023-09-12T22:08:00.000,2023-09-14T17:55:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10036,561 10 AVENUE,10 AVENUE,ADDRESS,NEW YORK,N/A,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-14T17:55:00.000,04 MANHATTAN,1010700029,MANHATTAN,985404,215854,ONLINE,Unspecified,MANHATTAN,40.759145768635555,-73.99583445880883,"{'latitude': '40.759145768635555', 'longitude': '-73.99583445880883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,W 41 ST,W 42 ST,,,,,,,,,
58789557,2023-09-12T22:07:59.000,2023-09-12T22:07:59.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11238,20 BUTLER PLACE,BUTLER PLACE,ADDRESS,BROOKLYN,,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-12T22:07:59.000,08 BROOKLYN,3011717503,BROOKLYN,993012,185203,MOBILE,Unspecified,BROOKLYN,40.67501187062501,-73.96841210642101,"{'latitude': '40.67501187062501', 'longitude': '-73.96841210642101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Other (Explain Below),PLAZA ST EAST,STERLING PLACE,PLAZA ST EAST,STERLING PLACE,BUTLER PLACE,,,,,,
