unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_company_borough,road_ramp
58815953,2023-09-14T18:58:45.000,2023-09-18T11:05:52.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11208,168 MONTAUK AVENUE,MONTAUK AVENUE,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,MONTAUK AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:33:39.000,05 BROOKLYN,3040070027,BROOKLYN,1018031,185291,ONLINE,Unspecified,BROOKLYN,40.67519329297859,-73.87821572057297,"{'latitude': '40.67519329297859', 'longitude': '-73.87821572057297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815343,2023-09-14T18:58:45.000,2023-09-14T19:42:38.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10465,560 BALCOM AVENUE,BALCOM AVENUE,DEWEY AVENUE,SCHLEY AVENUE,DEWEY AVENUE,SCHLEY AVENUE,ADDRESS,BRONX,BALCOM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T19:42:42.000,10 BRONX,2055640001,BRONX,1032372,238488,ONLINE,Unspecified,BRONX,40.82113900663689,-73.82613427583236,"{'latitude': '40.82113900663689', 'longitude': '-73.82613427583236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812373,2023-09-14T18:58:30.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811265,2023-09-14T18:58:07.000,2023-09-14T23:09:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,WASHINGTON STREET,WASHINGTON STREET,WASHINGTON STREET,PROSPECT STREET,WASHINGTON STREET,PROSPECT STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T23:09:53.000,02 BROOKLYN,,BROOKLYN,987098,194573,MOBILE,Unspecified,BROOKLYN,40.70073424824792,-73.98972871152452,"{'latitude': '40.70073424824792', 'longitude': '-73.98972871152452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816454,2023-09-14T18:57:54.000,2023-09-14T19:10:40.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Talking,House of Worship,10463,HEATH AVENUE,HEATH AVENUE,HEATH AVENUE,KINGSBRIDGE TERRACE,HEATH AVENUE,KINGSBRIDGE TERRACE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T19:10:43.000,07 BRONX,,BRONX,1010160,256100,ONLINE,Unspecified,BRONX,40.86957182478265,-73.90631852531283,"{'latitude': '40.86957182478265', 'longitude': '-73.90631852531283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814308,2023-09-14T18:57:48.000,2023-09-18T16:14:16.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11221,1225 BUSHWICK AVENUE,BUSHWICK AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-18T00:00:00.000,04 BROOKLYN,3033950006,BROOKLYN,1007773,189880,ONLINE,Unspecified,BROOKLYN,40.68782225004939,-73.91518090940696,"{'latitude': '40.68782225004939', 'longitude': '-73.91518090940696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811917,2023-09-14T18:57:32.000,2023-09-14T20:12:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,265 EAST  182 STREET,EAST  182 STREET,RYER AVENUE,VALENTINE AVENUE,RYER AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,EAST  182 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T20:12:40.000,05 BRONX,2031500045,BRONX,1012093,251000,ONLINE,Unspecified,BRONX,40.85556798829767,-73.89935066841451,"{'latitude': '40.85556798829767', 'longitude': '-73.89935066841451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814296,2023-09-14T18:57:26.000,2023-09-20T11:07:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10468,2352 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-20T00:00:00.000,07 BRONX,2032120055,BRONX,1010260,253192,MOBILE,Unspecified,BRONX,40.86158995761281,-73.90596824729565,"{'latitude': '40.86158995761281', 'longitude': '-73.90596824729565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815497,2023-09-14T18:57:21.000,2023-09-17T18:51:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11215,70 PROSPECT PARK WEST,PROSPECT PARK WEST,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,06 BROOKLYN,3010790040,BROOKLYN,991529,182763,PHONE,Unspecified,BROOKLYN,40.668315961178074,-73.97376110550691,"{'latitude': '40.668315961178074', 'longitude': '-73.97376110550691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810914,2023-09-14T18:57:21.000,2023-09-17T18:51:22.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11215,70 PROSPECT PARK WEST,PROSPECT PARK WEST,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,06 BROOKLYN,3010790040,BROOKLYN,991529,182763,PHONE,Unspecified,BROOKLYN,40.668315961178074,-73.97376110550691,"{'latitude': '40.668315961178074', 'longitude': '-73.97376110550691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812033,2023-09-14T18:57:21.000,2023-09-17T18:51:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11215,70 PROSPECT PARK WEST,PROSPECT PARK WEST,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,06 BROOKLYN,3010790040,BROOKLYN,991529,182763,PHONE,Unspecified,BROOKLYN,40.668315961178074,-73.97376110550691,"{'latitude': '40.668315961178074', 'longitude': '-73.97376110550691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815493,2023-09-14T18:57:21.000,2023-09-17T18:51:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11215,70 PROSPECT PARK WEST,PROSPECT PARK WEST,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,06 BROOKLYN,3010790040,BROOKLYN,991529,182763,PHONE,Unspecified,BROOKLYN,40.668315961178074,-73.97376110550691,"{'latitude': '40.668315961178074', 'longitude': '-73.97376110550691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810889,2023-09-14T18:57:21.000,2023-09-21T00:10:10.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11368,98-13 NORTHERN BOULEVARD,NORTHERN BOULEVARD,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,03 QUEENS,4014280037,QUEENS,1020210,215158,PHONE,Unspecified,QUEENS,40.75716237547522,-73.87020064494757,"{'latitude': '40.75716237547522', 'longitude': '-73.87020064494757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817803,2023-09-14T18:57:21.000,2023-09-17T18:51:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11215,70 PROSPECT PARK WEST,PROSPECT PARK WEST,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,06 BROOKLYN,3010790040,BROOKLYN,991529,182763,PHONE,Unspecified,BROOKLYN,40.668315961178074,-73.97376110550691,"{'latitude': '40.668315961178074', 'longitude': '-73.97376110550691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814927,2023-09-14T18:57:17.000,2023-09-15T12:02:22.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Gutter,10312,895 HUGUENOT AVENUE,HUGUENOT AVENUE,STATEN ISLAND RAILWAY LINE,AMBOY ROAD,STATEN ISLAND RAILWAY LINE,AMBOY ROAD,ADDRESS,STATEN ISLAND,HUGUENOT AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T12:02:11.000,03 STATEN ISLAND,5063320038,STATEN ISLAND,930862,133338,ONLINE,Unspecified,STATEN ISLAND,40.532496734921146,-74.1920588690492,"{'latitude': '40.532496734921146', 'longitude': '-74.1920588690492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819101,2023-09-14T18:57:06.000,2023-09-14T20:25:03.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11103,32-78 43 STREET,43 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,43 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T20:25:09.000,01 QUEENS,4006900091,QUEENS,1006975,214784,PHONE,Unspecified,QUEENS,40.75617976362854,-73.9179742440796,"{'latitude': '40.75617976362854', 'longitude': '-73.9179742440796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817687,2023-09-14T18:57:01.000,2023-09-14T19:08:31.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,67-25 AUSTIN STREET,AUSTIN STREET,67 AVENUE,67 ROAD,67 AVENUE,67 ROAD,ADDRESS,FOREST HILLS,AUSTIN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T19:08:33.000,06 QUEENS,4031680001,QUEENS,1024525,203007,ONLINE,Unspecified,QUEENS,40.723792345220026,-73.85469822331824,"{'latitude': '40.723792345220026', 'longitude': '-73.85469822331824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818524,2023-09-14T18:56:41.000,2023-09-14T19:12:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T19:12:12.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812908,2023-09-14T18:56:29.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11372,35-27 81 STREET,81 STREET,,,,,ADDRESS,JACKSON HEIGHTS,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-03T00:00:00.000,03 QUEENS,4012810065,QUEENS,1015963,213035,UNKNOWN,Unspecified,QUEENS,40.751351537654585,-73.88554039075052,"{'latitude': '40.751351537654585', 'longitude': '-73.88554039075052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816785,2023-09-14T18:55:56.000,2023-09-14T19:04:45.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11434,121 AVENUE,121 AVENUE,121 AVENUE,LONG STREET,121 AVENUE,LONG STREET,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T19:04:48.000,12 QUEENS,,QUEENS,1044685,186852,ONLINE,Unspecified,QUEENS,40.67933603450748,-73.78211138342401,"{'latitude': '40.67933603450748', 'longitude': '-73.78211138342401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815998,2023-09-14T18:55:56.000,2023-09-14T20:38:27.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10462,976 SACKET AVENUE,SACKET AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,ADDRESS,BRONX,SACKET AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T20:38:31.000,11 BRONX,2040620051,BRONX,1024713,246696,MOBILE,Unspecified,BRONX,40.84370597858163,-73.8537568259341,"{'latitude': '40.84370597858163', 'longitude': '-73.8537568259341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818031,2023-09-14T18:55:43.000,2023-09-15T08:00:39.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Construction Site,10032,130 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 164 STREET,WEST 165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T18:55:43.000,12 MANHATTAN,1021370168,MANHATTAN,999962,245237,MOBILE,Unspecified,MANHATTAN,40.83978017839274,-73.94321636432011,"{'latitude': '40.83978017839274', 'longitude': '-73.94321636432011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814671,2023-09-14T18:55:33.000,2023-09-14T21:41:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10454,637 EAST  139 STREET,EAST  139 STREET,ST ANNS AVENUE,CYPRESS AVENUE,ST ANNS AVENUE,CYPRESS AVENUE,ADDRESS,BRONX,EAST  139 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T21:41:46.000,01 BRONX,2025520045,BRONX,1007978,233069,ONLINE,Unspecified,BRONX,40.806364581935874,-73.91428934549522,"{'latitude': '40.806364581935874', 'longitude': '-73.91428934549522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812843,2023-09-14T18:55:29.000,2023-09-14T19:24:09.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10314,15 ECHO PLACE,ECHO PLACE,WATCHOGUE ROAD,HOME PLACE,WATCHOGUE ROAD,HOME PLACE,ADDRESS,STATEN ISLAND,ECHO PLACE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T19:24:14.000,01 STATEN ISLAND,5014850036,STATEN ISLAND,942630,164413,MOBILE,Unspecified,STATEN ISLAND,40.61785439524574,-74.14991588584817,"{'latitude': '40.61785439524574', 'longitude': '-74.14991588584817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816008,2023-09-14T18:55:14.000,2023-09-16T12:54:30.000,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10305,1640 HYLAN BOULEVARD,HYLAN BOULEVARD,DELAWARE AVENUE,ALTER AVENUE,DELAWARE AVENUE,ALTER AVENUE,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,Closed,The Department of Sanitation cleaned the location.,2023-09-16T11:10:51.000,02 STATEN ISLAND,,STATEN ISLAND,959219,153786,ONLINE,Unspecified,STATEN ISLAND,40.58874785555366,-74.09012272438099,"{'latitude': '40.58874785555366', 'longitude': '-74.09012272438099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818804,2023-09-14T18:55:08.000,2023-09-14T19:37:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11207,175 MOFFAT STREET,MOFFAT STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,MOFFAT STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T19:37:07.000,04 BROOKLYN,3034410062,BROOKLYN,1010251,189846,ONLINE,Unspecified,BROOKLYN,40.687721995185804,-73.906245889763,"{'latitude': '40.687721995185804', 'longitude': '-73.906245889763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
