unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,due_date,taxi_company_borough,bridge_highway_direction
58837115,2023-09-17T12:14:25.000,2023-09-17T13:17:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10009,502 EAST    6 STREET,EAST    6 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST    6 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T13:17:10.000,03 MANHATTAN,1004010001,MANHATTAN,988800,203525,ONLINE,Unspecified,MANHATTAN,40.725304642680314,-73.98358441248124,"{'latitude': '40.725304642680314', 'longitude': '-73.98358441248124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841037,2023-09-17T12:14:20.000,2023-09-28T16:36:07.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10452,WEST  165 STREET,WEST  165 STREET,WEST  165 STREET,WOODYCREST AVENUE,WEST  165 STREET,WOODYCREST AVENUE,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-18T06:48:26.000,04 BRONX,,BRONX,1004449,243104,PHONE,Unspecified,BRONX,40.83391659000601,-73.92700664298943,"{'latitude': '40.83391659000601', 'longitude': '-73.92700664298943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843402,2023-09-17T12:14:19.000,2023-09-17T17:17:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,48-30 92 STREET,92 STREET,48 AVENUE,50 AVENUE,48 AVENUE,50 AVENUE,ADDRESS,ELMHURST,92 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T17:17:34.000,04 QUEENS,4018510023,QUEENS,1019693,209519,MOBILE,Unspecified,QUEENS,40.74168684615517,-73.87209649857596,"{'latitude': '40.74168684615517', 'longitude': '-73.87209649857596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844510,2023-09-17T12:14:15.000,2023-09-17T12:37:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11216,326 TOMPKINS AVENUE,TOMPKINS AVENUE,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,TOMPKINS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T12:37:54.000,03 BROOKLYN,3018140035,BROOKLYN,999624,189415,ONLINE,Unspecified,BROOKLYN,40.686563838245334,-73.94456557527788,"{'latitude': '40.686563838245334', 'longitude': '-73.94456557527788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844795,2023-09-17T12:13:56.000,2023-09-17T15:35:57.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10465,939 BRINSMADE AVENUE,BRINSMADE AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,ADDRESS,BRONX,BRINSMADE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T15:36:02.000,10 BRONX,2055360076,BRONX,1031335,241073,PHONE,Unspecified,BRONX,40.8282396724443,-73.82986282744615,"{'latitude': '40.8282396724443', 'longitude': '-73.82986282744615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840604,2023-09-17T12:13:41.000,2023-09-17T14:11:19.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11206,28 TROUTMAN STREET,TROUTMAN STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T14:11:22.000,04 BROOKLYN,3031830015,BROOKLYN,1002953,193635,MOBILE,Unspecified,BROOKLYN,40.69814035150774,-73.93255040282287,"{'latitude': '40.69814035150774', 'longitude': '-73.93255040282287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838058,2023-09-17T12:13:31.000,2023-09-17T12:54:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10303,2040 FOREST AVENUE,FOREST AVENUE,VAN PELT AVENUE,MAPLE PARKWAY,VAN PELT AVENUE,MAPLE PARKWAY,ADDRESS,STATEN ISLAND,FOREST AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T12:54:08.000,01 STATEN ISLAND,5016960008,STATEN ISLAND,940796,167390,MOBILE,Unspecified,STATEN ISLAND,40.62601682080635,-74.1565411314774,"{'latitude': '40.62601682080635', 'longitude': '-74.1565411314774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842750,2023-09-17T12:13:18.000,2023-09-17T12:53:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11385,1125 IRVING AVENUE,IRVING AVENUE,COOPER STREET,MOFFAT STREET,COOPER STREET,MOFFAT STREET,ADDRESS,RIDGEWOOD,IRVING AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T12:53:28.000,05 QUEENS,4037250046,QUEENS,1011240,191538,ONLINE,Unspecified,QUEENS,40.692363182178745,-73.9026729890324,"{'latitude': '40.692363182178745', 'longitude': '-73.9026729890324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842947,2023-09-17T12:13:16.000,2023-09-18T11:50:09.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,10305,255 PARKINSON AVENUE,PARKINSON AVENUE,KRAMER STREET,REID AVENUE,KRAMER STREET,REID AVENUE,ADDRESS,STATEN ISLAND,PARKINSON AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-18T11:50:13.000,02 STATEN ISLAND,5032430025,STATEN ISLAND,961580,156014,UNKNOWN,Unspecified,STATEN ISLAND,40.59486961916089,-74.0816295555658,"{'latitude': '40.59486961916089', 'longitude': '-74.0816295555658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843248,2023-09-17T12:12:39.000,2023-09-17T12:43:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,639 54 STREET,54 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,54 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T12:43:15.000,07 BROOKLYN,3008170059,BROOKLYN,981611,172803,MOBILE,Unspecified,BROOKLYN,40.64098053742491,-74.00950900879128,"{'latitude': '40.64098053742491', 'longitude': '-74.00950900879128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839607,2023-09-17T12:12:35.000,2023-09-19T17:33:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,2100 WESTBURY COURT,WESTBURY COURT,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-19T00:00:00.000,09 BROOKLYN,3050260257,BROOKLYN,995154,178522,ONLINE,Unspecified,BROOKLYN,40.65667163234827,-73.96070078703764,"{'latitude': '40.65667163234827', 'longitude': '-73.96070078703764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837107,2023-09-17T12:12:26.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10306,544 FALCON AVENUE,FALCON AVENUE,,,,,ADDRESS,STATEN ISLAND,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,03 STATEN ISLAND,5040260018,STATEN ISLAND,951645,143181,UNKNOWN,Unspecified,STATEN ISLAND,40.559614610730726,-74.11734131378762,"{'latitude': '40.559614610730726', 'longitude': '-74.11734131378762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,2023-11-14T07:29:10.000,,
58841965,2023-09-17T12:12:15.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10065,901 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   67 STREET,EAST   68 STREET,EAST   67 STREET,EAST   68 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-21T14:56:13.000,08 MANHATTAN,1014020021,MANHATTAN,994087,218819,ONLINE,Unspecified,MANHATTAN,40.76727853216959,-73.96448749255362,"{'latitude': '40.76727853216959', 'longitude': '-73.96448749255362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","901 LEXINGTON AVENUE, MANHATTAN (NEW YORK), NY, 10065",,,,,,MANHATTAN,
58842814,2023-09-17T12:12:07.000,2023-09-26T11:20:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10031,590 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,09 MANHATTAN,1020020069,MANHATTAN,996237,238678,PHONE,Unspecified,MANHATTAN,40.821783449119884,-73.95669034255647,"{'latitude': '40.821783449119884', 'longitude': '-73.95669034255647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841161,2023-09-17T12:11:55.000,2023-09-17T12:42:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,613 54 STREET,54 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,54 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T12:42:38.000,07 BROOKLYN,3008170071,BROOKLYN,981497,172893,MOBILE,Unspecified,BROOKLYN,40.64122753342859,-74.00991981739614,"{'latitude': '40.64122753342859', 'longitude': '-74.00991981739614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838802,2023-09-17T12:11:44.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11101,2-01 50 AVENUE,50 AVENUE,CENTER BOULEVARD,2 STREET,CENTER BOULEVARD,2 STREET,ADDRESS,LONG ISLAND CITY,50 AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-17T17:21:39.000,02 QUEENS,4000170028,QUEENS,995740,210189,ONLINE,Unspecified,QUEENS,40.74358938719232,-73.95853475352008,"{'latitude': '40.74358938719232', 'longitude': '-73.95853475352008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837539,2023-09-17T12:11:43.000,2023-09-27T19:26:04.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11209,601 79 STREET,79 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,10 BROOKLYN,3059720001,BROOKLYN,978344,166969,ONLINE,Unspecified,BROOKLYN,40.62496586845221,-74.0212757601525,"{'latitude': '40.62496586845221', 'longitude': '-74.0212757601525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842805,2023-09-17T12:11:43.000,2023-09-27T19:26:04.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11209,601 79 STREET,79 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,10 BROOKLYN,3059720001,BROOKLYN,978344,166969,ONLINE,Unspecified,BROOKLYN,40.62496586845221,-74.0212757601525,"{'latitude': '40.62496586845221', 'longitude': '-74.0212757601525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840718,2023-09-17T12:11:43.000,2023-09-27T19:26:04.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,11209,601 79 STREET,79 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,10 BROOKLYN,3059720001,BROOKLYN,978344,166969,ONLINE,Unspecified,BROOKLYN,40.62496586845221,-74.0212757601525,"{'latitude': '40.62496586845221', 'longitude': '-74.0212757601525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842050,2023-09-17T12:11:41.000,2023-09-17T13:00:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11210,1481 EAST   24 STREET,EAST   24 STREET,AVENUE N,OLEAN STREET,AVENUE N,OLEAN STREET,ADDRESS,BROOKLYN,EAST   24 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T13:00:23.000,14 BROOKLYN,3076780016,BROOKLYN,998011,163299,ONLINE,Unspecified,BROOKLYN,40.61488376500756,-73.95043489183236,"{'latitude': '40.61488376500756', 'longitude': '-73.95043489183236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844855,2023-09-17T12:11:41.000,2023-10-08T09:48:38.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10029,1998 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,11 MANHATTAN,1016740049,MANHATTAN,999785,226596,ONLINE,Unspecified,MANHATTAN,40.7886161655849,-73.94389919331971,"{'latitude': '40.7886161655849', 'longitude': '-73.94389919331971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843052,2023-09-17T12:11:35.000,2023-09-20T06:01:56.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11221,704 HART STREET,HART STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,HART STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T11:34:18.000,04 BROOKLYN,3032340021,BROOKLYN,1004978,194081,MOBILE,Unspecified,BROOKLYN,40.6993600055928,-73.92524617125241,"{'latitude': '40.6993600055928', 'longitude': '-73.92524617125241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838025,2023-09-17T12:11:33.000,2023-09-17T13:08:09.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10312,ARDEN AVENUE,ARDEN AVENUE,ARDEN AVENUE,FOREST GREEN,ARDEN AVENUE,FOREST GREEN,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T13:08:20.000,03 STATEN ISLAND,,STATEN ISLAND,930135,141903,PHONE,Unspecified,STATEN ISLAND,40.556001578587285,-74.19474268186312,"{'latitude': '40.556001578587285', 'longitude': '-74.19474268186312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58836981,2023-09-17T12:11:23.000,2023-09-17T23:51:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,74-04 64 PLACE,64 PLACE,74 AVENUE,COOPER AVENUE,74 AVENUE,COOPER AVENUE,ADDRESS,RIDGEWOOD,64 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T23:51:18.000,05 QUEENS,4035970008,QUEENS,1014363,194324,MOBILE,Unspecified,QUEENS,40.70000002398344,-73.89139888271936,"{'latitude': '40.70000002398344', 'longitude': '-73.89139888271936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844197,2023-09-17T12:11:00.000,2023-09-18T15:08:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11372,33-53 82 STREET,82 STREET,NORTHERN BLVD,34 AVE,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-18T15:08:00.000,03 QUEENS,4014300035,QUEENS,1016059,214227,ONLINE,Unspecified,QUEENS,40.75462292785195,-73.88518826596733,"{'latitude': '40.75462292785195', 'longitude': '-73.88518826596733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58838020,2023-09-17T12:10:43.000,2023-09-17T18:02:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10463,3519 RIVERDALE AVENUE,RIVERDALE AVENUE,WEST  235 STREET,FIELDSTON ROAD,WEST  235 STREET,FIELDSTON ROAD,ADDRESS,BRONX,RIVERDALE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T18:02:32.000,08 BRONX,2057910412,BRONX,1009919,261981,PHONE,Unspecified,BRONX,40.885714045282384,-73.9071673616659,"{'latitude': '40.885714045282384', 'longitude': '-73.9071673616659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840154,2023-09-17T12:10:41.000,2023-09-17T12:39:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T12:39:58.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
