unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58814457,2023-09-14T08:53:39.000,2023-09-14T08:56:51.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,76-36 164 STREET,164 STREET,76 ROAD,77 AVENUE,76 ROAD,77 AVENUE,ADDRESS,FRESH MEADOWS,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T08:56:54.000,08 QUEENS,4068480001,QUEENS,1038334,203443,ONLINE,Unspecified,QUEENS,40.724915407989414,-73.80487556506887,"{'latitude': '40.724915407989414', 'longitude': '-73.80487556506887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818586,2023-09-14T08:53:29.000,2023-09-14T09:22:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10029,25 EAST  104 STREET,EAST  104 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST  104 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-14T09:22:17.000,11 MANHATTAN,1016100011,MANHATTAN,997787,228042,ONLINE,Unspecified,MANHATTAN,40.79258833229836,-73.95111155973795,"{'latitude': '40.79258833229836', 'longitude': '-73.95111155973795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815395,2023-09-14T08:53:26.000,2023-09-14T10:37:45.000,DPR,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,11368,FLUSHING MEADOWS CORONA PARK,FLUSHING MEADOWS CORONA PARK,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,UNRECOGNIZED,CORONA,FLUSHING MEADOWS CORONA PARK,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-14T10:37:50.000,81 QUEENS,4020180001,QUEENS,1027989,209784,PHONE,Unspecified,QUEENS,40.742377064999275,-73.84215697754966,"{'latitude': '40.742377064999275', 'longitude': '-73.84215697754966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811296,2023-09-14T08:53:23.000,2023-09-25T10:20:14.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11361,33 AVENUE,33 AVENUE,33 AVENUE,203 STREET,33 AVENUE,203 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-25T10:20:11.000,11 QUEENS,,QUEENS,1043577,219443,PHONE,Unspecified,QUEENS,40.76879764903543,-73.7858187833251,"{'latitude': '40.76879764903543', 'longitude': '-73.7858187833251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58816304,2023-09-14T08:53:13.000,2023-09-14T17:19:54.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,64-38 COOPER AVENUE,COOPER AVENUE,64 PLACE,64 LANE,64 PLACE,64 LANE,ADDRESS,RIDGEWOOD,COOPER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T17:19:59.000,05 QUEENS,4037180006,QUEENS,1014542,193672,PHONE,Unspecified,QUEENS,40.69820982659422,-73.89075626078274,"{'latitude': '40.69820982659422', 'longitude': '-73.89075626078274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811342,2023-09-14T08:53:10.000,2023-09-18T10:37:35.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,10465,4221 THROGGS NECK EXPRESSWAY,THROGGS NECK EXPRESSWAY,BLAIR AVENUE,LONGSTREET AVENUE,BLAIR AVENUE,LONGSTREET AVENUE,ADDRESS,BRONX,THROGS NECK EXPRESSWAY SVC RD,Closed,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,2023-09-18T10:37:41.000,10 BRONX,2055190070,BRONX,1037686,237669,PHONE,Unspecified,BRONX,40.81886053998482,-73.806941270892,"{'latitude': '40.81886053998482', 'longitude': '-73.806941270892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818257,2023-09-14T08:53:04.000,2023-09-16T12:46:33.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,10312,755 SINCLAIR AVENUE,SINCLAIR AVENUE,DESERRE AVENUE,MARCY AVENUE,DESERRE AVENUE,MARCY AVENUE,ADDRESS,STATEN ISLAND,SINCLAIR AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:27:10.000,03 STATEN ISLAND,5068450183,STATEN ISLAND,928416,136328,ONLINE,Unspecified,STATEN ISLAND,40.54068864608312,-74.20088278633602,"{'latitude': '40.54068864608312', 'longitude': '-74.20088278633602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813831,2023-09-14T08:53:00.000,2023-09-20T00:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11222,65 ECKFORD STREET,ECKFORD STREET,ENGERT AVE,DRIGGS AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T00:45:00.000,01 BROOKLYN,3026980026,BROOKLYN,998645,202331,ONLINE,Unspecified,BROOKLYN,40.722016860099544,-73.94806796979645,"{'latitude': '40.722016860099544', 'longitude': '-73.94806796979645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58813876,2023-09-14T08:53:00.000,2023-09-14T21:55:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11213,600 CROWN STREET,CROWN STREET,ALBANY AVE,TROY AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-14T21:55:00.000,09 BROOKLYN,3014170008,BROOKLYN,1001325,181781,ONLINE,Unspecified,BROOKLYN,40.665607116856386,-73.93845157868341,"{'latitude': '40.665607116856386', 'longitude': '-73.93845157868341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813951,2023-09-14T08:52:44.000,2023-09-14T14:12:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11223,AVENUE S,AVENUE S,AVENUE S,VAN SICKLEN STREET,AVENUE S,VAN SICKLEN STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T14:12:07.000,11 BROOKLYN,,BROOKLYN,991369,158455,PHONE,Unspecified,BROOKLYN,40.60159580407766,-73.97436350802228,"{'latitude': '40.60159580407766', 'longitude': '-73.97436350802228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814055,2023-09-14T08:52:32.000,2023-10-12T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,10310,666 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-12T00:00:00.000,01 STATEN ISLAND,5003000110,STATEN ISLAND,953263,168676,UNKNOWN,Unspecified,STATEN ISLAND,40.629598996854455,-74.11163527256441,"{'latitude': '40.629598996854455', 'longitude': '-74.11163527256441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813759,2023-09-14T08:52:20.000,2023-09-15T07:09:37.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,11103,28-17 44 STREET,44 STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,44 STREET,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-15T07:09:06.000,01 QUEENS,4007000013,QUEENS,1008919,217425,ONLINE,Unspecified,QUEENS,40.76342341808506,-73.91094770096197,"{'latitude': '40.76342341808506', 'longitude': '-73.91094770096197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813301,2023-09-14T08:52:13.000,2023-09-14T08:56:20.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11365,71-01 PARSONS BOULEVARD,PARSONS BOULEVARD,71 AVENUE,72 AVENUE,71 AVENUE,72 AVENUE,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T08:56:24.000,08 QUEENS,4067970040,QUEENS,1036658,205328,ONLINE,Unspecified,QUEENS,40.73009934988612,-73.81090754397326,"{'latitude': '40.73009934988612', 'longitude': '-73.81090754397326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58816747,2023-09-14T08:52:08.000,2023-09-14T08:56:30.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T08:56:34.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811283,2023-09-14T08:52:07.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811448,2023-09-14T08:52:06.000,2023-09-25T14:44:25.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,10128,180 EAST   95 STREET,EAST   95 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   95 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-16T06:21:57.000,08 MANHATTAN,1015230041,MANHATTAN,997965,225197,ONLINE,Unspecified,MANHATTAN,40.784779297059934,-73.95047452763524,"{'latitude': '40.784779297059934', 'longitude': '-73.95047452763524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814458,2023-09-14T08:52:04.000,2023-09-14T08:56:41.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T08:56:44.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814818,2023-09-14T08:52:02.000,2023-09-23T10:22:53.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11223,815 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,EAST    8 STREET,CONEY ISLAND AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,GRAVESEND NECK ROAD,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T10:22:56.000,15 BROOKLYN,3071590146,BROOKLYN,994798,155782,MOBILE,Unspecified,BROOKLYN,40.59425554199642,-73.96201938525903,"{'latitude': '40.59425554199642', 'longitude': '-73.96201938525903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815319,2023-09-14T08:52:00.000,2023-09-14T09:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11417,,,,,ROCKAWAY BOULEVARD,97 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T09:45:00.000,10 QUEENS,,QUEENS,1028068,187173,UNKNOWN,Unspecified,QUEENS,40.68031495807272,-73.84201904722721,"{'latitude': '40.68031495807272', 'longitude': '-73.84201904722721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58817681,2023-09-14T08:51:58.000,2023-09-14T09:25:00.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11220,535 48 STREET,48 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,48 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T09:25:03.000,07 BROOKLYN,3007660061,BROOKLYN,981952,174526,ONLINE,Unspecified,BROOKLYN,40.64570989689475,-74.0082808833134,"{'latitude': '40.64570989689475', 'longitude': '-74.0082808833134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813763,2023-09-14T08:51:58.000,2023-09-20T08:11:43.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11361,214-43 39 AVENUE,39 AVENUE,214 PLACE,215 STREET,214 PLACE,215 STREET,ADDRESS,BAYSIDE,39 AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-16T04:34:05.000,11 QUEENS,4062400039,QUEENS,1048056,218334,ONLINE,Unspecified,QUEENS,40.765722548498914,-73.76965938176066,"{'latitude': '40.765722548498914', 'longitude': '-73.76965938176066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819175,2023-09-14T08:51:56.000,2023-09-14T08:51:56.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10027,2090 7 AVENUE,7 AVENUE,7 AVENUE,WEST 125 STREET,7 AVENUE,WEST  125 STREET,ADDRESS,NEW YORK,,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-14T08:51:56.000,10 MANHATTAN,1019300030,MANHATTAN,998484,233890,PHONE,Unspecified,MANHATTAN,40.80863839591451,-73.94858197022523,"{'latitude': '40.80863839591451', 'longitude': '-73.94858197022523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818152,2023-09-14T08:51:53.000,2023-09-22T08:47:41.000,DOT,Department of Transportation,Outdoor Dining,Unauthorized Restaurant,Sidewalk,10035,1484 5 AVENUE,5 AVENUE,EAST  119 STREET,EAST  120 STREET,EAST  119 STREET,EAST  120 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Department of Transportation inspected the condition you reported and determined that this issue is not within its jurisdiction.,2023-09-22T08:47:44.000,10 MANHATTAN,1017180034,MANHATTAN,999500,231765,ONLINE,Unspecified,MANHATTAN,40.80280416233308,-73.94491666198923,"{'latitude': '40.80280416233308', 'longitude': '-73.94491666198923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814680,2023-09-14T08:51:50.000,2023-09-26T16:38:52.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11375,68-40 FLEET STREET,FLEET STREET,68 AVENUE,69 AVENUE,68 AVENUE,69 AVENUE,ADDRESS,FOREST HILLS,FLEET STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-26T16:38:57.000,06 QUEENS,4032010025,QUEENS,1025192,201047,PHONE,Unspecified,QUEENS,40.71840956388764,-73.85230378703801,"{'latitude': '40.71840956388764', 'longitude': '-73.85230378703801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815936,2023-09-14T08:51:49.000,2023-09-15T08:58:27.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11226,BEVERLEY ROAD,BEVERLEY ROAD,MARLBOROUGH ROAD,EAST   16 STREET,MARLBOROUGH ROAD,EAST   16 STREET,BLOCKFACE,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T08:58:03.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,,,
58813941,2023-09-14T08:51:42.000,2023-09-14T08:53:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T08:53:49.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58810641,2023-09-14T08:51:41.000,2023-09-14T09:34:45.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11105,23-90 23 STREET,23 STREET,23 TERRACE,24 AVENUE,23 TERRACE,24 AVENUE,ADDRESS,ASTORIA,23 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T09:34:48.000,01 QUEENS,4008760002,QUEENS,1006324,222040,PHONE,Unspecified,QUEENS,40.7760972467597,-73.92030019424372,"{'latitude': '40.7760972467597', 'longitude': '-73.92030019424372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814935,2023-09-14T08:51:29.000,2023-09-23T14:08:48.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,11211,267 BROADWAY,BROADWAY,HAVEMEYER STREET,MARCY AVENUE,HAVEMEYER STREET,MARCY AVENUE,ADDRESS,BROOKLYN,BROADWAY,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T04:06:07.000,01 BROOKLYN,3024600001,BROOKLYN,995621,197521,ONLINE,Unspecified,BROOKLYN,40.708818966017475,-73.95898560719395,"{'latitude': '40.708818966017475', 'longitude': '-73.95898560719395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
