unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,vehicle_type,taxi_company_borough,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58938478,2023-09-27T18:46:48.000,2023-09-27T20:25:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11205,203 CARLTON AVENUE,CARLTON AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,ADDRESS,BROOKLYN,CARLTON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T20:25:30.000,02 BROOKLYN,BROOKLYN,991884,191145,PHONE,Unspecified,BROOKLYN,40.69132235040852,-73.97247192801738,"{'latitude': '40.69132235040852', 'longitude': '-73.97247192801738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58936761,2023-09-27T18:46:36.000,2023-09-29T15:34:00.000,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,Street,11237,179 IRVING AVENUE,IRVING AVENUE,STOCKHOLM STREET,STANHOPE STREET,STOCKHOLM STREET,STANHOPE STREET,ADDRESS,BROOKLYN,IRVING AVENUE,Closed,This is a NYC Department of Transporation Bike-Share location. Please report conditions at this location to NYC DOT via 3-1-1.,2023-09-29T00:15:39.000,04 BROOKLYN,BROOKLYN,1006528,195055,ONLINE,Unspecified,BROOKLYN,40.70202964027461,-73.91965300472897,"{'latitude': '40.70202964027461', 'longitude': '-73.91965300472897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58941081,2023-09-27T18:45:31.000,2023-09-27T19:21:39.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11208,1210 SUTTER AVENUE,SUTTER AVENUE,CRYSTAL STREET,CHESTNUT STREET,CRYSTAL STREET,CHESTNUT STREET,ADDRESS,BROOKLYN,SUTTER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T19:21:43.000,05 BROOKLYN,BROOKLYN,1019434,184342,ONLINE,Unspecified,BROOKLYN,40.67258303899206,-73.87316270957298,"{'latitude': '40.67258303899206', 'longitude': '-73.87316270957298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3042920061,,,,,,,,,
58945074,2023-09-27T18:45:20.000,2023-09-27T22:40:29.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11204,AVENUE O,AVENUE O,AVENUE O,MC DONALD AVENUE,AVENUE O,MC DONALD AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T22:40:33.000,11 BROOKLYN,BROOKLYN,991612,162016,PHONE,Unspecified,BROOKLYN,40.61136982227178,-73.97348455017911,"{'latitude': '40.61136982227178', 'longitude': '-73.97348455017911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58940608,2023-09-27T18:45:19.000,2023-09-29T15:07:06.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11213,331 ALBANY AVENUE,ALBANY AVENUE,EASTERN PARKWAY,UNION STREET,EASTERN PARKWAY,UNION STREET,ADDRESS,BROOKLYN,ALBANY AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-28T12:06:22.000,09 BROOKLYN,BROOKLYN,1001042,182907,MOBILE,Unspecified,BROOKLYN,40.66869827678195,-73.93946887342867,"{'latitude': '40.66869827678195', 'longitude': '-73.93946887342867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58944364,2023-09-27T18:45:16.000,2023-09-27T18:56:56.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10468,111 EAST KINGSBRIDGE ROAD,EAST KINGSBRIDGE ROAD,CRESTON AVENUE,GRAND CONCOURSE,CRESTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,EAST KINGSBRIDGE ROAD,Closed,The Police Department visited the location and no Encampment was found.,2023-09-27T18:57:03.000,07 BRONX,BRONX,1013245,254976,MOBILE,Unspecified,BRONX,40.86647719477415,-73.8951691206748,"{'latitude': '40.86647719477415', 'longitude': '-73.8951691206748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2033140065,,,,,,,,,
58942282,2023-09-27T18:44:38.000,2023-09-27T18:55:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10467,320 EAST GUN HILL ROAD,EAST GUN HILL ROAD,PERRY AVENUE,HULL AVENUE,PERRY AVENUE,HULL AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T18:55:53.000,07 BRONX,BRONX,1019158,259514,ONLINE,Unspecified,BRONX,40.87891119631289,-73.87376716350293,"{'latitude': '40.87891119631289', 'longitude': '-73.87376716350293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58942242,2023-09-27T18:44:12.000,2023-09-27T19:03:11.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10023,1 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST   72 STREET,WEST   73 STREET,WEST   72 STREET,WEST   73 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T19:03:18.000,07 MANHATTAN,MANHATTAN,988232,223607,MOBILE,Unspecified,MANHATTAN,40.78042491391933,-73.98562176267698,"{'latitude': '40.78042491391933', 'longitude': '-73.98562176267698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1011840003,,,,,,,,,
58944599,2023-09-27T18:44:00.000,2023-10-02T08:43:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11224,2975 WEST   33 STREET,WEST   33 STREET,MERMAID AVE,SURF AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T08:43:00.000,13 BROOKLYN,BROOKLYN,984474,148060,PHONE,Unspecified,BROOKLYN,40.573066457463426,-73.99919368993085,"{'latitude': '40.573066457463426', 'longitude': '-73.99919368993085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3070480015,,,,N/A,,,,,
58938516,2023-09-27T18:44:00.000,2023-09-27T21:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10011,,,,,10 AVENUE,WEST 23 STREET,INTERSECTION,MANHATTAN,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T21:20:00.000,04 MANHATTAN,MANHATTAN,983095,211680,UNKNOWN,Unspecified,MANHATTAN,40.74768919735952,-74.0041684338762,"{'latitude': '40.74768919735952', 'longitude': '-74.0041684338762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,,,,,
58941970,2023-09-27T18:43:37.000,2023-09-27T18:43:37.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11219,6802 11 AVENUE,11 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-27T00:00:00.000,10 BROOKLYN,BROOKLYN,982051,167615,UNKNOWN,Unspecified,BROOKLYN,40.62674069860745,-74.0079218828858,"{'latitude': '40.62674069860745', 'longitude': '-74.0079218828858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3057720034,,,,,,,,,
58943836,2023-09-27T18:43:37.000,2023-09-27T19:11:46.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10467,3505 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,EAST GUN HILL ROAD,EAST  212 STREET,EAST GUN HILL ROAD,EAST  212 STREET,ADDRESS,BRONX,ROCHAMBEAU AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T19:11:48.000,07 BRONX,BRONX,1017647,260607,ONLINE,Unspecified,BRONX,40.88191698583422,-73.87922572142527,"{'latitude': '40.88191698583422', 'longitude': '-73.87922572142527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58944656,2023-09-27T18:43:37.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11417,136-15 WHITELAW STREET,WHITELAW STREET,,,,,ADDRESS,OZONE PARK,,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-10-25T00:00:00.000,10 QUEENS,QUEENS,1027014,184475,UNKNOWN,Unspecified,QUEENS,40.672914723127384,-73.84583623899564,"{'latitude': '40.672914723127384', 'longitude': '-73.84583623899564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4114060003,,,,,,,,,
58942610,2023-09-27T18:43:31.000,2023-10-16T07:59:47.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11238,159 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,08 BROOKLYN,BROOKLYN,994328,184103,ONLINE,Unspecified,BROOKLYN,40.67199121761855,-73.96366943894067,"{'latitude': '40.67199121761855', 'longitude': '-73.96366943894067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3011790097,,,,,,,,,
58937035,2023-09-27T18:43:17.000,2023-09-27T18:54:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,78-50 64 STREET,64 STREET,78 AVENUE,80 AVENUE,78 AVENUE,80 AVENUE,ADDRESS,RIDGEWOOD,64 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-27T18:54:18.000,05 QUEENS,QUEENS,1014308,193185,ONLINE,Unspecified,QUEENS,40.69687392389231,-73.89160232058353,"{'latitude': '40.69687392389231', 'longitude': '-73.89160232058353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58939765,2023-09-27T18:43:01.000,2023-09-27T19:19:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,58-33 VAN CLEEF STREET,VAN CLEEF STREET,SAULTELL AVENUE,HORACE HARDING EXPRESSWAY,SAULTELL AVENUE,HORACE HARDING EXPRESSWAY,ADDRESS,CORONA,VAN CLEEF STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T19:19:27.000,04 QUEENS,QUEENS,1025971,208801,PHONE,Unspecified,QUEENS,40.73968872898969,-73.84944551298769,"{'latitude': '40.73968872898969', 'longitude': '-73.84944551298769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4019720006,,,,,,,,,
58938300,2023-09-27T18:42:55.000,2023-09-27T20:03:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,40-44 70 STREET,70 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,70 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T20:03:14.000,02 QUEENS,QUEENS,1013267,210940,ONLINE,Unspecified,QUEENS,40.74561055218951,-73.89527991285573,"{'latitude': '40.74561055218951', 'longitude': '-73.89527991285573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58944506,2023-09-27T18:42:44.000,2023-10-13T05:25:56.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11357,24-43 157 STREET,157 STREET,24 ROAD,25 AVENUE,24 ROAD,25 AVENUE,ADDRESS,WHITESTONE,157 STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-28T11:34:19.000,07 QUEENS,QUEENS,1037812,221909,ONLINE,Unspecified,QUEENS,40.7756029677787,-73.80661175189871,"{'latitude': '40.7756029677787', 'longitude': '-73.80661175189871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4048640001,,,,,,,,,
58942525,2023-09-27T18:42:41.000,2023-09-27T18:53:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1677 CORNELIA STREET,CORNELIA STREET,CORNELIA STREET,CYPRESS AVENUE,CORNELIA STREET,CYPRESS AVENUE,ADDRESS,RIDGEWOOD,CORNELIA STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-27T18:53:23.000,05 QUEENS,QUEENS,1010163,194059,UNKNOWN,Unspecified,QUEENS,40.69928595677054,-73.90654699222617,"{'latitude': '40.69928595677054', 'longitude': '-73.90654699222617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4035460071,,,,,,,,,
58945786,2023-09-27T18:42:34.000,2023-09-29T13:49:24.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,10002,106 RIVINGTON STREET,RIVINGTON STREET,LUDLOW STREET,ESSEX STREET,LUDLOW STREET,ESSEX STREET,ADDRESS,NEW YORK,RIVINGTON STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-29T13:49:27.000,03 MANHATTAN,MANHATTAN,987580,201583,ONLINE,Unspecified,MANHATTAN,40.7199748658132,-73.98798691542007,"{'latitude': '40.7199748658132', 'longitude': '-73.98798691542007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1004110072,,,,,,,,,
58939713,2023-09-27T18:42:28.000,2023-09-27T19:07:08.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11215,747 PRESIDENT STREET,PRESIDENT STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T19:07:13.000,06 BROOKLYN,BROOKLYN,990397,185052,MOBILE,Unspecified,BROOKLYN,40.674599611656866,-73.97783958235068,"{'latitude': '40.674599611656866', 'longitude': '-73.97783958235068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58943784,2023-09-27T18:42:03.000,2023-09-27T18:52:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,27 KINGSLAND AVENUE,KINGSLAND AVENUE,SKILLMAN AVENUE,JACKSON STREET,SKILLMAN AVENUE,JACKSON STREET,ADDRESS,BROOKLYN,KINGSLAND AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T18:52:38.000,01 BROOKLYN,BROOKLYN,1000823,200470,MOBILE,Unspecified,BROOKLYN,40.71690505197549,-73.94021510639568,"{'latitude': '40.71690505197549', 'longitude': '-73.94021510639568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58941238,2023-09-27T18:42:00.000,2023-09-27T18:55:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1677 CORNELIA STREET,CORNELIA STREET,CORNELIA STREET,CYPRESS AVENUE,CORNELIA STREET,CYPRESS AVENUE,ADDRESS,RIDGEWOOD,CORNELIA STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-27T18:55:13.000,05 QUEENS,QUEENS,1010163,194059,ONLINE,Unspecified,QUEENS,40.69928595677054,-73.90654699222617,"{'latitude': '40.69928595677054', 'longitude': '-73.90654699222617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58939847,2023-09-27T18:42:00.000,2023-10-11T08:11:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11236,,,,,AVENUE K,REMSEN AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-11T08:11:00.000,18 BROOKLYN,BROOKLYN,1011400,171303,UNKNOWN,Unspecified,BROOKLYN,40.63682214123943,-73.90217750895088,"{'latitude': '40.63682214123943', 'longitude': '-73.90217750895088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58935802,2023-09-27T18:41:43.000,2023-09-27T19:35:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10303,12 BENJAMIN DRIVE,BENJAMIN DRIVE,ADRIANNE LANE,ELEANOR PLACE,ADRIANNE LANE,ELEANOR PLACE,ADDRESS,STATEN ISLAND,BENJAMIN DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T19:35:54.000,01 STATEN ISLAND,STATEN ISLAND,940308,166274,PHONE,Unspecified,STATEN ISLAND,40.62295123243563,-74.1582918613776,"{'latitude': '40.62295123243563', 'longitude': '-74.1582918613776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58939807,2023-09-27T18:41:41.000,2023-09-27T19:02:30.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Park/Playground,11249,303 BERRY STREET,BERRY STREET,SOUTH    2 STREET,SOUTH    3 STREET,SOUTH    2 STREET,SOUTH    3 STREET,ADDRESS,BROOKLYN,BERRY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T19:02:33.000,01 BROOKLYN,BROOKLYN,994269,199188,ONLINE,Unspecified,BROOKLYN,40.71339611870664,-73.96385969428314,"{'latitude': '40.71339611870664', 'longitude': '-73.96385969428314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3024170003,,,,,,,,,
58939766,2023-09-27T18:41:29.000,2023-09-27T20:17:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,149-07 BARCLAY AVENUE,BARCLAY AVENUE,149 STREET,149 PLACE,149 STREET,149 PLACE,ADDRESS,FLUSHING,BARCLAY AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T20:17:49.000,07 QUEENS,QUEENS,1035449,216697,MOBILE,Unspecified,QUEENS,40.76131141625699,-73.8151831577206,"{'latitude': '40.76131141625699', 'longitude': '-73.8151831577206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58938404,2023-09-27T18:41:27.000,2023-09-27T18:49:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10467,320 EAST GUN HILL ROAD,EAST GUN HILL ROAD,PERRY AVENUE,HULL AVENUE,PERRY AVENUE,HULL AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-27T18:49:28.000,07 BRONX,BRONX,1019158,259514,ONLINE,Unspecified,BRONX,40.87891119631289,-73.87376716350293,"{'latitude': '40.87891119631289', 'longitude': '-73.87376716350293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
