unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,resolution_description,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58964673,2023-09-29T11:39:25.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11222,125 KINGSLAND AVENUE,KINGSLAND AVENUE,,,,,ADDRESS,BROOKLYN,,Open,2023-09-29T00:00:00.000,01 BROOKLYN,3028290029,BROOKLYN,1000641,201897,ONLINE,Unspecified,BROOKLYN,40.720822162009696,-73.94086817206973,"{'latitude': '40.720822162009696', 'longitude': '-73.94086817206973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,
58957061,2023-09-29T11:39:24.000,2023-10-12T06:57:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11201,72 HENRY STREET,HENRY STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-12T00:00:00.000,02 BROOKLYN,3002260021,BROOKLYN,986344,193815,PHONE,Unspecified,BROOKLYN,40.698653925841725,-73.99244824195466,"{'latitude': '40.698653925841725', 'longitude': '-73.99244824195466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
58967476,2023-09-29T11:39:23.000,2023-10-19T21:22:35.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,ROOFING,RESIDENTIAL BUILDING,10035,73 EAST  128 STREET,EAST  128 STREET,,,,,ADDRESS,NEW YORK,,Closed,2023-10-19T00:00:00.000,11 MANHATTAN,1017530027,MANHATTAN,1001300,233408,PHONE,Unspecified,MANHATTAN,40.80731045389288,-73.93841085157067,"{'latitude': '40.80731045389288', 'longitude': '-73.93841085157067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58965570,2023-09-29T11:39:17.000,2023-09-29T12:15:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,103-30 117 STREET,117 STREET,103 AVENUE,LIBERTY AVENUE,103 AVENUE,LIBERTY AVENUE,ADDRESS,SOUTH RICHMOND HILL,117 STREET,Closed,2023-09-29T12:15:55.000,10 QUEENS,,QUEENS,1032386,189584,ONLINE,Unspecified,QUEENS,40.68691016231566,-73.82643379112122,"{'latitude': '40.68691016231566', 'longitude': '-73.82643379112122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Police Department issued a summons in response to the complaint.,,,,,,
59435436,2023-09-29T11:39:16.000,2023-09-29T11:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10470,685 NEREID AVENUE,NEREID AVENUE,RICHARDSON AVENUE,WHITE PLAINS ROAD,RICHARDSON AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,NEREID AVENUE,Closed,2023-09-29T11:55:00.000,12 BRONX,,BRONX,1024381,266721,ONLINE,Unspecified,BRONX,40.898669909978295,-73.85483681518076,"{'latitude': '40.898669909978295', 'longitude': '-73.85483681518076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58957227,2023-09-29T11:39:08.000,2023-09-29T11:44:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11209,8701 SHORE ROAD,SHORE ROAD,87 STREET,88 STREET,87 STREET,88 STREET,ADDRESS,BROOKLYN,SHORE ROAD,Closed,2023-09-29T11:44:22.000,10 BROOKLYN,,BROOKLYN,972961,166912,ONLINE,Unspecified,BROOKLYN,40.62480419136853,-74.04066736891629,"{'latitude': '40.62480419136853', 'longitude': '-74.04066736891629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58962953,2023-09-29T11:39:08.000,2023-10-12T06:57:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11212,1040 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-12T00:00:00.000,17 BROOKLYN,3046470006,BROOKLYN,1005463,179335,PHONE,Unspecified,BROOKLYN,40.65888444252381,-73.92354347619222,"{'latitude': '40.65888444252381', 'longitude': '-73.92354347619222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
59435670,2023-09-29T11:39:06.000,2023-10-07T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10009,215 EAST    4 STREET,EAST    4 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST    4 STREET,Closed,2023-10-07T00:00:00.000,03 MANHATTAN,,MANHATTAN,988817,202946,ONLINE,Unspecified,MANHATTAN,40.723715419385954,-73.98352347243359,"{'latitude': '40.723715419385954', 'longitude': '-73.98352347243359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453209,2023-09-29T11:39:06.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11222,125 KINGSLAND AVENUE,KINGSLAND AVENUE,HERBERT STREET,BEADEL STREET,HERBERT STREET,BEADEL STREET,ADDRESS,BROOKLYN,KINGSLAND AVENUE,In Progress,,01 BROOKLYN,3028290029,BROOKLYN,1000641,201897,ONLINE,Unspecified,BROOKLYN,40.720822162009696,-73.94086817206973,"{'latitude': '40.720822162009696', 'longitude': '-73.94086817206973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439460,2023-09-29T11:39:05.000,2023-10-07T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10009,215 EAST    4 STREET,EAST    4 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST    4 STREET,Closed,2023-10-07T00:00:00.000,03 MANHATTAN,,MANHATTAN,988817,202946,ONLINE,Unspecified,MANHATTAN,40.723715419385954,-73.98352347243359,"{'latitude': '40.723715419385954', 'longitude': '-73.98352347243359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59459634,2023-09-29T11:39:05.000,2023-09-30T11:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11419,109-06 LIBERTY AVENUE,LIBERTY AVENUE,109 STREET,109 STREET,109 STREET,109 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,2023-09-30T11:40:00.000,10 QUEENS,,QUEENS,1030635,188556,PHONE,Unspecified,QUEENS,40.68409789216212,-73.83275451448257,"{'latitude': '40.68409789216212', 'longitude': '-73.83275451448257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58966167,2023-09-29T11:39:04.000,2023-10-12T15:07:36.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11694,117-12 OCEAN PROMENADE,OCEAN PROMENADE,,,,,ADDRESS,FAR ROCKAWAY,,Closed,2023-10-12T00:00:00.000,14 QUEENS,4162270037,QUEENS,1029496,149686,PHONE,Unspecified,QUEENS,40.577414050576955,-73.83712186996279,"{'latitude': '40.577414050576955', 'longitude': '-73.83712186996279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58961620,2023-09-29T11:39:01.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10034,165 SEAMAN AVENUE,SEAMAN AVENUE,,,,,ADDRESS,NEW YORK,,Open,2023-09-29T00:00:00.000,12 MANHATTAN,1022420005,MANHATTAN,1005993,256083,PHONE,Unspecified,MANHATTAN,40.869536412950296,-73.92138498245697,"{'latitude': '40.869536412950296', 'longitude': '-73.92138498245697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,
58964582,2023-09-29T11:38:55.000,2023-10-12T11:39:33.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10031,345 CONVENT AVENUE,CONVENT AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-12T00:00:00.000,09 MANHATTAN,1020500039,MANHATTAN,999048,239564,ONLINE,Unspecified,MANHATTAN,40.824211005764795,-73.94653210099841,"{'latitude': '40.824211005764795', 'longitude': '-73.94653210099841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58964285,2023-09-29T11:38:53.000,2023-10-19T21:22:52.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10028,131 EAST   85 STREET,EAST   85 STREET,,,,,ADDRESS,NEW YORK,,Closed,2023-10-19T00:00:00.000,08 MANHATTAN,1015140016,MANHATTAN,996279,223101,ONLINE,Unspecified,MANHATTAN,40.77902878939431,-73.95656650005807,"{'latitude': '40.77902878939431', 'longitude': '-73.95656650005807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58964598,2023-09-29T11:38:52.000,2023-10-01T09:47:54.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10451,283 EAST  163 STREET,EAST  163 STREET,,,,,ADDRESS,BRONX,,Closed,2023-10-01T00:00:00.000,04 BRONX,2024230051,BRONX,1007248,240609,PHONE,Unspecified,BRONX,40.827061688256265,-73.91690042369218,"{'latitude': '40.827061688256265', 'longitude': '-73.91690042369218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
59449639,2023-09-29T11:38:52.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11233,465 HOWARD AVENUE,HOWARD AVENUE,PROSPECT PLACE,PARK PLACE,PROSPECT PLACE,PARK PLACE,ADDRESS,BROOKLYN,HOWARD AVENUE,Closed,2023-10-11T00:00:00.000,16 BROOKLYN,3014637501,BROOKLYN,1006532,184107,PHONE,Unspecified,BROOKLYN,40.67197989209402,-73.91967478524491,"{'latitude': '40.67197989209402', 'longitude': '-73.91967478524491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59449741,2023-09-29T11:38:48.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Public Area,11201,72 HENRY STREET,HENRY STREET,ORANGE STREET,PINEAPPLE STREET,ORANGE STREET,PINEAPPLE STREET,ADDRESS,BROOKLYN,HENRY STREET,Closed,2023-10-12T00:00:00.000,02 BROOKLYN,,BROOKLYN,986344,193815,PHONE,Unspecified,BROOKLYN,40.698653925841725,-73.99244824195466,"{'latitude': '40.698653925841725', 'longitude': '-73.99244824195466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59435867,2023-09-29T11:38:42.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11694,117-12 OCEAN PROMENADE,OCEAN PROMENADE,BEACH  117 STREET,BEACH  118 STREET,BEACH  117 STREET,BEACH  118 STREET,ADDRESS,FAR ROCKAWAY,OCEAN PROMENADE,Closed,2023-10-12T00:00:00.000,14 QUEENS,,QUEENS,1029496,149686,PHONE,Unspecified,QUEENS,40.577414050576955,-73.83712186996279,"{'latitude': '40.577414050576955', 'longitude': '-73.83712186996279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439260,2023-09-29T11:38:41.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11377,64-05 WOODSIDE AVENUE,WOODSIDE AVENUE,64 STREET,65 STREET,64 STREET,65 STREET,ADDRESS,WOODSIDE,WOODSIDE AVENUE,Closed,2023-10-12T00:00:00.000,02 QUEENS,4012967501,QUEENS,1011770,210352,ONLINE,Unspecified,QUEENS,40.744001425751954,-73.90068487011503,"{'latitude': '40.744001425751954', 'longitude': '-73.90068487011503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58956206,2023-09-29T11:38:40.000,2023-09-29T12:21:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11435,145-66 LAKEWOOD AVENUE,LAKEWOOD AVENUE,PRINCETON STREET,LIVERPOOL STREET,PRINCETON STREET,LIVERPOOL STREET,ADDRESS,JAMAICA,LAKEWOOD AVENUE,Closed,2023-09-29T12:21:41.000,12 QUEENS,4119380033,QUEENS,1039117,191178,MOBILE,Unspecified,QUEENS,40.691246148678445,-73.80215060798605,"{'latitude': '40.691246148678445', 'longitude': '-73.80215060798605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
58959945,2023-09-29T11:38:38.000,2023-10-05T13:27:37.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10040,1601 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-05T00:00:00.000,12 MANHATTAN,1021690053,MANHATTAN,1003730,250788,PHONE,Unspecified,MANHATTAN,40.85500852495431,-73.9295825784972,"{'latitude': '40.85500852495431', 'longitude': '-73.9295825784972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58956783,2023-09-29T11:38:38.000,2023-10-01T12:43:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10040,1601 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-01T00:00:00.000,12 MANHATTAN,1021690053,MANHATTAN,1003730,250788,PHONE,Unspecified,MANHATTAN,40.85500852495431,-73.9295825784972,"{'latitude': '40.85500852495431', 'longitude': '-73.9295825784972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58964332,2023-09-29T11:38:38.000,2023-10-01T12:43:24.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10040,1601 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-01T00:00:00.000,12 MANHATTAN,1021690053,MANHATTAN,1003730,250788,PHONE,Unspecified,MANHATTAN,40.85500852495431,-73.9295825784972,"{'latitude': '40.85500852495431', 'longitude': '-73.9295825784972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58956716,2023-09-29T11:38:38.000,2023-10-01T12:43:24.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10040,1601 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-01T00:00:00.000,12 MANHATTAN,1021690053,MANHATTAN,1003730,250788,PHONE,Unspecified,MANHATTAN,40.85500852495431,-73.9295825784972,"{'latitude': '40.85500852495431', 'longitude': '-73.9295825784972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
59449139,2023-09-29T11:38:31.000,2023-09-29T11:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,145-60 224 STREET,224 STREET,145 ROAD,146 AVENUE,145 ROAD,146 AVENUE,ADDRESS,SPRINGFIELD GARDENS,224 STREET,Closed,2023-09-29T11:55:00.000,13 QUEENS,4134710054,QUEENS,1051969,180386,PHONE,Unspecified,QUEENS,40.66153565233169,-73.75591518608597,"{'latitude': '40.66153565233169', 'longitude': '-73.75591518608597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59445553,2023-09-29T11:38:22.000,2023-09-29T12:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,199 TERRACE PLACE,TERRACE PLACE,PROSPECT AVENUE,SHERMAN STREET,PROSPECT AVENUE,SHERMAN STREET,ADDRESS,BROOKLYN,TERRACE PLACE,Closed,2023-09-29T12:00:00.000,07 BROOKLYN,,BROOKLYN,991137,178225,ONLINE,Unspecified,BROOKLYN,40.65586046785296,-73.97517879830403,"{'latitude': '40.65586046785296', 'longitude': '-73.97517879830403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58957142,2023-09-29T11:38:17.000,2023-10-02T12:12:13.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,Street,10472,1346 FTELEY AVENUE,FTELEY AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,FTELEY AVENUE,Closed,2023-10-02T12:12:17.000,09 BRONX,,BRONX,1019542,242873,PHONE,Unspecified,BRONX,40.83323514592798,-73.87246617243943,"{'latitude': '40.83323514592798', 'longitude': '-73.87246617243943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,,,,,,
58966121,2023-09-29T11:38:16.000,2023-10-03T19:35:31.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11208,765 LINCOLN AVENUE,LINCOLN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,05 BROOKLYN,3042719001,BROOKLYN,1021474,183447,ONLINE,Unspecified,BROOKLYN,40.67011812462209,-73.86581352291451,"{'latitude': '40.67011812462209', 'longitude': '-73.86581352291451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
59439258,2023-09-29T11:38:16.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10031,345 CONVENT AVENUE,CONVENT AVENUE,WEST  144 STREET,WEST  145 STREET,WEST  144 STREET,WEST  145 STREET,ADDRESS,NEW YORK,CONVENT AVENUE,Closed,2023-10-12T00:00:00.000,09 MANHATTAN,1020500039,MANHATTAN,999048,239564,ONLINE,Unspecified,MANHATTAN,40.824211005764795,-73.94653210099841,"{'latitude': '40.824211005764795', 'longitude': '-73.94653210099841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
