unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location
58907981,2023-09-24T00:35:14.000,2023-09-24T01:10:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,1710 SEWARD AVENUE,SEWARD AVENUE,CROES AVENUE,NOBLE AVENUE,CROES AVENUE,NOBLE AVENUE,ADDRESS,BRONX,SEWARD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T01:10:26.000,09 BRONX,2035510001,BRONX,1021003,237544,ONLINE,Unspecified,BRONX,40.818602615443126,-73.86721579190835,"{'latitude': '40.818602615443126', 'longitude': '-73.86721579190835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908559,2023-09-24T00:35:10.000,2023-09-24T01:11:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,229 BAY   31 STREET,BAY   31 STREET,BATH AVENUE,CROPSEY AVENUE,BATH AVENUE,CROPSEY AVENUE,ADDRESS,BROOKLYN,BAY   31 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T01:11:11.000,11 BROOKLYN,3064490008,BROOKLYN,984877,156770,PHONE,Unspecified,BROOKLYN,40.59697365734965,-73.99774224363804,"{'latitude': '40.59697365734965', 'longitude': '-73.99774224363804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58910407,2023-09-24T00:34:55.000,2023-09-26T07:50:28.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10016,316 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,06 MANHATTAN,1008940018,MANHATTAN,990403,212183,MOBILE,Unspecified,MANHATTAN,40.749067740491334,-73.97779315614558,"{'latitude': '40.749067740491334', 'longitude': '-73.97779315614558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908039,2023-09-24T00:34:49.000,2023-09-24T01:00:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11204,1590 WEST    8 STREET,WEST    8 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,WEST    8 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T01:00:12.000,11 BROOKLYN,3065980042,BROOKLYN,989332,160857,ONLINE,Unspecified,BROOKLYN,40.60819020626231,-73.98169721583164,"{'latitude': '40.60819020626231', 'longitude': '-73.98169721583164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58905789,2023-09-24T00:34:34.000,2023-09-24T00:49:27.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11220,659 56 STREET,56 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,56 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T00:49:35.000,07 BROOKLYN,3008330055,BROOKLYN,981375,172326,MOBILE,Unspecified,BROOKLYN,40.63967120111788,-74.01035917539042,"{'latitude': '40.63967120111788', 'longitude': '-74.01035917539042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907187,2023-09-24T00:34:30.000,2023-09-24T10:02:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,105-16 86 STREET,86 STREET,LIBERTY AVENUE,106 AVENUE,LIBERTY AVENUE,106 AVENUE,ADDRESS,OZONE PARK,86 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T10:02:08.000,10 QUEENS,4091460012,QUEENS,1025194,186844,PHONE,Unspecified,QUEENS,40.67942568919767,-73.85238291497265,"{'latitude': '40.67942568919767', 'longitude': '-73.85238291497265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907458,2023-09-24T00:34:21.000,2023-09-24T00:42:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,58 EAST    1 STREET,EAST    1 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST    1 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-24T00:42:45.000,03 MANHATTAN,1004430048,MANHATTAN,987241,202903,ONLINE,Unspecified,MANHATTAN,40.72359806806082,-73.98920928245956,"{'latitude': '40.72359806806082', 'longitude': '-73.98920928245956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908593,2023-09-24T00:34:21.000,2023-09-24T00:45:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11385,685 ONDERDONK AVENUE,ONDERDONK AVENUE,GATES AVENUE,PALMETTO STREET,GATES AVENUE,PALMETTO STREET,ADDRESS,RIDGEWOOD,ONDERDONK AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-24T00:45:30.000,05 QUEENS,4034680004,QUEENS,1009988,195764,MOBILE,Unspecified,QUEENS,40.70396629046696,-73.90717159807564,"{'latitude': '40.70396629046696', 'longitude': '-73.90717159807564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908238,2023-09-24T00:34:20.000,2023-09-24T02:47:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466,845 EAST  223 STREET,EAST  223 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  223 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T02:47:47.000,12 BRONX,2048480116,BRONX,1023782,261763,ONLINE,Unspecified,BRONX,40.88506449194618,-73.85703280437964,"{'latitude': '40.88506449194618', 'longitude': '-73.85703280437964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909871,2023-09-24T00:34:01.000,2023-09-24T02:30:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,BULWER PLACE,BULWER PLACE,BULWER PLACE,CROSBY AVENUE,BULWER PLACE,CROSBY AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T02:30:47.000,05 BROOKLYN,,BROOKLYN,1013724,188043,PHONE,Unspecified,BROOKLYN,40.68276229194499,-73.8937308844173,"{'latitude': '40.68276229194499', 'longitude': '-73.8937308844173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909457,2023-09-24T00:33:47.000,2023-09-24T00:47:56.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11434,115-32 MARSDEN STREET,MARSDEN STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,ADDRESS,JAMAICA,MARSDEN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:48:05.000,12 QUEENS,4123350067,QUEENS,1044313,189626,PHONE,Unspecified,QUEENS,40.68695254111072,-73.78342783719955,"{'latitude': '40.68695254111072', 'longitude': '-73.78342783719955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907653,2023-09-24T00:33:44.000,2023-09-24T08:57:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,769 EAST  217 STREET,EAST  217 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,ADDRESS,BRONX,EAST  217 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T08:57:28.000,12 BRONX,2046650011,BRONX,1022480,260495,PHONE,Unspecified,BRONX,40.881589968595385,-73.86174870757245,"{'latitude': '40.881589968595385', 'longitude': '-73.86174870757245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909125,2023-09-24T00:33:11.000,2023-09-24T01:13:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10034,SEAMAN AVENUE,SEAMAN AVENUE,DYCKMAN STREET,CUMMING STREET,DYCKMAN STREET,CUMMING STREET,BLOCKFACE,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T01:13:17.000,Unspecified MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,,,,
58907374,2023-09-24T00:33:00.000,2023-09-24T02:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11232,,,,,3 AVENUE,21 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T02:40:00.000,07 BROOKLYN,,BROOKLYN,984894,181168,UNKNOWN,Unspecified,BROOKLYN,40.66394100949561,-73.9976787004375,"{'latitude': '40.66394100949561', 'longitude': '-73.9976787004375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58908830,2023-09-24T00:32:59.000,2023-09-24T00:47:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,70-20 60 LANE,60 LANE,70 AVENUE,71 AVENUE,70 AVENUE,71 AVENUE,ADDRESS,RIDGEWOOD,60 LANE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:47:17.000,05 QUEENS,4035170033,QUEENS,1012838,195007,MOBILE,Unspecified,QUEENS,40.70187975588009,-73.89689581897603,"{'latitude': '40.70187975588009', 'longitude': '-73.89689581897603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907417,2023-09-24T00:32:59.000,2023-09-24T00:42:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10009,155 EAST    4 STREET,EAST    4 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    4 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T00:42:57.000,03 MANHATTAN,1004320001,MANHATTAN,988076,203356,ONLINE,Unspecified,MANHATTAN,40.724841121483756,-73.98619657123014,"{'latitude': '40.724841121483756', 'longitude': '-73.98619657123014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909054,2023-09-24T00:32:56.000,2023-09-24T01:16:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,972 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  163 STREET,EAST  164 STREET,EAST  163 STREET,EAST  164 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T01:17:02.000,03 BRONX,2023680012,BRONX,1009129,240037,ONLINE,Unspecified,BRONX,40.82548661396319,-73.91010585815943,"{'latitude': '40.82548661396319', 'longitude': '-73.91010585815943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907520,2023-09-24T00:32:50.000,2023-09-24T01:16:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10022,111 EAST   58 STREET,EAST   58 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   58 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T01:16:22.000,05 MANHATTAN,1013130005,MANHATTAN,992676,216900,ONLINE,Unspecified,MANHATTAN,40.762012830399115,-73.96958374209567,"{'latitude': '40.762012830399115', 'longitude': '-73.96958374209567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908260,2023-09-24T00:32:50.000,2023-09-24T02:09:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,1308 MYRTLE AVENUE,MYRTLE AVENUE,STOCKHOLM STREET,STANHOPE STREET,STOCKHOLM STREET,STANHOPE STREET,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T02:09:37.000,04 BROOKLYN,3032550016,BROOKLYN,1005411,193675,ONLINE,Unspecified,BROOKLYN,40.698244605892185,-73.92368586872078,"{'latitude': '40.698244605892185', 'longitude': '-73.92368586872078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58906584,2023-09-24T00:32:38.000,2023-09-24T00:59:02.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Stairwell,10038,10 CATHERINE SLIP,CATHERINE SLIP,CATHERINE STREET,UNNAMED STREET,CATHERINE STREET,UNNAMED STREET,ADDRESS,NEW YORK,CATHERINE SLIP,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T00:59:11.000,03 MANHATTAN,1001110100,MANHATTAN,985241,197900,ONLINE,Unspecified,MANHATTAN,40.709866482366486,-73.99642547704416,"{'latitude': '40.709866482366486', 'longitude': '-73.99642547704416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909858,2023-09-24T00:32:33.000,2023-09-24T04:06:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,2020 WEST   11 STREET,WEST   11 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,WEST   11 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T04:06:43.000,11 BROOKLYN,3070940017,BROOKLYN,989103,156992,PHONE,Unspecified,BROOKLYN,40.59758169601617,-73.98252473449243,"{'latitude': '40.59758169601617', 'longitude': '-73.98252473449243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58906203,2023-09-24T00:32:20.000,2023-09-24T01:07:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,57-30 CATALPA AVENUE,CATALPA AVENUE,SENECA AVENUE,ONDERDONK AVENUE,SENECA AVENUE,ONDERDONK AVENUE,ADDRESS,RIDGEWOOD,CATALPA AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T01:08:06.000,05 QUEENS,4034660021,QUEENS,1010943,194682,ONLINE,Unspecified,QUEENS,40.70099362671909,-73.90373152227882,"{'latitude': '40.70099362671909', 'longitude': '-73.90373152227882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58914868,2023-09-24T00:32:00.000,2023-09-25T16:11:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10028,1 AVENUE,1 AVENUE,EAST   85 STREET,EAST   86 STREET,,,BLOCKFACE,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T16:11:00.000,08 MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,N/A,,,,
58906639,2023-09-24T00:31:57.000,2023-09-24T04:07:04.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11214,111 BAY   23 STREET,BAY   23 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   23 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T04:07:08.000,11 BROOKLYN,3064080019,BROOKLYN,983878,158889,ONLINE,Unspecified,BROOKLYN,40.60278989742503,-74.00133964678237,"{'latitude': '40.60278989742503', 'longitude': '-74.00133964678237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907015,2023-09-24T00:31:49.000,2023-09-24T01:57:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10470,4328 MARTHA AVENUE,MARTHA AVENUE,EAST  237 STREET,EAST  238 STREET,EAST  237 STREET,EAST  238 STREET,ADDRESS,BRONX,MARTHA AVENUE,Closed,The Police Department made an arrest in response to the complaint.,2023-09-24T01:57:56.000,12 BRONX,2033910007,BRONX,1021518,267123,MOBILE,Unspecified,BRONX,40.89978582741083,-73.86519069894695,"{'latitude': '40.89978582741083', 'longitude': '-73.86519069894695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58906894,2023-09-24T00:31:39.000,2023-09-24T01:07:47.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032,75 ST NICHOLAS PLACE,ST NICHOLAS PLACE,WEST  153 STREET,EDGECOMBE AVENUE,WEST  153 STREET,EDGECOMBE AVENUE,ADDRESS,NEW YORK,ST NICHOLAS PLACE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-24T01:07:52.000,09 MANHATTAN,1020690001,MANHATTAN,1000613,241452,PHONE,Unspecified,MANHATTAN,40.82939026592093,-73.94087286488057,"{'latitude': '40.82939026592093', 'longitude': '-73.94087286488057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908792,2023-09-24T00:31:32.000,2023-09-24T11:20:36.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10469,1449 EAST  222 STREET,EAST  222 STREET,GRACE AVENUE,GIVAN AVENUE,GRACE AVENUE,GIVAN AVENUE,ADDRESS,BRONX,EAST  222 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T11:20:40.000,12 BRONX,2048810001,BRONX,1028941,258857,PHONE,Unspecified,BRONX,40.87706382139545,-73.83839474628785,"{'latitude': '40.87706382139545', 'longitude': '-73.83839474628785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907650,2023-09-24T00:31:05.000,2023-09-24T00:40:52.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11205,773 KENT AVENUE,KENT AVENUE,FLUSHING AVENUE,LITTLE NASSAU STREET,FLUSHING AVENUE,LITTLE NASSAU STREET,ADDRESS,BROOKLYN,KENT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T00:40:57.000,03 BROOKLYN,3018847501,BROOKLYN,995321,193555,PHONE,Unspecified,BROOKLYN,40.69793360909664,-73.96007420591361,"{'latitude': '40.69793360909664', 'longitude': '-73.96007420591361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
