unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58850762,2023-09-18T21:52:37.000,2023-09-18T22:10:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,2167 CROTONA AVENUE,CROTONA AVENUE,EAST  181 STREET,EAST  182 STREET,EAST  181 STREET,EAST  182 STREET,ADDRESS,BRONX,CROTONA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T22:11:02.000,06 BRONX,2030830045,BRONX,1015565,248982,ONLINE,Unspecified,BRONX,40.85001755046867,-73.88680921604869,"{'latitude': '40.85001755046867', 'longitude': '-73.88680921604869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850453,2023-09-18T21:52:27.000,2023-09-18T22:10:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11224,21 SEA BREEZE AVENUE,SEA BREEZE AVENUE,BEACH WALK,OCEAN PARKWAY,BEACH WALK,OCEAN PARKWAY,ADDRESS,BROOKLYN,SEA BREEZE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T22:10:21.000,13 BROOKLYN,,BROOKLYN,993160,148774,ONLINE,Unspecified,BROOKLYN,40.57502177313261,-73.96792663755629,"{'latitude': '40.57502177313261', 'longitude': '-73.96792663755629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850761,2023-09-18T21:52:12.000,2023-09-18T22:02:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,131 ST MARKS PLACE,ST MARKS PLACE,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,ST MARKS PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T22:02:51.000,03 MANHATTAN,1004360034,MANHATTAN,988592,204216,MOBILE,Unspecified,MANHATTAN,40.727201374138566,-73.98433439348193,"{'latitude': '40.727201374138566', 'longitude': '-73.98433439348193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850010,2023-09-18T21:51:53.000,2023-09-28T16:57:53.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11216,797 LINCOLN PLACE,LINCOLN PLACE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-28T16:57:52.000,08 BROOKLYN,3012550076,BROOKLYN,998185,183642,ONLINE,Unspecified,BROOKLYN,40.670720645109874,-73.94976615029805,"{'latitude': '40.670720645109874', 'longitude': '-73.94976615029805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848021,2023-09-18T21:51:50.000,2023-09-18T23:40:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,1070 DECATUR STREET,DECATUR STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,DECATUR STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T23:40:53.000,04 BROOKLYN,3034330021,BROOKLYN,1009207,189307,PHONE,Unspecified,BROOKLYN,40.68624556985884,-73.91001232694767,"{'latitude': '40.68624556985884', 'longitude': '-73.91001232694767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854974,2023-09-18T21:51:50.000,2023-09-19T03:14:34.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10466,4524 BARNS AVENUE,BARNS AVENUE,EAST  239 STREET,BRUNER AVENUE,EAST  239 STREET,BRUNER AVENUE,ADDRESS,BRONX,BARNES AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T03:14:37.000,12 BRONX,2050900019,BRONX,1025596,266881,MOBILE,Unspecified,BRONX,40.89910344815624,-73.85044089714012,"{'latitude': '40.89910344815624', 'longitude': '-73.85044089714012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847836,2023-09-18T21:51:38.000,2023-09-18T22:23:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,1857 77 STREET,77 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,77 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T22:23:51.000,11 BROOKLYN,3062380047,BROOKLYN,985341,162084,ONLINE,Unspecified,BROOKLYN,40.611559459444216,-73.99607057355341,"{'latitude': '40.611559459444216', 'longitude': '-73.99607057355341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854229,2023-09-18T21:51:19.000,2023-09-18T23:22:40.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365,166-15 67 AVENUE,67 AVENUE,166 STREET,167 STREET,166 STREET,167 STREET,ADDRESS,FRESH MEADOWS,67 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:22:48.000,08 QUEENS,4069070004,QUEENS,1038923,207068,PHONE,Unspecified,QUEENS,40.73486150043944,-73.80272112232412,"{'latitude': '40.73486150043944', 'longitude': '-73.80272112232412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854419,2023-09-18T21:51:01.000,2023-09-18T22:18:25.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11373,94-15 42 AVENUE,42 AVENUE,94 STREET,95 STREET,94 STREET,95 STREET,ADDRESS,ELMHURST,42 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T22:18:29.000,04 QUEENS,4015910085,QUEENS,1019952,210896,ONLINE,Unspecified,QUEENS,40.74546532129552,-73.87115453497351,"{'latitude': '40.74546532129552', 'longitude': '-73.87115453497351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854421,2023-09-18T21:50:35.000,2023-09-18T22:08:10.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10451,181 EAST  163 STREET,EAST  163 STREET,GRAND CONCOURSE,SHERIDAN AVENUE,GRAND CONCOURSE,SHERIDAN AVENUE,ADDRESS,BRONX,EAST  163 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T22:08:14.000,04 BRONX,2024610045,BRONX,1006130,241077,MOBILE,Unspecified,BRONX,40.82834905442416,-73.9209386084752,"{'latitude': '40.82834905442416', 'longitude': '-73.9209386084752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847588,2023-09-18T21:50:21.000,2023-09-21T12:44:59.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,10312,865 ARTHUR KILL ROAD,ARTHUR KILL ROAD,GETZ AVENUE,RICHMOND AVENUE,GETZ AVENUE,RICHMOND AVENUE,ADDRESS,STATEN ISLAND,ARTHUR KILL ROAD,Closed,The Department of Sanitation cleaned the location.,2023-09-20T10:22:44.000,02 STATEN ISLAND,,STATEN ISLAND,937202,143707,ONLINE,Unspecified,STATEN ISLAND,40.560993510671395,-74.16932341247457,"{'latitude': '40.560993510671395', 'longitude': '-74.16932341247457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850237,2023-09-18T21:50:18.000,2023-09-20T15:45:33.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,11102,31-16 30 AVENUE,30 AVENUE,31 STREET,32 STREET,31 STREET,32 STREET,ADDRESS,ASTORIA,30 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T10:18:07.000,01 QUEENS,4006150039,QUEENS,1006082,218646,ONLINE,Unspecified,QUEENS,40.766782207253506,-73.92118497833586,"{'latitude': '40.766782207253506', 'longitude': '-73.92118497833586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851094,2023-09-18T21:50:10.000,2023-09-19T20:21:52.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11379,61-32 65 STREET,65 STREET,ELIOT AVENUE,62 AVENUE,ELIOT AVENUE,62 AVENUE,ADDRESS,MIDDLE VILLAGE,65 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T20:21:55.000,05 QUEENS,4027660149,QUEENS,1012666,199953,MOBILE,Unspecified,QUEENS,40.71545589956638,-73.89749527206385,"{'latitude': '40.71545589956638', 'longitude': '-73.89749527206385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847631,2023-09-18T21:50:03.000,2023-09-25T09:03:28.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11358,33-08 169 STREET,169 STREET,33 AVENUE,35 AVENUE,33 AVENUE,35 AVENUE,ADDRESS,FLUSHING,169 STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-19T11:01:18.000,07 QUEENS,4052530054,QUEENS,1040626,218801,PHONE,Unspecified,QUEENS,40.76705484222708,-73.7964777735217,"{'latitude': '40.76705484222708', 'longitude': '-73.7964777735217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846272,2023-09-18T21:49:52.000,2023-09-18T22:04:06.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10014,95 HORATIO STREET,HORATIO STREET,WASHINGTON STREET,WEST STREET,WASHINGTON STREET,WEST STREET,ADDRESS,NEW YORK,HORATIO STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-18T22:04:11.000,02 MANHATTAN,1006430001,MANHATTAN,981897,208427,ONLINE,Unspecified,MANHATTAN,40.73876028696681,-74.00849091818736,"{'latitude': '40.73876028696681', 'longitude': '-74.00849091818736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853896,2023-09-18T21:49:52.000,2023-09-20T11:31:18.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10014,95 HORATIO STREET,HORATIO STREET,WASHINGTON STREET,WEST STREET,WASHINGTON STREET,WEST STREET,ADDRESS,NEW YORK,HORATIO STREET,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-20T11:31:20.000,02 MANHATTAN,1006430001,MANHATTAN,981897,208427,ONLINE,Unspecified,MANHATTAN,40.73876028696681,-74.00849091818736,"{'latitude': '40.73876028696681', 'longitude': '-74.00849091818736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854481,2023-09-18T21:49:46.000,2023-09-18T22:12:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11375,102-45 62 ROAD,62 ROAD,102 STREET,YELLOWSTONE BOULEVARD,102 STREET,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,62 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T22:12:47.000,06 QUEENS,4021210051,QUEENS,1024311,207127,MOBILE,Unspecified,QUEENS,40.73510169459292,-73.8554457499332,"{'latitude': '40.73510169459292', 'longitude': '-73.8554457499332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851809,2023-09-18T21:49:10.000,2023-09-18T23:26:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,816 EAST  228 STREET,EAST  228 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  228 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T23:26:45.000,12 BRONX,2048520046,BRONX,1024160,263109,PHONE,Unspecified,BRONX,40.888757132822754,-73.85565775141582,"{'latitude': '40.888757132822754', 'longitude': '-73.85565775141582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848205,2023-09-18T21:49:09.000,2023-09-18T21:50:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040,570 WEST  190 STREET,WEST  190 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:50:32.000,12 MANHATTAN,1021580067,MANHATTAN,1003895,250647,MOBILE,Unspecified,MANHATTAN,40.85462115652687,-73.9289865404921,"{'latitude': '40.85462115652687', 'longitude': '-73.9289865404921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847170,2023-09-18T21:49:03.000,2023-09-22T14:13:31.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11369,26-49 96 STREET,96 STREET,,,,,ADDRESS,EAST ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,03 QUEENS,4013760032,QUEENS,1019411,216828,PHONE,Unspecified,QUEENS,40.76174930651036,-73.87307593572716,"{'latitude': '40.76174930651036', 'longitude': '-73.87307593572716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848276,2023-09-18T21:49:03.000,2023-09-22T14:13:31.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11369,26-49 96 STREET,96 STREET,,,,,ADDRESS,EAST ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,03 QUEENS,4013760032,QUEENS,1019411,216828,PHONE,Unspecified,QUEENS,40.76174930651036,-73.87307593572716,"{'latitude': '40.76174930651036', 'longitude': '-73.87307593572716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849149,2023-09-18T21:48:24.000,2023-09-18T23:25:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466,4428 BRUNER AVENUE,BRUNER AVENUE,NEREID AVENUE,BARNES AVENUE,NEREID AVENUE,BARNES AVENUE,ADDRESS,BRONX,BRUNER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T23:25:25.000,12 BRONX,2050910019,BRONX,1025738,266966,MOBILE,Unspecified,BRONX,40.89933607900914,-73.84992672090921,"{'latitude': '40.89933607900914', 'longitude': '-73.84992672090921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845960,2023-09-18T21:48:21.000,2023-09-24T10:36:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10457,670 GARDEN STREET,GARDEN STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-24T00:00:00.000,06 BRONX,2030840008,BRONX,1015689,249407,PHONE,Unspecified,BRONX,40.85118360796536,-73.88635901486448,"{'latitude': '40.85118360796536', 'longitude': '-73.88635901486448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58864165,2023-09-18T21:47:50.000,2023-10-30T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11355,143-55 41 AVENUE,41 AVENUE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-30T00:00:00.000,07 QUEENS,4050230035,QUEENS,1033377,216304,UNKNOWN,Unspecified,QUEENS,40.76024449044724,-73.8226654614604,"{'latitude': '40.76024449044724', 'longitude': '-73.8226654614604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853798,2023-09-18T21:47:29.000,2023-10-11T15:15:03.000,DOE,Department of Education,School Maintenance,Rodents/Mice,School,10454,165 BROWN PLACE,BROWN PLACE,EAST  135 STREET,EAST  136 STREET,EAST  135 STREET,EAST  136 STREET,ADDRESS,BRONX,BROWN PLACE,Closed,The Department of Education completed the work and corrected the condition.,2023-10-11T15:15:08.000,01 BRONX,2022800040,BRONX,1006066,233062,PHONE,P.S. X017,BRONX,40.80635029687814,-73.92119592080148,"{'latitude': '40.80635029687814', 'longitude': '-73.92119592080148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846927,2023-09-18T21:47:20.000,2023-09-18T22:28:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,2 MOUNT HOPE PLACE,MOUNT HOPE PLACE,JEROME AVENUE,WALTON AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,MOUNT HOPE PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T22:29:01.000,05 BRONX,2028517501,BRONX,1008908,248735,ONLINE,Unspecified,BRONX,40.849360709275764,-73.9108724095683,"{'latitude': '40.849360709275764', 'longitude': '-73.9108724095683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845353,2023-09-18T21:47:10.000,2023-09-18T22:36:55.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11418,85-51 106 STREET,106 STREET,85 AVENUE,86 AVENUE,85 AVENUE,86 AVENUE,ADDRESS,RICHMOND HILL,106 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T22:36:57.000,09 QUEENS,4091960037,QUEENS,1027887,193725,ONLINE,Unspecified,QUEENS,40.69829955645776,-73.84262918286078,"{'latitude': '40.69829955645776', 'longitude': '-73.84262918286078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854102,2023-09-18T21:47:00.000,2023-09-18T23:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11427,219-11 HILLSIDE AVENUE,HILLSIDE AVENUE,219 ST,SPRINGFIELD BLVD,,,ADDRESS,QUEENS VILLAGE,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T23:00:00.000,13 QUEENS,4106890016,QUEENS,1054909,205179,ONLINE,Unspecified,QUEENS,40.72956341705756,-73.74505829492085,"{'latitude': '40.72956341705756', 'longitude': '-73.74505829492085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
