unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,due_date,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58946740,2023-09-28T12:07:13.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,1748 WEST    2 STREET,WEST    2 STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST    2 STREET,In Progress,"NYC Parks will inspect the site to determine if it is suitable for a new street tree, including a review of potential conflicts with other infrastructure. If the site is found to be suitable, a tree will be planted during the next available planting season. You may review recently completed and upcoming street tree plantings in your neighborhood by visiting the NYC Parks Tree Work Hub at nyc.gov/parks/treework.",2023-11-13T12:41:09.000,11 BROOKLYN,BROOKLYN,991094,159858,MOBILE,Unspecified,BROOKLYN,40.60544696994857,-73.97535239894061,"{'latitude': '40.60544696994857', 'longitude': '-73.97535239894061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58952443,2023-09-28T12:07:11.000,2023-09-28T12:44:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10037,15 WEST  139 STREET,WEST  139 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  139 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T12:44:46.000,10 MANHATTAN,MANHATTAN,1001862,236425,ONLINE,Unspecified,MANHATTAN,40.81559017526448,-73.9363728423227,"{'latitude': '40.81559017526448', 'longitude': '-73.9363728423227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58946095,2023-09-28T12:07:09.000,2023-09-28T12:24:01.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10027,216 LENOX AVENUE,LENOX AVENUE,WEST  120 STREET,WEST  121 STREET,WEST  120 STREET,WEST  121 STREET,ADDRESS,NEW YORK,LENOX AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T12:18:15.000,10 MANHATTAN,MANHATTAN,998799,232589,PHONE,Unspecified,MANHATTAN,40.80506699759627,-73.947446903299,"{'latitude': '40.80506699759627', 'longitude': '-73.947446903299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017200032,,,,,,,,,
58951693,2023-09-28T12:07:06.000,2023-11-20T14:09:43.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11373,85-12 53 AVENUE,53 AVENUE,HASPEL STREET,VAN HORN STREET,HASPEL STREET,VAN HORN STREET,ADDRESS,ELMHURST,53 AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-20T14:09:47.000,04 QUEENS,QUEENS,1017355,206755,PHONE,Unspecified,QUEENS,40.734109418578065,-73.88054725302915,"{'latitude': '40.734109418578065', 'longitude': '-73.88054725302915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58953111,2023-09-28T12:06:43.000,2023-10-13T05:27:03.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11356,120-01 25 AVENUE,25 AVENUE,120 STREET,121 STREET,120 STREET,121 STREET,ADDRESS,COLLEGE POINT,25 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-29T00:45:37.000,07 QUEENS,QUEENS,1026382,222383,MOBILE,Unspecified,QUEENS,40.776965841792176,-73.84787726551592,"{'latitude': '40.776965841792176', 'longitude': '-73.84787726551592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4042240001,,,,,,,,,
58946038,2023-09-28T12:06:40.000,2023-09-28T13:46:21.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10452,949 OGDEN AVENUE,OGDEN AVENUE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,BRONX,OGDEN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:46:27.000,04 BRONX,BRONX,1003568,242228,MOBILE,Unspecified,BRONX,40.83151419385267,-73.93019284408182,"{'latitude': '40.83151419385267', 'longitude': '-73.93019284408182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025240016,,,,,,,,,
58946719,2023-09-28T12:06:39.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,10312,431 ANNADALE ROAD,ANNADALE ROAD,UNNAMED STREET,GENESEE AVENUE,UNNAMED STREET,GENESEE AVENUE,ADDRESS,STATEN ISLAND,ANNADALE ROAD,In Progress,,,03 STATEN ISLAND,STATEN ISLAND,935503,140517,MOBILE,Unspecified,STATEN ISLAND,40.55222841284108,-74.17541502274622,"{'latitude': '40.55222841284108', 'longitude': '-74.17541502274622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58951715,2023-09-28T12:06:25.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,1750 WEST    2 STREET,WEST    2 STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST    2 STREET,In Progress,,,11 BROOKLYN,BROOKLYN,991096,159848,MOBILE,Unspecified,BROOKLYN,40.605419520445786,-73.9753452063884,"{'latitude': '40.605419520445786', 'longitude': '-73.9753452063884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58950683,2023-09-28T12:05:59.000,2023-09-30T10:41:16.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10306,537 MIDLAND AVENUE,MIDLAND AVENUE,GRIMSBY STREET,FREEBORN STREET,GRIMSBY STREET,FREEBORN STREET,ADDRESS,STATEN ISLAND,MIDLAND AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-30T10:41:21.000,02 STATEN ISLAND,STATEN ISLAND,957987,148087,ONLINE,Unspecified,STATEN ISLAND,40.573101671397524,-74.0945363241973,"{'latitude': '40.573101671397524', 'longitude': '-74.0945363241973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5037990006,,,,,,,,,
58946611,2023-09-28T12:05:54.000,2023-09-28T20:26:53.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10472,1126 WARD AVENUE,WARD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-28T00:00:00.000,09 BRONX,BRONX,1018316,240638,PHONE,Unspecified,BRONX,40.82710553155479,-73.87690788160623,"{'latitude': '40.82710553155479', 'longitude': '-73.87690788160623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2037420014,,,,,,,,,
58952872,2023-09-28T12:05:47.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,1753 WEST    2 STREET,WEST    2 STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST    2 STREET,In Progress,,,11 BROOKLYN,BROOKLYN,991103,159840,MOBILE,Unspecified,BROOKLYN,40.60539755666884,-73.97532000510658,"{'latitude': '40.60539755666884', 'longitude': '-73.97532000510658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58951943,2023-09-28T12:05:35.000,2023-10-02T15:50:30.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11209,102 71 STREET,71 STREET,NARROWS AVENUE,COLONIAL ROAD,NARROWS AVENUE,COLONIAL ROAD,ADDRESS,BROOKLYN,71 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T10:26:46.000,10 BROOKLYN,BROOKLYN,975193,170847,ONLINE,Unspecified,BROOKLYN,40.635607497851574,-74.03263211828788,"{'latitude': '40.635607497851574', 'longitude': '-74.03263211828788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3058880033,,,,,,,,,
58951924,2023-09-28T12:05:34.000,2023-09-29T04:35:48.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11421,79-19 ATLANTIC AVENUE,ATLANTIC AVENUE,ROCKAWAY BOULEVARD,80 STREET,ROCKAWAY BOULEVARD,80 STREET,ADDRESS,WOODHAVEN,ATLANTIC AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T04:35:54.000,09 QUEENS,QUEENS,1022888,188792,ONLINE,Unspecified,QUEENS,40.684782865141194,-73.86068564738586,"{'latitude': '40.684782865141194', 'longitude': '-73.86068564738586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949922,2023-09-28T12:05:22.000,2023-09-28T12:05:22.000,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11213,712 CROWN STREET,CROWN STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,09 BROOKLYN,BROOKLYN,1002613,181687,UNKNOWN,Unspecified,BROOKLYN,40.665346530124594,-73.93380912094888,"{'latitude': '40.665346530124594', 'longitude': '-73.93380912094888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3014190006,N/A,,,,,,,,
58954157,2023-09-28T12:05:16.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,1755 WEST    2 STREET,WEST    2 STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST    2 STREET,In Progress,"NYC Parks will inspect the site to determine if it is suitable for a new street tree, including a review of potential conflicts with other infrastructure. If the site is found to be suitable, a tree will be planted during the next available planting season. You may review recently completed and upcoming street tree plantings in your neighborhood by visiting the NYC Parks Tree Work Hub at nyc.gov/parks/treework.",2023-11-13T12:40:11.000,11 BROOKLYN,BROOKLYN,991104,159830,MOBILE,Unspecified,BROOKLYN,40.6053701079374,-73.97531641391308,"{'latitude': '40.6053701079374', 'longitude': '-73.97531641391308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3066550050,,,,,,,,,
58950453,2023-09-28T12:05:08.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,10010,333 3 AVENUE,3 AVENUE,EAST   24 STREET,EAST   25 STREET,EAST   24 STREET,EAST   25 STREET,ADDRESS,NEW YORK,3 AVENUE,In Progress,,,06 MANHATTAN,MANHATTAN,989133,208833,PHONE,Unspecified,MANHATTAN,40.73987362120497,-73.98237915574481,"{'latitude': '40.73987362120497', 'longitude': '-73.98237915574481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009050057,,,,,,,,,
58955370,2023-09-28T12:05:02.000,2023-09-28T14:29:35.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10025,53 WEST  104 STREET,WEST  104 STREET,MANHATTAN AVENUE,COLUMBUS AVENUE,MANHATTAN AVENUE,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST  104 STREET,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-28T14:29:35.000,07 MANHATTAN,MANHATTAN,994463,229875,PHONE,Unspecified,MANHATTAN,40.7976238869384,-73.96311328964595,"{'latitude': '40.7976238869384', 'longitude': '-73.96311328964595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018400012,,,,,,,,,
58952085,2023-09-28T12:05:00.000,2023-09-29T13:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,11374,,,,,JUNCTION BOULEVARD,62 DRIVE,INTERSECTION,QUEENS,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T13:00:00.000,06 QUEENS,QUEENS,1022102,205975,PHONE,Unspecified,QUEENS,40.73194947142491,-73.863423070639,"{'latitude': '40.73194947142491', 'longitude': '-73.863423070639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,,
58955745,2023-09-28T12:04:54.000,2023-09-29T11:05:01.000,DSNY,Department of Sanitation,Obstruction,Merchandise,Sidewalk,10021,940 MADISON AVENUE,MADISON AVENUE,EAST   74 STREET,EAST   75 STREET,EAST   74 STREET,EAST   75 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-29T11:04:19.000,08 MANHATTAN,MANHATTAN,994119,220999,ONLINE,Unspecified,MANHATTAN,40.77326202817216,-73.96436876829624,"{'latitude': '40.77326202817216', 'longitude': '-73.96436876829624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58952071,2023-09-28T12:04:48.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,11201,302 ATLANTIC AVENUE,ATLANTIC AVENUE,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,ATLANTIC AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:05:12.000,02 BROOKLYN,BROOKLYN,987421,190069,PHONE,Unspecified,BROOKLYN,40.68837170240112,-73.98856593498695,"{'latitude': '40.68837170240112', 'longitude': '-73.98856593498695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58948197,2023-09-28T12:04:41.000,2023-09-28T12:22:42.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10004,1 BOWLING GREEN,BOWLING GREEN,STONE STREET,BEAVER STREET,STONE STREET,BEAVER STREET,ADDRESS,NEW YORK,BOWLING GREEN,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-28T12:22:42.000,01 MANHATTAN,MANHATTAN,980580,195870,MOBILE,Unspecified,MANHATTAN,40.704293906252786,-74.01323653146557,"{'latitude': '40.704293906252786', 'longitude': '-74.01323653146557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000120001,,,,,,,,,
58950437,2023-09-28T12:04:36.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,1765 WEST    1 STREET,WEST    1 STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST    1 STREET,In Progress,,,11 BROOKLYN,BROOKLYN,991389,159674,MOBILE,Unspecified,BROOKLYN,40.60494169476914,-73.9742901968901,"{'latitude': '40.60494169476914', 'longitude': '-73.9742901968901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3066560050,,,,,,,,,
58946092,2023-09-28T12:04:19.000,2023-09-28T13:46:36.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10452,1329 NELSON AVENUE,NELSON AVENUE,WEST  169 STREET,WEST  170 STREET,WEST  169 STREET,WEST  170 STREET,ADDRESS,BRONX,NELSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:46:42.000,04 BRONX,BRONX,1005443,245511,PHONE,Unspecified,BRONX,40.84052077548895,-73.92340701011807,"{'latitude': '40.84052077548895', 'longitude': '-73.92340701011807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58947010,2023-09-28T12:04:15.000,2023-10-07T11:52:14.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11216,2 HERKIMER COURT,HERKIMER COURT,HERKIMER STREET,DEAD END,HERKIMER STREET,DEAD END,ADDRESS,BROOKLYN,HERKIMER COURT,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T14:20:58.000,03 BROOKLYN,BROOKLYN,999252,186786,ONLINE,Unspecified,BROOKLYN,40.679348471828135,-73.94591275796327,"{'latitude': '40.679348471828135', 'longitude': '-73.94591275796327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58946690,2023-09-28T12:04:10.000,2023-09-28T16:12:59.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10462,783 VAN NEST AVENUE,VAN NEST AVENUE,WALLACE AVENUE,BARNES AVENUE,WALLACE AVENUE,BARNES AVENUE,ADDRESS,BRONX,VAN NEST AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T16:13:03.000,11 BRONX,BRONX,1022267,246944,MOBILE,Unspecified,BRONX,40.84439753453894,-73.8625958469675,"{'latitude': '40.84439753453894', 'longitude': '-73.8625958469675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58954152,2023-09-28T12:04:09.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11236,687 EAST   96 STREET,EAST   96 STREET,AVENUE B,DITMAS AVENUE,AVENUE B,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   96 STREET,In Progress,,,17 BROOKLYN,BROOKLYN,1008837,176856,MOBILE,Unspecified,BROOKLYN,40.65207140756256,-73.91139185103711,"{'latitude': '40.65207140756256', 'longitude': '-73.91139185103711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949325,2023-09-28T12:04:03.000,2023-10-18T15:35:52.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Park,10035,175 EAST  128 STREET,EAST  128 STREET,3 AVE-E  128 STREET PED OVPS,3 AVE-E  128 STREET PED OVPS,3 AVE-E  128 STREET PED OVPS,3 AVE-E  128 STREET PED OVPS,ADDRESS,NEW YORK,EAST  128 STREET,Closed,"NYC Parks couldnât respond to your complaint because they didn't have enough information about the condition or location.  If the problem still exists and you would like to pursue this complaint, please submit a new Service Request with a more detailed description of the condition and/or location.",2023-10-18T15:35:57.000,11 MANHATTAN,MANHATTAN,1002282,232875,MOBILE,Harlem River Park,MANHATTAN,40.80584556673413,-73.93486503850421,"{'latitude': '40.80584556673413', 'longitude': '-73.93486503850421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017770090,,,,,,,,,
