unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,landmark,bbl,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date
58824449,2023-09-15T20:58:59.000,2023-10-05T06:59:15.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11415,83-55 AUSTIN STREET,AUSTIN STREET,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-05T00:00:00.000,09 QUEENS,QUEENS,1031700,197489,ONLINE,Unspecified,QUEENS,40.70861120906406,-73.82885163660283,"{'latitude': '40.70861120906406', 'longitude': '-73.82885163660283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KEW GARDENS,,4033550140,,,,,,,
58824486,2023-09-15T20:58:58.000,,DOT,Department of Transportation,Street Condition,Depression Maintenance,,11375,,,,,67 ROAD,QUEENS BOULEVARD,INTERSECTION,Pending,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T10:21:00.000,06 QUEENS,QUEENS,1025094,204020,UNKNOWN,Unspecified,QUEENS,40.726570171449424,-73.852639274396,"{'latitude': '40.726570171449424', 'longitude': '-73.852639274396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",QUEENS,,,,,,,,N/A,
58820610,2023-09-15T20:58:38.000,2023-09-15T20:59:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11374,62-59 BOOTH STREET,BOOTH STREET,62 AVENUE,63 AVENUE,62 AVENUE,63 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T20:59:54.000,06 QUEENS,QUEENS,1021088,205293,PHONE,Unspecified,QUEENS,40.73008183192958,-73.8670854959749,"{'latitude': '40.73008183192958', 'longitude': '-73.8670854959749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REGO PARK,BOOTH STREET,4030790070,,,,,,,
58822228,2023-09-15T20:58:35.000,2023-09-15T21:55:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,369 SENATOR STREET,SENATOR STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T21:55:20.000,10 BROOKLYN,BROOKLYN,977633,171168,ONLINE,Unspecified,BROOKLYN,40.63649073332414,-74.02384118166117,"{'latitude': '40.63649073332414', 'longitude': '-74.02384118166117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,SENATOR STREET,,,,,,,,
58825869,2023-09-15T20:58:13.000,2023-09-15T21:42:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,2120 MAPES AVENUE,MAPES AVENUE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T21:42:45.000,06 BRONX,BRONX,1016041,247928,ONLINE,Unspecified,BRONX,40.84712293306392,-73.88509367221408,"{'latitude': '40.84712293306392', 'longitude': '-73.88509367221408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,MAPES AVENUE,2031110004,,,,,,,
58822074,2023-09-15T20:57:59.000,2023-10-02T11:43:41.000,DSNY,Department of Sanitation,Dead Animal,Other,Street,10462,755 VAN NEST AVENUE,VAN NEST AVENUE,HOLLAND AVENUE,WALLACE AVENUE,HOLLAND AVENUE,WALLACE AVENUE,ADDRESS,Closed,The Department of Sanitation removed the items.,2023-09-16T10:53:28.000,11 BRONX,BRONX,1022000,246872,ONLINE,Unspecified,BRONX,40.84420106137011,-73.86356126397796,"{'latitude': '40.84420106137011', 'longitude': '-73.86356126397796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,VAN NEST AVENUE,,,,,,,,
58824860,2023-09-15T20:57:51.000,2023-09-15T21:58:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,95-19 ALLENDALE STREET,ALLENDALE STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T21:58:45.000,12 QUEENS,QUEENS,1037257,193404,PHONE,Unspecified,QUEENS,40.69736732384417,-73.80884019530558,"{'latitude': '40.69736732384417', 'longitude': '-73.80884019530558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,ALLENDALE STREET,4100080035,,,,,,,
58825050,2023-09-15T20:57:36.000,2023-09-15T22:26:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10301,700 VICTORY BOULEVARD,VICTORY BOULEVARD,EDDY STREET,THERESA PLACE,EDDY STREET,THERESA PLACE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T22:26:16.000,01 STATEN ISLAND,STATEN ISLAND,958575,167186,ONLINE,Unspecified,STATEN ISLAND,40.62552625127102,-74.09249235091293,"{'latitude': '40.62552625127102', 'longitude': '-74.09249235091293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,VICTORY BOULEVARD,5005900001,,,,,,,
58821985,2023-09-15T20:57:26.000,2023-09-15T20:57:26.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10474,820 MANIDA STREET,MANIDA STREET,LAFAYETTE AVENUE,GARRISON AVENUE,LAFAYETTE AVENUE,GARRISON AVENUE,ADDRESS,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-15T20:57:26.000,02 BRONX,BRONX,1014852,237030,MOBILE,Unspecified,BRONX,40.817215281199104,-73.88944093954447,"{'latitude': '40.817215281199104', 'longitude': '-73.88944093954447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,MANIDA STREET,2027400050,,,,,,,
58831712,2023-09-15T20:57:12.000,2023-09-15T20:57:12.000,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,11355,142-13 HOLLY AVENUE,HOLLY AVENUE,,,,,ADDRESS,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-15T00:00:00.000,07 QUEENS,QUEENS,1034910,213272,UNKNOWN,Unspecified,QUEENS,40.751913789842355,-73.8171546272367,"{'latitude': '40.751913789842355', 'longitude': '-73.8171546272367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING,,4052020130,,,,,,,
58831856,2023-09-15T20:57:11.000,2023-10-18T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10002,109 MADISON STREET,MADISON STREET,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-18T00:00:00.000,03 MANHATTAN,MANHATTAN,985621,198770,UNKNOWN,Unspecified,MANHATTAN,40.71225437491401,-73.99505464526985,"{'latitude': '40.71225437491401', 'longitude': '-73.99505464526985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1002770018,,,,,,,
58820770,2023-09-15T20:57:09.000,2023-09-15T21:09:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1410 MORRIS AVENUE,MORRIS AVENUE,EAST  170 STREET,EAST  171 STREET,EAST  170 STREET,EAST  171 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T21:09:09.000,04 BRONX,BRONX,1008835,244689,MOBILE,Unspecified,BRONX,40.838255833785965,-73.91115110501995,"{'latitude': '40.838255833785965', 'longitude': '-73.91115110501995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,MORRIS AVENUE,2027860002,,,,,,,
58825395,2023-09-15T20:56:41.000,2023-09-18T13:13:02.000,DOT,Department of Transportation,Ferry Inquiry,Lost and Found,Ferry,,,,,,,,,Closed,"The Department of Transportation found the lost item. If you have not been contacted, please contact the Staten Island Ferry Office at (718) 876-8441.",2023-09-18T13:13:05.000,0 Unspecified,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,
58823442,2023-09-15T20:56:38.000,2023-09-15T23:11:33.000,DPR,Department of Parks and Recreation,Animal in a Park,Dog Off Leash,Park,11360,204-10 29 AVENUE,29 AVENUE,203 PLACE,206 STREET,203 PLACE,206 STREET,ADDRESS,Closed,NYC Parks couldn't respond to your complaint because they had to devote resources to other critical services at the time. The agency will use your complaint for future planning.,2023-09-15T23:11:37.000,11 QUEENS,QUEENS,1043374,220984,ONLINE,Unspecified,QUEENS,40.773028639694765,-73.78653809027868,"{'latitude': '40.773028639694765', 'longitude': '-73.78653809027868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAYSIDE,29 AVENUE,4060340001,,,,,,,
58822416,2023-09-15T20:56:36.000,2023-09-15T21:00:43.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11375,100-02 69 AVENUE,69 AVENUE,DARTMOUTH STREET,CLYDE STREET,DARTMOUTH STREET,CLYDE STREET,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T21:00:46.000,06 QUEENS,QUEENS,1025672,201441,ONLINE,Unspecified,QUEENS,40.71948876315054,-73.85056978981311,"{'latitude': '40.71948876315054', 'longitude': '-73.85056978981311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOREST HILLS,69 AVENUE,4032190001,,,,,,,
58824511,2023-09-15T20:56:35.000,2023-09-15T21:42:46.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T21:42:50.000,05 BROOKLYN,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,SCHROEDERS AVENUE,3044527505,,,,,,,
58823937,2023-09-15T20:56:33.000,2023-09-15T23:55:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11374,98-33 64 AVENUE,64 AVENUE,98 STREET,99 STREET,98 STREET,99 STREET,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T23:55:19.000,06 QUEENS,QUEENS,1023699,205467,PHONE,Unspecified,QUEENS,40.7305481592761,-73.85766379125519,"{'latitude': '40.7305481592761', 'longitude': '-73.85766379125519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REGO PARK,64 AVENUE,4021000021,,,,,,,
58820558,2023-09-15T20:56:29.000,2023-09-15T21:05:41.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11419,104-64 128 STREET,128 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T21:05:44.000,10 QUEENS,QUEENS,1035040,190188,MOBILE,Unspecified,QUEENS,40.68855316839335,-73.81685961403421,"{'latitude': '40.68855316839335', 'longitude': '-73.81685961403421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH RICHMOND HILL,128 STREET,4095810038,,,,,,,
58825063,2023-09-15T20:56:27.000,2023-09-15T21:27:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,33 WEST  115 STREET,WEST  115 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T21:27:30.000,10 MANHATTAN,MANHATTAN,998549,230947,MOBILE,Unspecified,MANHATTAN,40.80056056688431,-73.94835343627157,"{'latitude': '40.80056056688431', 'longitude': '-73.94835343627157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WEST  115 STREET,1015997502,,,,,,,
58825047,2023-09-15T20:56:13.000,2023-09-15T21:09:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1410 MORRIS AVENUE,MORRIS AVENUE,EAST  170 STREET,EAST  171 STREET,EAST  170 STREET,EAST  171 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T21:09:09.000,04 BRONX,BRONX,1008835,244689,MOBILE,Unspecified,BRONX,40.838255833785965,-73.91115110501995,"{'latitude': '40.838255833785965', 'longitude': '-73.91115110501995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,MORRIS AVENUE,2027860002,,,,,,,
58820147,2023-09-15T20:56:01.000,2023-10-16T20:14:09.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10030,2657 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,10 MANHATTAN,MANHATTAN,999898,238300,PHONE,Unspecified,MANHATTAN,40.82074021933976,-73.94346384293392,"{'latitude': '40.82074021933976', 'longitude': '-73.94346384293392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1020430018,,,,,,,
58823013,2023-09-15T20:56:00.000,2023-09-18T14:43:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11215,630 11 STREET,11 STREET,8 AVE,PROSPECT PARK W,,,ADDRESS,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-18T14:43:00.000,06 BROOKLYN,BROOKLYN,990199,181094,ONLINE,Unspecified,BROOKLYN,40.66373592073854,-73.97855688078386,"{'latitude': '40.66373592073854', 'longitude': '-73.97855688078386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,,,,,,,N/A,
58826012,2023-09-15T20:55:52.000,2023-09-19T20:29:12.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10024,209 WEST   82 STREET,WEST   82 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,07 MANHATTAN,MANHATTAN,990520,225384,ONLINE,Unspecified,MANHATTAN,40.78530097965048,-73.97735857588953,"{'latitude': '40.78530097965048', 'longitude': '-73.97735857588953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1012300025,,,,,,,
58825944,2023-09-15T20:55:50.000,2023-09-15T21:13:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11220,5305 6 AVENUE,6 AVENUE,53 STREET,54 STREET,53 STREET,54 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T21:13:30.000,07 BROOKLYN,BROOKLYN,981486,173172,ONLINE,Unspecified,BROOKLYN,40.641993325143474,-74.00995956772753,"{'latitude': '40.641993325143474', 'longitude': '-74.00995956772753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,6 AVENUE,3008170005,,,,,,,
58822575,2023-09-15T20:55:41.000,2023-09-15T21:32:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,145 22 STREET,22 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T21:32:10.000,07 BROOKLYN,BROOKLYN,985004,180737,MOBILE,Unspecified,BROOKLYN,40.66275800120323,-73.9972822533702,"{'latitude': '40.66275800120323', 'longitude': '-73.9972822533702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,22 STREET,3006420056,,,,,,,
58820700,2023-09-15T20:55:28.000,2023-09-15T21:50:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11221,1122 BUSHWICK AVENUE,BUSHWICK AVENUE,WOODBINE STREET,MADISON STREET,WOODBINE STREET,MADISON STREET,ADDRESS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T21:50:40.000,04 BROOKLYN,BROOKLYN,1006846,190565,MOBILE,Unspecified,BROOKLYN,40.689704832006264,-73.91852118096368,"{'latitude': '40.689704832006264', 'longitude': '-73.91852118096368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BUSHWICK AVENUE,3033570042,,,,,,,
58820251,2023-09-15T20:55:25.000,2023-09-15T21:43:21.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T21:43:25.000,05 BROOKLYN,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,SCHROEDERS AVENUE,3044520423,,,,,,,
