unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_company_borough,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58961482,2023-09-29T16:44:52.000,2023-10-03T20:23:21.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10026,17 WEST  118 STREET,WEST  118 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,10 MANHATTAN,1017170022,MANHATTAN,999018,231642,PHONE,Unspecified,MANHATTAN,40.802467379885066,-73.94665792677735,"{'latitude': '40.802467379885066', 'longitude': '-73.94665792677735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58962438,2023-09-29T16:44:51.000,2023-09-29T17:35:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,90-04 130 STREET,130 STREET,ADDRESS,RICHMOND HILL,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T17:35:25.000,09 QUEENS,4093550023,QUEENS,1033976,193892,ONLINE,Unspecified,QUEENS,40.69872581161299,-73.8206688694802,"{'latitude': '40.69872581161299', 'longitude': '-73.8206688694802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,130 STREET,,,,,,,
58959813,2023-09-29T16:44:50.000,2023-10-06T13:34:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11205,249 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,02 BROOKLYN,3019090053,BROOKLYN,994968,191527,ONLINE,Unspecified,BROOKLYN,40.692367654657566,-73.9613504708135,"{'latitude': '40.692367654657566', 'longitude': '-73.9613504708135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58968204,2023-09-29T16:44:50.000,2023-11-01T04:03:13.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Dry Cleaner,Business,10026,169 LENOX AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-11-01T04:03:16.000,10 MANHATTAN,1019037501,MANHATTAN,998500,232063,PHONE,Unspecified,MANHATTAN,40.80362375976697,-73.9485280508132,"{'latitude': '40.80362375976697', 'longitude': '-73.9485280508132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  118 STREET,WEST  119 STREET,WEST  118 STREET,WEST  119 STREET,LENOX AVENUE,,,,,,,
58962907,2023-09-29T16:44:50.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11238,340 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,08 BROOKLYN,3011760009,BROOKLYN,993681,184917,ONLINE,Unspecified,BROOKLYN,40.67422617759579,-73.96600069437835,"{'latitude': '40.67422617759579', 'longitude': '-73.96600069437835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59442143,2023-09-29T16:44:30.000,2023-10-01T07:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10474,772 EDGEWATER ROAD,EDGEWATER ROAD,ADDRESS,BRONX,Closed,,2023-10-01T07:40:00.000,02 BRONX,2027640070,BRONX,1016624,236981,ONLINE,Unspecified,BRONX,40.8170744737995,-73.8830392927469,"{'latitude': '40.8170744737995', 'longitude': '-73.8830392927469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE A,DRAKE STREET,AVENUE A,DRAKE STREET,EDGEWATER ROAD,,,,,,,
58966517,2023-09-29T16:44:18.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10036,406 WEST   42 STREET,WEST   42 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-17T15:38:39.000,04 MANHATTAN,,MANHATTAN,986177,215653,ONLINE,Unspecified,MANHATTAN,40.75859394037764,-73.9930442535702,"{'latitude': '40.75859394037764', 'longitude': '-73.9930442535702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,DYER AVENUE,9 AVENUE,DYER AVENUE,WEST   42 STREET,,"406 WEST   42 STREET, MANHATTAN (NEW YORK), NY, 10036",,,,,
59440337,2023-09-29T16:44:17.000,2023-09-30T00:00:00.000,DOB,Department of Buildings,Unstable Building,Leaning,Street,11222,45 NEWEL STREET,NEWEL STREET,ADDRESS,BROOKLYN,Closed,,2023-09-30T00:00:00.000,01 BROOKLYN,3026830012,BROOKLYN,998947,203082,PHONE,Unspecified,BROOKLYN,40.72407767639497,-73.94697682169915,"{'latitude': '40.72407767639497', 'longitude': '-73.94697682169915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRIGGS AVENUE,NASSAU AVENUE,DRIGGS AVENUE,NASSAU AVENUE,NEWEL STREET,,,,,,,
59450316,2023-09-29T16:44:02.000,,HPD,Department of Housing Preservation and Development,General,Cabinet,Apartment,10456,1138 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,In Progress,,,03 BRONX,2023710017,BRONX,1009636,241250,ONLINE,Unspecified,BRONX,40.82881450859564,-73.90826935010895,"{'latitude': '40.82881450859564', 'longitude': '-73.90826935010895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  166 STREET,GOUVERNEUR PLACE,EAST  166 STREET,GOUVERNEUR PLACE,WASHINGTON AVENUE,,,,,,,
59449206,2023-09-29T16:44:02.000,2023-10-03T12:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11377,45-18 48 AVENUE,48 AVENUE,ADDRESS,WOODSIDE,Closed,,2023-10-03T12:00:00.000,02 QUEENS,4022890033,QUEENS,1006381,208662,ONLINE,Unspecified,QUEENS,40.73937792676548,-73.92013842835267,"{'latitude': '40.73937792676548', 'longitude': '-73.92013842835267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45 STREET,46 STREET,45 STREET,46 STREET,48 AVENUE,,,,,,,
59455412,2023-09-29T16:44:01.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10456,1138 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,In Progress,,,03 BRONX,2023710017,BRONX,1009636,241250,ONLINE,Unspecified,BRONX,40.82881450859564,-73.90826935010895,"{'latitude': '40.82881450859564', 'longitude': '-73.90826935010895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  166 STREET,GOUVERNEUR PLACE,EAST  166 STREET,GOUVERNEUR PLACE,WASHINGTON AVENUE,,,,,,,
58967181,2023-09-29T16:44:00.000,2023-09-29T20:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11434,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T20:50:00.000,12 QUEENS,,QUEENS,1049095,182919,UNKNOWN,Unspecified,QUEENS,40.66850966498003,-73.76624975291962,"{'latitude': '40.66850966498003', 'longitude': '-73.76624975291962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,FARMERS BOULEVARD,144 AVENUE,,,,N/A,,,,
58959130,2023-09-29T16:44:00.000,2023-09-29T16:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,140 HAVEN AVENUE,HAVEN AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T16:50:00.000,02 STATEN ISLAND,5036790020,STATEN ISLAND,956951,150217,PHONE,Unspecified,STATEN ISLAND,40.57894496994225,-74.09827410955283,"{'latitude': '40.57894496994225', 'longitude': '-74.09827410955283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAMS AVE,HUNTER AVE,,,,,,,,,,
58962002,2023-09-29T16:44:00.000,2023-09-29T16:44:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11211,50 BAYARD STREET,BAYARD STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T16:44:00.000,01 BROOKLYN,3027217504,BROOKLYN,997972,201221,ONLINE,Unspecified,BROOKLYN,40.718971247692856,-73.9504981763995,"{'latitude': '40.718971247692856', 'longitude': '-73.9504981763995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROEBLING ST,LORIMER ST,,,,,,,,,,
58960758,2023-09-29T16:44:00.000,2023-09-30T02:30:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11218,80 TEHAMA STREET,TEHAMA STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-30T02:30:00.000,12 BROOKLYN,3053070086,BROOKLYN,988971,173977,ONLINE,Unspecified,BROOKLYN,40.644202050101796,-73.98298817804539,"{'latitude': '40.644202050101796', 'longitude': '-73.98298817804539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBEMARLE RD,CHESTER AVE,,,,,,,,,,
58965131,2023-09-29T16:44:00.000,2023-10-02T11:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11104,48-04 SKILLMAN AVENUE,SKILLMAN AVENUE,ADDRESS,SUNNYSIDE,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-02T11:30:00.000,02 QUEENS,4001350027,QUEENS,1007526,211195,ONLINE,Unspecified,QUEENS,40.74632743718906,-73.91599783678292,"{'latitude': '40.74632743718906', 'longitude': '-73.91599783678292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48 ST,49 ST,,,,,,,,,,
58955863,2023-09-29T16:44:00.000,2023-10-02T10:25:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11377,42-11 66 STREET,66 STREET,ADDRESS,WOODSIDE,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-02T10:25:00.000,02 QUEENS,4013440014,QUEENS,1012467,209986,ONLINE,Unspecified,QUEENS,40.74299465137698,-73.89817105001961,"{'latitude': '40.74299465137698', 'longitude': '-73.89817105001961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODSIDE AVE,43 AVE,,,,,,,,,,
59439157,2023-09-29T16:44:00.000,2023-10-18T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10456,1138 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,Closed,,2023-10-18T00:00:00.000,03 BRONX,2023710017,BRONX,1009636,241250,ONLINE,Unspecified,BRONX,40.82881450859564,-73.90826935010895,"{'latitude': '40.82881450859564', 'longitude': '-73.90826935010895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  166 STREET,GOUVERNEUR PLACE,EAST  166 STREET,GOUVERNEUR PLACE,WASHINGTON AVENUE,,,,,,,
59435816,2023-09-29T16:43:59.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10026,17 WEST  118 STREET,WEST  118 STREET,ADDRESS,NEW YORK,Closed,,2023-10-03T00:00:00.000,10 MANHATTAN,1017170022,MANHATTAN,999018,231642,PHONE,Unspecified,MANHATTAN,40.802467379885066,-73.94665792677735,"{'latitude': '40.802467379885066', 'longitude': '-73.94665792677735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,WEST  118 STREET,,,,,,,
59455848,2023-09-29T16:43:59.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Safety,Window Guard Broken/Missing,Public Area,10463,2630 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,ADDRESS,BRONX,Closed,,2023-10-03T00:00:00.000,07 BRONX,2032370067,BRONX,1010252,256209,ONLINE,Unspecified,BRONX,40.86987072578627,-73.90598546285003,"{'latitude': '40.86987072578627', 'longitude': '-73.90598546285003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEATH AVENUE,WEST KINGSBRIDGE ROAD,HEATH AVENUE,WEST KINGSBRIDGE ROAD,KINGSBRIDGE TERRACE,,,,,,,
59450016,2023-09-29T16:43:58.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Public Area,10463,2630 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,ADDRESS,BRONX,Closed,,2023-10-03T00:00:00.000,07 BRONX,2032370067,BRONX,1010252,256209,ONLINE,Unspecified,BRONX,40.86987072578627,-73.90598546285003,"{'latitude': '40.86987072578627', 'longitude': '-73.90598546285003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEATH AVENUE,WEST KINGSBRIDGE ROAD,HEATH AVENUE,WEST KINGSBRIDGE ROAD,KINGSBRIDGE TERRACE,,,,,,,
58957301,2023-09-29T16:43:58.000,2023-09-29T17:13:13.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10030,2400 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-29T17:13:16.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,7 AVENUE,,,,,,,
59455590,2023-09-29T16:43:53.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10472,1349 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,Closed,,2023-10-11T00:00:00.000,09 BRONX,2038660049,BRONX,1018456,242776,ONLINE,Unspecified,BRONX,40.83297318206956,-73.87639111311755,"{'latitude': '40.83297318206956', 'longitude': '-73.87639111311755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,STRATFORD AVENUE,,,,,,,
58966594,2023-09-29T16:43:53.000,2023-09-29T16:43:53.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11235,2626 HOMECREST AVENUE,HOMECREST AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Buildings reviewed this complaint and referred it to the Fire Department of New York for further action.,2023-09-29T00:00:00.000,15 BROOKLYN,3074560006,BROOKLYN,996188,153163,UNKNOWN,Unspecified,BROOKLYN,40.587065148827286,-73.9570189833512,"{'latitude': '40.587065148827286', 'longitude': '-73.9570189833512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59460191,2023-09-29T16:43:52.000,2023-10-09T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10472,1349 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,Closed,,2023-10-09T00:00:00.000,09 BRONX,2038660049,BRONX,1018456,242776,ONLINE,Unspecified,BRONX,40.83297318206956,-73.87639111311755,"{'latitude': '40.83297318206956', 'longitude': '-73.87639111311755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,STRATFORD AVENUE,,,,,,,
58962272,2023-09-29T16:43:52.000,2023-10-18T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11229,112 NOEL AVENUE,NOEL AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-18T00:00:00.000,15 BROOKLYN,3089140538,BROOKLYN,1005054,154015,UNKNOWN,Unspecified,BROOKLYN,40.58938734347152,-73.92509564099656,"{'latitude': '40.58938734347152', 'longitude': '-73.92509564099656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,N/A,,,,
59459797,2023-09-29T16:43:51.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10472,1349 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,Closed,,2023-10-04T00:00:00.000,09 BRONX,2038660049,BRONX,1018456,242776,ONLINE,Unspecified,BRONX,40.83297318206956,-73.87639111311755,"{'latitude': '40.83297318206956', 'longitude': '-73.87639111311755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,STRATFORD AVENUE,,,,,,,
58956188,2023-09-29T16:43:49.000,2023-09-29T17:31:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11229,MARINE PARK,MARINE PARK,UNRECOGNIZED,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T17:31:07.000,18 BROOKLYN,3085900600,BROOKLYN,1006747,156658,ONLINE,Unspecified,BROOKLYN,40.59663770945727,-73.91899123356184,"{'latitude': '40.59663770945727', 'longitude': '-73.91899123356184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BURNETT STREET,EAST   33 STREET,BURNETT STREET,EAST   33 STREET,MARINE PARK,,,,,,,
58963871,2023-09-29T16:43:30.000,2023-09-29T17:45:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11419,95-33 114 STREET,114 STREET,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T17:45:14.000,09 QUEENS,4094160079,QUEENS,1031059,191046,PHONE,Unspecified,QUEENS,40.69093012630279,-73.83120844672462,"{'latitude': '40.69093012630279', 'longitude': '-73.83120844672462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",95 AVENUE,101 AVENUE,95 AVENUE,101 AVENUE,114 STREET,,,,,,,
