unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,road_ramp,taxi_company_borough
58886773,2023-09-21T21:39:40.000,2023-09-21T22:06:42.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10019,831 SEVENTH AVENUE,SEVENTH AVENUE,WEST   53 STREET,WEST   54 STREET,WEST   53 STREET,WEST   54 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T22:06:47.000,05 MANHATTAN,1010060063,MANHATTAN,989337,217368,MOBILE,Unspecified,MANHATTAN,40.763299921645554,-73.98163654260297,"{'latitude': '40.763299921645554', 'longitude': '-73.98163654260297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890934,2023-09-21T21:39:31.000,2023-09-21T22:18:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,83 ST NICHOLAS PLACE,ST NICHOLAS PLACE,WEST  153 STREET,EDGECOMBE AVENUE,WEST  153 STREET,EDGECOMBE AVENUE,ADDRESS,NEW YORK,ST NICHOLAS PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:18:23.000,09 MANHATTAN,1020690011,MANHATTAN,1000674,241561,ONLINE,Unspecified,MANHATTAN,40.82968932642495,-73.94065217670709,"{'latitude': '40.82968932642495', 'longitude': '-73.94065217670709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886621,2023-09-21T21:39:29.000,2023-09-21T21:45:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,2074 EAST   35 STREET,EAST   35 STREET,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,EAST   35 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T21:45:34.000,18 BROOKLYN,3085200001,BROOKLYN,1003448,160850,ONLINE,Unspecified,BROOKLYN,40.608151653777114,-73.93085858294359,"{'latitude': '40.608151653777114', 'longitude': '-73.93085858294359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882280,2023-09-21T21:39:23.000,2023-09-22T05:03:46.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10461,1726 HUTCHINSON RIVER PARKWAY,HUTCHINSON RIVER PARKWAY,LIBBY PLACE,BUHRE AVENUE,LIBBY PLACE,BUHRE AVENUE,ADDRESS,BRONX,HUTCHINSON RIVER PARKWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T05:03:50.000,10 BRONX,2041590008,BRONX,1029592,247714,PHONE,Unspecified,BRONX,40.8464763800714,-73.83611608256541,"{'latitude': '40.8464763800714', 'longitude': '-73.83611608256541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881795,2023-09-21T21:39:14.000,2023-09-21T22:04:58.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221,799 PUTNAM AVENUE,PUTNAM AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:05:02.000,03 BROOKLYN,3016470084,BROOKLYN,1003921,189378,ONLINE,Unspecified,BROOKLYN,40.686453774881876,-73.92907188661394,"{'latitude': '40.686453774881876', 'longitude': '-73.92907188661394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889203,2023-09-21T21:39:14.000,2023-09-22T09:57:33.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10470,257 EAST  239 STREET,EAST  239 STREET,KEPLER AVENUE,KATONAH AVENUE,KEPLER AVENUE,KATONAH AVENUE,ADDRESS,BRONX,EAST  239 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T09:57:37.000,12 BRONX,2033800069,BRONX,1020401,267256,PHONE,Unspecified,BRONX,40.90015551681061,-73.86923049168767,"{'latitude': '40.90015551681061', 'longitude': '-73.86923049168767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889290,2023-09-21T21:38:58.000,2023-09-21T22:01:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11418,85-35 106 STREET,106 STREET,85 AVENUE,86 AVENUE,85 AVENUE,86 AVENUE,ADDRESS,RICHMOND HILL,106 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T22:01:34.000,09 QUEENS,4091960044,QUEENS,1027860,193794,MOBILE,Unspecified,QUEENS,40.69848907816517,-73.84272610765436,"{'latitude': '40.69848907816517', 'longitude': '-73.84272610765436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885653,2023-09-21T21:38:55.000,2023-09-21T22:05:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,2162 VALENTINE AVENUE,VALENTINE AVENUE,EAST  181 STREET,EAST  182 STREET,EAST  181 STREET,EAST  182 STREET,ADDRESS,BRONX,VALENTINE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:05:07.000,05 BRONX,2031440045,BRONX,1012147,250584,ONLINE,Unspecified,BRONX,40.85442602267167,-73.8991571958064,"{'latitude': '40.85442602267167', 'longitude': '-73.8991571958064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886848,2023-09-21T21:38:48.000,2023-09-21T21:57:34.000,NYPD,New York City Police Department,Drinking,Underage - Licensed Est,Club/Bar/Restaurant,11413,144-31 224 STREET,224 STREET,144 AVENUE,145 AVENUE,144 AVENUE,145 AVENUE,ADDRESS,SPRINGFIELD GARDENS,224 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T21:57:40.000,13 QUEENS,4134940058,QUEENS,1052391,181443,ONLINE,Unspecified,QUEENS,40.66443363452871,-73.75438346442974,"{'latitude': '40.66443363452871', 'longitude': '-73.75438346442974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886986,2023-09-21T21:38:48.000,2023-09-21T22:06:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10457,2240 RYER AVENUE,RYER AVENUE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,RYER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:06:04.000,05 BRONX,2031500005,BRONX,1012049,251170,ONLINE,Unspecified,BRONX,40.85603472587042,-73.89950901836905,"{'latitude': '40.85603472587042', 'longitude': '-73.89950901836905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886610,2023-09-21T21:38:18.000,2023-09-21T22:40:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11358,46-60 161 STREET,161 STREET,46 AVENUE,LABURNUM AVENUE,46 AVENUE,LABURNUM AVENUE,ADDRESS,FLUSHING,161 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:40:30.000,07 QUEENS,4054590055,QUEENS,1038000,213532,MOBILE,Unspecified,QUEENS,40.75260917906169,-73.80599995505182,"{'latitude': '40.75260917906169', 'longitude': '-73.80599995505182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890740,2023-09-21T21:38:06.000,2023-09-21T23:37:18.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Store/Commercial,10466,4180 WHITE PLAINS ROAD,WHITE PLAINS ROAD,EAST  232 STREET,EAST  233 STREET,EAST  232 STREET,EAST  233 STREET,ADDRESS,BRONX,WHITE PLAINS ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:37:24.000,12 BRONX,2048460042,BRONX,1023624,264650,ONLINE,Unspecified,BRONX,40.89298909302631,-73.85758723491554,"{'latitude': '40.89298909302631', 'longitude': '-73.85758723491554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58891521,2023-09-21T21:38:02.000,2023-09-21T22:11:52.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-21T22:11:57.000,Unspecified MANHATTAN,,MANHATTAN,989336,217208,ONLINE,Unspecified,MANHATTAN,40.76286076343741,-73.98164027353906,"{'latitude': '40.76286076343741', 'longitude': '-73.98164027353906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,D,Platform,,B D E Uptown & The Bronx - Queens upper level,,,
58885473,2023-09-21T21:37:58.000,2023-09-21T21:56:38.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10001,107 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   25 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T21:56:42.000,04 MANHATTAN,1008010030,MANHATTAN,986353,210491,ONLINE,Unspecified,MANHATTAN,40.744425515906904,-73.99241057401285,"{'latitude': '40.744425515906904', 'longitude': '-73.99241057401285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881616,2023-09-21T21:37:38.000,2023-09-21T21:42:08.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Street/Sidewalk,10312,867 HUGUENOT AVENUE,HUGUENOT AVENUE,WEST TERRACE,STATEN ISLAND RAILWAY LINE,WEST TERRACE,STATEN ISLAND RAILWAY LINE,ADDRESS,STATEN ISLAND,HUGUENOT AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T21:42:12.000,03 STATEN ISLAND,5063320056,STATEN ISLAND,930757,133592,ONLINE,Unspecified,STATEN ISLAND,40.53319328336373,-74.19243860392294,"{'latitude': '40.53319328336373', 'longitude': '-74.19243860392294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58892085,2023-09-21T21:36:57.000,2023-09-22T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10308,3977 AMBOY ROAD,AMBOY ROAD,,,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T00:00:00.000,03 STATEN ISLAND,5054280001,STATEN ISLAND,942450,139896,UNKNOWN,Unspecified,STATEN ISLAND,40.55055935220524,-74.15041260996037,"{'latitude': '40.55055935220524', 'longitude': '-74.15041260996037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884022,2023-09-21T21:36:53.000,2023-09-21T22:19:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,18-10 121 STREET,121 STREET,18 AVENUE,20 AVENUE,18 AVENUE,20 AVENUE,ADDRESS,COLLEGE POINT,121 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T22:19:58.000,07 QUEENS,4040820024,QUEENS,1026677,224575,PHONE,Unspecified,QUEENS,40.7829808817522,-73.84679829224169,"{'latitude': '40.7829808817522', 'longitude': '-73.84679829224169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58883032,2023-09-21T21:36:52.000,2023-09-21T21:43:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,17 JEROME STREET,JEROME STREET,JAMAICA AVENUE,ARLINGTON AVENUE,JAMAICA AVENUE,ARLINGTON AVENUE,ADDRESS,BROOKLYN,JEROME STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T21:43:33.000,05 BROOKLYN,3039220022,BROOKLYN,1015077,187622,ONLINE,Unspecified,BROOKLYN,40.68160213498942,-73.88885454607868,"{'latitude': '40.68160213498942', 'longitude': '-73.88885454607868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886742,2023-09-21T21:36:50.000,2023-09-21T21:53:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10040,570 WEST  190 STREET,WEST  190 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T21:53:52.000,12 MANHATTAN,1021580067,MANHATTAN,1003895,250647,ONLINE,Unspecified,MANHATTAN,40.85462115652687,-73.9289865404921,"{'latitude': '40.85462115652687', 'longitude': '-73.9289865404921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881659,2023-09-21T21:36:49.000,2023-09-21T23:52:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10466,711 EAST  231 STREET,EAST  231 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,ADDRESS,BRONX,EAST  231 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:52:49.000,12 BRONX,2048450031,BRONX,1023652,264235,MOBILE,Unspecified,BRONX,40.891849926049524,-73.85748840322964,"{'latitude': '40.891849926049524', 'longitude': '-73.85748840322964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890928,2023-09-21T21:36:47.000,2023-09-21T22:07:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11204,5709 19 AVENUE,19 AVENUE,55 STREET,58 STREET,55 STREET,58 STREET,ADDRESS,BROOKLYN,19 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:07:59.000,12 BROOKLYN,3055060006,BROOKLYN,988836,165975,ONLINE,Unspecified,BROOKLYN,40.622238328097545,-73.98348007983238,"{'latitude': '40.622238328097545', 'longitude': '-73.98348007983238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889403,2023-09-21T21:36:13.000,2023-09-21T21:54:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10314,635 TRAVIS AVENUE,TRAVIS AVENUE,FERNDALE AVENUE,GADSEN PLACE,FERNDALE AVENUE,GADSEN PLACE,ADDRESS,STATEN ISLAND,TRAVIS AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T21:54:27.000,02 STATEN ISLAND,5023630081,STATEN ISLAND,939651,155025,ONLINE,Unspecified,STATEN ISLAND,40.59207179895907,-74.16058427551826,"{'latitude': '40.59207179895907', 'longitude': '-74.16058427551826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890871,2023-09-21T21:36:12.000,2023-09-21T22:27:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,LINDEN BOULEVARD,LINDEN BOULEVARD,LINDEN BOULEVARD,VERMONT STREET,LINDEN BOULEVARD,VERMONT STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:27:38.000,05 BROOKLYN,,BROOKLYN,1015048,179488,PHONE,Unspecified,BROOKLYN,40.65927624298767,-73.888996267319,"{'latitude': '40.65927624298767', 'longitude': '-73.888996267319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886623,2023-09-21T21:35:37.000,2023-09-21T22:00:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10314,38 NEHRING AVENUE,NEHRING AVENUE,BRAISTED AVENUE,MC VEIGH AVENUE,BRAISTED AVENUE,MC VEIGH AVENUE,ADDRESS,STATEN ISLAND,NEHRING AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:00:44.000,02 STATEN ISLAND,5023760173,STATEN ISLAND,940961,154651,ONLINE,Unspecified,STATEN ISLAND,40.59105174037372,-74.1558650707273,"{'latitude': '40.59105174037372', 'longitude': '-74.1558650707273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889395,2023-09-21T21:35:37.000,2023-09-21T22:07:59.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,10128,1364 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   90 STREET,EAST   91 STREET,EAST   90 STREET,EAST   91 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:08:02.000,08 MANHATTAN,1015190016,MANHATTAN,997094,224260,MOBILE,Unspecified,MANHATTAN,40.78220879035021,-73.95362153802326,"{'latitude': '40.78220879035021', 'longitude': '-73.95362153802326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887359,2023-09-21T21:35:30.000,2023-09-22T09:17:51.000,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,10105,1345 6 AVENUE,6 AVENUE,WEST   54 STREET,WEST   55 STREET,WEST   54 STREET,WEST   55 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The request submitted did not have sufficient information for the Department of Transportation to respond.,2023-09-22T09:17:55.000,05 MANHATTAN,1010070029,MANHATTAN,990217,217115,MOBILE,Unspecified,MANHATTAN,40.762604951668195,-73.9784600732737,"{'latitude': '40.762604951668195', 'longitude': '-73.9784600732737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881701,2023-09-21T21:35:30.000,2023-09-21T21:46:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,138-01 WHITELAW STREET,WHITELAW STREET,ALBERT ROAD,ARION ROAD,ALBERT ROAD,ARION ROAD,ADDRESS,OZONE PARK,WHITELAW STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T21:46:54.000,10 QUEENS,4114030108,QUEENS,1026793,184051,MOBILE,Unspecified,QUEENS,40.67175200479026,-73.84663561609861,"{'latitude': '40.67175200479026', 'longitude': '-73.84663561609861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
