unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date,road_ramp
58919329,2023-09-25T10:58:02.000,2023-09-27T16:48:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10460,922 BRONX PARK SOUTH,BRONX PARK SOUTH,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,06 BRONX,2031290010,BRONX,1017383,247530,ONLINE,Unspecified,BRONX,40.84602560749318,-73.88024508040856,"{'latitude': '40.84602560749318', 'longitude': '-73.88024508040856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917299,2023-09-25T10:57:56.000,2023-09-25T11:21:25.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10039,230 WEST  147 STREET,WEST  147 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T11:21:24.000,10 MANHATTAN,1020320055,MANHATTAN,1000905,239357,ONLINE,Unspecified,MANHATTAN,40.82363954333619,-73.93982293383968,"{'latitude': '40.82363954333619', 'longitude': '-73.93982293383968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  147 STREET,,,,,,
58919055,2023-09-25T10:57:40.000,2023-09-25T11:45:42.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10314,220 WINDSOR ROAD,WINDSOR ROAD,ADDRESS,STATEN ISLAND,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T11:45:46.000,01 STATEN ISLAND,5007070451,STATEN ISLAND,950621,162198,ONLINE,Unspecified,STATEN ISLAND,40.61180861802969,-74.12112118903465,"{'latitude': '40.61180861802969', 'longitude': '-74.12112118903465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,SOMMERS LANE,WINTHROP PLACE,SOMMERS LANE,WINTHROP PLACE,WINDSOR ROAD,,,,,,
58917823,2023-09-25T10:57:26.000,2023-09-25T11:33:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10306,263 ADAMS AVENUE,ADAMS AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T11:33:51.000,02 STATEN ISLAND,,STATEN ISLAND,956622,150615,MOBILE,Unspecified,STATEN ISLAND,40.580036381505764,-74.09946010773587,"{'latitude': '40.580036381505764', 'longitude': '-74.09946010773587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,HYLAN BOULEVARD,BOUNDARY AVENUE,HYLAN BOULEVARD,BOUNDARY AVENUE,ADAMS AVENUE,,,,,,
58920091,2023-09-25T10:57:14.000,2023-09-25T12:09:33.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,109-10 34 AVENUE,34 AVENUE,ADDRESS,CORONA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T12:09:06.000,03 QUEENS,4017530005,QUEENS,1023171,214887,PHONE,Unspecified,QUEENS,40.756406012076184,-73.85951435899514,"{'latitude': '40.756406012076184', 'longitude': '-73.85951435899514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,109 STREET,110 STREET,109 STREET,110 STREET,34 AVENUE,,,,,,
58924503,2023-09-25T10:57:04.000,2023-10-02T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11237,1384 HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,Closed,The City has removed the graffiti from this property.,2023-10-03T09:56:47.000,04 BROOKLYN,3033990035,BROOKLYN,1009670,192539,UNKNOWN,Unspecified,BROOKLYN,40.695115342638715,-73.9083306896256,"{'latitude': '40.695115342638715', 'longitude': '-73.9083306896256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,2023-10-25T10:57:04.000,
58920809,2023-09-25T10:57:00.000,2023-09-26T11:36:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10302,403 HEBERTON AVENUE,HEBERTON AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-26T11:36:00.000,01 STATEN ISLAND,5010440055,STATEN ISLAND,946711,169340,PHONE,Unspecified,STATEN ISLAND,40.63139619251749,-74.13524348534784,"{'latitude': '40.63139619251749', 'longitude': '-74.13524348534784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HATFIELD PLACE,CLINTON PLACE,,,,,,,
58923620,2023-09-25T10:56:59.000,2023-09-25T10:56:59.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10016,637 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-25T00:00:00.000,06 MANHATTAN,1009150034,MANHATTAN,991024,210790,UNKNOWN,Unspecified,MANHATTAN,40.74524385165554,-73.97555330302829,"{'latitude': '40.74524385165554', 'longitude': '-73.97555330302829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,,
58920782,2023-09-25T10:56:49.000,2023-09-26T16:41:11.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Grating - Defective,Sidewalk,10001,125 WEST   32 STREET,WEST   32 STREET,ADDRESS,NEW YORK,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-26T16:41:13.000,05 MANHATTAN,1008080040,MANHATTAN,987125,212122,PHONE,Unspecified,MANHATTAN,40.748901984193324,-73.98962383931546,"{'latitude': '40.748901984193324', 'longitude': '-73.98962383931546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,WEST   32 STREET,,,,,,
58917365,2023-09-25T10:56:33.000,2023-10-23T08:04:05.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,Street,11222,109 HURON STREET,HURON STREET,ADDRESS,BROOKLYN,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-23T08:04:15.000,01 BROOKLYN,3025220074,BROOKLYN,996174,206268,UNKNOWN,Unspecified,BROOKLYN,40.732826640342964,-73.9569754795181,"{'latitude': '40.732826640342964', 'longitude': '-73.9569754795181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,HURON STREET,,,,,,
58917780,2023-09-25T10:56:23.000,2023-10-02T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11237,1393 HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,Closed,The City has removed the graffiti from this property.,2023-10-03T09:56:47.000,04 BROOKLYN,3033930001,BROOKLYN,1009806,192731,UNKNOWN,Unspecified,BROOKLYN,40.69564194610669,-73.90783951990062,"{'latitude': '40.69564194610669', 'longitude': '-73.90783951990062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,2023-10-25T10:56:23.000,
58917781,2023-09-25T10:55:50.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11237,462 IRVING AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:49:19.000,04 BROOKLYN,3033920035,BROOKLYN,1009569,192779,UNKNOWN,Unspecified,BROOKLYN,40.695774376114805,-73.90869401226615,"{'latitude': '40.695774376114805', 'longitude': '-73.90869401226615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,2023-11-14T07:49:19.000,
58920724,2023-09-25T10:55:36.000,2023-10-30T09:43:19.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11373,86-03 57 ROAD,57 ROAD,ADDRESS,ELMHURST,Closed,"NYC Parks inspected the requested repair site. This site meets the criteria for repair under the Trees & Sidewalks Program. The timeframe for repair work depends on available funding for the program, the severity of damage, and the other sidewalk requests in the surrounding district.",2023-10-30T09:43:24.000,04 QUEENS,4028700039,QUEENS,1018737,206008,ONLINE,Unspecified,QUEENS,40.73205380857459,-73.87556441895427,"{'latitude': '40.73205380857459', 'longitude': '-73.87556441895427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,VAN HORN STREET,SEABURY STREET,VAN HORN STREET,SEABURY STREET,57 ROAD,,,,,,
58918478,2023-09-25T10:55:25.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,10301,69 RANDALL AVENUE,RANDALL AVENUE,ADDRESS,STATEN ISLAND,In Progress,NYC Parks or another agency performed work to make the site safe and passable. Any debris remaining at the site will be removed as soon as possible. This process may be delayed after a storm.,2023-09-25T15:55:49.000,01 STATEN ISLAND,5001310070,STATEN ISLAND,956779,169552,ONLINE,Unspecified,STATEN ISLAND,40.63201503142722,-74.09897193723377,"{'latitude': '40.63201503142722', 'longitude': '-74.09897193723377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,GREGG PLACE,FOREST AVENUE,GREGG PLACE,FOREST AVENUE,RANDALL AVENUE,,,,,,
58917167,2023-09-25T10:55:19.000,2023-09-27T19:01:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11355,132-40 SANFORD AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,07 QUEENS,4051017506,QUEENS,1030758,214422,PHONE,Unspecified,QUEENS,40.755093055211596,-73.83213230370299,"{'latitude': '40.755093055211596', 'longitude': '-73.83213230370299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58923111,2023-09-25T10:55:08.000,2023-09-26T09:01:01.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11215,492 7 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-26T09:01:07.000,07 BROOKLYN,3010560047,BROOKLYN,988170,180381,ONLINE,Unspecified,BROOKLYN,40.661780024234616,-73.9858708081673,"{'latitude': '40.661780024234616', 'longitude': '-73.9858708081673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,WINDSOR PLACE,PROSPECT AVENUE,WINDSOR PLACE,PROSPECT AVENUE,7 AVENUE,,,,,,
58918867,2023-09-25T10:55:08.000,2023-09-28T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11237,363 CORNELIA STREET,CORNELIA STREET,ADDRESS,BROOKLYN,Closed,The City has removed the graffiti from this property.,2023-09-30T11:52:57.000,04 BROOKLYN,3033790001,BROOKLYN,1009382,193033,UNKNOWN,Unspecified,BROOKLYN,40.69647207976127,-73.90936742796757,"{'latitude': '40.69647207976127', 'longitude': '-73.90936742796757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,2023-10-25T10:55:08.000,
58924743,2023-09-25T10:55:00.000,2023-09-25T13:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11378,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T13:00:00.000,05 QUEENS,,QUEENS,1013129,205801,UNKNOWN,Unspecified,QUEENS,40.7315057327433,-73.89580000501644,"{'latitude': '40.7315057327433', 'longitude': '-73.89580000501644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,53 AVENUE,69 STREET,,,,N/A,,,,,
58923632,2023-09-25T10:55:00.000,2023-09-25T13:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11210,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T13:55:00.000,18 BROOKLYN,,BROOKLYN,999751,168628,UNKNOWN,Unspecified,BROOKLYN,40.62950788110576,-73.94415543142941,"{'latitude': '40.62950788110576', 'longitude': '-73.94415543142941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,AVENUE I,FLATBUSH AVENUE,,,,N/A,,,,,
58919550,2023-09-25T10:54:48.000,2023-10-26T11:11:45.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10030,113 WEST  138 STREET,WEST  138 STREET,ADDRESS,NEW YORK,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-10-26T11:11:50.000,10 MANHATTAN,1020070022,MANHATTAN,1000772,236717,PHONE,Unspecified,MANHATTAN,40.81639373912057,-73.94030998288632,"{'latitude': '40.81639373912057', 'longitude': '-73.94030998288632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,WEST  138 STREET,,,,,,
58921518,2023-09-25T10:54:47.000,2023-09-29T13:45:41.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11225,56 WINTHROP STREET,WINTHROP STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,09 BROOKLYN,3050480031,BROOKLYN,995868,178496,PHONE,Unspecified,BROOKLYN,40.6565993600456,-73.95812749783279,"{'latitude': '40.6565993600456', 'longitude': '-73.95812749783279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58922724,2023-09-25T10:54:42.000,2023-09-26T15:31:18.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,319 EDGECOMBE AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,09 MANHATTAN,1020530033,MANHATTAN,1000111,239944,ONLINE,Unspecified,MANHATTAN,40.8252521527523,-73.94269038903191,"{'latitude': '40.8252521527523', 'longitude': '-73.94269038903191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58922689,2023-09-25T10:54:41.000,2023-11-04T22:38:30.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11226,250 EAST   29 STREET,EAST   29 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-04T00:00:00.000,17 BROOKLYN,3051720023,BROOKLYN,998178,173850,ONLINE,Unspecified,BROOKLYN,40.643843769047066,-73.9498116086872,"{'latitude': '40.643843769047066', 'longitude': '-73.9498116086872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58919339,2023-09-25T10:54:41.000,2023-11-04T22:38:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11226,250 EAST   29 STREET,EAST   29 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-04T00:00:00.000,17 BROOKLYN,3051720023,BROOKLYN,998178,173850,ONLINE,Unspecified,BROOKLYN,40.643843769047066,-73.9498116086872,"{'latitude': '40.643843769047066', 'longitude': '-73.9498116086872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58921968,2023-09-25T10:54:37.000,2023-09-25T12:57:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11222,177 HURON STREET,HURON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T12:57:13.000,01 BROOKLYN,3025230057,BROOKLYN,997013,206373,MOBILE,Unspecified,BROOKLYN,40.73311366863439,-73.95394797689718,"{'latitude': '40.73311366863439', 'longitude': '-73.95394797689718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,HURON STREET,,,,,,
58923222,2023-09-25T10:54:26.000,2023-09-25T11:00:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10006,61 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T11:00:54.000,01 MANHATTAN,1000210001,MANHATTAN,980830,196854,ONLINE,Unspecified,MANHATTAN,40.706994854480634,-74.01233536016082,"{'latitude': '40.706994854480634', 'longitude': '-74.01233536016082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,EXCHANGE ALLEY,RECTOR STREET,EXCHANGE ALLEY,RECTOR STREET,BROADWAY,,,,,,
58917862,2023-09-25T10:54:23.000,2023-09-25T16:20:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10456,1181 SHERMAN AVENUE,SHERMAN AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T16:20:24.000,04 BRONX,2024560240,BRONX,1007407,242801,PHONE,Unspecified,BRONX,40.833077682005566,-73.91631833670174,"{'latitude': '40.833077682005566', 'longitude': '-73.91631833670174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,SHERMAN AVENUE,,,,,,
