unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough,due_date
58919605,2023-09-25T19:24:45.000,2023-10-02T14:11:25.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11414,156-71 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,156 AVENUE,157 AVENUE,156 AVENUE,157 AVENUE,ADDRESS,HOWARD BEACH,CROSS BAY BOULEVARD,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-10-02T14:11:29.000,10 QUEENS,4141480033,QUEENS,1028407,180905,MOBILE,Unspecified,QUEENS,40.66310904624814,-73.84083788394754,"{'latitude': '40.66310904624814', 'longitude': '-73.84083788394754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917966,2023-09-25T19:24:45.000,2023-09-25T19:55:03.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11434,179-57 ZOLLER ROAD,ZOLLER ROAD,SIDWAY PLACE,180 STREET,SIDWAY PLACE,180 STREET,ADDRESS,JAMAICA,ZOLLER ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T19:55:11.000,12 QUEENS,4124760065,QUEENS,1050130,188152,PHONE,Unspecified,QUEENS,40.68286537667667,-73.76246769968321,"{'latitude': '40.68286537667667', 'longitude': '-73.76246769968321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924562,2023-09-25T19:23:53.000,2023-09-25T19:57:35.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11235,2517 EAST   13 STREET,EAST   13 STREET,AVENUE Y,MARGARET COURT,AVENUE Y,MARGARET COURT,ADDRESS,BROOKLYN,EAST   13 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T19:57:37.000,15 BROOKLYN,3074347501,BROOKLYN,996335,154030,MOBILE,Unspecified,BROOKLYN,40.58944469135053,-73.95648818098243,"{'latitude': '40.58944469135053', 'longitude': '-73.95648818098243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924614,2023-09-25T19:23:29.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,11214,8745 24 AVENUE,24 AVENUE,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings reviewed this complaint and assigned it to the Construction Division for further action.,2023-09-27T00:00:00.000,11 BROOKLYN,3068760022,BROOKLYN,986380,156568,UNKNOWN,Unspecified,BROOKLYN,40.596418974329815,-73.99233017367222,"{'latitude': '40.596418974329815', 'longitude': '-73.99233017367222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922792,2023-09-25T19:22:56.000,2023-09-27T17:00:38.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10453,1695 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-27T00:00:00.000,05 BRONX,2028660080,BRONX,1008011,248390,PHONE,Unspecified,BRONX,40.84841624607351,-73.91411588203465,"{'latitude': '40.84841624607351', 'longitude': '-73.91411588203465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920412,2023-09-25T19:22:38.000,2023-10-12T06:57:37.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10040,89 THAYER STREET,THAYER STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,12 MANHATTAN,1021750196,MANHATTAN,1004293,254142,PHONE,Unspecified,MANHATTAN,40.864212983761796,-73.92753738525039,"{'latitude': '40.864212983761796', 'longitude': '-73.92753738525039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917087,2023-09-25T19:22:36.000,2023-10-12T06:57:37.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10040,89 THAYER STREET,THAYER STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,12 MANHATTAN,1021750196,MANHATTAN,1004293,254142,PHONE,Unspecified,MANHATTAN,40.864212983761796,-73.92753738525039,"{'latitude': '40.864212983761796', 'longitude': '-73.92753738525039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923107,2023-09-25T19:22:19.000,2023-09-26T03:59:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,116-24 VANWYCK EXPRESSWAY,VANWYCK EXPRESSWAY,116 AVENUE,FOCH BOULEVARD,116 AVENUE,FOCH BOULEVARD,ADDRESS,SOUTH OZONE PARK,VAN WYCK EXPRESSWAY SR WEST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T03:59:34.000,10 QUEENS,4116910017,QUEENS,1038547,186621,PHONE,Unspecified,QUEENS,40.678741771438006,-73.8042427328671,"{'latitude': '40.678741771438006', 'longitude': '-73.8042427328671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923501,2023-09-25T19:22:18.000,2023-09-25T19:33:43.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10022,318 EAST   51 STREET,EAST   51 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   51 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T19:33:49.000,06 MANHATTAN,1013430044,MANHATTAN,993373,214373,MOBILE,Unspecified,MANHATTAN,40.75507617033403,-73.9670711339161,"{'latitude': '40.75507617033403', 'longitude': '-73.9670711339161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924783,2023-09-25T19:22:03.000,2023-09-25T19:54:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1265 GERARD AVENUE,GERARD AVENUE,EAST  167 STREET,EAST  168 STREET,EAST  167 STREET,EAST  168 STREET,ADDRESS,BRONX,GERARD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T19:54:47.000,04 BRONX,2024890054,BRONX,1006494,244079,MOBILE,Unspecified,BRONX,40.836587768244534,-73.91961337374968,"{'latitude': '40.836587768244534', 'longitude': '-73.91961337374968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58916845,2023-09-25T19:21:00.000,2023-09-29T07:26:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10314,25 MCDONALD STREET,MCDONALD STREET,SOREN ST,WASHINGTON AVE,MCDONALD STREET,WASHINGTON AVENUE,INTERSECTION,STATEN ISLAND,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T07:26:00.000,02 STATEN ISLAND,5019860039,STATEN ISLAND,946505,158034,UNKNOWN,Unspecified,STATEN ISLAND,40.600362725218666,-74.13592244606699,"{'latitude': '40.600362725218666', 'longitude': '-74.13592244606699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921419,2023-09-25T19:20:48.000,2023-09-25T19:28:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10459,800 FREEMAN STREET,FREEMAN STREET,UNION AVENUE,PROSPECT AVENUE,UNION AVENUE,PROSPECT AVENUE,ADDRESS,BRONX,FREEMAN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T19:28:39.000,03 BRONX,2029680101,BRONX,1012447,241782,ONLINE,Unspecified,BRONX,40.83026616853271,-73.89810975823832,"{'latitude': '40.83026616853271', 'longitude': '-73.89810975823832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917715,2023-09-25T19:20:00.000,2023-09-26T11:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10128,234 EAST   87 STREET,EAST   87 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-26T11:26:00.000,08 MANHATTAN,1015320034,MANHATTAN,997502,223063,ONLINE,Unspecified,MANHATTAN,40.77892274041935,-73.95215065012947,"{'latitude': '40.77892274041935', 'longitude': '-73.95215065012947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58924568,2023-09-25T19:19:44.000,2023-09-25T20:03:30.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10033,520 WEST  175 STREET,WEST  175 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  175 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T20:03:28.000,12 MANHATTAN,1021310039,MANHATTAN,1002392,246969,ONLINE,Unspecified,MANHATTAN,40.844529353214696,-73.93442958953779,"{'latitude': '40.844529353214696', 'longitude': '-73.93442958953779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925094,2023-09-25T19:19:27.000,2023-10-07T18:27:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10034,34 SEAMAN AVENUE,SEAMAN AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,12 MANHATTAN,1022470029,MANHATTAN,1004502,255201,PHONE,Unspecified,MANHATTAN,40.86711913938304,-73.92677857550613,"{'latitude': '40.86711913938304', 'longitude': '-73.92677857550613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923892,2023-09-25T19:19:26.000,2023-10-12T06:57:37.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10040,89 THAYER STREET,THAYER STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,12 MANHATTAN,1021750196,MANHATTAN,1004293,254142,PHONE,Unspecified,MANHATTAN,40.864212983761796,-73.92753738525039,"{'latitude': '40.864212983761796', 'longitude': '-73.92753738525039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917170,2023-09-25T19:19:25.000,2023-10-07T17:48:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10456,1359 FINDLAY AVENUE,FINDLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,04 BRONX,2027830052,BRONX,1009164,244114,PHONE,Unspecified,BRONX,40.83667670430478,-73.90996425304853,"{'latitude': '40.83667670430478', 'longitude': '-73.90996425304853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922720,2023-09-25T19:19:20.000,2023-09-27T16:03:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10458,2995 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,07 BRONX,2032740027,BRONX,1016994,255432,ONLINE,Unspecified,BRONX,40.86771566456841,-73.88161246880681,"{'latitude': '40.86771566456841', 'longitude': '-73.88161246880681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919303,2023-09-25T19:19:20.000,2023-09-27T16:03:12.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10458,2995 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,07 BRONX,2032740027,BRONX,1016994,255432,ONLINE,Unspecified,BRONX,40.86771566456841,-73.88161246880681,"{'latitude': '40.86771566456841', 'longitude': '-73.88161246880681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920326,2023-09-25T19:19:20.000,2023-09-27T16:03:12.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10458,2995 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,07 BRONX,2032740027,BRONX,1016994,255432,ONLINE,Unspecified,BRONX,40.86771566456841,-73.88161246880681,"{'latitude': '40.86771566456841', 'longitude': '-73.88161246880681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922822,2023-09-25T19:19:20.000,2023-09-27T16:03:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10458,2995 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,07 BRONX,2032740027,BRONX,1016994,255432,ONLINE,Unspecified,BRONX,40.86771566456841,-73.88161246880681,"{'latitude': '40.86771566456841', 'longitude': '-73.88161246880681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923789,2023-09-25T19:19:20.000,2023-09-27T16:03:12.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10458,2995 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,07 BRONX,2032740027,BRONX,1016994,255432,ONLINE,Unspecified,BRONX,40.86771566456841,-73.88161246880681,"{'latitude': '40.86771566456841', 'longitude': '-73.88161246880681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919345,2023-09-25T19:19:20.000,2023-09-27T16:03:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10458,2995 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,07 BRONX,2032740027,BRONX,1016994,255432,ONLINE,Unspecified,BRONX,40.86771566456841,-73.88161246880681,"{'latitude': '40.86771566456841', 'longitude': '-73.88161246880681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919322,2023-09-25T19:19:20.000,2023-09-27T16:03:13.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10458,2995 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,07 BRONX,2032740027,BRONX,1016994,255432,ONLINE,Unspecified,BRONX,40.86771566456841,-73.88161246880681,"{'latitude': '40.86771566456841', 'longitude': '-73.88161246880681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925458,2023-09-25T19:19:19.000,2023-09-27T13:31:41.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11218,779 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,Closed,The Department of Sanitation removed the items.,2023-09-26T07:29:07.000,14 BROOKLYN,3051530058,BROOKLYN,992996,171810,ONLINE,Unspecified,BROOKLYN,40.63825103998397,-73.96848715773555,"{'latitude': '40.63825103998397', 'longitude': '-73.96848715773555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919656,2023-09-25T19:19:04.000,2023-09-26T06:08:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,129 STREET,129 STREET,129 STREET,135 AVENUE,129 STREET,135 AVENUE,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T06:08:12.000,10 QUEENS,,QUEENS,1036733,182967,ONLINE,Unspecified,QUEENS,40.66872332689209,-73.81081118830912,"{'latitude': '40.66872332689209', 'longitude': '-73.81081118830912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
