unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough
58846699,2023-09-18T14:46:45.000,2023-09-18T16:19:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11214,2060 85 STREET,85 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T16:19:31.000,11 BROOKLYN,3063467501,BROOKLYN,985259,159488,PHONE,Unspecified,BROOKLYN,40.6044339808339,-73.99636629868324,"{'latitude': '40.6044339808339', 'longitude': '-73.99636629868324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,85 STREET,,,,,,
58847047,2023-09-18T14:46:43.000,2023-09-19T11:11:43.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10039,700 ESPLANADE GDNS PLAZA,ESPLANADE GDNS PLAZA,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-19T00:00:00.000,10 MANHATTAN,1017440001,MANHATTAN,1001924,238226,PHONE,Unspecified,MANHATTAN,40.820533288941945,-73.93614411094367,"{'latitude': '40.820533288941945', 'longitude': '-73.93614411094367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58851264,2023-09-18T14:46:24.000,,DOT,Department of Transportation,Street Condition,Blocked - Construction,11435,148-01 94 AVENUE,94 AVENUE,ADDRESS,JAMAICA,,In Progress,The Department of Transportation will inspect the condition and will determine the next action.,2023-11-06T11:00:47.000,12 QUEENS,,QUEENS,1038313,194268,ONLINE,Unspecified,QUEENS,40.69973240829902,-73.80502500650537,"{'latitude': '40.69973240829902', 'longitude': '-73.80502500650537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,148 STREET,150 STREET,148 STREET,150 STREET,94 AVENUE,,,,,,
58853503,2023-09-18T14:46:09.000,2023-11-17T13:09:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11432,82-41 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-17T00:00:00.000,08 QUEENS,4068580100,QUEENS,1037418,200621,PHONE,Unspecified,QUEENS,40.717175270413016,-73.80820259438636,"{'latitude': '40.717175270413016', 'longitude': '-73.80820259438636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58848570,2023-09-18T14:45:42.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,11411,118-07 229 STREET,229 STREET,ADDRESS,CAMBRIA HEIGHTS,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-19T08:44:10.000,13 QUEENS,4127660124,QUEENS,1058228,191087,MOBILE,Unspecified,QUEENS,40.690857265555785,-73.73323806412047,"{'latitude': '40.690857265555785', 'longitude': '-73.73323806412047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,118 AVENUE,119 AVENUE,118 AVENUE,119 AVENUE,229 STREET,,,,,,
58852336,2023-09-18T14:45:36.000,2023-09-18T17:11:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11368,112-30 38 AVENUE,38 AVENUE,ADDRESS,CORONA,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T17:11:38.000,03 QUEENS,4017850013,QUEENS,1024410,213889,MOBILE,Unspecified,QUEENS,40.7536612188254,-73.8550481481489,"{'latitude': '40.7536612188254', 'longitude': '-73.8550481481489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,112 STREET,114 STREET,112 STREET,114 STREET,38 AVENUE,,,,,,
58845842,2023-09-18T14:45:30.000,2023-09-29T16:49:10.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10128,207 EAST   89 STREET,EAST   89 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,08 MANHATTAN,1015350007,MANHATTAN,997505,223666,ONLINE,Unspecified,MANHATTAN,40.78057781123724,-73.95213862833602,"{'latitude': '40.78057781123724', 'longitude': '-73.95213862833602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58848266,2023-09-18T14:45:30.000,2023-09-26T14:01:57.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,10039,2917 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 MANHATTAN,1020470032,MANHATTAN,1001530,241238,PHONE,Unspecified,MANHATTAN,40.82880115080714,-73.93755986936006,"{'latitude': '40.82880115080714', 'longitude': '-73.93755986936006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847080,2023-09-18T14:45:30.000,2023-09-29T16:49:10.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10128,207 EAST   89 STREET,EAST   89 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,08 MANHATTAN,1015350007,MANHATTAN,997505,223666,ONLINE,Unspecified,MANHATTAN,40.78057781123724,-73.95213862833602,"{'latitude': '40.78057781123724', 'longitude': '-73.95213862833602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58845788,2023-09-18T14:45:30.000,2023-09-26T14:01:57.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,10039,2917 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 MANHATTAN,1020470032,MANHATTAN,1001530,241238,PHONE,Unspecified,MANHATTAN,40.82880115080714,-73.93755986936006,"{'latitude': '40.82880115080714', 'longitude': '-73.93755986936006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58854676,2023-09-18T14:45:30.000,2023-09-26T14:01:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10039,2917 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 MANHATTAN,1020470032,MANHATTAN,1001530,241238,PHONE,Unspecified,MANHATTAN,40.82880115080714,-73.93755986936006,"{'latitude': '40.82880115080714', 'longitude': '-73.93755986936006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847027,2023-09-18T14:45:30.000,2023-09-26T14:01:57.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10039,2917 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 MANHATTAN,1020470032,MANHATTAN,1001530,241238,PHONE,Unspecified,MANHATTAN,40.82880115080714,-73.93755986936006,"{'latitude': '40.82880115080714', 'longitude': '-73.93755986936006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58854624,2023-09-18T14:45:30.000,2023-09-29T16:49:10.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10128,207 EAST   89 STREET,EAST   89 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,08 MANHATTAN,1015350007,MANHATTAN,997505,223666,ONLINE,Unspecified,MANHATTAN,40.78057781123724,-73.95213862833602,"{'latitude': '40.78057781123724', 'longitude': '-73.95213862833602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58848340,2023-09-18T14:45:29.000,2023-09-29T16:49:09.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,RADIATOR,10128,207 EAST   89 STREET,EAST   89 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,08 MANHATTAN,1015350007,MANHATTAN,997505,223666,ONLINE,Unspecified,MANHATTAN,40.78057781123724,-73.95213862833602,"{'latitude': '40.78057781123724', 'longitude': '-73.95213862833602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58845958,2023-09-18T14:45:29.000,2023-09-29T16:49:09.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,10128,207 EAST   89 STREET,EAST   89 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,08 MANHATTAN,1015350007,MANHATTAN,997505,223666,ONLINE,Unspecified,MANHATTAN,40.78057781123724,-73.95213862833602,"{'latitude': '40.78057781123724', 'longitude': '-73.95213862833602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847304,2023-09-18T14:45:20.000,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,11223,2098 EAST    4 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-02T09:32:46.000,15 BROOKLYN,3071060084,BROOKLYN,993121,157507,UNKNOWN,Unspecified,BROOKLYN,40.59899215584954,-73.96805556202725,"{'latitude': '40.59899215584954', 'longitude': '-73.96805556202725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AVENUE T,AVENUE U,AVENUE T,AVENUE U,EAST    4 STREET,,,,,,
58849730,2023-09-18T14:45:06.000,2023-09-22T19:29:09.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11214,8817 BAY PARKWAY,BAY PARKWAY,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,11 BROOKLYN,3064480006,BROOKLYN,984745,157028,PHONE,Unspecified,BROOKLYN,40.597681823612454,-73.99821754186256,"{'latitude': '40.597681823612454', 'longitude': '-73.99821754186256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58851818,2023-09-18T14:44:53.000,2023-09-18T15:06:24.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10302,21 ANDERSON AVENUE,ANDERSON AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T15:06:27.000,01 STATEN ISLAND,5010300011,STATEN ISLAND,947768,170068,PHONE,Unspecified,STATEN ISLAND,40.633398812331244,-74.13143932403041,"{'latitude': '40.633398812331244', 'longitude': '-74.13143932403041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,SIMONSON PLACE,WASHINGTON PLACE,SIMONSON PLACE,WASHINGTON PLACE,ANDERSON AVENUE,,,,,,
58846336,2023-09-18T14:44:46.000,2023-09-22T09:39:04.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,11201,OLD FULTON STREET,OLD FULTON STREET,INTERSECTION,,,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-20T13:02:59.000,02 BROOKLYN,,BROOKLYN,986298,195056,ONLINE,Unspecified,BROOKLYN,40.70206019145194,-73.99261375801929,"{'latitude': '40.70206019145194', 'longitude': '-73.99261375801929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,OLD FULTON STREET,HICKS STREET,OLD FULTON STREET,HICKS STREET,,,,,,,
58847259,2023-09-18T14:44:40.000,2023-09-18T19:41:32.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11417,107-47 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,ADDRESS,OZONE PARK,,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-18T19:41:38.000,10 QUEENS,,QUEENS,1031019,186419,MOBILE,Unspecified,QUEENS,40.67823030286038,-73.83138480129968,"{'latitude': '40.67823030286038', 'longitude': '-73.83138480129968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,107 STREET,108 STREET,107 STREET,108 STREET,ROCKAWAY BOULEVARD,,,,,,
58846959,2023-09-18T14:44:07.000,2023-09-18T15:15:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11215,238 SIXTH AVENUE,SIXTH AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T15:16:00.000,06 BROOKLYN,3009620035,BROOKLYN,990086,184842,MOBILE,Unspecified,BROOKLYN,40.67402341939053,-73.9789609435573,"{'latitude': '40.67402341939053', 'longitude': '-73.9789609435573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CARROLL STREET,GARFIELD PLACE,CARROLL STREET,GARFIELD PLACE,6 AVENUE,,,,,,
58852886,2023-09-18T14:44:00.000,2023-10-06T14:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),11435,143-17 ARCHER AVENUE,ARCHER AVENUE,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,2023-10-06T14:00:00.000,12 QUEENS,4099840017,QUEENS,1036829,194244,ONLINE,Unspecified,QUEENS,40.69967547587334,-73.81037713463789,"{'latitude': '40.69967547587334', 'longitude': '-73.81037713463789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,143 ST,144 PL,,,,,,,,,
58850090,2023-09-18T14:43:50.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,11206,1139 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-18T15:16:19.000,03 BROOKLYN,3015840025,BROOKLYN,1002018,193187,PHONE,Unspecified,BROOKLYN,40.69691262282533,-73.93592352232245,"{'latitude': '40.69691262282533', 'longitude': '-73.93592352232245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,LEWIS AVENUE,BROADWAY,LEWIS AVENUE,BROADWAY,MYRTLE AVENUE,,,,,,
58849182,2023-09-18T14:43:48.000,2023-09-18T17:19:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11201,90 SANDS STREET,SANDS STREET,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T17:19:52.000,02 BROOKLYN,3000870009,BROOKLYN,987794,194331,MOBILE,Unspecified,BROOKLYN,40.70006976346633,-73.9872187206513,"{'latitude': '40.70006976346633', 'longitude': '-73.9872187206513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,PEARL STREET,JAY STREET,PEARL STREET,JAY STREET,SANDS STREET,,,,,,
58853096,2023-09-18T14:43:37.000,2023-09-18T20:21:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10457,1854 MONROE AVENUE,MONROE AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T20:22:00.000,05 BRONX,2028020005,BRONX,1010216,248263,ONLINE,Unspecified,BRONX,40.84806145970668,-73.90614640873632,"{'latitude': '40.84806145970668', 'longitude': '-73.90614640873632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  176 STREET,MOUNT HOPE PLACE,EAST  176 STREET,MOUNT HOPE PLACE,MONROE AVENUE,,,,,,
