unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough,taxi_pick_up_location
58912911,2023-09-24T13:07:12.000,2023-09-28T07:35:38.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10458,2490 BELMONT AVENUE,BELMONT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,06 BRONX,2030910005,BRONX,1016251,251551,ONLINE,Unspecified,BRONX,40.85706622522049,-73.88431734929017,"{'latitude': '40.85706622522049', 'longitude': '-73.88431734929017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913787,2023-09-24T13:07:12.000,2023-09-28T07:35:38.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10458,2490 BELMONT AVENUE,BELMONT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,06 BRONX,2030910005,BRONX,1016251,251551,ONLINE,Unspecified,BRONX,40.85706622522049,-73.88431734929017,"{'latitude': '40.85706622522049', 'longitude': '-73.88431734929017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914607,2023-09-24T13:07:11.000,2023-09-28T07:35:38.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,10458,2490 BELMONT AVENUE,BELMONT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,06 BRONX,2030910005,BRONX,1016251,251551,ONLINE,Unspecified,BRONX,40.85706622522049,-73.88431734929017,"{'latitude': '40.85706622522049', 'longitude': '-73.88431734929017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911769,2023-09-24T13:07:06.000,2023-09-24T15:56:02.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11385,1001 SENECA AVENUE,SENECA AVENUE,GEORGE STREET,STEPHEN STREET,GEORGE STREET,STEPHEN STREET,ADDRESS,RIDGEWOOD,SENECA AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-24T15:56:10.000,05 QUEENS,4035750006,QUEENS,1011587,193994,PHONE,Unspecified,QUEENS,40.69910326265244,-73.90141172664516,"{'latitude': '40.69910326265244', 'longitude': '-73.90141172664516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915611,2023-09-24T13:07:00.000,2023-09-29T06:33:53.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10451,3255 PARK AVENUE,PARK AVENUE,EAST  162 STREET,EAST  163 STREET,EAST  162 STREET,EAST  163 STREET,ADDRESS,BRONX,PARK AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-29T06:34:02.000,04 BRONX,2024220064,BRONX,1007823,240284,MOBILE,Unspecified,BRONX,40.82616814038954,-73.91482389678825,"{'latitude': '40.82616814038954', 'longitude': '-73.91482389678825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914849,2023-09-24T13:06:55.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,11106,36-01 35 AVENUE,35 AVENUE,36 STREET,37 STREET,36 STREET,37 STREET,ADDRESS,ASTORIA,35 AVENUE,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-13T15:39:08.000,01 QUEENS,4006440001,QUEENS,1005201,214792,ONLINE,Unspecified,QUEENS,40.75620610309852,-73.92437745856328,"{'latitude': '40.75620610309852', 'longitude': '-73.92437745856328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911515,2023-09-24T13:06:55.000,2023-09-25T11:40:19.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,10024,4 WEST   90 STREET,WEST   90 STREET,CENTRAL PARK ENTRANCE W   90 ST,COLUMBUS AVENUE,CENTRAL PARK ENTRANCE W   90 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   90 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-25T11:38:55.000,07 MANHATTAN,1012030038,MANHATTAN,993203,226347,ONLINE,Unspecified,MANHATTAN,40.78794184639448,-73.96766878582405,"{'latitude': '40.78794184639448', 'longitude': '-73.96766878582405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916096,2023-09-24T13:06:46.000,2023-09-24T13:32:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11229,2043 COYLE STREET,COYLE STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,COYLE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T13:32:24.000,15 BROOKLYN,3073400062,BROOKLYN,1001646,158640,ONLINE,Unspecified,BROOKLYN,40.60208937699942,-73.937354158876,"{'latitude': '40.60208937699942', 'longitude': '-73.937354158876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912998,2023-09-24T13:06:35.000,2023-09-24T13:22:46.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11372,92-14 35 AVENUE,35 AVENUE,92 STREET,93 STREET,92 STREET,93 STREET,ADDRESS,JACKSON HEIGHTS,35 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T13:22:49.000,03 QUEENS,4014660006,QUEENS,1018841,213559,MOBILE,Unspecified,QUEENS,40.75277899340739,-73.8751503358528,"{'latitude': '40.75277899340739', 'longitude': '-73.8751503358528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913161,2023-09-24T13:06:28.000,2023-09-25T20:47:08.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10024,323 WEST   89 STREET,WEST   89 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   89 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-25T20:47:12.000,07 MANHATTAN,1012500079,MANHATTAN,990583,227500,ONLINE,Unspecified,MANHATTAN,40.791108787496086,-73.9771290833271,"{'latitude': '40.791108787496086', 'longitude': '-73.9771290833271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910707,2023-09-24T13:05:55.000,2023-09-24T13:08:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10451,891 BROOK AVENUE,BROOK AVENUE,3 AVENUE,EAST  161 STREET,3 AVENUE,EAST  161 STREET,ADDRESS,BRONX,BROOK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T13:08:49.000,03 BRONX,,BRONX,1009028,239157,PHONE,Unspecified,BRONX,40.8230715489424,-73.91047404621315,"{'latitude': '40.8230715489424', 'longitude': '-73.91047404621315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910854,2023-09-24T13:05:42.000,2023-09-24T13:11:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T13:11:12.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912203,2023-09-24T13:05:36.000,2023-09-25T07:55:35.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-24T13:05:36.000,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915458,2023-09-24T13:05:24.000,2023-09-24T13:31:27.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11230,1001 NEWKIRK AVENUE,NEWKIRK AVENUE,CONEY ISLAND AVENUE,WESTMINSTER ROAD,CONEY ISLAND AVENUE,WESTMINSTER ROAD,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T13:31:29.000,14 BROOKLYN,3051970053,BROOKLYN,993408,170186,ONLINE,Unspecified,BROOKLYN,40.63379308956406,-73.96700487862493,"{'latitude': '40.63379308956406', 'longitude': '-73.96700487862493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914778,2023-09-24T13:05:12.000,2023-09-26T12:06:27.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11214,99 BAY   47 STREET,BAY   47 STREET,BATH AVENUE,HARWAY AVENUE,BATH AVENUE,HARWAY AVENUE,ADDRESS,BROOKLYN,BAY   47 STREET,Closed,The Department of Sanitation removed the items.,2023-09-25T04:49:00.000,13 BROOKLYN,3069020011,BROOKLYN,988054,154082,ONLINE,Unspecified,BROOKLYN,40.589594843116245,-73.98630373805725,"{'latitude': '40.589594843116245', 'longitude': '-73.98630373805725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910069,2023-09-24T13:04:52.000,2023-09-24T16:56:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,1 BARBEY STREET,BARBEY STREET,HIGHLAND BOULEVARD,SUNNYSIDE AVENUE,HIGHLAND BOULEVARD,SUNNYSIDE AVENUE,ADDRESS,BROOKLYN,BARBEY STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-24T16:56:07.000,05 BROOKLYN,,BROOKLYN,1014684,188308,MOBILE,Unspecified,BROOKLYN,40.68348640729282,-73.89026839126684,"{'latitude': '40.68348640729282', 'longitude': '-73.89026839126684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913026,2023-09-24T13:04:47.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10467,3800 CARPENTER AVENUE,CARPENTER AVENUE,BRONX BOULEVARD,EAST  220 STREET,BRONX BOULEVARD,EAST  220 STREET,ADDRESS,BRONX,CARPENTER AVENUE,In Progress,,,12 BRONX,2046540001,BRONX,1021416,261586,UNKNOWN,Unspecified,BRONX,40.88458896447199,-73.86559039482232,"{'latitude': '40.88458896447199', 'longitude': '-73.86559039482232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913181,2023-09-24T13:04:42.000,2023-10-02T08:12:18.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,10028,5 AVENUE,5 AVENUE,5 AVENUE,EAST   86 STREET,5 AVENUE,EAST   86 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T06:14:23.000,08 MANHATTAN,,MANHATTAN,995213,224010,ONLINE,Unspecified,MANHATTAN,40.78152514006051,-73.96041405700397,"{'latitude': '40.78152514006051', 'longitude': '-73.96041405700397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910130,2023-09-24T13:04:39.000,2023-09-24T13:13:12.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11423,93-16 201 STREET,201 STREET,93 AVENUE,JAMAICA AVENUE,93 AVENUE,JAMAICA AVENUE,ADDRESS,HOLLIS,201 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T13:13:17.000,12 QUEENS,4104740329,QUEENS,1051069,199682,MOBILE,Unspecified,QUEENS,40.71450537901539,-73.75896773577239,"{'latitude': '40.71450537901539', 'longitude': '-73.75896773577239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916217,2023-09-24T13:04:25.000,2023-09-26T11:44:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10029,2036 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,11 MANHATTAN,1016760050,MANHATTAN,1000024,227022,PHONE,Unspecified,MANHATTAN,40.789784997644816,-73.94303510380314,"{'latitude': '40.789784997644816', 'longitude': '-73.94303510380314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910429,2023-09-24T13:04:18.000,2023-09-26T11:38:18.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11216,1449 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,03 BROOKLYN,3018570033,BROOKLYN,1000073,187039,ONLINE,Unspecified,BROOKLYN,40.680041469847744,-73.9429521843563,"{'latitude': '40.680041469847744', 'longitude': '-73.9429521843563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912087,2023-09-24T13:04:18.000,2023-09-26T11:38:17.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11216,1449 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,03 BROOKLYN,3018570033,BROOKLYN,1000073,187039,ONLINE,Unspecified,BROOKLYN,40.680041469847744,-73.9429521843563,"{'latitude': '40.680041469847744', 'longitude': '-73.9429521843563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912042,2023-09-24T13:04:18.000,2023-09-26T11:38:18.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11216,1449 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,03 BROOKLYN,3018570033,BROOKLYN,1000073,187039,ONLINE,Unspecified,BROOKLYN,40.680041469847744,-73.9429521843563,"{'latitude': '40.680041469847744', 'longitude': '-73.9429521843563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913749,2023-09-24T13:04:18.000,2023-09-26T11:38:19.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11216,1449 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-26T00:00:00.000,03 BROOKLYN,3018570033,BROOKLYN,1000073,187039,ONLINE,Unspecified,BROOKLYN,40.680041469847744,-73.9429521843563,"{'latitude': '40.680041469847744', 'longitude': '-73.9429521843563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914598,2023-09-24T13:04:18.000,2023-09-26T11:38:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11216,1449 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-26T00:00:00.000,03 BROOKLYN,3018570033,BROOKLYN,1000073,187039,ONLINE,Unspecified,BROOKLYN,40.680041469847744,-73.9429521843563,"{'latitude': '40.680041469847744', 'longitude': '-73.9429521843563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911200,2023-09-24T13:04:18.000,2023-09-26T11:38:18.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11216,1449 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,03 BROOKLYN,3018570033,BROOKLYN,1000073,187039,ONLINE,Unspecified,BROOKLYN,40.680041469847744,-73.9429521843563,"{'latitude': '40.680041469847744', 'longitude': '-73.9429521843563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915022,2023-09-24T13:04:02.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11233,1064 HERKIMER STREET,HERKIMER STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-25T00:00:00.000,03 BROOKLYN,3015600017,BROOKLYN,1006990,186266,UNKNOWN,Unspecified,BROOKLYN,40.6779046938914,-73.91801644059802,"{'latitude': '40.6779046938914', 'longitude': '-73.91801644059802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
