unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,landmark,bbl,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,vehicle_type,taxi_company_borough
58801422,2023-09-13T09:56:04.000,2023-09-13T10:14:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10458,222 EAST  204 STREET,EAST  204 STREET,GRAND CONCOURSE,VALENTINE AVENUE,GRAND CONCOURSE,VALENTINE AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T10:14:28.000,07 BRONX,BRONX,1015910,257881,MOBILE,Unspecified,BRONX,40.874441368618335,-73.88552014739567,"{'latitude': '40.874441368618335', 'longitude': '-73.88552014739567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,EAST  204 STREET,2033090010,,,,,,,,,
58800074,2023-09-13T09:56:00.000,2023-09-20T07:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10075,1532 2 AVENUE,2 AVENUE,E 79 ST,E 80 ST,,,ADDRESS,Closed,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,2023-09-20T07:30:00.000,08 MANHATTAN,MANHATTAN,996797,221199,ONLINE,Unspecified,MANHATTAN,40.77380758020999,-73.9546996925444,"{'latitude': '40.77380758020999', 'longitude': '-73.9546996925444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1015420053,N/A,,,,,,,,
58800819,2023-09-13T09:55:44.000,2023-09-13T14:25:03.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10456,505 WEIHER COURT,WEIHER COURT,WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T14:25:08.000,03 BRONX,BRONX,1009527,240311,PHONE,Unspecified,BRONX,40.82623753556731,-73.90866675191629,"{'latitude': '40.82623753556731', 'longitude': '-73.90866675191629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,WEIHER COURT,2023690061,,,,,,,,,
58802530,2023-09-13T09:55:34.000,2023-09-14T13:32:32.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash Not Separated from Recycling,Sidewalk,11249,114 SOUTH    1 STREET,SOUTH    1 STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T13:32:34.000,01 BROOKLYN,BROOKLYN,994606,199496,ONLINE,Unspecified,BROOKLYN,40.714241117093316,-73.96264360200338,"{'latitude': '40.714241117093316', 'longitude': '-73.96264360200338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,SOUTH    1 STREET,3024050011,,,,,,,,,
58805454,2023-09-13T09:55:29.000,2023-09-13T10:35:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,1150 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T10:35:27.000,14 BROOKLYN,BROOKLYN,993636,168780,MOBILE,Unspecified,BROOKLYN,40.629933678721905,-73.96618537885983,"{'latitude': '40.629933678721905', 'longitude': '-73.96618537885983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,CONEY ISLAND AVENUE,3064980052,,,,,,,,,
58810296,2023-09-13T09:55:19.000,2023-09-20T10:15:43.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11233,309 BAINBRIDGE STREET,BAINBRIDGE STREET,PATCHEN AVENUE,RALPH AVENUE,PATCHEN AVENUE,RALPH AVENUE,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T10:58:37.000,03 BROOKLYN,BROOKLYN,1005260,187666,ONLINE,Unspecified,BROOKLYN,40.68175165012328,-73.92424916835975,"{'latitude': '40.68175165012328', 'longitude': '-73.92424916835975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BAINBRIDGE STREET,3016830072,,,,,,,,,
58802589,2023-09-13T09:55:13.000,2023-09-18T10:59:52.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11238,794 DEAN STREET,DEAN STREET,WASHINGTON AVENUE,GRAND AVENUE,WASHINGTON AVENUE,GRAND AVENUE,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T07:28:12.000,08 BROOKLYN,BROOKLYN,994359,186751,MOBILE,Unspecified,BROOKLYN,40.67925934495078,-73.9635537141683,"{'latitude': '40.67925934495078', 'longitude': '-73.9635537141683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,DEAN STREET,3011400011,,,,,,,,,
58806897,2023-09-13T09:55:03.000,2023-09-13T10:12:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,5 WEST  123 STREET,WEST  123 STREET,MOUNT MORRIS PARK WEST,LENOX AVENUE,MOUNT MORRIS PARK WEST,LENOX AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T10:13:01.000,10 MANHATTAN,MANHATTAN,999461,232888,ONLINE,Unspecified,MANHATTAN,40.805886555178425,-73.94505498651843,"{'latitude': '40.805886555178425', 'longitude': '-73.94505498651843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WEST  123 STREET,1017210050,,,,,,,,,
58804077,2023-09-13T09:54:50.000,2023-09-13T10:44:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,45-46 11 STREET,11 STREET,45 ROAD,46 AVENUE,45 ROAD,46 AVENUE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T10:44:49.000,02 QUEENS,QUEENS,998057,211377,MOBILE,Unspecified,QUEENS,40.74684683521707,-73.95017069966057,"{'latitude': '40.74684683521707', 'longitude': '-73.95017069966057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LONG ISLAND CITY,11 STREET,4000490021,,,,,,,,,
58805131,2023-09-13T09:54:40.000,2023-09-13T10:11:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11102,11-33 WELLING COURT,WELLING COURT,BEND,12 STREET,BEND,12 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T10:11:46.000,01 QUEENS,QUEENS,1002891,220334,ONLINE,Unspecified,QUEENS,40.77142263147906,-73.93270002110576,"{'latitude': '40.77142263147906', 'longitude': '-73.93270002110576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTORIA,WELLING COURT,4005070018,,,,,,,,,
58800198,2023-09-13T09:54:35.000,2023-09-13T14:25:31.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10456,505 WEIHER COURT,WEIHER COURT,WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T14:25:35.000,03 BRONX,BRONX,1009527,240311,PHONE,Unspecified,BRONX,40.82623753556731,-73.90866675191629,"{'latitude': '40.82623753556731', 'longitude': '-73.90866675191629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,WEIHER COURT,2023690061,,,,,,,,,
58803430,2023-09-13T09:54:21.000,2023-09-13T14:59:27.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11423,87-56 191 STREET,191 STREET,HAYWOOD ROAD,FOOTHILL AVENUE,HAYWOOD ROAD,FOOTHILL AVENUE,ADDRESS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T14:59:31.000,08 QUEENS,QUEENS,1047513,200595,PHONE,Unspecified,QUEENS,40.71703747894401,-73.7717864464054,"{'latitude': '40.71703747894401', 'longitude': '-73.7717864464054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOLLIS,191 STREET,4104990041,,,,,,,,,
58802938,2023-09-13T09:54:07.000,2023-09-13T10:33:04.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11374,99-58 66 AVENUE,66 AVENUE,99 STREET,102 STREET,99 STREET,102 STREET,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T10:33:09.000,06 QUEENS,QUEENS,1024599,204698,MOBILE,Unspecified,QUEENS,40.72843338542038,-73.85442111215961,"{'latitude': '40.72843338542038', 'longitude': '-73.85442111215961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REGO PARK,66 AVENUE,4021170001,,,,,,,,,
58805815,2023-09-13T09:53:47.000,2023-09-15T17:46:26.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11692,69-55 ALMEDA AVENUE,ALMEDA AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-15T00:00:00.000,14 QUEENS,QUEENS,1040077,156786,PHONE,Unspecified,QUEENS,40.59684176836275,-73.79897348313214,"{'latitude': '40.59684176836275', 'longitude': '-73.79897348313214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARVERNE,,4160480005,,,,,,,,,
58804469,2023-09-13T09:53:47.000,2023-09-15T17:46:27.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,11692,69-55 ALMEDA AVENUE,ALMEDA AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-15T00:00:00.000,14 QUEENS,QUEENS,1040077,156786,PHONE,Unspecified,QUEENS,40.59684176836275,-73.79897348313214,"{'latitude': '40.59684176836275', 'longitude': '-73.79897348313214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARVERNE,,4160480005,,,,,,,,,
58803157,2023-09-13T09:53:42.000,2023-09-15T09:13:32.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10459,883 EAST  165 STREET,EAST  165 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-15T00:00:00.000,02 BRONX,BRONX,1012415,239449,PHONE,Unspecified,BRONX,40.82386285521093,-73.89823518437426,"{'latitude': '40.82386285521093', 'longitude': '-73.89823518437426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2026910117,,,,,,,,,
58807404,2023-09-13T09:53:39.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10308,21 AINSWORTH AVENUE,AINSWORTH AVENUE,AMBOY ROAD,O'GORMAN AVENUE,AMBOY ROAD,O'GORMAN AVENUE,ADDRESS,In Progress,,,03 STATEN ISLAND,STATEN ISLAND,945356,140995,UNKNOWN,Unspecified,STATEN ISLAND,40.55358911393243,-74.13996203214278,"{'latitude': '40.55358911393243', 'longitude': '-74.13996203214278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,AINSWORTH AVENUE,5050970044,,,,,,,,,
58803344,2023-09-13T09:53:38.000,2023-09-23T14:36:02.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10031,516 WEST  136 STREET,WEST  136 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,09 MANHATTAN,MANHATTAN,997292,238045,ONLINE,Unspecified,MANHATTAN,40.82004454841862,-73.95287980338107,"{'latitude': '40.82004454841862', 'longitude': '-73.95287980338107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1019880120,,,,,,,,,
58805882,2023-09-13T09:53:38.000,2023-09-23T14:36:03.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10031,516 WEST  136 STREET,WEST  136 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,09 MANHATTAN,MANHATTAN,997292,238045,ONLINE,Unspecified,MANHATTAN,40.82004454841862,-73.95287980338107,"{'latitude': '40.82004454841862', 'longitude': '-73.95287980338107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1019880120,,,,,,,,,
58803191,2023-09-13T09:53:35.000,2023-09-22T15:09:17.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11208,765 LINCOLN AVENUE,LINCOLN AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 BROOKLYN,BROOKLYN,1021474,183447,PHONE,Unspecified,BROOKLYN,40.67011812462209,-73.86581352291451,"{'latitude': '40.67011812462209', 'longitude': '-73.86581352291451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3042719001,,,,,,,,,
58800544,2023-09-13T09:53:35.000,2023-09-22T15:09:17.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11208,765 LINCOLN AVENUE,LINCOLN AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 BROOKLYN,BROOKLYN,1021474,183447,PHONE,Unspecified,BROOKLYN,40.67011812462209,-73.86581352291451,"{'latitude': '40.67011812462209', 'longitude': '-73.86581352291451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3042719001,,,,,,,,,
58805873,2023-09-13T09:53:33.000,2023-10-02T14:35:37.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11249,131 NORTH    5 STREET,NORTH    5 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,01 BROOKLYN,BROOKLYN,995519,200505,PHONE,Unspecified,BROOKLYN,40.71700946457212,-73.95934851907757,"{'latitude': '40.71700946457212', 'longitude': '-73.95934851907757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3023357502,,,,,,,,,
58800175,2023-09-13T09:53:22.000,2023-09-13T12:24:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,62 NEPTUNE AVENUE,NEPTUNE AVENUE,EAST   14 STREET,CASS PLACE,EAST   14 STREET,CASS PLACE,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T12:24:19.000,15 BROOKLYN,BROOKLYN,996475,151587,PHONE,Unspecified,BROOKLYN,40.582738951289976,-73.95598853301682,"{'latitude': '40.582738951289976', 'longitude': '-73.95598853301682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,NEPTUNE AVENUE,,,,,,,,,,
58801624,2023-09-13T09:53:17.000,2023-09-13T12:09:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11201,219 JAY STREET,JAY STREET,CONCORD STREET,CHAPEL STREET,CONCORD STREET,CHAPEL STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T12:09:54.000,02 BROOKLYN,BROOKLYN,987849,193388,MOBILE,Unspecified,BROOKLYN,40.697481426243456,-73.98702086948896,"{'latitude': '40.697481426243456', 'longitude': '-73.98702086948896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,JAY STREET,3001180001,,,,,,,,,
58800867,2023-09-13T09:53:17.000,2023-11-21T12:22:58.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11212,9624 KINGS HIGHWAY,KINGS HIGHWAY,EAST   96 STREET,ROCKAWAY PARKWAY,EAST   96 STREET,ROCKAWAY PARKWAY,ADDRESS,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-21T12:23:03.000,17 BROOKLYN,BROOKLYN,1006482,179888,PHONE,Unspecified,BROOKLYN,40.6603998053043,-73.91986894491185,"{'latitude': '40.6603998053043', 'longitude': '-73.91986894491185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,KINGS HIGHWAY,3046510021,,,,,,,,,
58800277,2023-09-13T09:53:08.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,10009,114 EAST    3 STREET,EAST    3 STREET,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-02T00:00:00.000,03 MANHATTAN,MANHATTAN,987916,203145,UNKNOWN,Unspecified,MANHATTAN,40.72426204542754,-73.98677393357275,"{'latitude': '40.72426204542754', 'longitude': '-73.98677393357275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1004300010,,,,,,,,,
58808078,2023-09-13T09:53:07.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,11215,332A 9 STREET,9 STREET,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-20T00:00:00.000,06 BROOKLYN,BROOKLYN,988277,182926,UNKNOWN,Unspecified,BROOKLYN,40.668765436264984,-73.98548361875535,"{'latitude': '40.668765436264984', 'longitude': '-73.98548361875535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3010110016,,,,,,,,,
58804725,2023-09-13T09:53:07.000,2023-11-20T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11225,270 CROWN STREET,CROWN STREET,,,,,ADDRESS,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-11-20T00:00:00.000,09 BROOKLYN,BROOKLYN,997741,182034,UNKNOWN,Unspecified,BROOKLYN,40.66630773210683,-73.95136992983514,"{'latitude': '40.66630773210683', 'longitude': '-73.95136992983514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3012960028,,,,,,,,,
