unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58956520,2023-09-29T23:53:58.000,2023-09-30T00:16:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,12 LENOX ROAD,LENOX ROAD,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,Closed,2023-09-30T00:16:36.000,14 BROOKLYN,3050830017,BROOKLYN,995703,177407,ONLINE,Unspecified,BROOKLYN,40.65361050849362,-73.95872402462152,"{'latitude': '40.65361050849362', 'longitude': '-73.95872402462152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58965464,2023-09-29T23:53:43.000,2023-09-30T00:11:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10456,1384 GRAND CONCOURSE,GRAND CONCOURSE,ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,2023-09-30T00:12:03.000,04 BRONX,2028310044,BRONX,1008018,244693,ONLINE,Unspecified,BRONX,40.838269049296365,-73.91410368388398,"{'latitude': '40.838269049296365', 'longitude': '-73.91410368388398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58966518,2023-09-29T23:53:42.000,2023-10-12T09:54:14.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11201,276 PACIFIC STREET,PACIFIC STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,2023-10-12T09:54:21.000,02 BROOKLYN,3001880010,BROOKLYN,987220,189882,ONLINE,Unspecified,BROOKLYN,40.68785850006082,-73.98929078785551,"{'latitude': '40.68785850006082', 'longitude': '-73.98929078785551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",,,,"276 PACIFIC STREET, BROOKLYN, NY, 11201",,
58962563,2023-09-29T23:53:16.000,2023-09-30T00:06:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11232,850 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,2023-09-30T00:06:05.000,12 BROOKLYN,3009250027,BROOKLYN,984823,174237,MOBILE,Unspecified,BROOKLYN,40.64491693382068,-73.99793520898986,"{'latitude': '40.64491693382068', 'longitude': '-73.99793520898986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58966324,2023-09-29T23:53:09.000,2023-09-30T00:27:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,276 PACIFIC STREET,PACIFIC STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,2023-09-30T00:27:16.000,02 BROOKLYN,3001880010,BROOKLYN,987220,189882,ONLINE,Unspecified,BROOKLYN,40.68785850006082,-73.98929078785551,"{'latitude': '40.68785850006082', 'longitude': '-73.98929078785551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58964995,2023-09-29T23:53:06.000,2023-10-07T11:33:24.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11201,2 HENRY STREET,HENRY STREET,OLD FULTON STREET,POPLAR STREET,OLD FULTON STREET,POPLAR STREET,ADDRESS,BROOKLYN,HENRY STREET,Closed,2023-10-04T11:47:27.000,02 BROOKLYN,3002077502,BROOKLYN,986656,194648,ONLINE,Unspecified,BROOKLYN,40.700940236914036,-73.9913227540682,"{'latitude': '40.700940236914036', 'longitude': '-73.9913227540682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The location does not meet the criteria for Litter Basket placement.,,,,,,
58965311,2023-09-29T23:53:00.000,2023-09-30T01:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11207,339 WYONA STREET,WYONA STREET,BELMONT AVE,SUTTER AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T01:40:00.000,05 BROOKLYN,3037580013,BROOKLYN,1014056,183562,ONLINE,Unspecified,BROOKLYN,40.670461855689496,-73.89255367003082,"{'latitude': '40.670461855689496', 'longitude': '-73.89255367003082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58967628,2023-09-29T23:52:42.000,2023-10-23T08:34:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10025,138 WEST  109 STREET,WEST  109 STREET,,,,,ADDRESS,NEW YORK,,Closed,2023-10-23T00:00:00.000,07 MANHATTAN,1018630055,MANHATTAN,994587,231350,PHONE,Unspecified,MANHATTAN,40.80167221485307,-73.96266316314271,"{'latitude': '40.80167221485307', 'longitude': '-73.96266316314271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
58958369,2023-09-29T23:52:42.000,2023-10-18T10:57:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10025,138 WEST  109 STREET,WEST  109 STREET,,,,,ADDRESS,NEW YORK,,Closed,2023-10-18T00:00:00.000,07 MANHATTAN,1018630055,MANHATTAN,994587,231350,PHONE,Unspecified,MANHATTAN,40.80167221485307,-73.96266316314271,"{'latitude': '40.80167221485307', 'longitude': '-73.96266316314271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58961859,2023-09-29T23:52:32.000,2023-10-12T09:57:26.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11201,212 ATLANTIC AVENUE,ATLANTIC AVENUE,COURT STREET,BOERUM PLACE,COURT STREET,BOERUM PLACE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,2023-10-12T09:57:31.000,02 BROOKLYN,3002780020,BROOKLYN,986466,190503,ONLINE,Unspecified,BROOKLYN,40.6895632232767,-73.99200935325992,"{'latitude': '40.6895632232767', 'longitude': '-73.99200935325992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",,,,"212 ATLANTIC AVENUE, BROOKLYN, NY, 11201",,
58960082,2023-09-29T23:52:26.000,2023-10-27T08:13:00.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11215,351 5 AVENUE,5 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-27T00:00:00.000,06 BROOKLYN,3009850003,BROOKLYN,988664,184038,ONLINE,Unspecified,BROOKLYN,40.671817443107535,-73.98408784729315,"{'latitude': '40.671817443107535', 'longitude': '-73.98408784729315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58958250,2023-09-29T23:52:26.000,2023-10-01T17:29:10.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11232,829 43 STREET,43 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,12 BROOKLYN,3009257501,BROOKLYN,984567,174115,ONLINE,Unspecified,BROOKLYN,40.644582082973166,-73.99885770424892,"{'latitude': '40.644582082973166', 'longitude': '-73.99885770424892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58958829,2023-09-29T23:52:07.000,2023-09-30T00:30:40.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,2023-09-30T00:30:43.000,Unspecified QUEENS,,QUEENS,1016943,209794,MOBILE,Unspecified,QUEENS,40.742452245537685,-73.88201910140538,"{'latitude': '40.742452245537685', 'longitude': '-73.88201910140538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department visited the location and no Encampment was found.,,R,Mezzanine,,,
58963365,2023-09-29T23:52:00.000,2023-10-07T11:33:29.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11201,CADMAN PLAZA WEST,CADMAN PLAZA WEST,CADMAN PLAZA WEST,MIDDAGH STREET,CADMAN PLAZA WEST,MIDDAGH STREET,INTERSECTION,,,Closed,2023-10-04T11:46:02.000,02 BROOKLYN,,BROOKLYN,986737,194250,ONLINE,Unspecified,BROOKLYN,40.6998477975823,-73.99103077430861,"{'latitude': '40.6998477975823', 'longitude': '-73.99103077430861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The location does not meet the criteria for Litter Basket placement.,,,,,,
58967936,2023-09-29T23:51:58.000,2023-09-30T00:26:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,212 ATLANTIC AVENUE,ATLANTIC AVENUE,COURT STREET,BOERUM PLACE,COURT STREET,BOERUM PLACE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,2023-09-30T00:26:58.000,02 BROOKLYN,3002780020,BROOKLYN,986466,190503,ONLINE,Unspecified,BROOKLYN,40.6895632232767,-73.99200935325992,"{'latitude': '40.6895632232767', 'longitude': '-73.99200935325992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
59439426,2023-09-29T23:51:42.000,2023-10-27T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11215,351 5 AVENUE,5 AVENUE,4 STREET,5 STREET,4 STREET,5 STREET,ADDRESS,BROOKLYN,5 AVENUE,Closed,2023-10-27T00:00:00.000,06 BROOKLYN,3009850003,BROOKLYN,988664,184038,ONLINE,Unspecified,BROOKLYN,40.671817443107535,-73.98408784729315,"{'latitude': '40.671817443107535', 'longitude': '-73.98408784729315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59438329,2023-09-29T23:51:39.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11232,829 43 STREET,43 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,43 STREET,Closed,2023-10-01T00:00:00.000,12 BROOKLYN,3009257501,BROOKLYN,984567,174115,ONLINE,Unspecified,BROOKLYN,40.644582082973166,-73.99885770424892,"{'latitude': '40.644582082973166', 'longitude': '-73.99885770424892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59455982,2023-09-29T23:51:37.000,2023-09-30T01:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11207,339 WYONA STREET,WYONA STREET,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,WYONA STREET,Closed,2023-09-30T01:40:00.000,05 BROOKLYN,3037580013,BROOKLYN,1014056,183562,ONLINE,Unspecified,BROOKLYN,40.670461855689496,-73.89255367003082,"{'latitude': '40.670461855689496', 'longitude': '-73.89255367003082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58960792,2023-09-29T23:51:27.000,2023-09-30T00:07:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2535 GRAND AVENUE,GRAND AVENUE,WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,GRAND AVENUE,Closed,2023-09-30T00:07:50.000,07 BRONX,2032140044,BRONX,1011527,254549,MOBILE,Unspecified,BRONX,40.865310686039486,-73.90138225011205,"{'latitude': '40.865310686039486', 'longitude': '-73.90138225011205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58967123,2023-09-29T23:51:12.000,2023-09-30T00:33:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11106,34-48 31 STREET,31 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,31 STREET,Closed,2023-09-30T00:33:25.000,01 QUEENS,4006070046,QUEENS,1004232,215778,MOBILE,Unspecified,QUEENS,40.75891466341391,-73.92787212767799,"{'latitude': '40.75891466341391', 'longitude': '-73.92787212767799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58967026,2023-09-29T23:51:10.000,2023-09-30T00:09:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10065,205 EAST   67 STREET,EAST   67 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   67 STREET,Closed,2023-09-30T00:09:10.000,08 MANHATTAN,1014220005,MANHATTAN,994631,218498,PHONE,Unspecified,MANHATTAN,40.76639684834514,-73.96252409672076,"{'latitude': '40.76639684834514', 'longitude': '-73.96252409672076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58964070,2023-09-29T23:51:00.000,2023-09-30T00:13:08.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,48 LUDLOW STREET,LUDLOW STREET,HESTER STREET,GRAND STREET,HESTER STREET,GRAND STREET,ADDRESS,NEW YORK,LUDLOW STREET,Closed,2023-09-30T00:13:13.000,03 MANHATTAN,1003100007,MANHATTAN,986945,200249,ONLINE,Unspecified,MANHATTAN,40.71631357249486,-73.99027823289293,"{'latitude': '40.71631357249486', 'longitude': '-73.99027823289293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58958048,2023-09-29T23:50:59.000,2023-09-30T00:38:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,277 EAST  207 STREET,EAST  207 STREET,BAINBRIDGE AVENUE,PERRY AVENUE,BAINBRIDGE AVENUE,PERRY AVENUE,ADDRESS,BRONX,EAST  207 STREET,Closed,2023-09-30T00:38:06.000,07 BRONX,2033430042,BRONX,1018146,258298,ONLINE,Unspecified,BRONX,40.875577600258325,-73.87743286302903,"{'latitude': '40.875577600258325', 'longitude': '-73.87743286302903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58961069,2023-09-29T23:50:49.000,2023-09-30T00:26:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,597 PARK PLACE,PARK PLACE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,PARK PLACE,Closed,2023-09-30T00:26:31.000,08 BROOKLYN,3011630076,BROOKLYN,995811,185022,ONLINE,Unspecified,BROOKLYN,40.67451185353542,-73.95832174096914,"{'latitude': '40.67451185353542', 'longitude': '-73.95832174096914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58961126,2023-09-29T23:50:41.000,2023-09-30T01:10:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10458,2467 ARTHUR AVENUE,ARTHUR AVENUE,EAST  188 STREET,EAST  189 STREET,EAST  188 STREET,EAST  189 STREET,ADDRESS,BRONX,ARTHUR AVENUE,Closed,2023-09-30T01:10:57.000,06 BRONX,2030660051,BRONX,1015694,251532,MOBILE,Unspecified,BRONX,40.85701607734053,-73.88633097435276,"{'latitude': '40.85701607734053', 'longitude': '-73.88633097435276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58965763,2023-09-29T23:50:38.000,2023-09-30T00:17:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10002,100 PITT STREET,PITT STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,PITT STREET,Closed,2023-09-30T00:18:03.000,03 MANHATTAN,1003380001,MANHATTAN,989257,201381,ONLINE,Unspecified,MANHATTAN,40.719419634260326,-73.98193723314219,"{'latitude': '40.719419634260326', 'longitude': '-73.98193723314219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58956414,2023-09-29T23:50:36.000,2023-09-30T00:43:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10470,4313 KEPLER AVENUE,KEPLER AVENUE,EAST  237 STREET,EAST  238 STREET,EAST  237 STREET,EAST  238 STREET,ADDRESS,BRONX,KEPLER AVENUE,Closed,2023-09-30T00:43:54.000,12 BRONX,2033720025,BRONX,1019943,266740,ONLINE,Unspecified,BRONX,40.89874112844416,-73.8708899700492,"{'latitude': '40.89874112844416', 'longitude': '-73.8708899700492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58964956,2023-09-29T23:50:18.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10010,1121 BROADWAY,BROADWAY,WEST   25 STREET,WEST   26 STREET,WEST   25 STREET,WEST   26 STREET,ADDRESS,NEW YORK,BROADWAY,In Progress,2023-11-27T10:42:31.000,05 MANHATTAN,1008270028,MANHATTAN,987261,210045,ONLINE,Unspecified,MANHATTAN,40.74320109482972,-73.9891339316659,"{'latitude': '40.74320109482972', 'longitude': '-73.9891339316659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,"1121 BROADWAY, MANHATTAN (NEW YORK), NY, 10010",,
