unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_pick_up_location,due_date
58892315,2023-09-23T00:29:27.000,2023-09-23T01:09:39.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1122 ANDERSON AVENUE,ANDERSON AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T01:09:43.000,04 BRONX,2025050045,BRONX,1005000,243529,ONLINE,Unspecified,BRONX,40.83508181454018,-73.92501417424235,"{'latitude': '40.83508181454018', 'longitude': '-73.92501417424235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  166 STREET,WEST  167 STREET,,WEST  166 STREET,WEST  167 STREET,ANDERSON AVENUE,,,,,
58899847,2023-09-23T00:29:26.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11206,145 MONTROSE AVENUE,MONTROSE AVENUE,ADDRESS,BROOKLYN,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-23T03:18:04.000,01 BROOKLYN,3030520026,BROOKLYN,999868,196969,ONLINE,Unspecified,BROOKLYN,40.707297379640714,-73.9436682625863,"{'latitude': '40.707297379640714', 'longitude': '-73.9436682625863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANHATTAN AVENUE,GRAHAM AVENUE,,MANHATTAN AVENUE,GRAHAM AVENUE,MONTROSE AVENUE,,,,,
58894657,2023-09-23T00:29:25.000,2023-09-23T00:52:22.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10461,1861 HERING AVENUE,HERING AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T00:52:27.000,11 BRONX,2042010009,BRONX,1025559,249835,PHONE,Unspecified,BRONX,40.85231767815367,-73.85067984186246,"{'latitude': '40.85231767815367', 'longitude': '-73.85067984186246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LAKEWOOD PLACE,RHINELANDER AVENUE,,LAKEWOOD PLACE,RHINELANDER AVENUE,HERING AVENUE,,,,,
58891851,2023-09-23T00:29:05.000,2023-09-23T00:51:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10469,2727 MORGAN AVENUE,MORGAN AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T00:51:55.000,11 BRONX,2045310061,BRONX,1027039,254746,PHONE,Unspecified,BRONX,40.8657898291969,-73.84529872764567,"{'latitude': '40.8657898291969', 'longitude': '-73.84529872764567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALLERTON AVENUE,ARNOW AVENUE,,ALLERTON AVENUE,ARNOW AVENUE,MORGAN AVENUE,,,,,
58892290,2023-09-23T00:29:05.000,2023-09-23T01:03:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,312 EAST   10 STREET,EAST   10 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T01:04:00.000,03 MANHATTAN,,MANHATTAN,989406,204320,ONLINE,Unspecified,MANHATTAN,40.72748639178044,-73.9813974636474,"{'latitude': '40.72748639178044', 'longitude': '-73.9813974636474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE A,AVENUE B,,AVENUE A,AVENUE B,EAST   10 STREET,,,,,
58905586,2023-09-23T00:29:00.000,2023-09-25T12:57:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10031,619 WEST  140 STREET,WEST  140 STREET,ADDRESS,NEW YORK,Closed,,2023-09-25T12:57:00.000,09 MANHATTAN,1020880019,MANHATTAN,996990,239405,ONLINE,Unspecified,MANHATTAN,40.8237778040186,-73.95396833438598,"{'latitude': '40.8237778040186', 'longitude': '-73.95396833438598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,RIVERSIDE DR,N/A,,,,,,,,
58899115,2023-09-23T00:28:49.000,2023-09-23T01:23:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3034 ALBANY CRESCENT,ALBANY CRESCENT,ADDRESS,BRONX,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T01:23:25.000,08 BRONX,2032560190,BRONX,1011475,258652,ONLINE,Unspecified,BRONX,40.876572318701506,-73.90155358038012,"{'latitude': '40.876572318701506', 'longitude': '-73.90155358038012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEATH AVENUE,KINGSBRIDGE TERRACE,,HEATH AVENUE,KINGSBRIDGE TERRACE,ALBANY CRESCENT,,,,,
58895055,2023-09-23T00:28:48.000,2023-09-23T00:55:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10030,300 WEST  142 STREET,WEST  142 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:55:55.000,10 MANHATTAN,1020430018,MANHATTAN,999882,238392,ONLINE,Unspecified,MANHATTAN,40.82099276164245,-73.94352143653646,"{'latitude': '40.82099276164245', 'longitude': '-73.94352143653646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FREDERICK DOUGLASS BOULEVARD,BRADHURST AVENUE,,FREDERICK DOUGLASS BOULEVARD,BRADHURST AVENUE,WEST  142 STREET,,,,,
58900645,2023-09-23T00:28:43.000,2023-09-23T01:01:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11419,110-18 101 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:01:35.000,09 QUEENS,,QUEENS,1030473,189927,MOBILE,Unspecified,QUEENS,40.68786181411577,-73.83332921380423,"{'latitude': '40.68786181411577', 'longitude': '-73.83332921380423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",110 STREET,111 STREET,,110 STREET,111 STREET,101 AVENUE,,,,,
58892234,2023-09-23T00:28:21.000,2023-09-23T01:56:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,446 BERRIMAN STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T01:56:35.000,05 BROOKLYN,3044530021,BROOKLYN,1018154,182451,ONLINE,Unspecified,BROOKLYN,40.66739766624663,-73.87778657691351,"{'latitude': '40.66739766624663', 'longitude': '-73.87778657691351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW LOTS AVENUE,HEGEMAN AVENUE,,NEW LOTS AVENUE,HEGEMAN AVENUE,BERRIMAN STREET,,,,,
58898513,2023-09-23T00:28:14.000,2023-09-23T05:41:59.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11691,21-09 DIX AVENUE,DIX AVENUE,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T05:42:03.000,14 QUEENS,4155280015,QUEENS,1052576,160233,ONLINE,Unspecified,QUEENS,40.606215501286904,-73.75393138971829,"{'latitude': '40.606215501286904', 'longitude': '-73.75393138971829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REDFERN AVENUE,BEACH CHANNEL DRIVE,,REDFERN AVENUE,BEACH CHANNEL DRIVE,DIX AVENUE,,,,,
58899021,2023-09-23T00:28:08.000,2023-09-23T00:38:42.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,68-17 FOREST AVENUE,FOREST AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:38:46.000,05 QUEENS,4035040001,QUEENS,1011623,195466,ONLINE,Unspecified,QUEENS,40.70314344425539,-73.90127591325967,"{'latitude': '40.70314344425539', 'longitude': '-73.90127591325967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 ROAD,68 ROAD,,68 ROAD,68 ROAD,FOREST AVENUE,,,,,
58897712,2023-09-23T00:28:05.000,2023-09-23T00:58:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,23 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T00:58:07.000,03 MANHATTAN,1003850003,MANHATTAN,988892,202418,ONLINE,Unspecified,MANHATTAN,40.722266148143504,-73.98325325645892,"{'latitude': '40.722266148143504', 'longitude': '-73.98325325645892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    2 STREET,EAST    3 STREET,,EAST    2 STREET,EAST    3 STREET,AVENUE B,,,,,
58901881,2023-09-23T00:27:55.000,2023-09-23T00:49:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,346 EAST   84 STREET,EAST   84 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:49:06.000,08 MANHATTAN,1015460132,MANHATTAN,997661,222026,ONLINE,Unspecified,MANHATTAN,40.776076209250625,-73.95157861446556,"{'latitude': '40.776076209250625', 'longitude': '-73.95157861446556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,1 AVENUE,,2 AVENUE,1 AVENUE,EAST   84 STREET,,,,,
58896124,2023-09-23T00:27:49.000,2023-09-23T00:40:24.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,1102 EAST   81 STREET,EAST   81 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T00:40:29.000,18 BROOKLYN,3080460039,BROOKLYN,1009631,169708,PHONE,Unspecified,BROOKLYN,40.63244945312605,-73.90855727811866,"{'latitude': '40.63244945312605', 'longitude': '-73.90855727811866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE K,AVENUE L,,AVENUE K,AVENUE L,EAST   81 STREET,,,,,
58899216,2023-09-23T00:27:41.000,2023-09-23T01:13:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1791 CARTER AVENUE,CARTER AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T01:13:35.000,05 BRONX,,BRONX,1011127,247382,MOBILE,Unspecified,BRONX,40.84564064953188,-73.90285715134496,"{'latitude': '40.84564064953188', 'longitude': '-73.90285715134496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ITTNER PLACE,EAST  175 STREET,,ITTNER PLACE,EAST  175 STREET,CARTER AVENUE,,,,,
58902637,2023-09-23T00:27:40.000,2023-09-23T00:49:54.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-23T00:49:56.000,Unspecified MANHATTAN,,MANHATTAN,991113,216227,MOBILE,Unspecified,MANHATTAN,40.76016696972007,-73.97522656163717,"{'latitude': '40.76016696972007', 'longitude': '-73.97522656163717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,E,Stairway,,,
58899101,2023-09-23T00:27:38.000,2023-09-23T00:55:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,190 EAST    7 STREET,EAST    7 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T00:55:45.000,03 MANHATTAN,1003890011,MANHATTAN,989588,203366,ONLINE,Unspecified,MANHATTAN,40.7248677858747,-73.9807415753938,"{'latitude': '40.7248677858747', 'longitude': '-73.9807415753938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE B,AVENUE C,,AVENUE B,AVENUE C,EAST    7 STREET,,,,,
58896299,2023-09-23T00:27:38.000,2023-09-23T00:53:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,73 CEDAR STREET,CEDAR STREET,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T00:53:45.000,04 BROOKLYN,3032270028,BROOKLYN,1004536,193414,PHONE,Unspecified,BROOKLYN,40.697530270998165,-73.92684221614626,"{'latitude': '40.697530270998165', 'longitude': '-73.92684221614626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EVERGREEN AVENUE,MYRTLE AVENUE,,EVERGREEN AVENUE,MYRTLE AVENUE,CEDAR STREET,,,,,
58893361,2023-09-23T00:27:30.000,2023-09-23T01:58:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11366,158-39 78 AVENUE,78 AVENUE,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:58:09.000,08 QUEENS,4068280012,QUEENS,1037049,202520,ONLINE,Unspecified,QUEENS,40.72238976571024,-73.80951881866362,"{'latitude': '40.72238976571024', 'longitude': '-73.80951881866362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARSONS BOULEVARD,160 STREET,,PARSONS BOULEVARD,160 STREET,78 AVENUE,,,,,
58896182,2023-09-23T00:27:29.000,2023-09-23T00:29:05.000,NYPD,New York City Police Department,Drinking,In Public,Store/Commercial,10456,1398 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:29:09.000,04 BRONX,2028310048,BRONX,1008079,244798,PHONE,Unspecified,BRONX,40.83855707927812,-73.91388286014495,"{'latitude': '40.83855707927812', 'longitude': '-73.91388286014495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ELLIOT PLACE,EAST  170 STREET,,ELLIOT PLACE,EAST  170 STREET,GRAND CONCOURSE,,,,,
58894723,2023-09-23T00:27:25.000,2023-09-23T01:59:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11366,158-39 78 AVENUE,78 AVENUE,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:59:28.000,08 QUEENS,4068280012,QUEENS,1037049,202520,ONLINE,Unspecified,QUEENS,40.72238976571024,-73.80951881866362,"{'latitude': '40.72238976571024', 'longitude': '-73.80951881866362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARSONS BOULEVARD,160 STREET,,PARSONS BOULEVARD,160 STREET,78 AVENUE,,,,,
58897635,2023-09-23T00:27:09.000,2023-09-23T00:56:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,34 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T00:56:52.000,03 MANHATTAN,1003980029,MANHATTAN,988939,202513,ONLINE,Unspecified,MANHATTAN,40.72252687538314,-73.98308363040076,"{'latitude': '40.72252687538314', 'longitude': '-73.98308363040076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    2 STREET,EAST    3 STREET,,EAST    2 STREET,EAST    3 STREET,AVENUE B,,,,,
58900577,2023-09-23T00:27:02.000,2023-09-23T00:40:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11234,1719 EAST   51 STREET,EAST   51 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:40:19.000,18 BROOKLYN,3078960033,BROOKLYN,1004854,164528,ONLINE,Unspecified,BROOKLYN,40.61824384393963,-73.92578366661559,"{'latitude': '40.61824384393963', 'longitude': '-73.92578366661559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE N,AVENUE O,,AVENUE N,AVENUE O,EAST   51 STREET,,,,,
58892125,2023-09-23T00:27:01.000,2023-09-23T00:35:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11212,178 NEWPORT STREET,NEWPORT STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:35:37.000,16 BROOKLYN,3036140036,BROOKLYN,1009602,179525,ONLINE,Unspecified,BROOKLYN,40.65939506729508,-73.90862486522407,"{'latitude': '40.65939506729508', 'longitude': '-73.90862486522407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHESTER STREET,ROCKAWAY AVENUE,,CHESTER STREET,ROCKAWAY AVENUE,NEWPORT STREET,,,,,
58901821,2023-09-23T00:26:59.000,2023-09-23T00:54:52.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,27 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T00:54:56.000,03 MANHATTAN,1003850005,MANHATTAN,988913,202454,ONLINE,Unspecified,MANHATTAN,40.722364948394684,-73.98317747072308,"{'latitude': '40.722364948394684', 'longitude': '-73.98317747072308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    2 STREET,EAST    3 STREET,,EAST    2 STREET,EAST    3 STREET,AVENUE B,,,,,
58900532,2023-09-23T00:26:53.000,2023-09-23T00:48:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,360 DUMONT AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:48:29.000,16 BROOKLYN,3035760001,BROOKLYN,1010286,181410,PHONE,Unspecified,BROOKLYN,40.66456698813642,-73.90615227618277,"{'latitude': '40.66456698813642', 'longitude': '-73.90615227618277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OSBORN STREET,MOTHER GASTON BOULEVARD,,OSBORN STREET,MOTHER GASTON BOULEVARD,DUMONT AVENUE,,,,,
