unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58951885,2023-09-28T14:04:08.000,2023-09-28T14:31:36.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10002,125 CANAL STREET,CANAL STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-28T14:31:40.000,03 MANHATTAN,,MANHATTAN,985594,200106,PHONE,Unspecified,MANHATTAN,40.71592138012715,-73.99515177065368,"{'latitude': '40.71592138012715', 'longitude': '-73.99515177065368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHRYSTIE STREET,BOWERY,CHRYSTIE STREET,BOWERY,CANAL STREET,,,,,,,
59006877,2023-09-28T14:04:08.000,2023-10-02T12:31:41.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10002,125 CANAL STREET,CANAL STREET,ADDRESS,NEW YORK,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-10-02T12:31:45.000,03 MANHATTAN,,MANHATTAN,985594,200106,PHONE,Unspecified,MANHATTAN,40.71592138012715,-73.99515177065368,"{'latitude': '40.71592138012715', 'longitude': '-73.99515177065368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHRYSTIE STREET,BOWERY,CHRYSTIE STREET,BOWERY,CANAL STREET,,,,,,,
58949853,2023-09-28T14:04:05.000,2023-09-28T23:26:38.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10457,733 EAST TREMONT AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T23:26:36.000,06 BRONX,2030930056,BRONX,1014719,247081,PHONE,Unspecified,BRONX,40.84480282962959,-73.88987579156199,"{'latitude': '40.84480282962959', 'longitude': '-73.88987579156199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLINTON AVENUE,PROSPECT AVENUE,CLINTON AVENUE,PROSPECT AVENUE,EAST TREMONT AVENUE,,,,,,,
58946152,2023-09-28T14:04:01.000,2023-09-28T15:16:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,271 EAST   49 STREET,EAST   49 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T15:16:55.000,17 BROOKLYN,,BROOKLYN,1003174,178143,MOBILE,Unspecified,BROOKLYN,40.65561785290225,-73.9317968993993,"{'latitude': '40.65561785290225', 'longitude': '-73.9317968993993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLARKSON AVENUE,LENOX ROAD,CLARKSON AVENUE,LENOX ROAD,EAST   49 STREET,,,,,,,
58947901,2023-09-28T14:03:56.000,2023-09-28T14:51:07.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11358,191-03 39 AVENUE,39 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T14:51:12.000,11 QUEENS,4053120001,QUEENS,1042224,216899,PHONE,Unspecified,QUEENS,40.761824023004245,-73.79072528137716,"{'latitude': '40.761824023004245', 'longitude': '-73.79072528137716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",191 STREET,192 STREET,191 STREET,192 STREET,39 AVENUE,,,,,,,
58952409,2023-09-28T14:03:56.000,2023-09-28T15:01:50.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,10306,2690 HYLAN BOULEVARD,HYLAN BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T15:01:53.000,02 STATEN ISLAND,5039690006,STATEN ISLAND,952695,145749,MOBILE,Unspecified,STATEN ISLAND,40.56666706695472,-74.11357448214584,"{'latitude': '40.56666706695472', 'longitude': '-74.11357448214584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDBERGH AVENUE,ALLISON AVENUE,LINDBERGH AVENUE,ALLISON AVENUE,HYLAN BOULEVARD,,,,,,,
58955552,2023-09-28T14:03:54.000,2023-11-20T10:42:10.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10010,903 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-20T10:42:18.000,05 MANHATTAN,1008490010,MANHATTAN,987091,208617,ONLINE,Unspecified,MANHATTAN,40.73928164653734,-73.9897480291773,"{'latitude': '40.73928164653734', 'longitude': '-73.9897480291773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   20 STREET,EAST   21 STREET,EAST   20 STREET,EAST   21 STREET,BROADWAY,"903 BROADWAY, MANHATTAN (NEW YORK), NY, 10010",,,,,,
58951273,2023-09-28T14:03:38.000,2023-09-28T14:42:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2961 MARION AVENUE,MARION AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T14:42:36.000,07 BRONX,2032920001,BRONX,1016300,255928,MOBILE,Unspecified,BRONX,40.86907957927509,-73.88411928440486,"{'latitude': '40.86907957927509', 'longitude': '-73.88411928440486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD PARK BOULEVARD,EAST  201 STREET,BEDFORD PARK BOULEVARD,EAST  201 STREET,MARION AVENUE,,,,,,,
58951746,2023-09-28T14:03:26.000,2023-09-28T14:03:26.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11372,35-24 88 STREET,88 STREET,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-28T14:03:26.000,03 QUEENS,4014610017,QUEENS,1017785,213110,ONLINE,Unspecified,QUEENS,40.751550671277215,-73.87896400216322,"{'latitude': '40.751550671277215', 'longitude': '-73.87896400216322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,88 STREET,,,,,,,
58948217,2023-09-28T14:03:17.000,2023-09-30T06:26:52.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11211,21 CONSELYEA STREET,CONSELYEA STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-09-30T06:26:56.000,01 BROOKLYN,,BROOKLYN,997918,199645,MOBILE,Unspecified,BROOKLYN,40.71464558975267,-73.95069618021276,"{'latitude': '40.71464558975267', 'longitude': '-73.95069618021276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,CONSELYEA STREET,,,,,,,
58947964,2023-09-28T14:03:17.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11215,408 7 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,3010367503,BROOKLYN,988781,181337,PHONE,Unspecified,BROOKLYN,40.66440374109421,-73.98366788611682,"{'latitude': '40.66440374109421', 'longitude': '-73.98366788611682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13 STREET,14 STREET,13 STREET,14 STREET,7 AVENUE,,,,,,,
58954326,2023-09-28T14:03:12.000,2023-11-21T09:19:27.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,35 EAST   13 STREET,EAST   13 STREET,ADDRESS,NEW YORK,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-21T09:19:30.000,02 MANHATTAN,,MANHATTAN,986449,206859,ONLINE,Unspecified,MANHATTAN,40.7344565541027,-73.99206531104079,"{'latitude': '40.7344565541027', 'longitude': '-73.99206531104079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",UNIVERSITY PLACE,BROADWAY,UNIVERSITY PLACE,BROADWAY,EAST   13 STREET,"35 EAST   13 STREET, MANHATTAN (NEW YORK), NY, 10003",,,,,,
58954806,2023-09-28T14:02:46.000,2023-09-28T17:43:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,2017 72 STREET,72 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T17:43:37.000,11 BROOKLYN,,BROOKLYN,987196,162325,ONLINE,Unspecified,BROOKLYN,40.612220532254575,-73.98938936299567,"{'latitude': '40.612220532254575', 'longitude': '-73.98938936299567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,72 STREET,,,,,,,
58946136,2023-09-28T14:02:18.000,2023-10-31T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,11218,269 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-31T00:00:00.000,12 BROOKLYN,3053580086,BROOKLYN,991472,173443,UNKNOWN,Unspecified,BROOKLYN,40.64273464873949,-73.97397655638369,"{'latitude': '40.64273464873949', 'longitude': '-73.97397655638369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58945955,2023-09-28T14:02:14.000,2023-09-28T14:02:14.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11103,30-26 41 STREET,41 STREET,ADDRESS,ASTORIA,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-28T00:00:00.000,01 QUEENS,4006810007,QUEENS,1007876,217233,UNKNOWN,Unspecified,QUEENS,40.762899276584584,-73.9147134853437,"{'latitude': '40.762899276584584', 'longitude': '-73.9147134853437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58953345,2023-09-28T14:02:14.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure to Comply with Vacate Order,,11205,79 STEUBEN STREET,STEUBEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-29T00:00:00.000,02 BROOKLYN,3018940015,BROOKLYN,994402,192512,UNKNOWN,Unspecified,BROOKLYN,40.69507191876844,-73.96339000432587,"{'latitude': '40.69507191876844', 'longitude': '-73.96339000432587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58953480,2023-09-28T14:02:11.000,2023-09-28T17:32:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10312,3267 RICHMOND AVENUE,RICHMOND AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T17:33:03.000,03 STATEN ISLAND,5055330047,STATEN ISLAND,937137,143170,PHONE,Unspecified,STATEN ISLAND,40.55951920675189,-74.16955360284338,"{'latitude': '40.55951920675189', 'longitude': '-74.16955360284338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WAINWRIGHT AVENUE,DRUMGOOLE ROAD EAST,WAINWRIGHT AVENUE,DRUMGOOLE ROAD EAST,RICHMOND AVENUE,,,,,,,
58951620,2023-09-28T14:02:05.000,2023-09-28T14:53:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11217,278 BOND STREET,BOND STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T14:53:51.000,06 BROOKLYN,3004237501,BROOKLYN,987344,187390,ONLINE,Unspecified,BROOKLYN,40.6810184865475,-73.98884481352732,"{'latitude': '40.6810184865475', 'longitude': '-73.98884481352732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEGRAW STREET,SACKETT STREET,DEGRAW STREET,SACKETT STREET,BOND STREET,,,,,,,
58947435,2023-09-28T14:01:48.000,2023-09-28T14:59:46.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11223,625 CRAWFORD AVENUE,CRAWFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T14:59:49.000,15 BROOKLYN,3071830057,BROOKLYN,994215,154945,PHONE,Unspecified,BROOKLYN,40.59195881990316,-73.96411985141877,"{'latitude': '40.59195881990316', 'longitude': '-73.96411985141877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ANGELA DRIVE,EAST    7 STREET,ANGELA DRIVE,EAST    7 STREET,CRAWFORD AVENUE,,,,,,,
58954137,2023-09-28T14:01:39.000,2023-09-29T11:03:38.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11204,1673 64 STREET,64 STREET,ADDRESS,BROOKLYN,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-29T07:01:44.000,11 BROOKLYN,3055380056,BROOKLYN,986288,165748,ONLINE,Unspecified,BROOKLYN,40.621616213017575,-73.9926586822195,"{'latitude': '40.621616213017575', 'longitude': '-73.9926586822195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,64 STREET,,,,,,,
58953493,2023-09-28T14:01:27.000,2023-09-28T14:52:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11231,329 BOND STREET,BOND STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T14:52:59.000,06 BROOKLYN,,BROOKLYN,987003,186715,ONLINE,Unspecified,BROOKLYN,40.679165877291155,-73.9900745393622,"{'latitude': '40.679165877291155', 'longitude': '-73.9900745393622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,BOND STREET,,,,,,,
58946071,2023-09-28T14:01:12.000,2023-09-28T14:11:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10001,37 WEST   29 STREET,WEST   29 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T14:11:48.000,05 MANHATTAN,1008310068,MANHATTAN,987318,211133,MOBILE,Unspecified,MANHATTAN,40.74618736295103,-73.9889277343156,"{'latitude': '40.74618736295103', 'longitude': '-73.9889277343156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,WEST   29 STREET,,,,,,,
58950378,2023-09-28T14:01:09.000,2023-09-28T18:37:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11222,152 NORMAN AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T18:37:33.000,01 BROOKLYN,3026500009,BROOKLYN,998534,203967,ONLINE,Unspecified,BROOKLYN,40.726507462582354,-73.94846494583176,"{'latitude': '40.726507462582354', 'longitude': '-73.94846494583176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MCGUINNESS BOULEVARD,NEWEL STREET,MCGUINNESS BOULEVARD,NEWEL STREET,NORMAN AVENUE,,,,,,,
58952849,2023-09-28T14:01:09.000,2023-11-16T11:55:00.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11436,145-40 116 AVENUE,116 AVENUE,ADDRESS,JAMAICA,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-16T11:55:05.000,12 QUEENS,,QUEENS,1040788,187694,PHONE,Unspecified,QUEENS,40.68167287539764,-73.79615426978765,"{'latitude': '40.68167287539764', 'longitude': '-73.79615426978765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",INWOOD STREET,146 STREET,INWOOD STREET,146 STREET,116 AVENUE,,,,,,,
58951170,2023-09-28T14:01:05.000,2023-09-28T17:31:16.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11418,87-31 112 STREET,112 STREET,ADDRESS,RICHMOND HILL,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T17:31:21.000,09 QUEENS,4093020118,QUEENS,1029677,193248,PHONE,Unspecified,QUEENS,40.696981297206804,-73.83617702684863,"{'latitude': '40.696981297206804', 'longitude': '-73.83617702684863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA AVENUE,91 AVENUE,JAMAICA AVENUE,91 AVENUE,112 STREET,,,,,,,
58949307,2023-09-28T14:01:01.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11435,107-60 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,ADDRESS,JAMAICA,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:06:00.000,12 QUEENS,4119450065,QUEENS,1039802,191914,PHONE,Unspecified,QUEENS,40.69326202030395,-73.7996744497435,"{'latitude': '40.69326202030395', 'longitude': '-73.7996744497435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",YATES ROAD,108 AVENUE,YATES ROAD,108 AVENUE,SUTPHIN BOULEVARD,,,,,,,
58947353,2023-09-28T14:00:48.000,2023-09-28T14:52:39.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11231,287 BOND STREET,BOND STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T14:52:44.000,06 BROOKLYN,3004310007,BROOKLYN,987250,187195,ONLINE,Unspecified,BROOKLYN,40.68048328818323,-73.98918381033117,"{'latitude': '40.68048328818323', 'longitude': '-73.98918381033117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SACKETT STREET,UNION STREET,SACKETT STREET,UNION STREET,BOND STREET,,,,,,,
