unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58952804,2023-09-28T07:02:10.000,2023-09-28T07:21:48.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10471,5800 ARLINGTON AVENUE,ARLINGTON AVENUE,WEST  259 STREET,INDEPENDENCE AVENUE,WEST  259 STREET,INDEPENDENCE AVENUE,ADDRESS,BRONX,ARLINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T07:21:52.000,08 BRONX,BRONX,1010076,270038,PHONE,Unspecified,BRONX,40.90782746842087,-73.90656848824969,"{'latitude': '40.90782746842087', 'longitude': '-73.90656848824969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2059530230,,,,,,,
58996870,2023-09-28T07:02:07.000,2023-09-29T22:10:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11203,CHURCH AVENUE,CHURCH AVENUE,EAST   52 STREET,EAST   53 STREET,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-29T22:10:00.000,17 BROOKLYN,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,N/A,,,,,
58955126,2023-09-28T07:02:05.000,2023-10-01T10:15:09.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10037,32 WEST  131 STREET,WEST  131 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,1000677,234639,ONLINE,Unspecified,MANHATTAN,40.810690387420586,-73.94065828070212,"{'latitude': '40.810690387420586', 'longitude': '-73.94065828070212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017280053,,,,,,,
58950364,2023-09-28T07:02:00.000,2023-09-28T10:42:38.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11229,3030 GERRITSEN AVENUE,GERRITSEN AVENUE,LOIS AVENUE,DEAD END,LOIS AVENUE,DEAD END,ADDRESS,BROOKLYN,GERRITSEN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T10:42:29.000,15 BROOKLYN,BROOKLYN,1006686,153336,MOBILE,Unspecified,BROOKLYN,40.58751964410349,-73.919221917369,"{'latitude': '40.58751964410349', 'longitude': '-73.919221917369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945902,2023-09-28T07:02:00.000,2023-10-05T12:40:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11225,886 FRANKLIN AVENUE,FRANKLIN AVENUE,PRESIDENT ST,CARROLL ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include enough dog owner location information to respond to the complaint.  If the excessive dog barking continues, please file a new Service Request. You must include an NYC address for the dog's owner so DEP can send them a letter.",2023-10-05T12:40:00.000,09 BROOKLYN,BROOKLYN,995658,182720,ONLINE,Unspecified,BROOKLYN,40.668193578200324,-73.9588772131242,"{'latitude': '40.668193578200324', 'longitude': '-73.9588772131242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3011880055,,N/A,,,,,
58946619,2023-09-28T07:01:51.000,2023-09-28T20:20:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11420,117-37 134 STREET,134 STREET,,,,,ADDRESS,SOUTH OZONE PARK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,10 QUEENS,QUEENS,1038251,185901,PHONE,Unspecified,QUEENS,40.6767673497442,-73.80531566892564,"{'latitude': '40.6767673497442', 'longitude': '-73.80531566892564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4116980047,,,,,,,
58949074,2023-09-28T07:01:34.000,2023-10-04T13:37:07.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11207,516 VERMONT STREET,VERMONT STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,05 BROOKLYN,BROOKLYN,1014046,182232,PHONE,Unspecified,BROOKLYN,40.666811338735634,-73.8925955971129,"{'latitude': '40.666811338735634', 'longitude': '-73.8925955971129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3037900052,,,,,,,
58950197,2023-09-28T07:01:34.000,2023-10-04T13:37:08.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11207,516 VERMONT STREET,VERMONT STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,05 BROOKLYN,BROOKLYN,1014046,182232,PHONE,Unspecified,BROOKLYN,40.666811338735634,-73.8925955971129,"{'latitude': '40.666811338735634', 'longitude': '-73.8925955971129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3037900052,,,,,,,
58946507,2023-09-28T07:01:34.000,2023-10-04T02:02:57.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11207,516 VERMONT STREET,VERMONT STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,05 BROOKLYN,BROOKLYN,1014046,182232,PHONE,Unspecified,BROOKLYN,40.666811338735634,-73.8925955971129,"{'latitude': '40.666811338735634', 'longitude': '-73.8925955971129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3037900052,,,,,,,
58949003,2023-09-28T07:01:34.000,2023-10-04T13:37:07.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11207,516 VERMONT STREET,VERMONT STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,05 BROOKLYN,BROOKLYN,1014046,182232,PHONE,Unspecified,BROOKLYN,40.666811338735634,-73.8925955971129,"{'latitude': '40.666811338735634', 'longitude': '-73.8925955971129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3037900052,,,,,,,
58946558,2023-09-28T07:01:34.000,2023-10-04T13:37:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11207,516 VERMONT STREET,VERMONT STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,05 BROOKLYN,BROOKLYN,1014046,182232,PHONE,Unspecified,BROOKLYN,40.666811338735634,-73.8925955971129,"{'latitude': '40.666811338735634', 'longitude': '-73.8925955971129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3037900052,,,,,,,
58949605,2023-09-28T07:01:30.000,2023-09-28T08:23:33.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11235,2477 EAST   26 STREET,EAST   26 STREET,AVENUE X,AVENUE Y,AVENUE X,AVENUE Y,ADDRESS,BROOKLYN,EAST   26 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T08:23:38.000,15 BROOKLYN,BROOKLYN,999769,154933,MOBILE,Unspecified,BROOKLYN,40.591917897946274,-73.94412205651854,"{'latitude': '40.591917897946274', 'longitude': '-73.94412205651854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3074220745,,,,,,,
58950808,2023-09-28T07:00:53.000,2023-10-11T13:59:46.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Street,10012,206 THOMPSON STREET,THOMPSON STREET,BLEECKER STREET,WEST    3 STREET,BLEECKER STREET,WEST    3 STREET,ADDRESS,NEW YORK,THOMPSON STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-29T12:12:52.000,02 MANHATTAN,MANHATTAN,984430,204796,ONLINE,Unspecified,MANHATTAN,40.72879439653422,-73.99935055813754,"{'latitude': '40.72879439653422', 'longitude': '-73.99935055813754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1005370037,,,,,,,
58948701,2023-09-28T07:00:52.000,2023-09-28T10:41:30.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,598 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T10:41:35.000,05 BROOKLYN,BROOKLYN,1020207,178299,ONLINE,Unspecified,BROOKLYN,40.65599325559804,-73.87040829977123,"{'latitude': '40.65599325559804', 'longitude': '-73.87040829977123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3045860945,,,,,,,
58948278,2023-09-28T07:00:30.000,2023-09-28T08:09:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10456,CROTONA PLACE,CROTONA PLACE,CROTONA PLACE,ST PAULS PLACE,CROTONA PLACE,ST PAULS PLACE,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T08:09:40.000,03 BRONX,BRONX,1011371,243758,PHONE,Unspecified,BRONX,40.83569308595071,-73.90198990643442,"{'latitude': '40.83569308595071', 'longitude': '-73.90198990643442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58949160,2023-09-28T07:00:19.000,2023-11-08T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10454,331 EAST  132 STREET,EAST  132 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-08T00:00:00.000,01 BRONX,BRONX,1004290,232941,UNKNOWN,Unspecified,BRONX,40.80602239216581,-73.92761157251907,"{'latitude': '40.80602239216581', 'longitude': '-73.92761157251907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2022957501,,,,,,,
58954720,2023-09-28T07:00:13.000,2023-09-28T07:18:49.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11236,9024 DITMAS AVENUE,DITMAS AVENUE,REMSEN AVENUE,EAST   91 STREET,REMSEN AVENUE,EAST   91 STREET,ADDRESS,BROOKLYN,DITMAS AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T07:18:53.000,17 BROOKLYN,BROOKLYN,1007983,175465,ONLINE,Unspecified,BROOKLYN,40.64825574636622,-73.91447444139797,"{'latitude': '40.64825574636622', 'longitude': '-73.91447444139797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3081160042,,,,,,,
58948553,2023-09-28T06:59:51.000,2023-09-28T10:41:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11368,34-69 111 STREET,111 STREET,34 AVENUE,37 AVENUE,34 AVENUE,37 AVENUE,ADDRESS,CORONA,111 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T10:41:12.000,03 QUEENS,QUEENS,1023839,214418,ONLINE,Unspecified,QUEENS,40.75511576247263,-73.85710597372746,"{'latitude': '40.75511576247263', 'longitude': '-73.85710597372746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950649,2023-09-28T06:59:45.000,2023-09-28T07:21:07.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,10002,107 SUFFOLK STREET,SUFFOLK STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,SUFFOLK STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T07:21:12.000,03 MANHATTAN,MANHATTAN,988097,201207,MOBILE,N/A,MANHATTAN,40.71894262660822,-73.9861220358349,"{'latitude': '40.71894262660822', 'longitude': '-73.9861220358349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58953455,2023-09-28T06:59:44.000,2023-09-28T10:42:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T10:42:06.000,05 BROOKLYN,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044520423,,,,,,,
58949761,2023-09-28T06:59:26.000,2023-09-28T07:22:18.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11238,545 CARLTON AVENUE,CARLTON AVENUE,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,ADDRESS,BROOKLYN,CARLTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T07:22:22.000,08 BROOKLYN,BROOKLYN,992299,187449,MOBILE,Unspecified,BROOKLYN,40.68117730933005,-73.97097986064644,"{'latitude': '40.68117730933005', 'longitude': '-73.97097986064644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3011297502,,,,,,,
58948263,2023-09-28T06:59:00.000,2023-10-07T14:09:23.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10003,184 2 AVENUE,2 AVENUE,EAST   11 STREET,EAST   12 STREET,EAST   11 STREET,EAST   12 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-06T10:15:54.000,03 MANHATTAN,MANHATTAN,988104,205509,ONLINE,Unspecified,MANHATTAN,40.73075056939078,-73.98609431986404,"{'latitude': '40.73075056939078', 'longitude': '-73.98609431986404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58952506,2023-09-28T06:58:53.000,2023-09-28T07:57:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10473,864 OLMSTEAD AVENUE,OLMSTEAD AVENUE,HERMANY AVENUE,STORY AVENUE,HERMANY AVENUE,STORY AVENUE,ADDRESS,BRONX,OLMSTEAD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T07:58:02.000,09 BRONX,BRONX,1025087,239694,MOBILE,Unspecified,BRONX,40.82448581355442,-73.85244772902671,"{'latitude': '40.82448581355442', 'longitude': '-73.85244772902671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58953649,2023-09-28T06:58:36.000,2023-09-28T08:30:14.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Street/Sidewalk,10312,3100 RICHMOND AVENUE,RICHMOND AVENUE,DRUMGOOLE ROAD WEST,ARTHUR KILL ROAD,DRUMGOOLE ROAD WEST,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T08:30:16.000,02 STATEN ISLAND,STATEN ISLAND,937075,144298,ONLINE,Unspecified,STATEN ISLAND,40.56261501385704,-74.16978460061146,"{'latitude': '40.56261501385704', 'longitude': '-74.16978460061146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58952715,2023-09-28T06:58:29.000,2023-10-04T18:43:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10463,2762 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,08 BRONX,BRONX,1010986,257066,ONLINE,Unspecified,BRONX,40.872220734310865,-73.90332814679292,"{'latitude': '40.872220734310865', 'longitude': '-73.90332814679292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032530090,,,,,,,
58950226,2023-09-28T06:58:29.000,2023-10-04T18:43:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10463,2762 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,08 BRONX,BRONX,1010986,257066,ONLINE,Unspecified,BRONX,40.872220734310865,-73.90332814679292,"{'latitude': '40.872220734310865', 'longitude': '-73.90332814679292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032530090,,,,,,,
58955224,2023-09-28T06:58:29.000,2023-10-04T18:43:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10463,2762 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,08 BRONX,BRONX,1010986,257066,ONLINE,Unspecified,BRONX,40.872220734310865,-73.90332814679292,"{'latitude': '40.872220734310865', 'longitude': '-73.90332814679292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032530090,,,,,,,
