unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58881907,2023-09-21T19:00:47.000,2023-09-28T14:28:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889765,2023-09-21T19:00:47.000,2023-09-23T16:33:14.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888603,2023-09-21T19:00:47.000,2023-09-23T16:33:16.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881936,2023-09-21T19:00:47.000,2023-09-23T16:33:15.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884789,2023-09-21T19:00:46.000,2023-11-08T12:59:08.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,10023,129 WEST   75 STREET,WEST   75 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   75 STREET,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-11-08T12:59:12.000,07 MANHATTAN,1011470018,MANHATTAN,990206,223397,MOBILE,Unspecified,MANHATTAN,40.77984740973181,-73.97849421415083,"{'latitude': '40.77984740973181', 'longitude': '-73.97849421415083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889792,2023-09-21T19:00:40.000,2023-09-22T12:16:51.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11204,2402 65 STREET,65 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-22T00:00:00.000,11 BROOKLYN,3066040001,BROOKLYN,990728,161865,ONLINE,Unspecified,BROOKLYN,40.61095604871221,-73.97666856578279,"{'latitude': '40.61095604871221', 'longitude': '-73.97666856578279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887215,2023-09-21T19:00:40.000,2023-09-22T12:16:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11204,2402 65 STREET,65 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,11 BROOKLYN,3066040001,BROOKLYN,990728,161865,ONLINE,Unspecified,BROOKLYN,40.61095604871221,-73.97666856578279,"{'latitude': '40.61095604871221', 'longitude': '-73.97666856578279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889883,2023-09-21T19:00:23.000,2023-09-23T18:32:05.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385,64-06 MADISON STREET,MADISON STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,05 QUEENS,4036190051,QUEENS,1013795,197254,PHONE,Unspecified,QUEENS,40.70804409381676,-73.89343449089131,"{'latitude': '40.70804409381676', 'longitude': '-73.89343449089131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889677,2023-09-21T18:59:55.000,2023-09-21T19:42:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,609 SUTTER AVENUE,SUTTER AVENUE,GEORGIA AVENUE,SHEFFIELD AVENUE,GEORGIA AVENUE,SHEFFIELD AVENUE,ADDRESS,BROOKLYN,SUTTER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T19:42:09.000,05 BROOKLYN,3037530038,BROOKLYN,1012975,183100,ONLINE,Unspecified,BROOKLYN,40.66919734323511,-73.8964524840768,"{'latitude': '40.66919734323511', 'longitude': '-73.8964524840768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883454,2023-09-21T18:59:49.000,2023-09-24T16:52:01.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,10023,127 WEST   75 STREET,WEST   75 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   75 STREET,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-24T16:52:06.000,07 MANHATTAN,1011470118,MANHATTAN,990221,223389,MOBILE,Unspecified,MANHATTAN,40.77982544172748,-73.9784400596126,"{'latitude': '40.77982544172748', 'longitude': '-73.9784400596126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58885621,2023-09-21T18:59:48.000,2023-09-21T19:19:22.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,1309 5 AVENUE,5 AVENUE,FRAWLEY CIRCLE,EAST  111 STREET,FRAWLEY CIRCLE,EAST  111 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T19:19:26.000,11 MANHATTAN,1016160001,MANHATTAN,998398,229762,ONLINE,Unspecified,MANHATTAN,40.797308308526034,-73.94890132984646,"{'latitude': '40.797308308526034', 'longitude': '-73.94890132984646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887457,2023-09-21T18:59:42.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Odor,Restaurant/Bar/Deli/Bakery,10012,477 WEST BROADWAY,WEST BROADWAY,PRINCE STREET,WEST HOUSTON STREET,PRINCE STREET,WEST HOUSTON STREET,ADDRESS,NEW YORK,WEST BROADWAY,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-22T12:07:13.000,02 MANHATTAN,1005150014,MANHATTAN,984203,204004,MOBILE,Unspecified,MANHATTAN,40.72662055128949,-74.00016957095468,"{'latitude': '40.72662055128949', 'longitude': '-74.00016957095468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881407,2023-09-21T18:59:23.000,2023-09-21T19:43:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11210,984 EAST   38 STREET,EAST   38 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   38 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T19:43:41.000,18 BROOKLYN,3075830058,BROOKLYN,1000975,169168,PHONE,Unspecified,BROOKLYN,40.630987840370054,-73.93974445958112,"{'latitude': '40.630987840370054', 'longitude': '-73.93974445958112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881519,2023-09-21T18:59:14.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11365,185-06 56 AVENUE,56 AVENUE,,,,,ADDRESS,FRESH MEADOWS,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-28T00:00:00.000,11 QUEENS,4056710001,QUEENS,1042226,210219,UNKNOWN,Unspecified,QUEENS,40.74348915478799,-73.79077565629396,"{'latitude': '40.74348915478799', 'longitude': '-73.79077565629396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881573,2023-09-21T18:59:03.000,2023-09-21T19:07:02.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,598 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T19:07:06.000,05 BROOKLYN,3045860945,BROOKLYN,1020207,178299,ONLINE,Unspecified,BROOKLYN,40.65599325559804,-73.87040829977123,"{'latitude': '40.65599325559804', 'longitude': '-73.87040829977123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58882656,2023-09-21T18:59:00.000,2023-09-22T23:32:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10035,347 PLEASANT AVENUE,PLEASANT AVENUE,E 118 ST,E 119 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-22T23:32:00.000,11 MANHATTAN,1018060023,MANHATTAN,1003065,229503,PHONE,Unspecified,MANHATTAN,40.796588719333506,-73.93204614585964,"{'latitude': '40.796588719333506', 'longitude': '-73.93204614585964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58887867,2023-09-21T18:59:00.000,2023-09-22T16:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11229,2064 EAST   12 STREET,EAST   12 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T16:45:00.000,15 BROOKLYN,3073150032,BROOKLYN,995285,157625,ONLINE,Unspecified,BROOKLYN,40.59931361166709,-73.96026281429062,"{'latitude': '40.59931361166709', 'longitude': '-73.96026281429062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58886585,2023-09-21T18:59:00.000,2023-09-21T20:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11238,,,,,CARLTON AVENUE,DEAN STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T20:40:00.000,08 BROOKLYN,,BROOKLYN,992261,187330,UNKNOWN,Unspecified,BROOKLYN,40.68085071584951,-73.97111700860098,"{'latitude': '40.68085071584951', 'longitude': '-73.97111700860098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58882734,2023-09-21T18:58:54.000,2023-09-21T19:37:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11233,2423 DEAN STREET,DEAN STREET,MOTHER GASTON BOULEVARD,SACKMAN STREET,MOTHER GASTON BOULEVARD,SACKMAN STREET,ADDRESS,BROOKLYN,DEAN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T19:37:19.000,16 BROOKLYN,3014430046,BROOKLYN,1010014,185047,ONLINE,Unspecified,BROOKLYN,40.67455053090452,-73.90711880900518,"{'latitude': '40.67455053090452', 'longitude': '-73.90711880900518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884989,2023-09-21T18:58:26.000,2023-09-21T19:20:09.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10009,424 EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-21T19:20:16.000,03 MANHATTAN,1004410019,MANHATTAN,989410,205553,ONLINE,Unspecified,MANHATTAN,40.730870673147855,-73.98138208638649,"{'latitude': '40.730870673147855', 'longitude': '-73.98138208638649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883671,2023-09-21T18:58:26.000,2023-10-08T14:55:07.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10009,424 EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-10-08T14:55:11.000,03 MANHATTAN,1004410019,MANHATTAN,989410,205553,ONLINE,Unspecified,MANHATTAN,40.730870673147855,-73.98138208638649,"{'latitude': '40.730870673147855', 'longitude': '-73.98138208638649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883139,2023-09-21T18:58:22.000,2023-09-21T19:05:56.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11226,490 EAST   23 STREET,EAST   23 STREET,STEPHENS COURT,FOSTER AVENUE,STEPHENS COURT,FOSTER AVENUE,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T19:06:01.000,14 BROOKLYN,3052220082,BROOKLYN,996521,171737,ONLINE,Unspecified,BROOKLYN,40.63804648847743,-73.95578631258272,"{'latitude': '40.63804648847743', 'longitude': '-73.95578631258272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883095,2023-09-21T18:58:12.000,2023-09-21T19:24:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,382 SOUTH    5 STREET,SOUTH    5 STREET,KEAP STREET,HOOPER STREET,KEAP STREET,HOOPER STREET,ADDRESS,BROOKLYN,SOUTH    5 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T19:24:31.000,01 BROOKLYN,3024630119,BROOKLYN,997002,197177,ONLINE,Unspecified,BROOKLYN,40.707872884998935,-73.95400509023023,"{'latitude': '40.707872884998935', 'longitude': '-73.95400509023023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890007,2023-09-21T18:58:07.000,2023-09-21T19:07:13.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T19:07:18.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58882743,2023-09-21T18:58:05.000,2023-09-21T23:56:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466,919 EAST  224 STREET,EAST  224 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,BRONXWOOD AVENUE,PAULDING AVENUE,ADDRESS,BRONX,EAST  224 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T23:56:52.000,12 BRONX,2048600035,BRONX,1024527,261754,PHONE,Unspecified,BRONX,40.885036421054544,-73.85433857624517,"{'latitude': '40.885036421054544', 'longitude': '-73.85433857624517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
