unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,vehicle_type
58938797,2023-09-27T15:06:55.000,2023-09-27T16:20:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,809 WEST  177 STREET,WEST  177 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-27T00:00:00.000,12 MANHATTAN,1021770014,MANHATTAN,1000768,248232,PHONE,Unspecified,MANHATTAN,40.8479991031889,-73.94029607984919,"{'latitude': '40.8479991031889', 'longitude': '-73.94029607984919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58936810,2023-09-27T15:06:54.000,2023-09-28T11:17:55.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11215,1713 8 AVENUE,8 AVENUE,17 STREET,18 STREET,17 STREET,18 STREET,ADDRESS,BROOKLYN,8 AVENUE,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-28T11:17:58.000,07 BROOKLYN,3008760003,BROOKLYN,988474,179477,ONLINE,Unspecified,BROOKLYN,40.65929860372924,-73.98477564124669,"{'latitude': '40.65929860372924', 'longitude': '-73.98477564124669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935821,2023-09-27T15:06:50.000,2023-09-27T15:37:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11215,453 THIRD AVENUE,THIRD AVENUE,8 STREET,9 STREET,8 STREET,9 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T15:37:57.000,06 BROOKLYN,,BROOKLYN,986777,183960,MOBILE,Unspecified,BROOKLYN,40.671604090320656,-73.9908903758235,"{'latitude': '40.671604090320656', 'longitude': '-73.9908903758235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58939584,2023-09-27T15:06:45.000,2023-10-02T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,189 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-03T09:56:47.000,01 BROOKLYN,3030430021,BROOKLYN,999939,197425,UNKNOWN,Unspecified,BROOKLYN,40.708548865934674,-73.94341111400536,"{'latitude': '40.708548865934674', 'longitude': '-73.94341111400536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,2023-10-27T15:06:45.000,
58939736,2023-09-27T15:06:29.000,2023-09-27T15:32:58.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10033,571 WEST  183 STREET,WEST  183 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  183 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T15:33:01.000,12 MANHATTAN,,MANHATTAN,1003005,249050,ONLINE,Unspecified,MANHATTAN,40.85023980267195,-73.93220821116255,"{'latitude': '40.85023980267195', 'longitude': '-73.93220821116255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945569,2023-09-27T15:06:19.000,2023-09-27T15:17:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,532 WEST  152 STREET,WEST  152 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  152 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T15:17:51.000,09 MANHATTAN,1020830053,MANHATTAN,999372,241692,PHONE,Unspecified,MANHATTAN,40.830051209018244,-73.94535663330883,"{'latitude': '40.830051209018244', 'longitude': '-73.94535663330883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945646,2023-09-27T15:06:16.000,2023-11-02T12:22:33.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,225 EAST   10 STREET,EAST   10 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   10 STREET,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-02T12:22:39.000,03 MANHATTAN,1004520044,MANHATTAN,988270,204955,ONLINE,Unspecified,MANHATTAN,40.72922990103701,-73.98549570354864,"{'latitude': '40.72922990103701', 'longitude': '-73.98549570354864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","225 EAST   10 STREET, MANHATTAN (NEW YORK), NY, 10003",,,,,,,
58943892,2023-09-27T15:06:12.000,2023-10-11T11:02:50.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10003,331 EAST   14 STREET,EAST   14 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-11T00:00:00.000,06 MANHATTAN,1009210018,MANHATTAN,988750,205915,PHONE,Unspecified,MANHATTAN,40.73186463479541,-73.98376320526874,"{'latitude': '40.73186463479541', 'longitude': '-73.98376320526874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58943548,2023-09-27T15:06:12.000,2023-09-27T15:33:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10034,213 NAGLE AVENUE,NAGLE AVENUE,IRT-1-BROADWAY/7 AVENUE LINE,ACADEMY STREET,IRT-1-BROADWAY/7 AVENUE LINE,ACADEMY STREET,ADDRESS,NEW YORK,NAGLE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T15:33:13.000,12 MANHATTAN,1022160001,MANHATTAN,1005572,253428,ONLINE,Unspecified,MANHATTAN,40.86225027373548,-73.92291561661044,"{'latitude': '40.86225027373548', 'longitude': '-73.92291561661044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941267,2023-09-27T15:06:08.000,2023-09-27T15:13:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11211,252 SOUTH    4 STREET,SOUTH    4 STREET,BQE EB EN WILLIAMSBURG BRDG,MARCY AVENUE,BQE EB EN WILLIAMSBURG BRDG,MARCY AVENUE,ADDRESS,BROOKLYN,SOUTH    4 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T15:14:01.000,01 BROOKLYN,,BROOKLYN,995940,197966,MOBILE,Unspecified,BROOKLYN,40.71003996968766,-73.95783422430752,"{'latitude': '40.71003996968766', 'longitude': '-73.95783422430752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58943911,2023-09-27T15:06:04.000,2023-09-29T18:03:01.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11692,324 BEACH   66 STREET,BEACH   66 STREET,,,,,ADDRESS,ARVERNE,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,14 QUEENS,4159100029,QUEENS,1041164,155114,PHONE,Unspecified,QUEENS,40.59224556358349,-73.79507342189311,"{'latitude': '40.59224556358349', 'longitude': '-73.79507342189311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58940087,2023-09-27T15:06:04.000,2023-09-29T18:03:01.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11692,324 BEACH   66 STREET,BEACH   66 STREET,,,,,ADDRESS,ARVERNE,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,14 QUEENS,4159100029,QUEENS,1041164,155114,PHONE,Unspecified,QUEENS,40.59224556358349,-73.79507342189311,"{'latitude': '40.59224556358349', 'longitude': '-73.79507342189311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941543,2023-09-27T15:06:00.000,2023-10-07T04:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,APS,,10032,,,,,BROADWAY,WEST 164 STREET,INTERSECTION,MANHATTAN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-10-07T04:00:00.000,12 MANHATTAN,,MANHATTAN,1000385,244744,UNKNOWN,Unspecified,MANHATTAN,40.83842627427918,-73.94168881621687,"{'latitude': '40.83842627427918', 'longitude': '-73.94168881621687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,
58944141,2023-09-27T15:05:56.000,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11357,24-04 160 STREET,160 STREET,24 AVENUE,24 ROAD,24 AVENUE,24 ROAD,ADDRESS,WHITESTONE,160 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T10:01:31.000,07 QUEENS,4048630037,QUEENS,1038610,222101,UNKNOWN,Unspecified,QUEENS,40.77612508446193,-73.80372898978918,"{'latitude': '40.77612508446193', 'longitude': '-73.80372898978918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945321,2023-09-27T15:05:43.000,2023-09-27T17:04:53.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,10466,EAST  232 STREET,EAST  232 STREET,EAST  232 STREET,WHITE PLAINS ROAD,EAST  232 STREET,WHITE PLAINS ROAD,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T17:04:55.000,12 BRONX,,BRONX,1023584,264564,ONLINE,Unspecified,BRONX,40.892753229006566,-73.8577324168085,"{'latitude': '40.892753229006566', 'longitude': '-73.8577324168085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937650,2023-09-27T15:05:43.000,2023-09-27T15:24:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10003,225 EAST   10 STREET,EAST   10 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   10 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T15:24:57.000,03 MANHATTAN,1004520044,MANHATTAN,988270,204955,ONLINE,Unspecified,MANHATTAN,40.72922990103701,-73.98549570354864,"{'latitude': '40.72922990103701', 'longitude': '-73.98549570354864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945760,2023-09-27T15:05:29.000,2023-09-27T15:42:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11238,21 GREENE AVENUE,GREENE AVENUE,FULTON STREET,CUMBERLAND STREET,FULTON STREET,CUMBERLAND STREET,ADDRESS,BROOKLYN,GREENE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T15:42:24.000,02 BROOKLYN,,BROOKLYN,991882,189188,MOBILE,Unspecified,BROOKLYN,40.685950836970164,-73.97248135690778,"{'latitude': '40.685950836970164', 'longitude': '-73.97248135690778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941046,2023-09-27T15:05:24.000,2023-09-27T16:04:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11231,52 GARNET STREET,GARNET STREET,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,ADDRESS,BROOKLYN,GARNET STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T16:04:42.000,06 BROOKLYN,3004790022,BROOKLYN,984706,184900,PHONE,Unspecified,BROOKLYN,40.67418452826433,-73.99835609444456,"{'latitude': '40.67418452826433', 'longitude': '-73.99835609444456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937896,2023-09-27T15:05:18.000,2023-10-06T12:45:19.000,DOT,Department of Transportation,Street Sign - Dangling,Bus Stop,Street,10017,EAST   49 STREET,EAST   49 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,BLOCKFACE,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-06T12:45:23.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,,
58945511,2023-09-27T15:05:15.000,2023-10-02T14:55:15.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11385,69-19 FRESH POND ROAD,FRESH POND ROAD,69 AVENUE,70 AVENUE,69 AVENUE,70 AVENUE,ADDRESS,RIDGEWOOD,FRESH POND ROAD,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-10-02T14:55:23.000,05 QUEENS,4036290002,QUEENS,1013267,195424,MOBILE,Unspecified,QUEENS,40.70302292590976,-73.89534681178067,"{'latitude': '40.70302292590976', 'longitude': '-73.89534681178067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58938713,2023-09-27T15:05:07.000,2023-09-27T21:05:20.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11385,79-77 77 ROAD,77 ROAD,79 PLACE,80 STREET,79 PLACE,80 STREET,ADDRESS,RIDGEWOOD,77 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T21:05:23.000,05 QUEENS,4038170037,QUEENS,1020440,196495,ONLINE,Unspecified,QUEENS,40.70593613675599,-73.86947083099919,"{'latitude': '40.70593613675599', 'longitude': '-73.86947083099919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58939698,2023-09-27T15:05:05.000,2023-09-27T17:42:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,355 ADAMS STREET,ADAMS STREET,JOHNSON STREET,WILLOUGHBY STREET,JOHNSON STREET,WILLOUGHBY STREET,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T17:42:26.000,02 BROOKLYN,,BROOKLYN,987322,191842,ONLINE,Unspecified,BROOKLYN,40.69323821365493,-73.98892210296869,"{'latitude': '40.69323821365493', 'longitude': '-73.98892210296869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945872,2023-09-27T15:04:41.000,2023-09-28T12:50:02.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Garage or Parking Lot,Business,11435,144-24 HILLSIDE AVENUE,HILLSIDE AVENUE,144 STREET,146 STREET,144 STREET,146 STREET,ADDRESS,JAMAICA,HILLSIDE AVENUE,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Department of Environmental Protection (DEP). NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-28T12:50:06.000,12 QUEENS,4096890020,QUEENS,1036462,196248,ONLINE,Unspecified,QUEENS,40.70517814613288,-73.81168515593751,"{'latitude': '40.70517814613288', 'longitude': '-73.81168515593751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58943521,2023-09-27T15:04:28.000,2023-09-27T17:44:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,345 ADAMS STREET,ADAMS STREET,JOHNSON STREET,WILLOUGHBY STREET,JOHNSON STREET,WILLOUGHBY STREET,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T17:44:41.000,02 BROOKLYN,,BROOKLYN,987324,191901,ONLINE,Unspecified,BROOKLYN,40.69340015431026,-73.98891486387227,"{'latitude': '40.69340015431026', 'longitude': '-73.98891486387227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935860,2023-09-27T15:03:59.000,2023-09-27T17:26:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10309,1755 CARLTON AVENUE,CARLTON AVENUE,VERNON AVENUE,FOSTER ROAD,VERNON AVENUE,FOSTER ROAD,ADDRESS,STATEN ISLAND,CARLTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T17:26:28.000,03 STATEN ISLAND,,STATEN ISLAND,928049,133705,MOBILE,Unspecified,STATEN ISLAND,40.533486704013946,-74.20218141370486,"{'latitude': '40.533486704013946', 'longitude': '-74.20218141370486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58938396,2023-09-27T15:03:34.000,2023-09-27T17:45:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,345 ADAMS STREET,ADAMS STREET,JOHNSON STREET,WILLOUGHBY STREET,JOHNSON STREET,WILLOUGHBY STREET,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T17:45:16.000,02 BROOKLYN,3001407503,BROOKLYN,987324,191901,ONLINE,Unspecified,BROOKLYN,40.69340015431026,-73.98891486387227,"{'latitude': '40.69340015431026', 'longitude': '-73.98891486387227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941037,2023-09-27T15:03:16.000,2023-09-27T17:09:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,519 LAKE STREET,LAKE STREET,AVENUE W,86 STREET,AVENUE W,86 STREET,ADDRESS,BROOKLYN,LAKE STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T17:09:50.000,15 BROOKLYN,3071700050,BROOKLYN,991181,154671,MOBILE,Unspecified,BROOKLYN,40.59120963663035,-73.97504440379385,"{'latitude': '40.59120963663035', 'longitude': '-73.97504440379385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
