unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58814402,2023-09-14T10:16:51.000,2023-10-12T09:06:16.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11224,2929 WEST   31 STREET,WEST   31 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-12T00:00:00.000,13 BROOKLYN,3070500001,BROOKLYN,984957,148782,PHONE,Unspecified,BROOKLYN,40.57504818064165,-73.99745500833791,"{'latitude': '40.57504818064165', 'longitude': '-73.99745500833791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58818533,2023-09-14T10:16:30.000,2023-09-14T10:23:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T10:24:02.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,UNION STREET,,,,,,
58813511,2023-09-14T10:16:14.000,2023-09-20T12:21:52.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10309,16 LOCUST COURT,LOCUST COURT,ADDRESS,STATEN ISLAND,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-20T12:21:50.000,03 STATEN ISLAND,5070380002,STATEN ISLAND,925645,139016,PHONE,Unspecified,STATEN ISLAND,40.54804880178172,-74.21087569376692,"{'latitude': '40.54804880178172', 'longitude': '-74.21087569376692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROSSVILLE AVENUE,ACORN COURT,ROSSVILLE AVENUE,ACORN COURT,LOCUST COURT,,,,,,
58814599,2023-09-14T10:16:13.000,2023-09-22T16:14:23.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11228,8419 12 AVENUE,12 AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-22T16:14:27.000,10 BROOKLYN,3063210003,BROOKLYN,980068,163846,PHONE,Unspecified,BROOKLYN,40.61639486587443,-74.01506329225035,"{'latitude': '40.61639486587443', 'longitude': '-74.01506329225035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",84 STREET,85 STREET,84 STREET,85 STREET,12 AVENUE,,,,,,
58814948,2023-09-14T10:16:05.000,2023-09-14T14:14:54.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11230,1011 FOSTER AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T14:14:54.000,14 BROOKLYN,3054290030,BROOKLYN,993359,169572,ONLINE,Unspecified,BROOKLYN,40.63210784033442,-73.9671822482148,"{'latitude': '40.63210784033442', 'longitude': '-73.9671822482148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   10 STREET,CONEY ISLAND AVENUE,EAST   10 STREET,CONEY ISLAND AVENUE,FOSTER AVENUE,,,,,,
58812508,2023-09-14T10:16:01.000,2023-09-14T10:24:49.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10011,101 WEST   14 STREET,WEST   14 STREET,ADDRESS,NEW YORK,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-14T10:24:49.000,04 MANHATTAN,1007907505,MANHATTAN,985009,207985,MOBILE,Unspecified,MANHATTAN,40.73754738689902,-73.99726116039933,"{'latitude': '40.73754738689902', 'longitude': '-73.99726116039933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 14 STREET,WEST 15 STREET,WEST   14 STREET,WEST   15 STREET,WEST   14 STREET,,,,,,
58814726,2023-09-14T10:16:00.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,10312,520 KING STREET,KING STREET,ADDRESS,STATEN ISLAND,In Progress,,,03 STATEN ISLAND,5053780001,STATEN ISLAND,939913,133048,PHONE,Unspecified,STATEN ISLAND,40.531750592574554,-74.1594968325898,"{'latitude': '40.531750592574554', 'longitude': '-74.1594968325898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ORCHARD LANE SOUTH,ELMBANK STREET,ORCHARD LANE SOUTH,ELMBANK STREET,KING STREET,,,,,,
58812289,2023-09-14T10:15:56.000,2023-09-14T10:15:56.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11226,743 ROGERS AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-14T10:15:56.000,17 BROOKLYN,3050850008,BROOKLYN,997371,177211,PHONE,Unspecified,BROOKLYN,40.65307021693439,-73.95271302774806,"{'latitude': '40.65307021693439', 'longitude': '-73.95271302774806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LENOX ROAD,LINDEN BOULEVARD,LENOX ROAD,LINDEN BOULEVARD,ROGERS AVENUE,,,,,,
58815549,2023-09-14T10:15:48.000,2023-09-19T19:00:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10035,107 EAST  126 STREET,EAST  126 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,11 MANHATTAN,1017750006,MANHATTAN,1001415,232751,PHONE,Unspecified,MANHATTAN,40.80550694791084,-73.93799712086526,"{'latitude': '40.80550694791084', 'longitude': '-73.93799712086526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58813215,2023-09-14T10:15:48.000,2023-09-19T19:00:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10035,107 EAST  126 STREET,EAST  126 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,11 MANHATTAN,1017750006,MANHATTAN,1001415,232751,PHONE,Unspecified,MANHATTAN,40.80550694791084,-73.93799712086526,"{'latitude': '40.80550694791084', 'longitude': '-73.93799712086526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58813231,2023-09-14T10:15:48.000,2023-09-19T19:00:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10035,107 EAST  126 STREET,EAST  126 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,11 MANHATTAN,1017750006,MANHATTAN,1001415,232751,PHONE,Unspecified,MANHATTAN,40.80550694791084,-73.93799712086526,"{'latitude': '40.80550694791084', 'longitude': '-73.93799712086526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58814281,2023-09-14T10:15:48.000,2023-09-19T19:00:43.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10035,107 EAST  126 STREET,EAST  126 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,11 MANHATTAN,1017750006,MANHATTAN,1001415,232751,PHONE,Unspecified,MANHATTAN,40.80550694791084,-73.93799712086526,"{'latitude': '40.80550694791084', 'longitude': '-73.93799712086526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58817704,2023-09-14T10:15:48.000,2023-09-19T19:00:44.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10035,107 EAST  126 STREET,EAST  126 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,11 MANHATTAN,1017750006,MANHATTAN,1001415,232751,PHONE,Unspecified,MANHATTAN,40.80550694791084,-73.93799712086526,"{'latitude': '40.80550694791084', 'longitude': '-73.93799712086526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58817262,2023-09-14T10:15:41.000,2023-09-14T14:13:55.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,11215,9 STREET,9 STREET,INTERSECTION,,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T14:13:55.000,06 BROOKLYN,,BROOKLYN,990674,181411,PHONE,Unspecified,BROOKLYN,40.66460568357004,-73.97684444541294,"{'latitude': '40.66460568357004', 'longitude': '-73.97684444541294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 STREET,PROSPECT PARK WEST,9 STREET,PROSPECT PARK WEST,,,,,,,
58815216,2023-09-14T10:15:31.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11436,130-02 140 STREET,140 STREET,ADDRESS,JAMAICA,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-15T00:00:00.000,12 QUEENS,4120730434,QUEENS,1039904,183903,UNKNOWN,Unspecified,QUEENS,40.67127306525791,-73.79937279382631,"{'latitude': '40.67127306525791', 'longitude': '-73.79937279382631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58817264,2023-09-14T10:15:21.000,2023-09-15T11:18:01.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Horse-Drawn Cab,Business,10018,555 10 AVENUE,10 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Department of Sanitation (DSNY). NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-15T11:18:04.000,04 MANHATTAN,1010697501,MANHATTAN,985346,215750,ONLINE,Unspecified,MANHATTAN,40.758860322629424,-73.99604383571884,"{'latitude': '40.758860322629424', 'longitude': '-73.99604383571884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   40 STREET,WEST   41 STREET,WEST   40 STREET,WEST   41 STREET,10 AVENUE,,,,,,
58819481,2023-09-14T10:15:19.000,2023-09-14T12:02:44.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10007,189 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,N/A,2023-09-14T12:02:47.000,01 MANHATTAN,1000630013,MANHATTAN,981583,198042,ONLINE,Unspecified,MANHATTAN,40.710255892218875,-74.00961988741942,"{'latitude': '40.710255892218875', 'longitude': '-74.00961988741942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORTLANDT STREET,JOHN STREET,CORTLANDT STREET,JOHN STREET,BROADWAY,,,,,,
58816418,2023-09-14T10:15:12.000,2023-09-14T10:15:12.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11215,534 PROSPECT AVENUE,PROSPECT AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T00:00:00.000,07 BROOKLYN,3008710030,BROOKLYN,989773,178939,UNKNOWN,Unspecified,BROOKLYN,40.65782119705586,-73.98009415920573,"{'latitude': '40.65782119705586', 'longitude': '-73.98009415920573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58816449,2023-09-14T10:15:00.000,2023-09-16T03:40:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10034,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T03:40:00.000,12 MANHATTAN,,MANHATTAN,1006802,253255,UNKNOWN,Unspecified,MANHATTAN,40.86177238462559,-73.91846944241072,"{'latitude': '40.86177238462559', 'longitude': '-73.91846944241072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,WEST 204 STREET,9 AVENUE,,,,,,,
58812975,2023-09-14T10:15:00.000,2023-09-14T12:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11204,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T12:10:00.000,12 BROOKLYN,,BROOKLYN,991143,163238,UNKNOWN,Unspecified,BROOKLYN,40.614724337410095,-73.97517248303353,"{'latitude': '40.614724337410095', 'longitude': '-73.97517248303353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,60 STREET,DAHILL ROAD,,N/A,,,,,
58819014,2023-09-14T10:14:55.000,,DOT,Department of Transportation,Street Condition,Pothole,,10301,CLINTON AVENUE,CLINTON AVENUE,BLOCKFACE,STATEN ISLAND,Pending,The Department of Transportation referred this complaint to the Inspections Unit for further action.,2023-09-15T07:16:00.000,01 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,MONSIGNOR VINCENT BARTLEY WAY,FIREFIGHTER SEAN D KENNY WAY,,,,N/A,,,,,
58811155,2023-09-14T10:14:52.000,2023-09-15T05:37:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10473,807 ZEREGA AVENUE,ZEREGA AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T05:37:25.000,09 BRONX,2036960142,BRONX,1027713,239631,PHONE,Unspecified,BRONX,40.824300365562586,-73.84295989217759,"{'latitude': '40.824300365562586', 'longitude': '-73.84295989217759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LAFAYETTE AVENUE,HERMANY AVENUE,LAFAYETTE AVENUE,HERMANY AVENUE,ZEREGA AVENUE,,,,,,
58812586,2023-09-14T10:14:45.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10003,145 EAST   16 STREET,EAST   16 STREET,ADDRESS,NEW YORK,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T00:00:00.000,06 MANHATTAN,1008720035,MANHATTAN,987784,207080,UNKNOWN,Unspecified,MANHATTAN,40.73506271197443,-73.98724809188964,"{'latitude': '40.73506271197443', 'longitude': '-73.98724809188964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58811780,2023-09-14T10:14:44.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11235,2865 BRIGHTON    3 STREET,BRIGHTON    3 STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,13 BROOKLYN,3072610008,BROOKLYN,993756,151102,UNKNOWN,Unspecified,BROOKLYN,40.58141105509445,-73.96577794029608,"{'latitude': '40.58141105509445', 'longitude': '-73.96577794029608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58810754,2023-09-14T10:14:43.000,2023-09-14T10:14:43.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10460,846 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-14T00:00:00.000,06 BRONX,2029570023,BRONX,1014888,245469,UNKNOWN,Unspecified,BRONX,40.84037777969161,-73.88927233964819,"{'latitude': '40.84037777969161', 'longitude': '-73.88927233964819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
