unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date,vehicle_type,taxi_company_borough
58820199,2023-09-15T14:04:22.000,2023-10-12T06:57:42.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,11205,232 TAAFFE PLACE,TAAFFE PLACE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,03 BROOKLYN,3019240036,BROOKLYN,995430,191278,ONLINE,Unspecified,BROOKLYN,40.69168363566094,-73.95968489413325,"{'latitude': '40.69168363566094', 'longitude': '-73.95968489413325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58820101,2023-09-15T14:04:22.000,2023-10-12T06:57:42.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11205,232 TAAFFE PLACE,TAAFFE PLACE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,03 BROOKLYN,3019240036,BROOKLYN,995430,191278,ONLINE,Unspecified,BROOKLYN,40.69168363566094,-73.95968489413325,"{'latitude': '40.69168363566094', 'longitude': '-73.95968489413325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58825969,2023-09-15T14:04:09.000,2023-09-26T14:22:46.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,11210,3301 FOSTER AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",2023-09-26T00:00:00.000,17 BROOKLYN,3049670040,BROOKLYN,999445,172014,PHONE,Unspecified,BROOKLYN,40.63880226062765,-73.94525021558292,"{'latitude': '40.63880226062765', 'longitude': '-73.94525021558292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58820957,2023-09-15T14:04:09.000,2023-09-26T14:22:47.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WINDOW/FRAME,11210,3301 FOSTER AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",2023-09-26T00:00:00.000,17 BROOKLYN,3049670040,BROOKLYN,999445,172014,PHONE,Unspecified,BROOKLYN,40.63880226062765,-73.94525021558292,"{'latitude': '40.63880226062765', 'longitude': '-73.94525021558292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58822794,2023-09-15T14:04:09.000,2023-09-26T14:22:46.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,11210,3301 FOSTER AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,17 BROOKLYN,3049670040,BROOKLYN,999445,172014,PHONE,Unspecified,BROOKLYN,40.63880226062765,-73.94525021558292,"{'latitude': '40.63880226062765', 'longitude': '-73.94525021558292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58823580,2023-09-15T14:04:09.000,2023-09-26T14:22:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11210,3301 FOSTER AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,17 BROOKLYN,3049670040,BROOKLYN,999445,172014,PHONE,Unspecified,BROOKLYN,40.63880226062765,-73.94525021558292,"{'latitude': '40.63880226062765', 'longitude': '-73.94525021558292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58823551,2023-09-15T14:04:07.000,2023-09-19T20:59:38.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10002,171 SUFFOLK STREET,SUFFOLK STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,03 MANHATTAN,1003550054,MANHATTAN,988424,202047,PHONE,Unspecified,MANHATTAN,40.72124807596513,-73.9849418699548,"{'latitude': '40.72124807596513', 'longitude': '-73.9849418699548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58870123,2023-09-15T14:03:55.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,,,,,,In Progress,,,0 Unspecified,,Unspecified,994147,214390,UNKNOWN,Unspecified,Unspecified,40.75512199852926,-73.96427740729995,"{'latitude': '40.75512199852926', 'longitude': '-73.96427740729995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58860362,2023-09-15T14:03:40.000,2023-09-21T12:24:44.000,TLC,Taxi and Limousine Commission,Green Taxi Complaint,Driver Complaint - Non Passenger,,,,,,Closed,,2023-09-21T12:24:49.000,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,
58857899,2023-09-15T14:03:29.000,2023-09-15T14:27:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T14:27:44.000,0 Unspecified,,Unspecified,996953,219430,MOBILE,Unspecified,Unspecified,40.76895191465671,-73.95413980631061,"{'latitude': '40.76895191465671', 'longitude': '-73.95413980631061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,,,,,,,,,,,,,,
58869068,2023-09-15T14:03:05.000,2023-09-15T14:40:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T14:40:06.000,0 Unspecified,,Unspecified,997812,202987,MOBILE,Unspecified,Unspecified,40.723818737356105,-73.9510718144121,"{'latitude': '40.723818737356105', 'longitude': '-73.9510718144121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58868198,2023-09-15T14:03:02.000,2023-09-27T16:12:39.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,11204,5301 20 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-15T14:03:02.000,12 BROOKLYN,3054951101,BROOKLYN,990129,166352,MOBILE,Unspecified,BROOKLYN,40.623272350629534,-73.97882204194497,"{'latitude': '40.623272350629534', 'longitude': '-73.97882204194497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Commercial Building,53 STREET,54 STREET,53 STREET,54 STREET,20 AVENUE,,,,,,,,,
58825365,2023-09-15T14:02:56.000,2023-09-15T20:25:48.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T20:25:54.000,0 Unspecified,,Unspecified,1023202,201261,PHONE,Unspecified,Unspecified,40.71900592737277,-73.85948136127861,"{'latitude': '40.71900592737277', 'longitude': '-73.85948136127861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58856896,2023-09-15T14:02:34.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-15T17:28:28.000,0 Unspecified,,Unspecified,,189543,PHONE,Unspecified,Unspecified,,,,House of Worship,,,,,,,,,,,,,,
58823032,2023-09-15T14:02:00.000,2023-09-15T15:49:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),10456,943 GRANT AVENUE,GRANT AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T15:49:00.000,04 BRONX,2024460036,BRONX,1006846,240869,ONLINE,Unspecified,BRONX,40.827776351340084,-73.91835210956393,"{'latitude': '40.827776351340084', 'longitude': '-73.91835210956393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,E 163 ST,E 164 ST,,,,,,,,,,
58819639,2023-09-15T14:02:00.000,2023-09-15T15:17:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),10458,2772 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T15:17:00.000,07 BRONX,2032780073,BRONX,1015514,254936,ONLINE,Unspecified,BRONX,40.86635966246633,-73.88696578907138,"{'latitude': '40.86635966246633', 'longitude': '-73.88696578907138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,E 197 ST,E 198 ST,,,,,,,,,,
58819628,2023-09-15T14:02:00.000,2023-09-15T17:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11004,259-20 80 AVENUE,80 AVENUE,ADDRESS,GLEN OAKS,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,2023-09-15T17:55:00.000,13 QUEENS,4087150039,QUEENS,1064122,210728,ONLINE,Unspecified,QUEENS,40.74471557324701,-73.71175160968936,"{'latitude': '40.74471557324701', 'longitude': '-73.71175160968936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,259 ST,260 ST,,,,,,,,,,
58825590,2023-09-15T14:02:00.000,2023-09-17T13:20:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),11204,7414 20 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,2023-09-17T13:20:00.000,11 BROOKLYN,3062170040,BROOKLYN,986664,161990,PHONE,Unspecified,BROOKLYN,40.6113011871235,-73.99130559234091,"{'latitude': '40.6113011871235', 'longitude': '-73.99130559234091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,74 ST,BAY RIDGE PKWY,,,,,,,,,,
58823738,2023-09-15T14:02:00.000,2023-09-18T12:29:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,10306,28 BEHAN COURT,BEHAN COURT,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-18T12:29:00.000,02 STATEN ISLAND,5042290111,STATEN ISLAND,950546,147296,PHONE,Unspecified,STATEN ISLAND,40.570905368525686,-74.1213169823383,"{'latitude': '40.570905368525686', 'longitude': '-74.1213169823383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,BEACH AVENUE,FRANCINE COURT,,,,,,,,,,
58821326,2023-09-15T14:02:00.000,2023-09-15T15:09:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),10458,2822 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T15:09:00.000,07 BRONX,2032790006,BRONX,1015813,255165,ONLINE,Unspecified,BRONX,40.86698713329188,-73.88588368466469,"{'latitude': '40.86698713329188', 'longitude': '-73.88588368466469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,E 198 ST,OLIVER PL,,,,,,,,,,
58858610,2023-09-15T14:01:45.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,,,,,,In Progress,,,0 Unspecified,,Unspecified,,183013,ONLINE,Unspecified,Unspecified,,,,Above Address,,,,,,,,,,,,,,
58822214,2023-09-15T14:01:39.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,11358,161-09 BAYSIDE LANE,BAYSIDE LANE,ADDRESS,FLUSHING,Closed,The Department of Buildings investigated this complaint and issued a partial stop work order violation.,2023-11-03T00:00:00.000,07 QUEENS,4048890059,QUEENS,1038777,220311,UNKNOWN,Unspecified,QUEENS,40.7712109870202,-73.80314054961043,"{'latitude': '40.7712109870202', 'longitude': '-73.80314054961043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,,,,,,,
58825197,2023-09-15T14:01:35.000,2023-09-25T02:03:17.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10026,360 WEST  119 STREET,WEST  119 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 MANHATTAN,1019450058,MANHATTAN,996478,233340,ONLINE,Unspecified,MANHATTAN,40.80713180233011,-73.95582932226144,"{'latitude': '40.80713180233011', 'longitude': '-73.95582932226144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58823509,2023-09-15T14:01:35.000,2023-09-26T13:39:16.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10026,360 WEST  119 STREET,WEST  119 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,10 MANHATTAN,1019450058,MANHATTAN,996478,233340,ONLINE,Unspecified,MANHATTAN,40.80713180233011,-73.95582932226144,"{'latitude': '40.80713180233011', 'longitude': '-73.95582932226144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58821000,2023-09-15T14:01:35.000,2023-09-25T02:03:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10026,360 WEST  119 STREET,WEST  119 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 MANHATTAN,1019450058,MANHATTAN,996478,233340,ONLINE,Unspecified,MANHATTAN,40.80713180233011,-73.95582932226144,"{'latitude': '40.80713180233011', 'longitude': '-73.95582932226144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58823612,2023-09-15T14:01:35.000,2023-09-25T02:03:17.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,STAIRS,10026,360 WEST  119 STREET,WEST  119 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 MANHATTAN,1019450058,MANHATTAN,996478,233340,ONLINE,Unspecified,MANHATTAN,40.80713180233011,-73.95582932226144,"{'latitude': '40.80713180233011', 'longitude': '-73.95582932226144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58825979,2023-09-15T14:01:35.000,2023-09-25T02:03:17.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,10026,360 WEST  119 STREET,WEST  119 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 MANHATTAN,1019450058,MANHATTAN,996478,233340,ONLINE,Unspecified,MANHATTAN,40.80713180233011,-73.95582932226144,"{'latitude': '40.80713180233011', 'longitude': '-73.95582932226144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58820197,2023-09-15T14:01:35.000,2023-09-25T11:35:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,10026,360 WEST  119 STREET,WEST  119 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-25T00:00:00.000,10 MANHATTAN,1019450058,MANHATTAN,996478,233340,ONLINE,Unspecified,MANHATTAN,40.80713180233011,-73.95582932226144,"{'latitude': '40.80713180233011', 'longitude': '-73.95582932226144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
